"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
12195,"Frank Zombo","OLB","KC","OAK",13,6,8,0,0,0,0,0,190
16427,"Ka'Deem Carey","RB","CHI","SF",13,6,8,83,0,83,83,7.7,128.3
15010,"Kerwynn Williams","RB","ARI","LA",13,14,17,43,0,43,43,11.9,85
16919,"JJ Nelson","WR","ARI","LA",13,12,14,0,25,17,25,11.4,78.3
5701,"Fred Jackson","RB","SEA","MIN",13,11,16,9,18,27,27,9.8,70.9
14975,"Vince Williams","ILB","PIT","IND",13,13,22,0,0,0,0,0,69.2
15268,"Nick Williams","WR","ATL","TB",13,10,15,0,20,10,20,7.5,65
15043,"Mike Catapano","DE","NYJ","NYG",13,9,14,0,0,0,0,0,64.4
1370,"James Harrison","OLB","PIT","IND",13,37,64,0,0,0,0,0,63.8
761,"Jerod Mayo","ILB","NE","PHI",13,13,21,0,0,0,0,0,61.5
16491,"Richard Rodgers","TE","GB","DET",13,34,51,0,24,24,24,31.6,60.6
16263,"Allen Robinson","WR","JAX","TEN",13,56,93,0,27,18,27,46.3,59.5
16899,"Rashad Greene","WR","JAX","TEN",13,13,22,0,23,15,23,9.5,57.7
14536,"Russell Wilson","QB","SEA","MIN",13,62,93,15,0,58,58,34.06,54.9
16245,"Blake Bortles","QB","JAX","TEN",13,60,100,3,0,63,63,35.78,54.6
17321,"Delvin Breaux","CB","NO","CAR",13,11,14,0,0,0,0,0,54.5
16763,"Marcus Mariota","QB","TEN","JAX",13,70,100,13,0,54,54,40.92,51.3
16824,"Frank Clark","DE","SEA","MIN",13,27,52,0,0,0,0,0,51.1
15261,"Spencer Ware","RB","KC","OAK",13,17,33,41,12,53,53,10.5,50
16095,"Zach Orr","ILB","BAL","MIA",13,6,13,0,0,0,0,0,50
13460,"Doug Baldwin","WR","SEA","MIN",13,43,64,0,16,12,16,26.4,49.8
6739,"Alex Smith","QB","KC","OAK",13,51,100,10,0,53,53,24.78,48.6
12841,"Andy Dalton","QB","CIN","CLE",13,50,88,8,0,46,46,23.9,47.8
8604,"Donald Brown","RB","SD","DEN",13,12,18,58,8,67,67,6.7,47.5
12831,"Tyrod Taylor","QB","BUF","HOU",13,62,100,11,0,45,45,29.24,47.2
12845,"AJ Green","WR","CIN","CLE",13,40,70,0,15,13,15,26.8,47
16323,"Khalil Mack","DE","OAK","KC",13,48,94,0,0,0,0,0,46.9
5820,"Frank Gore","RB","IND","PIT",13,33,57,39,15,49,55,18.4,46.7
3807,"Ben Roethlisberger","QB","PIT","IND",13,73,99,1,0,55,55,36.86,46.4
16112,"Jeremy Hill","RB","CIN","CLE",13,35,61,63,3,63,66,15.8,45.1
13022,"Von Miller","OLB","DEN","SD",13,50,76,0,0,0,0,0,45
13320,"Cam Newton","QB","CAR","NO",13,81,100,12,0,63,63,40.14,44.6
13735,"Chris Polk","RB","HOU","BUF",13,30,40,40,3,43,43,14.2,44
16801,"Dorial Green-Beckham","WR","TEN","JAX",13,41,59,0,15,12,15,25.9,43.7
16886,"Javorius Allen","RB","BAL","MIA",13,54,69,32,24,54,56,38,42.6
8914,"Jeremy Maclin","WR","KC","OAK",13,46,90,0,22,20,22,29.5,42.4
16146,"Martavis Bryant","WR","PIT","IND",13,41,55,0,20,10,20,24.4,42.4
2699,"Matt Forte","RB","CHI","SF",13,44,56,48,11,59,59,23.3,41.6
12982,"Blaine Gabbert","QB","SF","CHI",13,61,100,10,0,62,62,25.34,41.5
15020,"CJ Anderson","RB","DEN","SD",13,13,19,54,8,62,62,6.4,41.5
12800,"Bilal Powell","RB","NYJ","NYG",13,43,55,14,30,33,44,24.8,39.1
5334,"Wesley Woodyard","ILB","TEN","JAX",13,26,43,0,0,0,0,0,38.5
2593,"Aaron Rodgers","QB","GB","DET",13,67,100,6,0,60,60,26.62,38.2
12109,"Ted Ginn","WR","CAR","NO",13,53,65,0,19,9,19,25,37.7
16797,"TJ Yeldon","RB","JAX","TEN",13,52,87,29,8,37,37,23.6,37.7
15377,"Devin Taylor","DE","DET","GB",13,42,63,0,0,0,0,0,37.6
14057,"Danny Trevathan","ILB","DEN","SD",13,32,49,0,0,0,0,0,37.5
16800,"Eddie Goldman","NT","CHI","SF",13,36,59,0,0,0,0,0,37.2
17050,"Thomas Rawls","RB","SEA","MIN",13,44,66,43,7,50,50,23.3,37
