"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Johnson, Malcolm",5,7,0,"CLE","FB",0.0175,8,9,8
"Crowell, Isaiah",27,34,0,"CLE","RB",0.085,4,6,8
"Barnidge, Gary",41,62,1,"CLE","TE",0.155,3,2,4
"Witten, Jason",49,71,2,"DAL","TE",0.217125382262997,2,1,4
"Beasley, Cole",53,71,5,"DAL","WR",0.217125382262997,1,1,2
"Bryant, Dez",28,60,6,"DAL","WR",0.18348623853211,3,3,1
"Williams, Terrance",26,40,1,"DAL","WR",0.122324159021407,4,4,5
"Elliott, Ezekiel",22,27,1,"DAL","RB",0.0825688073394495,5,5,5
"Dunbar, Lance",7,10,0,"DAL","RB",0.0305810397553517,7,7,8
"Butler, Brice",14,25,3,"DAL","WR",0.0764525993883792,6,6,3
"Swaim, Geoff",6,9,0,"DAL","TE",0.0275229357798165,8,8,8
"Morris, Alfred",2,4,0,"DAL","RB",0.0122324159021407,12,9,8
"Thomas, Demaryius",57,96,5,"DEN","WR",0.275862068965517,1,1,1
"Sanders, Emmanuel",54,95,3,"DEN","WR",0.272988505747126,2,2,2
"Anderson, C.J.",17,25,2,"DEN","RB",0.0718390804597701,5,5,3
"Green, Virgil",18,28,0,"DEN","TE",0.0804597701149425,4,4,8
"Bibbs, Kapri",2,4,1,"DEN","RB",0.0114942528735632,11,11,4
"Norwood, Jordan",20,30,1,"DEN","WR",0.0862068965517241,3,3,4
"Jones, Marvin",38,76,4,"DET","WR",0.208219178082192,4,2,2
"Tate, Golden",52,83,3,"DET","WR",0.227397260273973,1,1,4
"Ebron, Eric",37,49,2,"DET","TE",0.134246575342466,5,5,5
"Abdullah, Ameer",5,5,1,"DET","RB",0.0136986301369863,8,8,6
"Riddick, Theo",45,58,4,"DET","RB",0.158904109589041,2,4,2
"Boldin, Anquan",44,61,6,"DET","WR",0.167123287671233,3,3,1
"Wick, Cole",2,3,0,"DET","TE",0.00821917808219178,11,10,8
"Roberts, Andre",7,10,1,"DET","WR",0.0273972602739726,6,6,6
"Cobb, Randall",50,75,4,"GB","WR",0.174418604651163,3,3,3
"Nelson, Jordy",54,99,9,"GB","WR",0.230232558139535,2,1,1
"Adams, Davante",55,85,6,"GB","WR",0.197674418604651,1,2,2
"Rodgers, Richard",23,38,1,"GB","TE",0.0883720930232558,5,4,5
"Cook, Jared",12,23,1,"GB","TE",0.0534883720930233,7,6,5
"Lacy, Eddie",4,7,0,"GB","RB",0.0162790697674419,10,11,11
"Starks, James",14,20,2,"GB","RB",0.0465116279069767,6,7,4
"Abbrederis, Jared",1,2,0,"GB","WR",0.00465116279069767,14,14,11
"Montgomery, Ty",30,36,1,"GB","WR",0.0837209302325581,4,5,5
"Fuller, Will",26,55,2,"HOU","WR",0.150273224043716,4,2,3
"Hopkins, DeAndre",50,97,3,"HOU","WR",0.265027322404372,1,1,1
"Miller, Lamar",25,32,1,"HOU","RB",0.087431693989071,5,5,4
"Anderson, Stephen",9,12,1,"HOU","TE",0.0327868852459016,8,8,4
"Miller, Braxton",14,23,1,"HOU","WR",0.0628415300546448,6,7,4
"Griffin, Ryan",31,47,1,"HOU","TE",0.128415300546448,3,4,4
"Fiedorowicz, C.J.",35,54,3,"HOU","TE",0.147540983606557,2,3,1
"Ervin, Tyler",3,5,0,"HOU","RB",0.0136612021857923,10,10,8
"Hilton, T.Y.",61,108,6,"IND","WR",0.278350515463918,1,1,1
"Moncrief, Donte",19,32,5,"IND","WR",0.0824742268041237,6,6,2
"Gore, Frank",30,38,3,"IND","RB",0.0979381443298969,3,3,4
"Dorsett, Phillip",21,38,1,"IND","WR",0.0979381443298969,4,3,6
"Allen, Dwayne",19,33,2,"IND","TE",0.0850515463917526,6,5,5
"Doyle, Jack",40,50,4,"IND","TE",0.128865979381443,2,2,3
"Ferguson, Josh",20,26,0,"IND","RB",0.0670103092783505,5,7,7
"Turbin, Robert",14,17,0,"IND","RB",0.0438144329896907,8,9,7
"Robinson, Allen",51,107,6,"JAX","WR",0.250585480093677,1,1,1
"Yeldon, T.J.",35,45,1,"JAX","RB",0.105386416861827,3,5,4
"Thomas, Julius",32,54,4,"JAX","TE",0.126463700234192,5,4,2
"Hurns, Allen",34,71,2,"JAX","WR",0.166276346604215,4,2,3
"Lee, Marqise",44,65,1,"JAX","WR",0.152224824355972,2,3,4
"Lewis, Marcedes",20,30,1,"JAX","TE",0.0702576112412178,6,6,4
"Greene, Rashad",5,7,0,"JAX","WR",0.0163934426229508,9,10,10
"Ware, Spencer",23,28,1,"KC","RB",0.0777777777777778,5,7,5
"Kelce, Travis",49,69,3,"KC","TE",0.191666666666667,1,1,2
"Conley, Chris",31,52,0,"KC","WR",0.144444444444444,3,3,6
"West, Charcandrick",23,29,0,"KC","RB",0.0805555555555556,5,6,6
"Maclin, Jeremy",30,56,2,"KC","WR",0.155555555555556,4,2,3
"Wilson, Albert",23,37,2,"KC","WR",0.102777777777778,5,5,3
"Harris, Demetrius",10,19,0,"KC","TE",0.0527777777777778,8,8,6
"Hill, Tyreek",36,45,4,"KC","WR",0.125,2,4,1
"Smith, Alex",0,1,0,"KC","QB",0.00277777777777778,15,15,6
"Travis, Ross",3,6,0,"KC","TE",0.0166666666666667,10,9,6
"Landry, Jarvis",64,85,2,"MIA","WR",0.282392026578073,1,1,2
"Foster, Arian",6,10,0,"MIA","RB",0.0332225913621262,11,10,8
"Stills, Kenny",25,45,4,"MIA","WR",0.149501661129568,3,3,1
"Cameron, Jordan",8,11,1,"MIA","TE",0.0365448504983389,7,8,6
"Carroo, Leonte",2,3,0,"MIA","WR",0.00996677740863787,12,12,8
"Williams, Damien",13,18,2,"MIA","RB",0.0598006644518272,5,5,2
"Diggs, Stefon",68,90,2,"MIN","WR",0.252100840336134,1,1,3
"Rudolph, Kyle",40,72,6,"MIN","TE",0.201680672268908,2,2,1
"Johnson, Charles",7,20,0,"MIN","WR",0.0560224089635854,7,6,5
"Thielen, Adam",38,51,3,"MIN","WR",0.142857142857143,3,3,2
"McKinnon, Jerick",13,20,0,"MIN","RB",0.0560224089635854,6,6,5
"Peterson, Adrian",2,5,0,"MIN","RB",0.0140056022408964,11,11,5
"Patterson, Cordarrelle",34,46,2,"MIN","WR",0.128851540616246,4,4,3
"Edelman, Julian",59,93,2,"NE","WR",0.270348837209302,1,1,5
"White, James",42,59,4,"NE","RB",0.171511627906977,2,2,1
"Hogan, Chris",19,35,2,"NE","WR",0.101744186046512,5,5,5
"Bennett, Martellus",40,55,4,"NE","TE",0.159883720930233,3,3,1
"Amendola, Danny",19,25,4,"NE","WR",0.0726744186046512,5,6,1
"Mitchell, Malcolm",11,19,1,"NE","WR",0.0552325581395349,7,7,7
"Garoppolo, Jimmy",1,1,0,"NE","QB",0.00290697674418605,11,12,8
"Cooks, Brandin",52,77,6,"NO","WR",0.182033096926714,2,1,1
"Snead, Willie",48,65,4,"NO","WR",0.153664302600473,3,3,3
"Cadet, Travaris",23,34,1,"NO","RB",0.0803782505910166,6,5,7
"Thomas, Michael",59,77,5,"NO","WR",0.182033096926714,1,1,2
"Fleener, Coby",33,54,3,"NO","TE",0.127659574468085,4,4,4
"Ingram, Mark",29,34,3,"NO","RB",0.0803782505910166,5,5,4
"Hightower, Tim",14,17,0,"NO","RB",0.0401891252955083,8,8,10
"Kuhn, John",10,13,1,"NO","FB",0.0307328605200946,9,9,7
"Beckham, Odell",61,104,6,"NYG","WR",0.261964735516373,1,1,1
"Vereen, Shane",9,14,0,"NYG","RB",0.035264483627204,9,9,8
"Cruz, Victor",26,46,1,"NYG","WR",0.115869017632242,4,3,4
"Shepard, Sterling",46,73,5,"NYG","WR",0.183879093198992,2,2,2
"Tye, Will",30,44,1,"NYG","TE",0.110831234256927,3,4,4
"Donnell, Larry",15,21,1,"NYG","TE",0.052896725440806,7,7,4
"Jennings, Rashad",20,26,0,"NYG","RB",0.0654911838790932,5,5,8
"Marshall, Brandon",45,95,3,"NYJ","WR",0.272206303724928,1,1,1
"Enunwa, Quincy",38,70,3,"NYJ","WR",0.200573065902579,2,2,1
"Forte, Matt",24,34,1,"NYJ","RB",0.0974212034383954,4,5,5
"Decker, Eric",10,21,2,"NYJ","WR",0.0601719197707736,7,6,3
"Powell, Bilal",36,47,0,"NYJ","RB",0.134670487106017,3,3,7
"Marshall, Jalin",9,17,2,"NYJ","WR",0.0487106017191977,8,8,3
"Cooper, Amari",64,104,3,"OAK","WR",0.25615763546798,1,1,2
"Crabtree, Michael",56,96,7,"OAK","WR",0.236453201970443,2,2,1
"Walford, Clive",24,35,2,"OAK","TE",0.0862068965517241,4,4,4
"Roberts, Seth",27,53,3,"OAK","WR",0.130541871921182,3,3,2
"Richard, Jalen",21,27,1,"OAK","RB",0.0665024630541872,6,6,6
"Jones, Taiwan",2,2,0,"OAK","RB",0.00492610837438424,12,12,11
"Murray, Latavius",24,31,1,"OAK","RB",0.0763546798029557,4,5,6
"Washington, DeAndre",13,17,0,"OAK","RB",0.041871921182266,7,7,11
"Holmes, Andre",10,15,2,"OAK","WR",0.0369458128078818,8,8,4
"Matthews, Jordan",53,87,3,"PHI","WR",0.247159090909091,1,1,1
"Ertz, Zach",39,53,2,"PHI","TE",0.150568181818182,2,2,2
"Agholor, Nelson",27,53,1,"PHI","WR",0.150568181818182,4,2,4
"Sproles, Darren",34,48,1,"PHI","RB",0.136363636363636,3,4,4
"Green-Beckham, Dorial",25,46,2,"PHI","WR",0.130681818181818,5,5,2
"Celek, Brent",9,12,0,"PHI","TE",0.0340909090909091,8,7,8
"Brown, Antonio",78,119,7,"PIT","WR",0.288834951456311,1,1,1
"Williams, DeAngelo",15,23,1,"PIT","RB",0.0558252427184466,6,6,6
"James, Jesse",32,45,3,"PIT","TE",0.109223300970874,3,3,2
"Rogers, Eli",27,41,2,"PIT","WR",0.0995145631067961,4,4,4
"Coates, Sammie",20,40,2,"PIT","WR",0.0970873786407767,5,5,4
"Benjamin, Travis",39,61,3,"SD","WR",0.163538873994638,2,3,4
"Allen, Keenan",6,8,0,"SD","WR",0.0214477211796247,9,9,8
"Woodhead, Danny",7,9,1,"SD","RB",0.0241286863270777,8,8,6
"Williams, Tyrell",44,67,4,"SD","WR",0.179624664879357,1,1,2
"Gates, Antonio",30,57,5,"SD","TE",0.152815013404826,5,4,1
"Inman, Dontrelle",34,64,1,"SD","WR",0.171581769436997,3,2,6
"Henry, Hunter",24,35,4,"SD","TE",0.0938337801608579,6,6,2
"Baldwin, Doug",56,79,5,"SEA","WR",0.249211356466877,1,1,1
"Lockett, Tyler",26,43,0,"SEA","WR",0.135646687697161,4,4,5
"Kearse, Jermaine",30,53,0,"SEA","WR",0.167192429022082,3,3,5
"Rawls, Thomas",9,10,0,"SEA","RB",0.0315457413249211,7,8,5
"Willson, Luke",7,12,0,"SEA","TE",0.0378548895899054,8,7,5
"Richardson, Paul",12,22,0,"SEA","WR",0.0694006309148265,6,5,5
"Prosise, C.J.",18,20,0,"SEA","RB",0.0630914826498423,5,6,5
"Graham, Jimmy",46,65,4,"SEA","TE",0.205047318611987,2,2,2
"Kerley, Jeremy",41,76,3,"SF","WR",0.245161290322581,1,1,2
"Smith, Torrey",17,39,2,"SF","WR",0.125806451612903,5,3,3
"Patton, Quinton",31,55,0,"SF","WR",0.17741935483871,2,2,6
"Celek, Garrett",19,32,0,"SF","TE",0.103225806451613,3,4,6
"Hyde, Carlos",16,18,0,"SF","RB",0.0580645161290323,6,6,6
"McDonald, Vance",18,32,4,"SF","TE",0.103225806451613,4,4,1
"Draughn, Shaun",12,17,2,"SF","RB",0.0548387096774194,7,7,3
"Gabbert, Blaine",1,1,0,"SF","QB",0.0032258064516129,14,14,6
"Austin, Tavon",40,74,2,"LA","WR",0.213872832369942,2,2,3
"Britt, Kenny",50,76,3,"LA","WR",0.219653179190751,1,1,1
"Quick, Brian",29,47,3,"LA","WR",0.135838150289017,4,4,1
"Higbee, Tyler",5,17,0,"LA","TE",0.0491329479768786,7,7,5
"Kendricks, Lance",39,63,1,"LA","TE",0.182080924855491,3,3,4
"Gurley, Todd",28,37,0,"LA","RB",0.106936416184971,5,5,5
"Brown, Malcolm",2,2,0,"LA","RB",0.00578034682080925,9,10,5
"Cunningham, Benny",15,20,0,"LA","RB",0.0578034682080925,6,6,5
"Evans, Mike",68,124,8,"TB","WR",0.313924050632911,1,1,1
"Jackson, Vincent",17,34,0,"TB","WR",0.0860759493670886,4,4,9
"Martin, Doug",9,11,0,"TB","RB",0.0278481012658228,8,9,9
"Humphries, Adam",44,67,1,"TB","WR",0.169620253164557,2,2,4
"Brate, Cameron",37,55,6,"TB","TE",0.139240506329114,3,3,2
"Sims, Charles",14,18,1,"TB","RB",0.0455696202531646,5,7,4
"Myers, Brandon",5,8,1,"TB","TE",0.020253164556962,10,10,4
"Sharpe, Tajae",35,73,2,"TEN","WR",0.198910081743869,4,1,6
"Murray, DeMarco",39,48,3,"TEN","RB",0.130790190735695,3,4,3
"Johnson, Andre",11,29,3,"TEN","WR",0.0790190735694823,6,6,3
"Walker, Delanie",48,70,5,"TEN","TE",0.190735694822888,1,2,2
"Matthews, Rishard",45,65,6,"TEN","WR",0.177111716621253,2,3,1
"Douglas, Harry",7,12,0,"TEN","WR",0.0326975476839237,8,7,10
"Henry, Derrick",9,11,0,"TEN","RB",0.0299727520435967,7,9,10
"Jackson, DeSean",34,68,2,"WAS","WR",0.171284634760705,4,3,3
"Reed, Jordan",51,70,3,"WAS","TE",0.17632241813602,1,2,2
"Crowder, Jamison",47,66,6,"WAS","WR",0.16624685138539,3,4,1
"Garcon, Pierre",49,75,2,"WAS","WR",0.188916876574307,2,1,3
"Thompson, Chris",31,37,1,"WAS","RB",0.0931989924433249,5,5,6
"Davis, Vernon",27,32,2,"WAS","TE",0.0806045340050378,6,6,3
"Jones, Matt",9,11,0,"WAS","RB",0.0277078085642317,7,8,8
"Doctson, Josh",2,6,0,"WAS","WR",0.0151133501259446,10,9,8
"Grant, Ryan",5,14,0,"WAS","WR",0.035264483627204,8,7,8
"Fells, Darren",11,15,0,"ARI","TE",0.0354609929078014,7,8,8
"Niklas, Troy",1,2,0,"ARI","TE",0.00472813238770686,12,12,8
"Robinson, Aldrick",9,16,1,"ATL","WR",0.0454545454545455,9,8,9
"Toilolo, Levine",8,12,2,"ATL","TE",0.0340909090909091,10,10,4
"Gabriel, Taylor",17,24,2,"ATL","WR",0.0681818181818182,6,5,4
"Goodwin, Marquise",19,41,3,"BUF","WR",0.135761589403974,4,3,1
"Dickson, Ed",10,15,1,"CAR","TE",0.0407608695652174,7,7,5
"Howard, Jordan",21,35,1,"CHI","RB",0.0980392156862745,5,6,4
"Carey, KaDeem",4,5,0,"CHI","RB",0.0140056022408964,9,10,6
"Hill, Jeremy",10,14,0,"CIN","RB",0.0381471389645777,7,7,6
"Kroft, Tyler",10,11,0,"CIN","TE",0.0299727520435967,7,8,6
"Erickson, Alex",2,3,0,"CIN","WR",0.00817438692098093,10,10,6
"Higgins, Rashard",5,8,0,"CLE","WR",0.02,8,8,8
"Smith, Keith",3,3,0,"DAL","FB",0.00917431192660551,9,11,8
"Latimer, Cody",3,5,0,"DEN","WR",0.014367816091954,10,10,8
"Janovich, Andy",4,6,0,"DEN","FB",0.0172413793103448,9,9,8
"Booker, Devontae",17,25,0,"DEN","RB",0.0718390804597701,5,5,8
"Taylor, Jordan",6,11,1,"DEN","WR",0.0316091954022989,8,8,4
"Davis, Trevor",3,8,1,"GB","WR",0.0186046511627907,12,9,5
"Grimes, Jonathan",5,7,0,"HOU","RB",0.0191256830601093,9,9,8
"Strong, Jaelen",14,24,0,"HOU","WR",0.0655737704918033,6,6,8
"Rogers, Chester",12,21,0,"IND","WR",0.0541237113402062,9,8,7
"Bray, Quan",3,5,0,"IND","WR",0.0128865979381443,11,12,7
"Benn, Arrelious",5,9,1,"JAX","WR",0.0210772833723653,9,8,4
"Robinson, Denard",2,3,0,"JAX","RB",0.00702576112412178,11,12,10
"Grant, Corey",1,1,1,"JAX","RB",0.00234192037470726,13,14,4
"Parker, DeVante",39,58,2,"MIA","WR",0.192691029900332,2,2,2
"Ajayi, Jay",17,21,1,"MIA","RB",0.0697674418604651,4,4,6
"Drake, Kenyan",7,8,0,"MIA","RB",0.026578073089701,9,11,8
"Sims, Dion",11,17,0,"MIA","TE",0.0564784053156146,6,6,8
"Asiata, Matt",20,25,0,"MIN","RB",0.0700280112044818,5,5,5
"Foster, D.J.",1,2,0,"NE","RB",0.00581395348837209,11,11,8
"Slater, Matthew",0,1,0,"NE","WR",0.00290697674418605,13,12,8
"Coleman, Brandon",19,24,2,"NO","WR",0.0567375886524823,7,7,6
"Lewis, Tommylee",7,9,0,"NO","WR",0.0212765957446809,10,11,10
"Darkwa, Orleans",2,4,0,"NYG","RB",0.0100755667506297,12,12,8
"Davis, Kellen",0,1,0,"NYJ","TE",0.00286532951289398,11,11,7
"Bostick, Brandon",2,4,0,"NYJ","TE",0.0114613180515759,9,9,7
"Smith, Lee",6,6,0,"OAK","TE",0.0147783251231527,11,11,11
"Olawale, Jamize",8,9,1,"OAK","FB",0.0221674876847291,9,9,6
"Holton, Johnny",1,2,0,"OAK","WR",0.00492610837438424,13,12,11
"Burton, Trey",15,25,1,"PHI","TE",0.0710227272727273,6,6,4
"Mathews, Ryan",11,11,1,"PHI","RB",0.03125,7,8,4
"Smallwood, Wendell",5,9,0,"PHI","RB",0.0255681818181818,9,9,8
"Grimble, Xavier",10,19,1,"PIT","TE",0.0461165048543689,7,7,6
"Heyward-Bey, Darrius",6,16,3,"PIT","WR",0.0388349514563107,9,9,2
"Johnson, David",5,8,0,"PIT","TE",0.0194174757281553,10,11,11
"Toussaint, Fitzgerald",1,1,0,"PIT","RB",0.00242718446601942,13,13,11
"Gordon, Melvin",33,46,2,"SD","RB",0.123324396782842,4,5,5
"Farrow, Kenneth",1,3,0,"SD","RB",0.00804289544235925,13,11,8
"Tukuafu, Will",0,1,0,"SEA","FB",0.00315457413249211,14,14,5
"Streater, Rod",4,10,0,"SF","WR",0.032258064516129,9,8,6
"Bell, Blake",2,5,0,"SF","TE",0.0161290322580645,11,11,6
"Davis, Mike",3,5,0,"SF","RB",0.0161290322580645,10,11,6
"Burbridge, Aaron",2,8,0,"SF","WR",0.0258064516129032,11,10,6
"Shepard, Russell",13,19,2,"TB","WR",0.0481012658227848,6,6,3
"Shorts, Cecil",9,23,0,"TB","WR",0.0582278481012658,8,5,9
"Rodgers, Jacquizz",10,13,0,"TB","RB",0.0329113924050633,7,8,9
"Fasano, Anthony",6,12,2,"TEN","TE",0.0326975476839237,9,7,6
"Supernaw, Phillip",4,6,1,"TEN","TE",0.0163487738419619,10,10,8
"Paul, Niles",2,3,0,"WAS","TE",0.00755667506297229,10,12,8
"Powell, Walt",14,26,0,"BUF","WR",0.0860927152317881,5,5,7
"Artis-Payne, Cameron",1,1,0,"CAR","RB",0.00271739130434783,10,10,8
"Meredith, Cameron",34,52,2,"CHI","WR",0.145658263305322,3,3,2
"Louis, Ricardo",16,33,0,"CLE","WR",0.0825,7,7,8
"Fowler, Bennie",8,16,1,"DEN","WR",0.0459770114942529,7,7,4
"Heuerman, Jeff",2,3,0,"DEN","TE",0.00862068965517241,11,13,8
"Washington, Dwayne",4,5,0,"DET","RB",0.0136986301369863,9,8,8
"Ripkowski, Aaron",5,5,0,"GB","FB",0.0116279069767442,9,12,11
"Perillo, Justin",4,5,0,"GB","TE",0.0116279069767442,10,12,11
"Swoope, Erik",7,13,0,"IND","TE",0.0335051546391753,10,10,7
"Ivory, Chris",15,20,0,"JAX","RB",0.0468384074941452,7,7,10
"Sherman, Anthony",3,4,0,"KC","FB",0.0111111111111111,10,11,6
"Ellison, Rhett",7,9,0,"MIN","TE",0.0252100840336134,7,8,5
"Gronkowski, Rob",25,39,3,"NE","TE",0.113372093023256,4,4,4
"Rainey, Bobby",17,22,0,"NYG","RB",0.0554156171284635,6,6,8
"Anderson, Robby",23,37,1,"NYJ","WR",0.106017191977077,5,4,5
"Wheaton, Markus",4,10,1,"PIT","WR",0.0242718446601942,11,10,6
"McCluster, Dexter",8,11,0,"SD","WR",0.0294906166219839,7,7,8
"McGrath, Sean",2,2,0,"SD","TE",0.00536193029490617,11,13,8
"Watt, Derek",3,3,0,"SD","FB",0.00804289544235925,10,11,8
"Collins, Alex",3,3,0,"SEA","RB",0.00946372239747634,9,9,5
"Marquez, Bradley",2,5,0,"LA","WR",0.0144508670520231,9,8,5
"Thomas, Mike",0,2,0,"LA","WR",0.00578034682080925,11,10,5
"Cross, Alan",2,4,1,"TB","RB",0.010126582278481,14,13,4
"Amaro, Jace",3,4,0,"TEN","TE",0.0108991825613079,11,11,10
"Fowler, Jalston",1,1,0,"TEN","FB",0.00272479564032698,12,12,10
"Dunbar, Quinton",1,1,0,"WAS","CB",0.00251889168765743,13,14,8
"Ross, Rashad",1,2,0,"WAS","WR",0.00503778337531486,13,13,8
"Johnson, Chris",0,1,0,"ARI","RB",0.00236406619385343,13,14,8
"Allen, Javorius",4,6,0,"BAL","RB",0.0143884892086331,11,11,6
"Felton, Jerome",3,6,0,"BUF","RB",0.0198675496688742,13,12,7
"Webb, Joe",1,1,0,"CAR","QB",0.00271739130434783,10,10,8
"Telfer, Randall",1,5,0,"CLE","TE",0.0125,11,10,8
"Zenner, Zach",6,8,0,"DET","FB",0.0219178082191781,7,7,8
"Lee, Khari",0,1,0,"DET","TE",0.00273972602739726,13,13,8
"Prosch, Jay",1,1,0,"HOU","FB",0.00273224043715847,12,14,8
"Blue, Alfred",1,4,0,"HOU","RB",0.0109289617486339,12,11,8
"Sterling, Neal",1,2,0,"JAX","TE",0.00468384074941452,13,13,10
"Walters, Bryan",2,4,1,"JAX","WR",0.00936768149882904,11,11,4
"Davis, Knile",3,4,0,"KC","RB",0.0111111111111111,10,11,6
"Charles, Jamaal",2,3,0,"KC","RB",0.00833333333333333,13,13,6
"Pead, Isaiah",1,1,0,"MIA","RB",0.00332225913621262,13,13,8
"Gray, MarQueis",8,12,0,"MIA","TE",0.0398671096345515,7,7,8
"Pruitt, MyCole",1,1,0,"MIN","TE",0.00280112044817927,12,13,5
"Blount, LeGarrette",6,6,0,"NE","RB",0.0174418604651163,8,8,8
"Bolden, Brandon",2,4,0,"NE","RB",0.0116279069767442,10,10,8
"Lasco, Daniel",2,4,0,"NO","RB",0.00945626477541371,12,12,10
"Perkins, Paul",11,16,0,"NYG","RB",0.0403022670025189,8,8,8
"Peake, Charone",14,19,0,"NYJ","WR",0.0544412607449857,6,7,7
"Bowman, Braedon",0,1,0,"NYJ","TE",0.00286532951289398,11,11,7
"Rivera, Mychal",7,8,1,"OAK","TE",0.0197044334975369,10,10,6
"Bell, LeVeon",53,66,1,"PIT","RB",0.160194174757282,2,2,6
"McEvoy, Tanner",3,3,1,"SEA","WR",0.00946372239747634,9,9,3
"Martino, Freddie",2,4,1,"TB","WR",0.010126582278481,14,13,4
"Wright, Kendall",25,35,3,"TEN","WR",0.0953678474114441,5,5,3
"Valles, Hakeem",0,2,0,"ARI","TE",0.00472813238770686,13,12,8
