"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"James, Jesse",36,53,3,"PIT","TE",0.0979667282809612,4,4,2
"Rogers, Eli",39,55,3,"PIT","WR",0.101663585951941,3,3,2
"Coates, Sammie",21,48,2,"PIT","WR",0.088724584103512,5,5,5
"Benjamin, Travis",44,73,4,"SD","WR",0.150515463917526,3,3,4
"Allen, Keenan",6,8,0,"SD","WR",0.0164948453608247,10,10,8
"Woodhead, Danny",7,9,1,"SD","RB",0.0185567010309278,9,9,7
"Williams, Tyrell",61,97,6,"SD","WR",0.2,1,1,2
"Gates, Antonio",40,71,5,"SD","TE",0.14639175257732,5,4,3
"Inman, Dontrelle",53,89,4,"SD","WR",0.183505154639175,2,2,4
"Henry, Hunter",32,49,7,"SD","TE",0.101030927835052,6,6,1
"Baldwin, Doug",81,110,6,"SEA","WR",0.244988864142539,1,1,1
"Lockett, Tyler",43,70,1,"SEA","WR",0.155902004454343,3,4,4
"Kearse, Jermaine",38,74,0,"SEA","WR",0.164810690423163,4,3,7
"Rawls, Thomas",13,16,0,"SEA","RB",0.0356347438752784,6,8,7
"Willson, Luke",12,18,1,"SEA","TE",0.0400890868596882,8,7,4
"Richardson, Paul",13,24,0,"SEA","WR",0.0534521158129176,6,5,7
"Prosise, C.J.",18,20,0,"SEA","RB",0.044543429844098,5,6,7
"Graham, Jimmy",60,86,5,"SEA","TE",0.191536748329621,2,2,2
"Kerley, Jeremy",53,98,3,"SF","WR",0.225806451612903,1,1,2
"Smith, Torrey",21,52,3,"SF","WR",0.119815668202765,6,3,2
"Patton, Quinton",38,64,0,"SF","WR",0.147465437788018,2,2,9
"Celek, Garrett",24,42,2,"SF","TE",0.0967741935483871,3,5,4
"Hyde, Carlos",24,30,2,"SF","RB",0.0691244239631336,3,6,4
"McDonald, Vance",24,44,4,"SF","TE",0.101382488479263,3,4,1
"Draughn, Shaun",20,27,2,"SF","RB",0.0622119815668203,7,7,4
"Gabbert, Blaine",1,1,0,"SF","QB",0.00230414746543779,15,15,9
"Austin, Tavon",54,94,3,"LA","WR",0.193018480492813,2,2,2
"Britt, Kenny",68,111,5,"LA","WR",0.227926078028747,1,1,1
"Quick, Brian",40,69,3,"LA","WR",0.141683778234086,4,4,2
"Higbee, Tyler",9,26,0,"LA","TE",0.053388090349076,8,6,5
"Kendricks, Lance",48,81,2,"LA","TE",0.166324435318275,3,3,4
"Gurley, Todd",38,53,0,"LA","RB",0.108829568788501,5,5,5
"Brown, Malcolm",3,3,0,"LA","RB",0.00616016427104723,10,11,5
"Cunningham, Benny",16,21,0,"LA","RB",0.0431211498973306,6,7,5
"Evans, Mike",88,158,10,"TB","WR",0.31041257367387,1,1,1
"Jackson, Vincent",17,34,0,"TB","WR",0.0667976424361493,6,4,9
"Martin, Doug",14,16,0,"TB","RB",0.031434184675835,7,8,9
"Humphries, Adam",49,74,2,"TB","WR",0.145383104125737,3,3,3
"Brate, Cameron",57,83,9,"TB","TE",0.163064833005894,2,2,2
"Sims, Charles",20,27,1,"TB","RB",0.0530451866404715,4,7,5
"Myers, Brandon",6,11,1,"TB","TE",0.0216110019646365,11,10,5
"Sharpe, Tajae",39,83,2,"TEN","WR",0.186516853932584,4,3,6
"Murray, DeMarco",50,62,3,"TEN","RB",0.139325842696629,3,4,3
"Johnson, Andre",11,29,3,"TEN","WR",0.0651685393258427,6,6,3
"Walker, Delanie",59,87,6,"TEN","TE",0.195505617977528,1,2,2
"Matthews, Rishard",55,88,8,"TEN","WR",0.197752808988764,2,1,1
"Douglas, Harry",11,17,0,"TEN","WR",0.0382022471910112,6,7,10
"Henry, Derrick",10,12,0,"TEN","RB",0.0269662921348315,8,9,10
"Jackson, DeSean",42,84,4,"WAS","WR",0.165029469548134,4,3,3
"Reed, Jordan",62,84,5,"WAS","TE",0.165029469548134,2,3,2
"Crowder, Jamison",59,89,7,"WAS","WR",0.174852652259332,3,2,1
"Garcon, Pierre",65,95,3,"WAS","WR",0.18664047151277,1,1,4
"Thompson, Chris",37,46,1,"WAS","RB",0.0903732809430255,6,6,6
"Davis, Vernon",38,47,2,"WAS","TE",0.0923379174852652,5,5,5
"Jones, Matt",9,11,0,"WAS","RB",0.0216110019646365,7,9,8
"Doctson, Josh",2,6,0,"WAS","WR",0.0117878192534381,11,11,8
"Grant, Ryan",8,18,0,"WAS","WR",0.0353634577603143,8,7,8
"Fells, Darren",14,20,0,"ARI","TE",0.0385356454720617,6,7,8
"Niklas, Troy",1,2,0,"ARI","TE",0.00385356454720617,11,12,8
"Robinson, Aldrick",18,30,2,"ATL","WR",0.0628930817610063,8,6,7
"Toilolo, Levine",12,16,2,"ATL","TE",0.0335429769392034,10,10,7
"Gabriel, Taylor",32,47,6,"ATL","WR",0.0985324947589098,4,4,1
"Goodwin, Marquise",29,58,3,"BUF","WR",0.141809290953545,4,3,2
"Dickson, Ed",10,17,1,"CAR","TE",0.037037037037037,7,8,5
"Howard, Jordan",30,50,1,"CHI","RB",0.09765625,5,4,5
"Carey, KaDeem",5,7,0,"CHI","RB",0.013671875,12,13,10
"Hill, Jeremy",22,28,0,"CIN","RB",0.0562248995983936,6,7,6
"Kroft, Tyler",10,11,0,"CIN","TE",0.0220883534136546,10,10,6
"Erickson, Alex",5,7,0,"CIN","WR",0.0140562248995984,11,12,6
"Higgins, Rashard",7,11,0,"CLE","WR",0.0221774193548387,9,8,8
"Smith, Keith",3,3,0,"DAL","FB",0.00675675675675676,9,11,9
"Latimer, Cody",5,8,0,"DEN","WR",0.0159680638722555,11,11,8
"Janovich, Andy",5,7,0,"DEN","FB",0.0139720558882236,11,12,8
"Taylor, Jordan",11,20,2,"DEN","WR",0.0399201596806387,8,8,3
"Booker, Devontae",23,34,0,"DEN","RB",0.0678642714570858,3,3,8
"Davis, Trevor",3,8,1,"GB","WR",0.0144665461121157,12,11,5
"Grimes, Jonathan",9,13,0,"HOU","RB",0.0252918287937743,9,9,8
"Strong, Jaelen",14,24,0,"HOU","WR",0.0466926070038911,7,7,8
"Rogers, Chester",16,29,0,"IND","WR",0.0547169811320755,9,7,8
"Bray, Quan",3,5,0,"IND","WR",0.00943396226415094,11,12,8
"Benn, Arrelious",5,10,1,"JAX","WR",0.0177304964539007,11,11,6
"Robinson, Denard",3,4,0,"JAX","RB",0.00709219858156028,13,13,10
"Grant, Corey",1,2,1,"JAX","RB",0.00354609929078014,14,15,6
"Parker, DeVante",48,73,4,"MIA","WR",0.178048780487805,2,2,2
"Ajayi, Jay",25,34,1,"MIA","RB",0.0829268292682927,4,4,7
"Drake, Kenyan",9,10,0,"MIA","RB",0.024390243902439,8,10,10
"Sims, Dion",23,31,4,"MIA","TE",0.075609756097561,5,5,2
"Asiata, Matt",27,32,0,"MIN","RB",0.0625,6,7,6
"Foster, D.J.",1,2,0,"NE","RB",0.00389105058365759,12,12,8
"Slater, Matthew",0,1,0,"NE","WR",0.00194552529182879,14,13,8
"Coleman, Brandon",25,34,3,"NO","WR",0.0575296108291032,7,7,5
"Lewis, Tommylee",7,11,0,"NO","WR",0.0186125211505922,11,11,11
"Darkwa, Orleans",2,4,0,"NYG","RB",0.00761904761904762,12,12,11
"Davis, Kellen",0,1,0,"NYJ","TE",0.00201207243460765,12,12,7
"Bostick, Brandon",7,9,0,"NYJ","TE",0.0181086519114688,10,10,7
"Smith, Lee",6,6,0,"OAK","TE",0.0108303249097473,11,11,11
"Olawale, Jamize",11,12,1,"OAK","FB",0.0216606498194946,9,10,6
"Holton, Johnny",2,3,0,"OAK","WR",0.00541516245487365,13,13,11
"Burton, Trey",32,53,1,"PHI","TE",0.099250936329588,6,6,5
"Mathews, Ryan",12,13,1,"PHI","RB",0.0243445692883895,7,8,5
"Smallwood, Wendell",6,12,0,"PHI","RB",0.0224719101123595,10,9,8
"Grimble, Xavier",11,20,1,"PIT","TE",0.0369685767097967,9,9,6
"Heyward-Bey, Darrius",6,16,3,"PIT","WR",0.0295748613678373,11,10,2
"Toussaint, Fitzgerald",1,1,0,"PIT","RB",0.00184842883548983,13,13,12
"Johnson, David",7,11,0,"PIT","TE",0.0203327171903882,10,11,12
"Gordon, Melvin",42,58,2,"SD","RB",0.119587628865979,4,5,6
"Farrow, Kenneth",9,12,0,"SD","RB",0.0247422680412371,7,7,8
"Tukuafu, Will",0,1,0,"SEA","FB",0.0022271714922049,17,16,7
"Streater, Rod",11,20,1,"SF","WR",0.0460829493087558,8,8,7
"Bell, Blake",4,9,0,"SF","TE",0.0207373271889401,11,11,9
"Davis, Mike",3,5,0,"SF","RB",0.0115207373271889,13,13,9
"Burbridge, Aaron",4,11,0,"SF","WR",0.0253456221198157,11,10,9
"Shepard, Russell",19,30,2,"TB","WR",0.0589390962671906,5,5,3
"Shorts, Cecil",11,28,0,"TB","WR",0.0550098231827112,8,6,9
"Rodgers, Jacquizz",11,14,0,"TB","RB",0.0275049115913556,8,9,9
"Fasano, Anthony",7,15,2,"TEN","TE",0.0337078651685393,9,8,6
"Supernaw, Phillip",4,6,1,"TEN","TE",0.0134831460674157,10,10,8
"Paul, Niles",2,3,0,"WAS","TE",0.00589390962671906,11,12,8
"Powell, Walt",15,27,0,"BUF","WR",0.0660146699266504,6,6,9
"Artis-Payne, Cameron",1,1,0,"CAR","RB",0.00217864923747277,10,11,8
"Meredith, Cameron",56,87,3,"CHI","WR",0.169921875,1,1,2
"Louis, Ricardo",16,32,0,"CLE","WR",0.0645161290322581,7,7,8
"Fowler, Bennie",10,22,2,"DEN","WR",0.0439121756487026,9,7,3
"Heuerman, Jeff",4,7,0,"DEN","TE",0.0139720558882236,13,12,8
"Washington, Dwayne",9,13,0,"DET","RB",0.0250965250965251,8,8,8
"Ripkowski, Aaron",8,9,0,"GB","FB",0.0162748643761302,9,9,11
"Swoope, Erik",13,21,1,"IND","TE",0.039622641509434,10,10,7
"Ivory, Chris",16,22,0,"JAX","RB",0.0390070921985816,7,7,10
"Sherman, Anthony",3,5,0,"KC","FB",0.010351966873706,10,11,6
"Ellison, Rhett",10,14,0,"MIN","TE",0.02734375,8,8,6
"Gronkowski, Rob",25,41,3,"NE","TE",0.0797665369649805,6,6,6
"Rainey, Bobby",18,23,0,"NYG","RB",0.0438095238095238,6,6,11
"Anderson, Robby",40,66,3,"NYJ","WR",0.132796780684105,4,4,3
"Wheaton, Markus",4,10,1,"PIT","WR",0.0184842883548983,12,12,6
"McCluster, Dexter",8,11,0,"SD","WR",0.022680412371134,8,8,8
"Watt, Derek",3,3,0,"SD","FB",0.00618556701030928,11,11,8
"McGrath, Sean",2,2,0,"SD","TE",0.00412371134020619,12,12,8
"Collins, Alex",6,6,0,"SEA","RB",0.0133630289532294,10,10,7
"Marquez, Bradley",4,8,0,"LA","WR",0.0164271047227926,9,9,5
"Thomas, Mike",2,8,0,"LA","WR",0.0164271047227926,11,9,5
"Cross, Alan",5,8,1,"TB","RB",0.0157170923379175,12,12,5
"Amaro, Jace",3,4,0,"TEN","TE",0.00898876404494382,11,11,10
"Fowler, Jalston",1,2,0,"TEN","FB",0.00449438202247191,12,12,10
"Dunbar, Quinton",1,1,0,"WAS","CB",0.00196463654223969,14,15,8
"Ross, Rashad",1,2,0,"WAS","WR",0.00392927308447937,14,13,8
"Johnson, Chris",0,1,0,"ARI","RB",0.00192678227360308,12,13,8
"Allen, Javorius",4,6,0,"BAL","RB",0.0103806228373702,13,12,10
"Felton, Jerome",4,7,0,"BUF","FB",0.0171149144254279,12,12,9
"Webb, Joe",1,1,0,"CAR","QB",0.00217864923747277,10,11,8
"Telfer, Randall",2,6,0,"CLE","TE",0.0120967741935484,10,10,8
"Zenner, Zach",12,15,0,"DET","FB",0.028957528957529,7,7,8
"Lee, Khari",0,1,0,"DET","TE",0.00193050193050193,14,13,8
"Prosch, Jay",1,1,0,"HOU","FB",0.00194552529182879,14,15,8
"Blue, Alfred",5,8,0,"HOU","RB",0.0155642023346304,10,10,8
"Sterling, Neal",12,17,0,"JAX","TE",0.0301418439716312,9,10,10
"Walters, Bryan",11,19,2,"JAX","WR",0.0336879432624113,10,8,4
"Davis, Knile",3,4,0,"KC","RB",0.0082815734989648,10,12,6
"Charles, Jamaal",2,3,0,"KC","RB",0.0062111801242236,13,14,6
"Pead, Isaiah",1,1,0,"MIA","RB",0.0024390243902439,13,13,10
"Gray, MarQueis",13,17,0,"MIA","TE",0.0414634146341463,7,7,10
"Blount, LeGarrette",7,8,0,"NE","RB",0.0155642023346304,9,9,8
"Bolden, Brandon",2,4,0,"NE","RB",0.00778210116731518,10,11,8
"Lasco, Daniel",2,4,0,"NO","RB",0.00676818950930626,13,12,11
"Perkins, Paul",15,21,0,"NYG","RB",0.04,7,7,11
"Peake, Charone",17,26,0,"NYJ","WR",0.0523138832997988,6,6,7
"Bowman, Braedon",0,1,0,"NYJ","TE",0.00201207243460765,12,12,7
"Rivera, Mychal",16,22,1,"OAK","TE",0.0397111913357401,7,7,6
"Bell, LeVeon",73,93,1,"PIT","RB",0.171903881700555,2,2,6
"McEvoy, Tanner",7,8,2,"SEA","WR",0.0178173719376392,9,9,3
"Martino, Freddie",7,10,1,"TB","WR",0.0196463654223969,10,11,5
"Wright, Kendall",27,38,3,"TEN","WR",0.0853932584269663,5,5,3
"Valles, Hakeem",0,3,0,"ARI","TE",0.00578034682080925,12,11,8
"Dixon, Kenneth",26,33,1,"BAL","RB",0.0570934256055363,8,8,6
"Hunter, Justin",9,23,4,"BUF","WR",0.0562347188264059,7,7,1
"Bellamy, Josh",19,37,1,"CHI","WR",0.072265625,8,6,5
"Hamlett, Connor",1,2,1,"CLE","TE",0.00403225806451613,12,13,4
"Jones, Dominique",8,12,2,"MIA","TE",0.0292682926829268,9,8,6
