"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Williams, Damien",21,28,3,"MIA","RB",0.0639269406392694,6,6,4
"Diggs, Stefon",86,114,3,"MIN","WR",0.202127659574468,1,2,3
"Rudolph, Kyle",73,124,7,"MIN","TE",0.219858156028369,2,1,1
"Johnson, Charles",19,37,0,"MIN","WR",0.0656028368794326,7,6,6
"Thielen, Adam",69,93,5,"MIN","WR",0.164893617021277,3,3,2
"McKinnon, Jerick",42,51,1,"MIN","RB",0.0904255319148936,5,5,5
"Peterson, Adrian",3,6,0,"MIN","RB",0.0106382978723404,10,10,6
"Patterson, Cordarrelle",52,71,2,"MIN","WR",0.125886524822695,4,4,4
"Edelman, Julian",94,152,2,"NE","WR",0.278388278388278,1,1,7
"White, James",61,90,5,"NE","RB",0.164835164835165,2,2,2
"Bennett, Martellus",53,74,6,"NE","TE",0.135531135531136,3,3,1
"Hogan, Chris",34,58,4,"NE","WR",0.106227106227106,4,4,3
"Amendola, Danny",23,30,4,"NE","WR",0.0549450549450549,7,7,3
"Mitchell, Malcolm",33,53,4,"NE","WR",0.0970695970695971,5,5,3
"Garoppolo, Jimmy",1,1,0,"NE","QB",0.00183150183150183,12,14,9
"Cooks, Brandin",77,113,9,"NO","WR",0.180223285486443,2,1,1
"Snead, Willie",72,101,4,"NO","WR",0.161084529505582,3,3,3
"Cadet, Travaris",40,53,3,"NO","RB",0.0845295055821372,5,5,5
"Thomas, Michael",84,112,8,"NO","WR",0.178628389154705,1,2,2
"Fleener, Coby",47,76,3,"NO","TE",0.121212121212121,4,4,5
"Ingram, Mark",40,50,4,"NO","RB",0.0797448165869219,5,6,3
"Hightower, Tim",22,26,1,"NO","RB",0.0414673046251994,8,8,8
"Kuhn, John",16,20,1,"NO","FB",0.0318979266347687,9,10,8
"Beckham, Odell",99,173,10,"NYG","WR",0.295726495726496,1,1,1
"Vereen, Shane",13,21,1,"NYG","RB",0.0358974358974359,10,8,4
"Cruz, Victor",37,69,1,"NYG","WR",0.117948717948718,4,3,4
"Tye, Will",45,62,1,"NYG","TE",0.105982905982906,3,4,4
"Shepard, Sterling",65,101,8,"NYG","WR",0.172649572649573,2,2,2
"Donnell, Larry",15,21,1,"NYG","TE",0.0358974358974359,9,8,4
"Jennings, Rashad",34,41,1,"NYG","RB",0.0700854700854701,5,5,4
"Marshall, Brandon",62,132,4,"NYJ","WR",0.254335260115607,1,1,1
"Enunwa, Quincy",52,98,4,"NYJ","WR",0.188824662813102,3,2,1
"Forte, Matt",31,43,1,"NYJ","RB",0.0828516377649326,5,5,6
"Decker, Eric",10,21,2,"NYJ","WR",0.0404624277456647,8,7,4
"Powell, Bilal",57,73,0,"NYJ","RB",0.140655105973025,2,3,7
"Marshall, Jalin",11,20,2,"NYJ","WR",0.0385356454720617,7,8,4
"Cooper, Amari",82,137,4,"OAK","WR",0.232597623089983,2,2,2
"Crabtree, Michael",87,147,9,"OAK","WR",0.249575551782683,1,1,1
"Walford, Clive",33,51,4,"OAK","TE",0.0865874363327674,4,4,2
"Roberts, Seth",36,77,4,"OAK","WR",0.130730050933786,3,3,2
"Richard, Jalen",28,39,2,"OAK","RB",0.066213921901528,6,6,6
"Jones, Taiwan",4,4,0,"OAK","RB",0.0067911714770798,12,12,11
"Murray, Latavius",33,44,1,"OAK","RB",0.0747028862478778,4,5,7
"Washington, DeAndre",15,21,0,"OAK","RB",0.0356536502546689,8,9,11
"Holmes, Andre",14,25,3,"OAK","WR",0.0424448217317487,9,7,5
"Matthews, Jordan",73,119,3,"PHI","WR",0.214028776978417,1,1,1
"Ertz, Zach",69,93,3,"PHI","TE",0.16726618705036,2,2,1
"Agholor, Nelson",35,73,2,"PHI","WR",0.131294964028777,5,3,3
"Sproles, Darren",50,67,2,"PHI","RB",0.120503597122302,3,5,3
"Green-Beckham, Dorial",37,72,2,"PHI","WR",0.129496402877698,4,4,3
"Celek, Brent",15,19,0,"PHI","TE",0.0341726618705036,7,7,8
"Brown, Antonio",110,164,13,"PIT","WR",0.287719298245614,1,1,1
"Williams, DeAngelo",15,23,1,"PIT","RB",0.0403508771929825,7,8,8
"James, Jesse",40,57,3,"PIT","TE",0.1,4,4,2
"Rogers, Eli",43,61,3,"PIT","WR",0.107017543859649,3,3,2
"Coates, Sammie",21,48,2,"PIT","WR",0.0842105263157895,5,5,5
"Benjamin, Travis",47,77,4,"SD","WR",0.145283018867925,4,4,4
"Allen, Keenan",6,8,0,"SD","WR",0.0150943396226415,10,10,8
"Woodhead, Danny",7,9,1,"SD","RB",0.0169811320754717,9,9,7
"Williams, Tyrell",65,106,7,"SD","WR",0.2,1,1,1
"Gates, Antonio",48,84,6,"SD","TE",0.158490566037736,3,3,3
"Inman, Dontrelle",57,100,4,"SD","WR",0.188679245283019,2,2,4
"Henry, Hunter",32,49,7,"SD","TE",0.0924528301886792,6,6,1
"Baldwin, Doug",94,129,7,"SEA","WR",0.26008064516129,1,1,1
"Lockett, Tyler",46,74,2,"SEA","WR",0.149193548387097,3,4,3
"Kearse, Jermaine",42,83,1,"SEA","WR",0.167338709677419,4,3,5
"Rawls, Thomas",13,17,0,"SEA","RB",0.0342741935483871,7,8,9
"Willson, Luke",12,18,1,"SEA","TE",0.0362903225806452,8,7,5
"Richardson, Paul",17,30,1,"SEA","WR",0.0604838709677419,6,5,5
"Graham, Jimmy",62,90,6,"SEA","TE",0.181451612903226,2,2,2
"Prosise, C.J.",18,20,0,"SEA","RB",0.0403225806451613,5,6,9
"Kerley, Jeremy",58,108,3,"SF","WR",0.228813559322034,1,1,2
"Smith, Torrey",21,52,3,"SF","WR",0.110169491525424,7,3,2
"Patton, Quinton",38,64,0,"SF","WR",0.135593220338983,2,2,9
"Celek, Garrett",28,48,2,"SF","TE",0.101694915254237,3,4,5
"McDonald, Vance",24,44,4,"SF","TE",0.0932203389830508,6,5,1
"Hyde, Carlos",26,33,3,"SF","RB",0.0699152542372881,4,7,2
"Draughn, Shaun",26,34,2,"SF","RB",0.0720338983050847,4,6,5
"Gabbert, Blaine",1,1,0,"SF","QB",0.00211864406779661,15,15,9
"Austin, Tavon",57,102,3,"LA","WR",0.199608610567515,2,2,2
"Britt, Kenny",69,114,5,"LA","WR",0.223091976516634,1,1,1
"Quick, Brian",40,72,3,"LA","WR",0.140900195694716,5,4,2
"Higbee, Tyler",11,28,1,"LA","TE",0.0547945205479452,7,6,5
"Kendricks, Lance",51,86,2,"LA","TE",0.168297455968689,3,3,4
"Gurley, Todd",41,56,0,"LA","RB",0.10958904109589,4,5,6
"Brown, Malcolm",3,3,0,"LA","RB",0.00587084148727984,10,11,6
"Cunningham, Benny",16,21,0,"LA","RB",0.0410958904109589,6,7,6
"Evans, Mike",95,165,11,"TB","WR",0.303308823529412,1,1,1
"Jackson, Vincent",17,34,0,"TB","WR",0.0625,6,4,9
"Martin, Doug",14,16,0,"TB","RB",0.0294117647058824,7,9,9
"Humphries, Adam",50,77,2,"TB","WR",0.141544117647059,3,3,3
"Brate, Cameron",59,86,10,"TB","TE",0.158088235294118,2,2,2
"Sims, Charles",25,32,1,"TB","RB",0.0588235294117647,4,6,5
"Myers, Brandon",8,17,1,"TB","TE",0.03125,10,8,5
"Sharpe, Tajae",42,91,2,"TEN","WR",0.186475409836066,4,3,6
"Murray, DeMarco",52,66,3,"TEN","RB",0.135245901639344,3,4,3
"Johnson, Andre",11,29,3,"TEN","WR",0.0594262295081967,8,6,3
"Walker, Delanie",63,96,7,"TEN","TE",0.19672131147541,1,1,2
"Matthews, Rishard",58,96,9,"TEN","WR",0.19672131147541,2,1,1
"Douglas, Harry",16,24,0,"TEN","WR",0.0491803278688525,6,7,10
"Henry, Derrick",12,14,0,"TEN","RB",0.0286885245901639,7,9,10
"Jackson, DeSean",52,102,4,"WAS","WR",0.175559380378657,4,2,3
"Reed, Jordan",63,85,5,"WAS","TE",0.146299483648881,3,4,2
"Crowder, Jamison",64,96,7,"WAS","WR",0.165232358003442,2,3,1
"Garcon, Pierre",76,111,3,"WAS","WR",0.19104991394148,1,1,4
"Thompson, Chris",43,54,2,"WAS","RB",0.0929432013769363,6,6,5
"Doctson, Josh",2,6,0,"WAS","WR",0.0103270223752151,11,11,8
"Davis, Vernon",44,58,2,"WAS","TE",0.0998278829604131,5,5,5
"Jones, Matt",9,11,0,"WAS","RB",0.0189328743545611,9,9,8
"Grant, Ryan",11,22,0,"WAS","WR",0.0378657487091222,8,7,8
"Fells, Darren",14,20,0,"ARI","TE",0.036563071297989,6,7,8
"Niklas, Troy",1,2,0,"ARI","TE",0.0036563071297989,11,12,8
"Robinson, Aldrick",19,31,2,"ATL","WR",0.060665362035225,8,6,7
"Toilolo, Levine",13,17,2,"ATL","TE",0.0332681017612524,10,10,7
"Gabriel, Taylor",35,51,6,"ATL","WR",0.0998043052837573,4,4,1
"Goodwin, Marquise",30,63,3,"BUF","WR",0.140311804008909,4,3,3
"Dickson, Ed",11,18,1,"CAR","TE",0.0335820895522388,7,8,5
"Howard, Jordan",32,54,1,"CHI","RB",0.0983606557377049,5,4,6
"Carey, KaDeem",5,7,0,"CHI","RB",0.0127504553734062,12,13,10
"Hill, Jeremy",22,28,0,"CIN","RB",0.0520446096654275,6,7,6
"Kroft, Tyler",10,11,0,"CIN","TE",0.0204460966542751,11,11,6
"Erickson, Alex",6,8,0,"CIN","WR",0.0148698884758364,12,12,6
"Higgins, Rashard",7,13,0,"CLE","WR",0.0245746691871456,9,8,8
"Smith, Keith",3,3,0,"DAL","FB",0.00642398286937901,9,11,9
"Latimer, Cody",5,10,0,"DEN","WR",0.0185185185185185,12,11,8
"Janovich, Andy",5,7,0,"DEN","FB",0.012962962962963,12,13,8
"Taylor, Jordan",12,23,2,"DEN","WR",0.0425925925925926,8,8,3
"Booker, Devontae",29,43,0,"DEN","RB",0.0796296296296296,3,3,8
"Davis, Trevor",3,8,1,"GB","WR",0.0135135135135135,12,11,6
"Grimes, Jonathan",10,14,0,"HOU","RB",0.0255009107468124,9,9,8
"Strong, Jaelen",14,24,0,"HOU","WR",0.0437158469945355,7,7,8
"Rogers, Chester",17,31,0,"IND","WR",0.0554561717352415,9,7,9
"Bray, Quan",3,5,0,"IND","WR",0.00894454382826476,11,12,9
"Robinson, Denard",3,4,0,"JAX","RB",0.0066006600660066,13,14,11
"Benn, Arrelious",5,10,1,"JAX","WR",0.0165016501650165,11,11,6
"Grant, Corey",2,5,1,"JAX","RB",0.00825082508250825,15,13,6
"Parker, DeVante",52,80,5,"MIA","WR",0.182648401826484,2,2,2
"Ajayi, Jay",26,35,1,"MIA","RB",0.0799086757990868,4,4,7
"Drake, Kenyan",9,10,0,"MIA","RB",0.0228310502283105,8,10,10
"Sims, Dion",25,34,4,"MIA","TE",0.0776255707762557,5,5,3
"Asiata, Matt",31,37,0,"MIN","RB",0.0656028368794326,6,6,6
"Foster, D.J.",1,2,0,"NE","RB",0.00366300366300366,12,13,9
"Slater, Matthew",0,1,0,"NE","WR",0.00183150183150183,16,14,9
"Coleman, Brandon",25,34,3,"NO","WR",0.0542264752791069,7,7,5
"Lewis, Tommylee",7,11,0,"NO","WR",0.0175438596491228,11,11,11
"Darkwa, Orleans",2,4,0,"NYG","RB",0.00683760683760684,12,12,11
"Davis, Kellen",0,1,0,"NYJ","TE",0.00192678227360308,13,13,7
"Bostick, Brandon",7,10,0,"NYJ","TE",0.0192678227360308,10,10,7
"Smith, Lee",6,6,0,"OAK","TE",0.0101867572156197,11,11,11
"Olawale, Jamize",11,12,1,"OAK","FB",0.0203735144312394,10,10,7
"Holton, Johnny",2,3,0,"OAK","WR",0.00509337860780985,13,13,11
"Burton, Trey",33,54,1,"PHI","TE",0.0971223021582734,6,6,6
"Mathews, Ryan",13,14,1,"PHI","RB",0.0251798561151079,8,8,6
"Smallwood, Wendell",6,12,0,"PHI","RB",0.0215827338129496,10,9,8
"Grimble, Xavier",12,22,2,"PIT","TE",0.0385964912280702,9,9,5
"Heyward-Bey, Darrius",6,16,3,"PIT","WR",0.0280701754385965,11,10,2
"Johnson, David",7,11,0,"PIT","TE",0.0192982456140351,10,11,12
"Toussaint, Fitzgerald",1,1,0,"PIT","RB",0.00175438596491228,13,13,12
"Gordon, Melvin",42,58,2,"SD","RB",0.109433962264151,5,5,6
"Farrow, Kenneth",13,16,0,"SD","RB",0.030188679245283,7,7,8
"Tukuafu, Will",0,1,0,"SEA","FB",0.00201612903225806,17,16,9
"Streater, Rod",17,27,2,"SF","WR",0.0572033898305085,8,8,5
"Bell, Blake",4,9,0,"SF","TE",0.0190677966101695,12,12,9
"Davis, Mike",3,5,0,"SF","RB",0.0105932203389831,13,13,9
"Burbridge, Aaron",6,14,0,"SF","WR",0.0296610169491525,11,10,9
"Shepard, Russell",22,34,2,"TB","WR",0.0625,5,4,3
"Shorts, Cecil",11,28,0,"TB","WR",0.0514705882352941,9,7,9
"Rodgers, Jacquizz",13,16,0,"TB","RB",0.0294117647058824,8,9,9
"Fasano, Anthony",8,16,2,"TEN","TE",0.0327868852459016,9,8,6
"Supernaw, Phillip",4,6,1,"TEN","TE",0.0122950819672131,10,10,8
"Paul, Niles",2,3,0,"WAS","TE",0.00516351118760757,11,12,8
"Powell, Walt",15,27,0,"BUF","WR",0.0601336302895323,6,6,9
"Artis-Payne, Cameron",1,1,0,"CAR","RB",0.00186567164179104,10,12,9
"Meredith, Cameron",65,99,4,"CHI","WR",0.180327868852459,1,1,1
"Louis, Ricardo",16,32,0,"CLE","WR",0.0604914933837429,7,7,8
"Fowler, Bennie",11,24,2,"DEN","WR",0.0444444444444444,9,7,3
"Heuerman, Jeff",7,13,0,"DEN","TE",0.0240740740740741,10,10,8
"Washington, Dwayne",10,15,0,"DET","RB",0.0266903914590747,8,8,8
"Ripkowski, Aaron",8,9,0,"GB","FB",0.0152027027027027,9,10,11
"Swoope, Erik",14,22,1,"IND","TE",0.0393559928443649,10,10,7
"Ivory, Chris",20,28,0,"JAX","RB",0.0462046204620462,6,7,11
"Sherman, Anthony",3,5,0,"KC","FB",0.00963391136801541,10,11,7
"Ellison, Rhett",10,15,0,"MIN","TE",0.0265957446808511,8,8,6
"Gronkowski, Rob",25,41,3,"NE","TE",0.0750915750915751,6,6,6
"Rainey, Bobby",19,25,0,"NYG","RB",0.0427350427350427,6,6,11
"Anderson, Robby",40,68,3,"NYJ","WR",0.13102119460501,4,4,3
"Wheaton, Markus",4,10,1,"PIT","WR",0.0175438596491228,12,12,8
"McCluster, Dexter",8,11,0,"SD","WR",0.0207547169811321,8,8,8
"Watt, Derek",4,4,0,"SD","FB",0.00754716981132075,11,11,8
"McGrath, Sean",2,2,0,"SD","TE",0.00377358490566038,12,12,8
"Collins, Alex",10,10,0,"SEA","RB",0.0201612903225806,9,9,9
"Marquez, Bradley",4,8,0,"LA","WR",0.0156555772994129,9,9,6
"Thomas, Mike",2,8,0,"LA","WR",0.0156555772994129,11,9,6
"Cross, Alan",6,9,1,"TB","RB",0.0165441176470588,12,12,5
"Amaro, Jace",3,4,0,"TEN","TE",0.00819672131147541,11,11,10
"Fowler, Jalston",1,2,0,"TEN","FB",0.00409836065573771,12,12,10
"Dunbar, Quinton",1,1,0,"WAS","CB",0.00172117039586919,14,14,8
"Johnson, Chris",0,1,0,"ARI","RB",0.00182815356489945,13,13,8
"Allen, Javorius",4,6,0,"BAL","RB",0.00963081861958266,13,12,10
"Felton, Jerome",6,9,0,"BUF","FB",0.0200445434298441,12,12,9
"Webb, Joe",1,3,0,"CAR","QB",0.00559701492537313,10,10,9
"Telfer, Randall",2,6,0,"CLE","TE",0.0113421550094518,11,10,8
"Zenner, Zach",14,18,0,"DET","FB",0.0320284697508897,6,7,8
"Lee, Khari",0,1,0,"DET","TE",0.00177935943060498,15,13,8
"Prosch, Jay",1,1,0,"HOU","FB",0.00182149362477231,15,15,8
"Blue, Alfred",9,13,0,"HOU","RB",0.0236794171220401,10,10,8
"Sterling, Neal",12,17,0,"JAX","TE",0.0280528052805281,10,10,11
"Walters, Bryan",16,26,2,"JAX","WR",0.0429042904290429,8,8,5
"Davis, Knile",3,4,0,"KC","RB",0.00770712909441233,10,12,7
"Charles, Jamaal",2,3,0,"KC","RB",0.00578034682080925,13,14,7
"Pead, Isaiah",1,1,0,"MIA","RB",0.00228310502283105,13,13,10
"Gray, MarQueis",14,18,0,"MIA","TE",0.0410958904109589,7,7,10
"Blount, LeGarrette",7,8,0,"NE","RB",0.0146520146520147,9,9,9
"Bolden, Brandon",2,4,0,"NE","RB",0.00732600732600733,11,11,9
"Lasco, Daniel",2,4,0,"NO","RB",0.00637958532695375,13,13,11
"Perkins, Paul",16,23,0,"NYG","RB",0.0393162393162393,7,7,11
"Peake, Charone",18,29,0,"NYJ","WR",0.0558766859344894,6,6,7
"Bowman, Braedon",0,1,0,"NYJ","TE",0.00192678227360308,13,13,7
"Rivera, Mychal",16,22,1,"OAK","TE",0.0373514431239389,7,8,7
"Bell, LeVeon",76,97,2,"PIT","RB",0.170175438596491,2,2,5
"McEvoy, Tanner",7,8,2,"SEA","WR",0.0161290322580645,10,10,3
"Martino, Freddie",7,10,1,"TB","WR",0.0183823529411765,11,11,5
"Wright, Kendall",29,42,3,"TEN","WR",0.0860655737704918,5,5,3
"Valles, Hakeem",0,3,0,"ARI","TE",0.00548446069469835,13,11,8
"Dixon, Kenneth",27,36,1,"BAL","RB",0.057784911717496,8,8,6
"Hunter, Justin",9,23,4,"BUF","WR",0.0512249443207127,7,7,1
"Bellamy, Josh",20,38,1,"CHI","WR",0.0692167577413479,7,6,6
"Hamlett, Connor",1,2,1,"CLE","TE",0.00378071833648393,12,13,4
