"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Stewart, Jonathan",3,4,0,"CAR","RB",0.0213903743315508,9,9,7
"Brown, Corey",15,24,1,"CAR","WR",0.128342245989305,4,3,3
"Whittaker, Fozzy",19,22,1,"CAR","RB",0.117647058823529,3,4,3
"Ginn, Ted",10,17,1,"CAR","WR",0.0909090909090909,5,5,3
"Tolbert, Mike",5,6,0,"CAR","FB",0.0320855614973262,6,7,7
"Jeffery, Alshon",22,32,0,"CHI","WR",0.172043010752688,3,2,5
"Royal, Eddie",26,32,2,"CHI","WR",0.172043010752688,1,2,2
"White, Kevin",20,37,0,"CHI","WR",0.198924731182796,4,1,5
"Langford, Jeremy",6,10,0,"CHI","RB",0.0537634408602151,7,7,5
"Miller, Zach",25,29,3,"CHI","TE",0.155913978494624,2,4,1
"Paulsen, Logan",2,5,0,"CHI","TE",0.0268817204301075,8,8,5
"Green, A.J.",36,55,2,"CIN","WR",0.287958115183246,1,1,1
"Uzomah, C.J.",16,26,0,"CIN","TE",0.136125654450262,4,4,4
"LaFell, Brandon",21,34,2,"CIN","WR",0.178010471204188,3,2,1
"Bernard, Giovani",29,34,1,"CIN","RB",0.178010471204188,2,2,3
"Boyd, Tyler",15,23,0,"CIN","WR",0.120418848167539,5,5,4
"Wright, James",3,3,0,"CIN","WR",0.0157068062827225,8,8,4
"Pryor, Terrelle",26,49,1,"CLE","WR",0.27683615819209,1,1,2
"Johnson, Duke",21,29,0,"CLE","RB",0.163841807909605,3,3,5
"Coleman, Corey",7,12,2,"CLE","WR",0.0677966101694915,7,6,1
"Hawkins, Andrew",12,20,1,"CLE","WR",0.112994350282486,4,4,2
"Johnson, Malcolm",4,5,0,"CLE","FB",0.0282485875706215,8,8,5
"Crowell, Isaiah",8,12,0,"CLE","RB",0.0677966101694915,5,6,5
"Barnidge, Gary",22,30,0,"CLE","TE",0.169491525423729,2,2,5
"Witten, Jason",24,36,0,"DAL","TE",0.22360248447205,2,1,5
"Beasley, Cole",27,35,1,"DAL","WR",0.217391304347826,1,2,3
"Bryant, Dez",11,24,2,"DAL","WR",0.149068322981366,4,3,1
"Williams, Terrance",16,21,1,"DAL","WR",0.130434782608696,3,4,3
"Elliott, Ezekiel",9,11,0,"DAL","RB",0.0683229813664596,5,6,5
"Dunbar, Lance",5,6,0,"DAL","RB",0.0372670807453416,7,7,5
"Butler, Brice",9,17,2,"DAL","WR",0.105590062111801,5,5,1
"Swaim, Geoff",3,6,0,"DAL","TE",0.0372670807453416,8,7,5
"Morris, Alfred",1,3,0,"DAL","RB",0.0186335403726708,10,9,5
"Thomas, Demaryius",26,42,3,"DEN","WR",0.25609756097561,2,2,1
"Sanders, Emmanuel",32,51,3,"DEN","WR",0.310975609756098,1,1,1
"Anderson, C.J.",12,19,1,"DEN","RB",0.115853658536585,3,3,3
"Green, Virgil",7,8,0,"DEN","TE",0.0487804878048781,5,6,4
"Bibbs, Kapri",1,2,0,"DEN","RB",0.0121951219512195,12,12,4
"Norwood, Jordan",8,13,0,"DEN","WR",0.0792682926829268,4,4,4
"Jones, Marvin",27,46,3,"DET","WR",0.247311827956989,1,1,1
"Tate, Golden",17,34,0,"DET","WR",0.182795698924731,5,2,6
"Abdullah, Ameer",5,5,1,"DET","RB",0.0268817204301075,6,6,5
"Riddick, Theo",27,33,3,"DET","RB",0.17741935483871,1,3,1
"Ebron, Eric",20,25,2,"DET","TE",0.134408602150538,4,5,4
"Boldin, Anquan",23,30,3,"DET","WR",0.161290322580645,3,4,1
"Roberts, Andre",2,4,0,"DET","WR",0.021505376344086,8,7,6
"Wick, Cole",2,3,0,"DET","TE",0.0161290322580645,8,8,6
"Cobb, Randall",23,33,1,"GB","WR",0.222972972972973,1,2,3
"Nelson, Jordy",21,40,5,"GB","WR",0.27027027027027,2,1,1
"Adams, Davante",15,27,3,"GB","WR",0.182432432432432,3,3,2
"Cook, Jared",6,12,0,"GB","TE",0.0810810810810811,4,5,5
"Rodgers, Richard",6,13,1,"GB","TE",0.0878378378378378,4,4,3
"Lacy, Eddie",3,6,0,"GB","RB",0.0405405405405405,7,7,5
"Starks, James",6,10,0,"GB","RB",0.0675675675675676,4,6,5
"Abbrederis, Jared",1,1,0,"GB","WR",0.00675675675675676,8,9,5
"Montgomery, Ty",0,1,0,"GB","WR",0.00675675675675676,11,9,5
"Fuller, Will",20,40,2,"HOU","WR",0.216216216216216,2,2,2
"Hopkins, DeAndre",22,41,3,"HOU","WR",0.221621621621622,1,1,1
"Miller, Lamar",15,18,0,"HOU","RB",0.0972972972972973,4,5,4
"Anderson, Stephen",5,7,0,"HOU","TE",0.0378378378378378,7,7,4
"Miller, Braxton",3,6,0,"HOU","WR",0.0324324324324324,9,9,4
"Griffin, Ryan",16,25,0,"HOU","TE",0.135135135135135,3,3,4
"Ervin, Tyler",1,2,0,"HOU","RB",0.0108108108108108,10,10,4
"Fiedorowicz, C.J.",10,17,1,"HOU","TE",0.0918918918918919,6,6,3
"Hilton, T.Y.",36,60,3,"IND","WR",0.28436018957346,1,1,1
"Moncrief, Donte",7,10,1,"IND","WR",0.0473933649289099,7,8,4
"Allen, Dwayne",17,27,2,"IND","TE",0.127962085308057,4,2,2
"Dorsett, Phillip",11,21,1,"IND","WR",0.0995260663507109,6,4,4
"Gore, Frank",15,21,1,"IND","RB",0.0995260663507109,5,4,4
"Doyle, Jack",18,21,2,"IND","TE",0.0995260663507109,3,4,2
"Turbin, Robert",4,6,0,"IND","RB",0.028436018957346,9,9,7
"Ferguson, Josh",19,25,0,"IND","RB",0.118483412322275,2,3,7
"Robinson, Allen",21,46,3,"JAX","WR",0.282208588957055,1,1,1
"Yeldon, T.J.",19,24,0,"JAX","RB",0.147239263803681,2,3,6
"Thomas, Julius",12,18,1,"JAX","TE",0.110429447852761,5,5,2
"Hurns, Allen",15,26,1,"JAX","WR",0.159509202453988,4,2,2
"Lee, Marqise",16,22,0,"JAX","WR",0.134969325153374,3,4,6
"Lewis, Marcedes",8,10,1,"JAX","TE",0.0613496932515337,6,6,2
"Greene, Rashad",3,5,0,"JAX","WR",0.0306748466257669,7,7,6
"Ware, Spencer",12,17,0,"KC","RB",0.101796407185629,4,4,4
"Kelce, Travis",22,29,2,"KC","TE",0.173652694610778,1,2,1
"Conley, Chris",15,25,0,"KC","WR",0.149700598802395,3,3,4
"West, Charcandrick",10,11,0,"KC","RB",0.0658682634730539,6,7,4
"Maclin, Jeremy",20,37,1,"KC","WR",0.221556886227545,2,1,3
"Wilson, Albert",10,16,0,"KC","WR",0.0958083832335329,6,5,4
"Harris, Demetrius",5,8,0,"KC","TE",0.0479041916167665,8,8,4
"Hill, Tyreek",11,14,2,"KC","WR",0.0838323353293413,5,6,1
"Smith, Alex",0,1,0,"KC","QB",0.00598802395209581,12,11,4
"Travis, Ross",2,4,0,"KC","TE",0.0239520958083832,9,9,4
"Landry, Jarvis",36,49,1,"MIA","WR",0.324503311258278,1,1,2
"Foster, Arian",3,5,0,"MIA","RB",0.033112582781457,9,9,7
"Stills, Kenny",11,21,2,"MIA","WR",0.139072847682119,3,3,1
"Cameron, Jordan",8,11,1,"MIA","TE",0.0728476821192053,4,4,2
"Carroo, Leonte",2,2,0,"MIA","WR",0.0132450331125828,10,10,7
"Williams, Damien",8,10,1,"MIA","RB",0.0662251655629139,4,5,2
"Diggs, Stefon",25,35,1,"MIN","WR",0.213414634146341,1,2,2
"Rudolph, Kyle",21,39,3,"MIN","TE",0.23780487804878,2,1,1
"Johnson, Charles",6,15,0,"MIN","WR",0.0914634146341463,7,4,5
"Thielen, Adam",21,26,1,"MIN","WR",0.158536585365854,2,3,2
"McKinnon, Jerick",7,13,0,"MIN","RB",0.0792682926829268,5,6,5
"Peterson, Adrian",2,5,0,"MIN","RB",0.0304878048780488,9,8,5
"Patterson, Cordarrelle",11,15,1,"MIN","WR",0.0914634146341463,4,4,2
"Edelman, Julian",26,41,0,"NE","WR",0.244047619047619,1,1,4
"White, James",18,26,0,"NE","RB",0.154761904761905,3,3,4
"Bennett, Martellus",22,33,4,"NE","TE",0.196428571428571,2,2,1
"Hogan, Chris",12,21,1,"NE","WR",0.125,4,4,3
"Amendola, Danny",11,15,2,"NE","WR",0.0892857142857143,5,5,2
"Mitchell, Malcolm",6,12,0,"NE","WR",0.0714285714285714,6,6,4
"Garoppolo, Jimmy",1,1,0,"NE","QB",0.00595238095238095,10,11,4
"Cooks, Brandin",18,33,2,"NO","WR",0.190751445086705,2,1,1
"Snead, Willie",15,18,2,"NO","WR",0.104046242774566,3,4,1
"Cadet, Travaris",12,18,1,"NO","RB",0.104046242774566,6,4,4
"Thomas, Michael",21,30,2,"NO","WR",0.173410404624277,1,2,1
"Fleener, Coby",13,28,1,"NO","TE",0.161849710982659,5,3,4
"Ingram, Mark",15,18,1,"NO","RB",0.104046242774566,3,4,4
"Hightower, Tim",1,1,0,"NO","RB",0.00578034682080925,10,11,8
"Kuhn, John",4,5,1,"NO","FB",0.0289017341040462,9,9,4
"Beckham, Odell",29,55,1,"NYG","WR",0.283505154639175,1,1,2
"Vereen, Shane",9,14,0,"NYG","RB",0.0721649484536082,6,6,5
"Cruz, Victor",16,27,1,"NYG","WR",0.139175257731959,3,3,2
"Shepard, Sterling",24,34,2,"NYG","WR",0.175257731958763,2,2,1
"Tye, Will",14,19,0,"NYG","TE",0.0979381443298969,4,4,5
"Donnell, Larry",8,11,1,"NYG","TE",0.0567010309278351,7,7,2
"Jennings, Rashad",3,4,0,"NYG","RB",0.0206185567010309,8,9,5
"Marshall, Brandon",25,53,2,"NYJ","WR",0.277486910994764,2,1,1
"Enunwa, Quincy",27,40,1,"NYJ","WR",0.209424083769634,1,2,3
"Forte, Matt",13,18,0,"NYJ","RB",0.0942408376963351,4,5,5
"Decker, Eric",10,21,2,"NYJ","WR",0.109947643979058,5,4,1
"Powell, Bilal",21,29,0,"NYJ","RB",0.151832460732984,3,3,5
"Marshall, Jalin",5,10,1,"NYJ","WR",0.0523560209424084,6,6,3
"Cooper, Amari",27,54,1,"OAK","WR",0.26865671641791,2,1,4
"Crabtree, Michael",29,44,5,"OAK","WR",0.218905472636816,1,2,1
"Walford, Clive",14,20,2,"OAK","TE",0.0995024875621891,3,4,2
"Roberts, Seth",12,22,2,"OAK","WR",0.109452736318408,4,3,2
"Richard, Jalen",11,15,0,"OAK","RB",0.0746268656716418,5,5,6
"Jones, Taiwan",2,2,0,"OAK","RB",0.00995024875621891,11,11,6
"Murray, Latavius",10,12,0,"OAK","RB",0.0597014925373134,7,6,6
"Washington, DeAndre",11,12,0,"OAK","RB",0.0597014925373134,5,6,6
"Holmes, Andre",4,8,1,"OAK","WR",0.0398009950248756,9,8,4
"Matthews, Jordan",19,30,2,"PHI","WR",0.234375,1,1,1
"Ertz, Zach",11,13,0,"PHI","TE",0.1015625,4,6,6
"Agholor, Nelson",13,23,1,"PHI","WR",0.1796875,3,2,2
"Sproles, Darren",14,17,1,"PHI","RB",0.1328125,2,3,2
"Green-Beckham, Dorial",10,15,0,"PHI","WR",0.1171875,5,4,6
"Celek, Brent",6,8,0,"PHI","TE",0.0625,7,7,6
"Brown, Antonio",37,58,5,"PIT","WR",0.297435897435897,1,1,1
"Williams, DeAngelo",15,23,1,"PIT","RB",0.117948717948718,4,4,4
"James, Jesse",20,28,3,"PIT","TE",0.143589743589744,2,3,2
"Rogers, Eli",9,14,1,"PIT","WR",0.0717948717948718,6,6,4
"Coates, Sammie",19,30,2,"PIT","WR",0.153846153846154,3,2,3
"Benjamin, Travis",28,40,2,"SD","WR",0.228571428571429,1,1,1
"Allen, Keenan",6,8,0,"SD","WR",0.0457142857142857,8,8,8
"Woodhead, Danny",7,9,1,"SD","RB",0.0514285714285714,7,7,5
"Williams, Tyrell",21,33,2,"SD","WR",0.188571428571429,2,2,1
"Gates, Antonio",10,14,2,"SD","TE",0.08,6,6,1
"Inman, Dontrelle",13,26,1,"SD","WR",0.148571428571429,4,3,5
"Henry, Hunter",13,18,2,"SD","TE",0.102857142857143,4,4,1
"Baldwin, Doug",24,33,2,"SEA","WR",0.234042553191489,1,1,1
"Lockett, Tyler",10,19,0,"SEA","WR",0.134751773049645,5,3,5
"Kearse, Jermaine",13,19,0,"SEA","WR",0.134751773049645,3,3,5
"Michael, Christine",12,17,1,"SEA","RB",0.120567375886525,4,5,2
"Rawls, Thomas",6,6,0,"SEA","RB",0.0425531914893617,6,8,5
"Willson, Luke",5,10,0,"SEA","TE",0.0709219858156028,7,6,5
"Richardson, Paul",5,10,0,"SEA","WR",0.0709219858156028,7,6,5
"Graham, Jimmy",16,22,1,"SEA","TE",0.156028368794326,2,2,2
"Prosise, C.J.",1,1,0,"SEA","RB",0.00709219858156028,10,10,5
"Kerley, Jeremy",27,46,2,"SF","WR",0.308724832214765,1,1,1
"Smith, Torrey",9,22,1,"SF","WR",0.147651006711409,5,2,3
"Patton, Quinton",12,19,0,"SF","WR",0.12751677852349,3,4,4
"Celek, Garrett",11,20,0,"SF","TE",0.134228187919463,4,3,4
"Hyde, Carlos",13,14,0,"SF","RB",0.0939597315436242,2,5,4
"McDonald, Vance",5,7,2,"SF","TE",0.0469798657718121,6,6,1
"Draughn, Shaun",4,6,0,"SF","RB",0.0402684563758389,7,7,4
"Gabbert, Blaine",1,1,0,"SF","QB",0.00671140939597315,10,11,4
"Austin, Tavon",23,44,1,"LA","WR",0.285714285714286,1,1,2
"Britt, Kenny",23,35,0,"LA","WR",0.227272727272727,1,2,3
"Quick, Brian",11,18,3,"LA","WR",0.116883116883117,4,4,1
"Higbee, Tyler",1,6,0,"LA","TE",0.038961038961039,8,6,3
"Kendricks, Lance",15,26,0,"LA","TE",0.168831168831169,3,3,3
"Gurley, Todd",11,16,0,"LA","RB",0.103896103896104,4,5,3
"Brown, Malcolm",2,2,0,"LA","RB",0.012987012987013,7,8,3
"Cunningham, Benny",3,4,0,"LA","RB",0.025974025974026,6,7,3
"Evans, Mike",33,63,4,"TB","WR",0.302884615384615,1,1,1
"Jackson, Vincent",17,34,0,"TB","WR",0.163461538461538,3,2,5
"Martin, Doug",5,5,0,"TB","RB",0.0240384615384615,7,8,5
"Humphries, Adam",22,32,0,"TB","WR",0.153846153846154,2,3,5
"Brate, Cameron",17,30,2,"TB","TE",0.144230769230769,3,4,2
"Sims, Charles",14,18,1,"TB","RB",0.0865384615384615,5,5,3
"Myers, Brandon",4,6,1,"TB","TE",0.0288461538461538,8,7,3
"Sharpe, Tajae",19,40,0,"TEN","WR",0.235294117647059,2,1,5
"Murray, DeMarco",23,26,2,"TEN","RB",0.152941176470588,1,3,2
"Johnson, Andre",11,26,3,"TEN","WR",0.152941176470588,5,3,1
"Walker, Delanie",17,28,2,"TEN","TE",0.164705882352941,3,2,2
"Matthews, Rishard",16,22,1,"TEN","WR",0.129411764705882,4,5,4
"Douglas, Harry",4,8,0,"TEN","WR",0.0470588235294118,6,6,5
"Henry, Derrick",3,3,0,"TEN","RB",0.0176470588235294,7,10,5
"Jackson, DeSean",18,36,1,"WAS","WR",0.184615384615385,4,2,3
"Reed, Jordan",35,46,2,"WAS","TE",0.235897435897436,1,1,1
"Crowder, Jamison",21,30,2,"WAS","WR",0.153846153846154,3,4,1
"Garcon, Pierre",22,33,1,"WAS","WR",0.169230769230769,2,3,3
"Thompson, Chris",12,16,1,"WAS","RB",0.0820512820512821,5,5,3
"Davis, Vernon",10,11,0,"WAS","TE",0.0564102564102564,6,6,6
"Jones, Matt",9,10,0,"WAS","RB",0.0512820512820513,7,7,6
"Doctson, Josh",2,6,0,"WAS","WR",0.0307692307692308,8,8,6
"Grant, Ryan",1,3,0,"WAS","WR",0.0153846153846154,9,9,6
"Fells, Darren",9,13,0,"ARI","TE",0.0663265306122449,5,6,4
"Niklas, Troy",1,2,0,"ARI","TE",0.0102040816326531,10,10,4
"Robinson, Aldrick",7,11,1,"ATL","WR",0.0647058823529412,6,6,4
"Toilolo, Levine",2,4,0,"ATL","TE",0.0235294117647059,11,10,9
"Gabriel, Taylor",7,9,0,"ATL","WR",0.0529411764705882,6,7,9
"Goodwin, Marquise",6,20,2,"BUF","WR",0.142857142857143,5,4,1
"Dickson, Ed",4,5,0,"CAR","TE",0.0267379679144385,8,8,7
"Howard, Jordan",13,17,1,"CHI","RB",0.0913978494623656,6,6,3
"Carey, KaDeem",2,2,0,"CHI","RB",0.010752688172043,8,9,5
"Hill, Jeremy",4,8,0,"CIN","RB",0.0418848167539267,7,6,4
"Kroft, Tyler",6,7,0,"CIN","TE",0.0366492146596859,6,7,4
"Erickson, Alex",1,1,0,"CIN","WR",0.00523560209424084,9,9,4
"Higgins, Rashard",1,3,0,"CLE","WR",0.0169491525423729,9,9,5
"Smith, Keith",2,2,0,"DAL","FB",0.0124223602484472,9,10,5
"Latimer, Cody",3,5,0,"DEN","WR",0.0304878048780488,7,8,4
"Janovich, Andy",2,3,0,"DEN","FB",0.0182926829268293,9,9,4
"Booker, Devontae",6,9,0,"DEN","RB",0.0548780487804878,6,5,4
"Taylor, Jordan",2,3,0,"DEN","WR",0.0182926829268293,9,9,4
"Davis, Trevor",0,3,0,"GB","WR",0.0202702702702703,11,8,5
"Grimes, Jonathan",5,7,0,"HOU","RB",0.0378378378378378,7,7,4
"Strong, Jaelen",11,20,0,"HOU","WR",0.108108108108108,5,4,4
"Rogers, Chester",6,14,0,"IND","WR",0.0663507109004739,8,7,7
"Bray, Quan",3,5,0,"IND","WR",0.023696682464455,10,10,7
"Benn, Arrelious",2,4,0,"JAX","WR",0.0245398773006135,8,8,6
"Robinson, Denard",1,2,0,"JAX","RB",0.0122699386503067,9,9,6
"Grant, Corey",1,1,1,"JAX","RB",0.00613496932515337,9,12,2
"Parker, DeVante",15,24,1,"MIA","WR",0.158940397350993,2,2,2
"Ajayi, Jay",7,8,1,"MIA","RB",0.0529801324503311,6,7,2
"Drake, Kenyan",6,7,0,"MIA","RB",0.0463576158940397,8,8,7
"Sims, Dion",7,10,0,"MIA","TE",0.0662251655629139,6,5,7
"Asiata, Matt",7,7,0,"MIN","RB",0.0426829268292683,5,7,5
"Foster, D.J.",1,2,0,"NE","RB",0.0119047619047619,10,10,4
"Slater, Matthew",0,1,0,"NE","WR",0.00595238095238095,12,11,4
"Coleman, Brandon",11,14,0,"NO","WR",0.0809248554913295,7,7,8
"Lewis, Tommylee",5,6,0,"NO","WR",0.0346820809248555,8,8,8
"Darkwa, Orleans",2,4,0,"NYG","RB",0.0206185567010309,10,9,5
"Davis, Kellen",0,1,0,"NYJ","TE",0.00523560209424084,11,11,5
"Bostick, Brandon",1,2,0,"NYJ","TE",0.0104712041884817,10,9,5
"Smith, Lee",6,6,0,"OAK","TE",0.0298507462686567,8,9,6
"Olawale, Jamize",3,4,0,"OAK","FB",0.0199004975124378,10,10,6
"Holton, Johnny",1,1,0,"OAK","WR",0.00497512437810945,12,12,6
"Burton, Trey",8,15,1,"PHI","TE",0.1171875,6,4,2
"Mathews, Ryan",6,6,1,"PHI","RB",0.046875,7,8,2
"Smallwood, Wendell",0,1,0,"PHI","RB",0.0078125,9,9,6
"Grimble, Xavier",5,8,1,"PIT","TE",0.041025641025641,7,8,4
"Heyward-Bey, Darrius",2,3,1,"PIT","WR",0.0153846153846154,9,9,4
"Toussaint, Fitzgerald",1,1,0,"PIT","RB",0.00512820512820513,11,11,9
"Johnson, David",2,2,0,"PIT","TE",0.0102564102564103,9,10,9
"Gordon, Melvin",14,18,1,"SD","RB",0.102857142857143,3,4,5
"Farrow, Kenneth",0,1,0,"SD","RB",0.00571428571428571,12,10,8
"Tukuafu, Will",0,1,0,"SEA","FB",0.00709219858156028,12,10,5
"Streater, Rod",2,5,0,"SF","WR",0.0335570469798658,8,8,4
"Bell, Blake",2,5,0,"SF","TE",0.0335570469798658,8,8,4
"Davis, Mike",1,1,0,"SF","RB",0.00671140939597315,10,11,4
"Burbridge, Aaron",1,3,0,"SF","WR",0.0201342281879195,10,10,4
"Shepard, Russell",3,4,0,"TB","WR",0.0192307692307692,9,9,5
"Shorts, Cecil",1,2,0,"TB","WR",0.00961538461538462,10,11,5
"Rodgers, Jacquizz",7,10,0,"TB","RB",0.0480769230769231,6,6,5
"Fasano, Anthony",2,5,0,"TEN","TE",0.0294117647058824,10,7,5
"Supernaw, Phillip",1,2,0,"TEN","TE",0.0117647058823529,11,11,5
"Paul, Niles",1,1,0,"WAS","TE",0.00512820512820513,9,11,6
"Powell, Walt",8,12,0,"BUF","WR",0.0857142857142857,4,5,6
"Artis-Payne, Cameron",1,1,0,"CAR","RB",0.0053475935828877,10,10,7
"Meredith, Cameron",15,21,1,"CHI","WR",0.112903225806452,5,5,3
"Louis, Ricardo",8,14,0,"CLE","WR",0.0790960451977401,5,5,5
"Heuerman, Jeff",2,3,0,"DEN","TE",0.0182926829268293,9,9,4
"Fowler, Bennie",3,6,0,"DEN","WR",0.0365853658536585,7,7,4
"Washington, Dwayne",2,2,0,"DET","RB",0.010752688172043,8,10,6
"Ripkowski, Aaron",1,1,0,"GB","FB",0.00675675675675676,8,9,5
"Perillo, Justin",1,1,0,"GB","TE",0.00675675675675676,8,9,5
"Swoope, Erik",0,1,0,"IND","TE",0.004739336492891,11,11,7
"Ivory, Chris",1,2,0,"JAX","RB",0.0122699386503067,9,9,6
"Sherman, Anthony",1,1,0,"KC","FB",0.00598802395209581,11,11,4
"Ellison, Rhett",2,2,0,"MIN","TE",0.0121951219512195,9,10,5
"Gronkowski, Rob",6,10,0,"NE","TE",0.0595238095238095,6,7,4
"Rainey, Bobby",14,18,0,"NYG","RB",0.0927835051546392,4,5,5
"Anderson, Robby",5,10,0,"NYJ","WR",0.0523560209424084,6,6,5
"Wheaton, Markus",4,10,1,"PIT","WR",0.0512820512820513,8,7,4
"McCluster, Dexter",4,6,0,"SD","WR",0.0342857142857143,9,9,8
"McGrath, Sean",1,1,0,"SD","TE",0.00571428571428571,10,10,8
"Watt, Derek",1,1,0,"SD","FB",0.00571428571428571,10,10,8
"Collins, Alex",2,2,0,"SEA","RB",0.0141843971631206,9,9,5
"Marquez, Bradley",1,2,0,"LA","WR",0.012987012987013,8,8,3
"Thomas, Mike",0,1,0,"LA","WR",0.00649350649350649,10,10,3
"Cross, Alan",1,3,0,"TB","RB",0.0144230769230769,10,10,5
"Amaro, Jace",3,4,0,"TEN","TE",0.0235294117647059,7,9,5
"Fowler, Jalston",1,1,0,"TEN","FB",0.00588235294117647,11,12,5
"Dunbar, Quinton",1,1,0,"WAS","CB",0.00512820512820513,9,11,6
"Ross, Rashad",1,2,0,"WAS","WR",0.0102564102564103,9,10,6
"Johnson, Chris",0,1,0,"ARI","RB",0.00510204081632653,11,11,4
"Allen, Javorius",4,6,0,"BAL","RB",0.0285714285714286,10,10,5
"Felton, Jerome",1,1,0,"BUF","RB",0.00714285714285714,10,10,6
"Webb, Joe",1,1,0,"CAR","QB",0.0053475935828877,10,10,7
"Telfer, Randall",0,1,0,"CLE","TE",0.00564971751412429,11,11,5
"Zenner, Zach",3,3,0,"DET","FB",0.0161290322580645,7,8,6
"Lee, Khari",0,1,0,"DET","TE",0.00537634408602151,11,11,6
"Prosch, Jay",1,1,0,"HOU","FB",0.00540540540540541,10,11,4
"Blue, Alfred",1,1,0,"HOU","RB",0.00540540540540541,10,11,4
"Sterling, Neal",1,2,0,"JAX","TE",0.0122699386503067,9,9,6
"Walters, Bryan",0,1,0,"JAX","WR",0.00613496932515337,13,12,6
"Davis, Knile",2,3,0,"KC","RB",0.0179640718562874,9,10,4
"Charles, Jamaal",0,1,0,"KC","RB",0.00598802395209581,12,11,4
"Pead, Isaiah",1,1,0,"MIA","RB",0.00662251655629139,12,12,7
"Gray, MarQueis",0,1,0,"MIA","TE",0.00662251655629139,13,12,7
"Pruitt, MyCole",1,1,0,"MIN","TE",0.00609756097560976,11,11,5
"Blount, LeGarrette",3,3,0,"NE","RB",0.0178571428571429,8,8,4
"Bolden, Brandon",2,3,0,"NE","RB",0.0178571428571429,9,8,4
"Lasco, Daniel",1,2,0,"NO","RB",0.0115606936416185,10,10,8
"Perkins, Paul",3,5,0,"NYG","RB",0.0257731958762887,8,8,5
"Peake, Charone",4,4,0,"NYJ","WR",0.0209424083769634,8,8,5
"Bowman, Braedon",0,1,0,"NYJ","TE",0.00523560209424084,11,11,5
"Rivera, Mychal",1,1,0,"OAK","TE",0.00497512437810945,12,12,6
"Bell, LeVeon",14,18,0,"PIT","RB",0.0923076923076923,5,5,9
"McEvoy, Tanner",1,1,1,"SEA","WR",0.00709219858156028,10,10,2
"Martino, Freddie",0,1,0,"TB","WR",0.00480769230769231,12,12,5
"Wright, Kendall",3,5,0,"TEN","WR",0.0294117647058824,7,7,5
"Valles, Hakeem",0,1,0,"ARI","TE",0.00510204081632653,11,11,4
