"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Langford, Jeremy",4,7,0,"CHI","RB",0.11864406779661,5,5,2
"Miller, Zach",7,9,0,"CHI","TE",0.152542372881356,3,4,2
"Paulsen, Logan",0,1,0,"CHI","TE",0.0169491525423729,8,7,2
"Green, A.J.",14,22,1,"CIN","WR",0.252873563218391,1,1,1
"Uzomah, C.J.",5,13,0,"CIN","TE",0.149425287356322,5,3,3
"LaFell, Brandon",7,13,0,"CIN","WR",0.149425287356322,4,3,3
"Bernard, Giovani",12,16,1,"CIN","RB",0.183908045977011,2,2,1
"Boyd, Tyler",8,11,0,"CIN","WR",0.126436781609195,3,5,3
"Wright, James",2,2,0,"CIN","WR",0.0229885057471264,8,8,3
"Pryor, Terrelle",7,17,0,"CLE","WR",0.283333333333333,1,1,2
"Johnson, Duke",7,11,0,"CLE","RB",0.183333333333333,1,3,2
"Coleman, Corey",7,12,2,"CLE","WR",0.2,1,2,1
"Hawkins, Andrew",3,6,0,"CLE","WR",0.1,6,5,2
"Johnson, Malcolm",2,2,0,"CLE","FB",0.0333333333333333,7,7,2
"Crowell, Isaiah",4,4,0,"CLE","RB",0.0666666666666667,4,6,2
"Barnidge, Gary",4,7,0,"CLE","TE",0.116666666666667,4,4,2
"Witten, Jason",12,18,0,"DAL","TE",0.233766233766234,2,2,2
"Beasley, Cole",13,20,0,"DAL","WR",0.25974025974026,1,1,2
"Bryant, Dez",8,18,1,"DAL","WR",0.233766233766234,3,2,1
"Williams, Terrance",3,5,0,"DAL","WR",0.0649350649350649,4,4,2
"Elliott, Ezekiel",3,4,0,"DAL","RB",0.051948051948052,4,5,2
"Dunbar, Lance",3,4,0,"DAL","RB",0.051948051948052,4,5,2
"Butler, Brice",1,3,0,"DAL","WR",0.038961038961039,8,7,2
"Swaim, Geoff",3,3,0,"DAL","TE",0.038961038961039,4,7,2
"Morris, Alfred",0,1,0,"DAL","RB",0.012987012987013,10,9,2
"Thomas, Demaryius",9,16,0,"DEN","WR",0.266666666666667,1,1,2
"Sanders, Emmanuel",8,14,0,"DEN","WR",0.233333333333333,2,2,2
"Anderson, C.J.",7,10,1,"DEN","RB",0.166666666666667,3,3,1
"Green, Virgil",7,8,0,"DEN","TE",0.133333333333333,3,4,2
"Bibbs, Kapri",1,2,0,"DEN","RB",0.0333333333333333,7,6,2
"Norwood, Jordan",3,5,0,"DEN","WR",0.0833333333333333,5,5,2
"Jones, Marvin",12,23,0,"DET","WR",0.27710843373494,1,1,5
"Tate, Golden",9,19,0,"DET","WR",0.228915662650602,3,2,5
"Abdullah, Ameer",5,5,1,"DET","RB",0.0602409638554217,6,6,3
"Riddick, Theo",9,10,1,"DET","RB",0.120481927710843,3,5,3
"Ebron, Eric",10,12,2,"DET","TE",0.144578313253012,2,3,1
"Boldin, Anquan",9,12,2,"DET","WR",0.144578313253012,3,3,1
"Roberts, Andre",1,1,0,"DET","WR",0.0120481927710843,7,7,5
"Wick, Cole",1,1,0,"DET","TE",0.0120481927710843,7,7,5
"Cobb, Randall",12,18,0,"GB","WR",0.233766233766234,1,2,3
"Nelson, Jordy",11,21,2,"GB","WR",0.272727272727273,2,1,1
"Adams, Davante",7,16,1,"GB","WR",0.207792207792208,3,3,2
"Cook, Jared",5,9,0,"GB","TE",0.116883116883117,4,4,3
"Rodgers, Richard",3,5,0,"GB","TE",0.0649350649350649,5,5,3
"Lacy, Eddie",1,3,0,"GB","RB",0.038961038961039,7,6,3
"Starks, James",2,2,0,"GB","RB",0.025974025974026,6,7,3
"Abbrederis, Jared",1,1,0,"GB","WR",0.012987012987013,7,8,3
"Montgomery, Ty",0,1,0,"GB","WR",0.012987012987013,9,8,3
"Fuller, Will",9,18,1,"HOU","WR",0.26865671641791,2,2,2
"Hopkins, DeAndre",12,19,2,"HOU","WR",0.283582089552239,1,1,1
"Miller, Lamar",6,6,0,"HOU","RB",0.0895522388059701,3,3,3
"Anderson, Stephen",5,6,0,"HOU","TE",0.0895522388059701,4,3,3
"Miller, Braxton",2,5,0,"HOU","WR",0.0746268656716418,6,5,3
"Griffin, Ryan",3,4,0,"HOU","TE",0.0597014925373134,5,6,3
"Ervin, Tyler",1,2,0,"HOU","RB",0.0298507462686567,8,9,3
"Fiedorowicz, C.J.",2,3,0,"HOU","TE",0.0447761194029851,6,7,3
"Hilton, T.Y.",10,25,0,"IND","WR",0.284090909090909,1,1,5
"Moncrief, Donte",7,10,1,"IND","WR",0.113636363636364,3,3,2
"Allen, Dwayne",6,11,1,"IND","TE",0.125,6,2,2
"Dorsett, Phillip",5,10,0,"IND","WR",0.113636363636364,7,3,5
"Gore, Frank",7,9,1,"IND","RB",0.102272727272727,3,6,2
"Doyle, Jack",8,10,2,"IND","TE",0.113636363636364,2,3,1
"Turbin, Robert",2,3,0,"IND","RB",0.0340909090909091,8,8,5
"Ferguson, Josh",7,7,0,"IND","RB",0.0795454545454545,3,7,5
"Robinson, Allen",9,21,0,"JAX","WR",0.238636363636364,3,1,4
"Yeldon, T.J.",12,16,0,"JAX","RB",0.181818181818182,1,2,4
"Thomas, Julius",10,13,1,"JAX","TE",0.147727272727273,2,4,1
"Hurns, Allen",9,15,0,"JAX","WR",0.170454545454545,3,3,4
"Lee, Marqise",7,9,0,"JAX","WR",0.102272727272727,5,5,4
"Lewis, Marcedes",4,5,1,"JAX","TE",0.0568181818181818,6,6,1
"Greene, Rashad",2,4,0,"JAX","WR",0.0454545454545455,7,7,4
"Ware, Spencer",9,11,0,"KC","RB",0.132530120481928,3,3,3
"Kelce, Travis",11,14,0,"KC","TE",0.168674698795181,1,2,3
"Conley, Chris",6,11,0,"KC","WR",0.132530120481928,5,3,3
"West, Charcandrick",7,8,0,"KC","RB",0.0963855421686747,4,5,3
"Maclin, Jeremy",11,22,1,"KC","WR",0.265060240963855,1,1,1
"Wilson, Albert",5,8,0,"KC","WR",0.0963855421686747,6,5,3
"Harris, Demetrius",2,4,0,"KC","TE",0.0481927710843374,8,7,3
"Hill, Tyreek",3,3,1,"KC","WR",0.036144578313253,7,8,1
"Smith, Alex",0,1,0,"KC","QB",0.0120481927710843,9,9,3
"Travis, Ross",0,1,0,"KC","TE",0.0120481927710843,9,9,3
"Landry, Jarvis",18,23,0,"MIA","WR",0.319444444444444,1,1,3
"Foster, Arian",3,5,0,"MIA","RB",0.0694444444444444,6,5,3
"Stills, Kenny",4,10,1,"MIA","WR",0.138888888888889,4,3,1
"Cameron, Jordan",7,10,1,"MIA","TE",0.138888888888889,3,3,1
"Carroo, Leonte",2,2,0,"MIA","WR",0.0277777777777778,7,7,3
"Williams, Damien",1,2,0,"MIA","RB",0.0277777777777778,9,7,3
"Diggs, Stefon",16,21,1,"MIN","WR",0.318181818181818,1,1,1
"Rudolph, Kyle",7,17,1,"MIN","TE",0.257575757575758,3,2,1
"Johnson, Charles",3,8,0,"MIN","WR",0.121212121212121,4,4,3
"Thielen, Adam",8,10,0,"MIN","WR",0.151515151515152,2,3,3
"McKinnon, Jerick",2,3,0,"MIN","RB",0.0454545454545455,5,6,3
"Peterson, Adrian",2,5,0,"MIN","RB",0.0757575757575758,5,5,3
"Patterson, Cordarrelle",1,1,0,"MIN","WR",0.0151515151515152,7,7,3
"Edelman, Julian",15,19,0,"NE","WR",0.256756756756757,1,1,4
"White, James",8,12,0,"NE","RB",0.162162162162162,3,2,4
"Bennett, Martellus",9,12,1,"NE","TE",0.162162162162162,2,2,2
"Hogan, Chris",7,11,1,"NE","WR",0.148648648648649,4,4,2
"Amendola, Danny",7,9,2,"NE","WR",0.121621621621622,4,5,1
"Mitchell, Malcolm",3,7,0,"NE","WR",0.0945945945945946,6,6,4
"Garoppolo, Jimmy",1,1,0,"NE","QB",0.0135135135135135,7,8,4
"Cooks, Brandin",13,19,2,"NO","WR",0.218390804597701,2,1,1
"Snead, Willie",14,17,2,"NO","WR",0.195402298850575,1,2,1
"Cadet, Travaris",5,11,1,"NO","RB",0.126436781609195,5,5,3
"Thomas, Michael",10,12,0,"NO","WR",0.137931034482759,3,3,4
"Fleener, Coby",3,12,0,"NO","TE",0.137931034482759,6,3,4
"Ingram, Mark",6,7,0,"NO","RB",0.0804597701149425,4,6,4
"Hightower, Tim",1,1,0,"NO","RB",0.0114942528735632,9,9,4
"Kuhn, John",2,3,0,"NO","FB",0.0344827586206897,7,8,4
"Beckham, Odell",12,22,0,"NYG","WR",0.301369863013699,1,1,4
"Vereen, Shane",7,9,0,"NYG","RB",0.123287671232877,4,4,4
"Cruz, Victor",8,12,1,"NYG","WR",0.164383561643836,3,2,1
"Shepard, Sterling",12,12,1,"NYG","WR",0.164383561643836,1,2,1
"Tye, Will",5,6,0,"NYG","TE",0.0821917808219178,5,6,4
"Donnell, Larry",5,7,1,"NYG","TE",0.0958904109589041,5,5,1
"Jennings, Rashad",3,4,0,"NYG","RB",0.0547945205479452,7,7,4
"Marshall, Brandon",10,20,0,"NYJ","WR",0.273972602739726,2,1,4
"Enunwa, Quincy",13,14,1,"NYJ","WR",0.191780821917808,1,3,2
"Forte, Matt",7,10,0,"NYJ","RB",0.136986301369863,4,4,4
"Decker, Eric",9,15,2,"NYJ","WR",0.205479452054795,3,2,1
"Powell, Bilal",3,6,0,"NYJ","RB",0.0821917808219178,5,5,4
"Marshall, Jalin",3,6,1,"NYJ","WR",0.0821917808219178,5,5,2
"Cooper, Amari",12,23,0,"OAK","WR",0.264367816091954,1,1,5
"Crabtree, Michael",11,15,1,"OAK","WR",0.172413793103448,2,2,1
"Walford, Clive",9,12,1,"OAK","TE",0.137931034482759,3,3,1
"Roberts, Seth",5,10,1,"OAK","WR",0.114942528735632,5,4,1
"Richard, Jalen",3,4,0,"OAK","RB",0.0459770114942529,7,6,5
"Jones, Taiwan",2,2,0,"OAK","RB",0.0229885057471264,8,9,5
"Murray, Latavius",7,8,0,"OAK","RB",0.0919540229885057,4,5,5
"Washington, DeAndre",2,2,0,"OAK","RB",0.0229885057471264,8,9,5
"Holmes, Andre",1,4,1,"OAK","WR",0.0459770114942529,11,6,1
"Matthews, Jordan",13,23,1,"PHI","WR",0.333333333333333,1,1,1
"Ertz, Zach",7,8,0,"PHI","TE",0.115942028985507,3,3,4
"Agholor, Nelson",8,12,1,"PHI","WR",0.173913043478261,2,2,1
"Sproles, Darren",4,7,0,"PHI","RB",0.101449275362319,5,4,4
"Green-Beckham, Dorial",4,6,0,"PHI","WR",0.0869565217391304,5,6,4
"Celek, Brent",3,4,0,"PHI","TE",0.0579710144927536,7,7,4
"Brown, Antonio",12,21,2,"PIT","WR",0.295774647887324,1,1,1
"Williams, DeAngelo",10,14,1,"PIT","RB",0.197183098591549,2,2,2
"James, Jesse",8,12,1,"PIT","TE",0.169014084507042,3,3,2
"Rogers, Eli",7,9,1,"PIT","WR",0.126760563380282,4,4,2
"Coates, Sammie",4,7,0,"PIT","WR",0.0985915492957746,5,5,6
"Benjamin, Travis",13,15,2,"SD","WR",0.227272727272727,1,1,1
"Allen, Keenan",6,8,0,"SD","WR",0.121212121212121,3,5,5
"Woodhead, Danny",7,9,1,"SD","RB",0.136363636363636,2,3,2
"Williams, Tyrell",5,11,1,"SD","WR",0.166666666666667,5,2,2
"Gates, Antonio",6,9,1,"SD","TE",0.136363636363636,3,3,2
"Inman, Dontrelle",2,8,0,"SD","WR",0.121212121212121,7,5,5
"Henry, Hunter",1,2,0,"SD","TE",0.0303030303030303,8,8,5
"Baldwin, Doug",12,19,1,"SEA","WR",0.228915662650602,1,1,1
"Lockett, Tyler",9,16,0,"SEA","WR",0.192771084337349,2,2,2
"Kearse, Jermaine",8,14,0,"SEA","WR",0.168674698795181,3,3,2
"Michael, Christine",5,8,0,"SEA","RB",0.0963855421686747,5,5,2
"Rawls, Thomas",6,6,0,"SEA","RB",0.072289156626506,4,6,2
"Willson, Luke",3,4,0,"SEA","TE",0.0481927710843374,8,8,2
"Richardson, Paul",4,9,0,"SEA","WR",0.108433734939759,6,4,2
"Graham, Jimmy",4,5,0,"SEA","TE",0.0602409638554217,6,7,2
"Prosise, C.J.",1,1,0,"SEA","RB",0.0120481927710843,9,9,2
"Kerley, Jeremy",11,18,0,"SF","WR",0.246575342465753,1,1,3
"Smith, Torrey",5,16,1,"SF","WR",0.219178082191781,3,2,2
"Patton, Quinton",8,11,0,"SF","WR",0.150684931506849,2,3,3
"Celek, Garrett",2,6,0,"SF","TE",0.0821917808219178,6,4,3
"Hyde, Carlos",5,6,0,"SF","RB",0.0821917808219178,3,4,3
"McDonald, Vance",3,5,2,"SF","TE",0.0684931506849315,5,6,1
"Draughn, Shaun",2,3,0,"SF","RB",0.0410958904109589,6,7,3
"Gabbert, Blaine",1,1,0,"SF","QB",0.0136986301369863,8,10,3
"Austin, Tavon",9,21,0,"LA","WR",0.328125,2,1,1
"Britt, Kenny",10,16,0,"LA","WR",0.25,1,2,1
"Quick, Brian",4,6,0,"LA","WR",0.09375,4,4,1
"Higbee, Tyler",1,4,0,"LA","TE",0.0625,7,5,1
"Kendricks, Lance",7,10,0,"LA","TE",0.15625,3,3,1
"Gurley, Todd",2,3,0,"LA","RB",0.046875,5,6,1
"Brown, Malcolm",1,1,0,"LA","RB",0.015625,7,8,1
"Cunningham, Benny",2,3,0,"LA","RB",0.046875,5,6,1
"Evans, Mike",11,24,2,"TB","WR",0.30379746835443,1,1,1
"Jackson, Vincent",6,15,0,"TB","WR",0.189873417721519,3,2,4
"Martin, Doug",5,5,0,"TB","RB",0.0632911392405063,6,6,4
"Humphries, Adam",10,14,0,"TB","WR",0.177215189873418,2,3,4
"Brate, Cameron",6,8,0,"TB","TE",0.10126582278481,3,4,4
"Sims, Charles",6,7,1,"TB","RB",0.0886075949367089,3,5,2
"Myers, Brandon",1,1,1,"TB","TE",0.0126582278481013,8,9,2
"Sharpe, Tajae",11,19,0,"TEN","WR",0.253333333333333,2,1,4
"Murray, DeMarco",12,14,2,"TEN","RB",0.186666666666667,1,2,1
"Johnson, Andre",5,11,1,"TEN","WR",0.146666666666667,5,3,2
"Walker, Delanie",9,11,1,"TEN","TE",0.146666666666667,3,3,2
"Matthews, Rishard",7,9,0,"TEN","WR",0.12,4,5,4
"Douglas, Harry",2,4,0,"TEN","WR",0.0533333333333333,7,6,4
"Henry, Derrick",3,3,0,"TEN","RB",0.04,6,7,4
"Jackson, DeSean",9,17,0,"WAS","WR",0.197674418604651,3,1,2
"Reed, Jordan",12,17,0,"WAS","TE",0.197674418604651,1,1,2
"Crowder, Jamison",12,17,1,"WAS","WR",0.197674418604651,1,1,1
"Garcon, Pierre",8,12,0,"WAS","WR",0.13953488372093,4,4,2
"Thompson, Chris",5,6,0,"WAS","RB",0.0697674418604651,6,5,2
"Davis, Vernon",6,6,0,"WAS","TE",0.0697674418604651,5,5,2
"Jones, Matt",2,2,0,"WAS","RB",0.0232558139534884,7,8,2
"Doctson, Josh",2,6,0,"WAS","WR",0.0697674418604651,7,5,2
"Grant, Ryan",1,2,0,"WAS","WR",0.0232558139534884,9,8,2
"Fells, Darren",4,6,0,"ARI","TE",0.0810810810810811,4,5,4
"Niklas, Troy",0,1,0,"ARI","TE",0.0135135135135135,10,10,4
"Robinson, Aldrick",3,4,0,"ATL","WR",0.0555555555555556,7,6,5
"Toilolo, Levine",2,2,0,"ATL","TE",0.0277777777777778,8,9,5
"Gabriel, Taylor",2,2,0,"ATL","WR",0.0277777777777778,8,9,5
"Goodwin, Marquise",2,5,1,"BUF","WR",0.0961538461538462,7,6,1
"Dickson, Ed",1,1,0,"CAR","TE",0.0135135135135135,9,9,5
"Howard, Jordan",2,2,0,"CHI","RB",0.0338983050847458,6,6,2
"Carey, KaDeem",1,1,0,"CHI","RB",0.0169491525423729,7,7,2
"Hill, Jeremy",3,5,0,"CIN","RB",0.0574712643678161,6,6,3
"Kroft, Tyler",3,4,0,"CIN","TE",0.0459770114942529,6,7,3
"Erickson, Alex",1,1,0,"CIN","WR",0.0114942528735632,9,9,3
"Higgins, Rashard",1,1,0,"CLE","WR",0.0166666666666667,8,8,2
"Smith, Keith",1,1,0,"DAL","FB",0.012987012987013,8,9,2
"Latimer, Cody",2,2,0,"DEN","WR",0.0333333333333333,6,6,2
"Janovich, Andy",1,1,0,"DEN","FB",0.0166666666666667,7,8,2
"Booker, Devontae",1,1,0,"DEN","RB",0.0166666666666667,7,8,2
"Taylor, Jordan",1,1,0,"DEN","WR",0.0166666666666667,7,8,2
"Davis, Trevor",0,1,0,"GB","WR",0.012987012987013,9,8,3
"Grimes, Jonathan",1,3,0,"HOU","RB",0.0447761194029851,8,7,3
"Strong, Jaelen",0,1,0,"HOU","WR",0.0149253731343284,10,10,3
"Rogers, Chester",0,2,0,"IND","WR",0.0227272727272727,10,9,5
"Bray, Quan",1,1,0,"IND","WR",0.0113636363636364,9,10,5
"Benn, Arrelious",1,2,0,"JAX","WR",0.0227272727272727,8,8,4
"Robinson, Denard",1,2,0,"JAX","RB",0.0227272727272727,8,8,4
"Grant, Corey",1,1,1,"JAX","RB",0.0113636363636364,8,10,1
"Parker, DeVante",8,13,0,"MIA","WR",0.180555555555556,2,2,3
"Ajayi, Jay",4,4,0,"MIA","RB",0.0555555555555556,4,6,3
"Drake, Kenyan",2,2,0,"MIA","RB",0.0277777777777778,7,7,3
"Sims, Dion",1,1,0,"MIA","TE",0.0138888888888889,9,10,3
"Asiata, Matt",1,1,0,"MIN","RB",0.0151515151515152,7,7,3
"Foster, D.J.",1,2,0,"NE","RB",0.027027027027027,7,7,4
"Slater, Matthew",0,1,0,"NE","WR",0.0135135135135135,9,8,4
"Coleman, Brandon",2,4,0,"NO","WR",0.0459770114942529,7,7,4
"Lewis, Tommylee",1,1,0,"NO","WR",0.0114942528735632,9,9,4
"Darkwa, Orleans",1,1,0,"NYG","RB",0.0136986301369863,8,8,4
"Davis, Kellen",0,1,0,"NYJ","TE",0.0136986301369863,7,7,4
"Bostick, Brandon",0,1,0,"NYJ","TE",0.0136986301369863,7,7,4
"Smith, Lee",4,4,0,"OAK","TE",0.0459770114942529,6,6,5
"Olawale, Jamize",2,2,0,"OAK","FB",0.0229885057471264,8,9,5
"Holton, Johnny",1,1,0,"OAK","WR",0.0114942528735632,11,12,5
"Burton, Trey",5,7,1,"PHI","TE",0.101449275362319,4,4,1
"Mathews, Ryan",1,1,0,"PHI","RB",0.0144927536231884,8,8,4
"Smallwood, Wendell",0,1,0,"PHI","RB",0.0144927536231884,9,8,4
"Grimble, Xavier",2,4,1,"PIT","TE",0.0563380281690141,6,6,2
"Heyward-Bey, Darrius",1,2,0,"PIT","WR",0.028169014084507,7,7,6
"Toussaint, Fitzgerald",1,1,0,"PIT","RB",0.0140845070422535,7,8,6
"Johnson, David",1,1,0,"PIT","TE",0.0140845070422535,7,8,6
"Gordon, Melvin",3,3,0,"SD","RB",0.0454545454545455,6,7,5
"Farrow, Kenneth",0,1,0,"SD","RB",0.0151515151515152,9,9,5
"Tukuafu, Will",0,1,0,"SEA","FB",0.0120481927710843,10,9,2
"Streater, Rod",1,3,0,"SF","WR",0.0410958904109589,8,7,3
"Bell, Blake",1,2,0,"SF","TE",0.0273972602739726,8,9,3
"Davis, Mike",1,1,0,"SF","RB",0.0136986301369863,8,10,3
"Burbridge, Aaron",0,1,0,"SF","WR",0.0136986301369863,12,10,3
"Shepard, Russell",2,2,0,"TB","WR",0.0253164556962025,7,7,4
"Shorts, Cecil",1,2,0,"TB","WR",0.0253164556962025,8,7,4
"Rodgers, Jacquizz",0,1,0,"TB","RB",0.0126582278481013,10,9,4
"Fasano, Anthony",1,3,0,"TEN","TE",0.04,8,7,4
"Supernaw, Phillip",1,1,0,"TEN","TE",0.0133333333333333,8,9,4
"Paul, Niles",1,1,0,"WAS","TE",0.0116279069767442,9,10,2
"Powell, Walt",0,0,0,"BUF","WR",0,8,10,4
"Artis-Payne, Cameron",0,0,0,"CAR","RB",0,10,10,5
"Meredith, Cameron",0,0,0,"CHI","WR",0,8,9,2
"Louis, Ricardo",0,0,0,"CLE","WR",0,9,9,2
"Heuerman, Jeff",0,0,0,"DEN","TE",0,11,11,2
"Fowler, Bennie",0,0,0,"DEN","WR",0,11,11,2
"Washington, Dwayne",0,0,0,"DET","RB",0,9,9,5
"Ripkowski, Aaron",0,0,0,"GB","FB",0,9,11,3
"Perillo, Justin",0,0,0,"GB","TE",0,9,11,3
"Swoope, Erik",0,0,0,"IND","TE",0,10,11,5
"Ivory, Chris",0,0,0,"JAX","RB",0,11,11,4
"Sherman, Anthony",0,0,0,"KC","FB",0,9,11,3
"Ellison, Rhett",0,0,0,"MIN","TE",0,9,9,3
"Gronkowski, Rob",0,0,0,"NE","TE",0,9,10,4
"Rainey, Bobby",0,0,0,"NYG","RB",0,9,9,4
"Anderson, Robby",0,0,0,"NYJ","WR",0,7,9,4
"Wheaton, Markus",0,0,0,"PIT","WR",0,10,10,6
"McCluster, Dexter",0,0,0,"SD","WR",0,9,10,5
"McGrath, Sean",0,0,0,"SD","TE",0,9,10,5
"Watt, Derek",0,0,0,"SD","FB",0,9,10,5
"Collins, Alex",0,0,0,"SEA","RB",0,10,11,2
"Marquez, Bradley",0,0,0,"LA","WR",0,9,9,1
"Thomas, Mike",0,0,0,"LA","WR",0,9,9,1
"Cross, Alan",0,0,0,"TB","RB",0,10,11,4
"Amaro, Jace",0,0,0,"TEN","TE",0,10,10,4
"Fowler, Jalston",0,0,0,"TEN","FB",0,10,10,4
"Dunbar, Quinton",0,0,0,"WAS","CB",0,11,11,2
"Ross, Rashad",0,0,0,"WAS","WR",0,11,11,2
"Johnson, Chris",0,0,0,"ARI","RB",0,10,11,4
"Allen, Javorius",0,0,0,"BAL","RB",0,10,10,2
"Felton, Jerome",0,0,0,"BUF","RB",0,8,10,4
"Webb, Joe",0,0,0,"CAR","QB",0,10,10,5
"Telfer, Randall",0,0,0,"CLE","TE",0,9,9,2
"Zenner, Zach",0,0,0,"DET","FB",0,9,9,5
"Lee, Khari",0,0,0,"DET","TE",0,9,9,5
"Prosch, Jay",0,0,0,"HOU","FB",0,10,11,3
"Blue, Alfred",0,0,0,"HOU","RB",0,10,11,3
"Sterling, Neal",0,0,0,"JAX","TE",0,11,11,4
"Walters, Bryan",0,0,0,"JAX","WR",0,11,11,4
"Davis, Knile",0,0,0,"KC","RB",0,9,11,3
"Charles, Jamaal",0,0,0,"KC","RB",0,9,11,3
"Pead, Isaiah",0,0,0,"MIA","RB",0,11,11,3
"Gray, MarQueis",0,0,0,"MIA","TE",0,11,11,3
"Pruitt, MyCole",0,0,0,"MIN","TE",0,9,9,3
"Blount, LeGarrette",0,0,0,"NE","RB",0,9,10,4
"Bolden, Brandon",0,0,0,"NE","RB",0,9,10,4
"Lasco, Daniel",0,0,0,"NO","RB",0,11,11,4
"Perkins, Paul",0,0,0,"NYG","RB",0,9,9,4
"Peake, Charone",0,0,0,"NYJ","WR",0,7,9,4
"Bowman, Braedon",0,0,0,"NYJ","TE",0,7,9,4
"Rivera, Mychal",0,0,0,"OAK","TE",0,13,13,5
"Bell, LeVeon",0,0,0,"PIT","RB",0,10,10,6
"McEvoy, Tanner",0,0,0,"SEA","WR",0,10,11,2
"Martino, Freddie",0,0,0,"TB","WR",0,10,11,4
"Wright, Kendall",0,0,0,"TEN","WR",0,10,10,4
"Valles, Hakeem",0,0,0,"ARI","TE",0,10,11,4
"Dixon, Kenneth",0,0,0,"BAL","RB",0,10,10,2
"Hunter, Justin",0,0,0,"BUF","WR",0,8,10,4
"Bellamy, Josh",0,0,0,"CHI","WR",0,8,9,2
"Hamlett, Connor",0,0,0,"CLE","TE",0,9,9,2
"Jones, Dominique",0,0,0,"MIA","TE",0,11,11,3
"Wright, Jarius",0,0,0,"MIN","WR",0,9,9,3
"Line, Zach",0,0,0,"MIN","FB",0,9,9,3
"Adams, Jerell",0,0,0,"NYG","TE",0,9,9,4
"King, Tavarres",0,0,0,"NYG","WR",0,9,9,4
"Seferian-Jenkins, Austin",0,0,0,"NYJ","TE",0,7,9,4
"Momah, Ifeanyi",0,0,0,"ARI","TE",0,10,11,4
"Bersin, Brenton",0,0,0,"CAR","WR",0,10,10,5
