"Name","Completions.Rolling","Targets.Rolling","TDs.Rolling","Team","Pos","Target.Ptcg.Rolling","Rank.Completions","Rank.Targets","Rank.TDs"
"Valles, Hakeem",0,2,0,"ARI","TE",0.00520833333333333,13,12,7
"Dixon, Kenneth",10,12,0,"BAL","RB",0.0315789473684211,8,10,6
"Hunter, Justin",6,15,3,"BUF","WR",0.0543478260869565,9,6,1
"Bellamy, Josh",4,8,0,"CHI","WR",0.0246153846153846,8,8,6
"Hamlett, Connor",1,2,1,"CLE","TE",0.00560224089635854,11,12,4
"Jones, Dominique",7,11,2,"MIA","TE",0.0415094339622641,8,7,2
"Wright, Jarius",6,6,0,"MIN","WR",0.0184049079754601,8,9,5
"Line, Zach",0,2,0,"MIN","FB",0.00613496932515337,15,12,5
"Adams, Jerell",6,7,0,"NYG","TE",0.0222929936305732,10,10,6
"King, Tavarres",0,1,0,"NYG","WR",0.00318471337579618,13,13,6
"Seferian-Jenkins, Austin",2,2,0,"NYJ","TE",0.00574712643678161,9,10,7
"Momah, Ifeanyi",2,4,0,"ARI","TE",0.0104166666666667,10,10,7
"Bersin, Brenton",0,1,0,"CAR","WR",0.00297619047619048,12,10,8
"Burkhead, Rex",1,2,0,"CIN","RB",0.00668896321070234,10,10,5
"Payton, Jordan",1,3,0,"CLE","WR",0.00840336134453781,11,11,6
"Whitehead, Lucky",2,2,0,"DAL","WR",0.0069204152249135,10,11,8
"Harbor, Clay",3,3,0,"DET","TE",0.00903614457831325,9,9,8
"Forsett, Justin",2,3,0,"DET","RB",0.00903614457831325,10,9,8
"Janis, Jeff",9,16,1,"GB","WR",0.0414507772020725,6,6,4
"Thomas, DeAnthony",4,5,0,"KC","WR",0.0152439024390244,9,10,6
"Hill, Josh",7,11,1,"NO","TE",0.0291777188328912,9,8,6
"Lewis, Roger",3,7,2,"NYG","WR",0.0222929936305732,11,10,3
"Hamilton, Cobi",6,13,1,"PIT","WR",0.0348525469168901,8,9,6
"Whalen, Griff",2,5,0,"SD","WR",0.0134048257372654,11,10,8
"Golden, Brittan",2,3,0,"ARI","WR",0.0078125,10,11,7
"Taliaferro, Lorenzo",3,3,0,"BAL","RB",0.00789473684210526,13,13,6
"Tate, Brandon",4,5,0,"BUF","WR",0.0181159420289855,11,13,7
"Thompson, Deonte",1,3,0,"CHI","WR",0.00923076923076923,11,11,6
"Eifert, Tyler",11,15,1,"CIN","TE",0.0501672240802676,6,6,3
"Jackson, Don",0,2,0,"GB","RB",0.00518134715025907,15,14,9
"Street, Devin",1,6,0,"IND","WR",0.0166666666666667,12,11,7
"Hillman, Ronnie",4,8,0,"MIN","RB",0.0245398773006135,10,8,5
"Wilson, Russell",1,1,0,"SEA","QB",0.0032258064516129,12,14,5
"Vannett, Nick",1,2,0,"SEA","TE",0.00645161290322581,12,12,5
"Harris, DuJuan",7,9,1,"SF","RB",0.0321428571428571,8,8,4
"Lewan, Taylor",1,1,1,"TEN","T",0.00303951367781155,12,12,7
"Kelley, Rob",2,4,1,"WAS","RB",0.010958904109589,10,11,4
"Ward, Terron",1,2,0,"ATL","RB",0.00568181818181818,12,12,12
"Braunecker, Ben",1,1,0,"CHI","TE",0.00307692307692308,11,12,6
"DeValve, Seth",2,2,1,"CLE","TE",0.00560224089635854,10,12,4
"Allison, Geronimo",3,7,1,"GB","WR",0.0181347150259067,12,10,4
"Koyack, Ben",8,8,0,"JAX","TE",0.0204081632653061,8,9,9
"Penn, Donald",1,1,1,"OAK","T",0.00267379679144385,13,14,6
"Barner, Kenjon",1,1,0,"PHI","RB",0.00328947368421053,10,11,7
"Stocker, Luke",3,4,0,"TB","TE",0.0113314447592068,13,13,8
"Harris, Maurice",3,5,0,"WAS","WR",0.0136986301369863,9,10,8
"Perkins, Josh",0,1,0,"ATL","TE",0.00284090909090909,13,13,12
"Waller, Darren",4,5,1,"BAL","TE",0.0131578947368421,11,12,4
"Escobar, Gavin",1,1,1,"DAL","TE",0.00346020761245675,12,12,5
"Derby, A.J.",2,4,0,"DEN","TE",0.0114942528735632,11,11,8
"OShaughnessy, James",1,2,0,"KC","TE",0.00609756097560976,14,14,6
"Grant, Jakeem",0,1,0,"MIA","WR",0.00377358490566038,14,13,8
"Treadwell, Laquon",1,1,0,"MIN","WR",0.00306748466257669,12,13,5
"Bradford, Sam",1,1,0,"MIN","QB",0.00306748466257669,12,13,5
"Treggs, Bryce",2,4,0,"PHI","WR",0.0131578947368421,9,9,7
"Butler, Jeremy",1,1,0,"SD","WR",0.00268096514745308,13,14,8
"Williams, Brandon",1,2,0,"SEA","TE",0.00645161290322581,12,12,5
"Cooper, Pharoh",1,1,0,"LA","WR",0.00318471337579618,10,11,5
"Barber, Peyton",4,6,0,"TB","RB",0.0169971671388102,10,11,8
"James, Mike",4,5,0,"TB","RB",0.0141643059490085,10,12,8
"Lasike, Paul",1,1,0,"CHI","FB",0.00307692307692308,11,12,6
"Hunt, Akeem",1,2,0,"HOU","RB",0.00613496932515337,11,12,7
"Spiller, C.J.",0,1,0,"NYJ","RB",0.0028735632183908,11,11,7
"Green, Ladarius",3,4,0,"PIT","TE",0.0107238605898123,12,12,11
"Burse, Isaiah",0,1,0,"SD","WR",0.00268096514745308,15,14,8
"Harper, Chris",0,1,0,"SF","WR",0.00357142857142857,14,13,6
