"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Aaron Judge",4800,"NYY@BOS 04:05PM ET",11.671,"NYY","BOS",6.48,9.9,7.83,NA,"3",NA,4
"OF","Mookie Betts",4700,"NYY@BOS 04:05PM ET",9.874,"BOS","NYY",7.99,10.9,8.87,NA,"1",NA,4
"OF","Jackie Bradley",4400,"NYY@BOS 04:05PM ET",7.917,"BOS","NYY",6.28,8.4,6.34,NA,"7",NA,3
"OF","JD Martinez",4300,"TOR@DET 06:10PM ET",9.185,"DET","TOR",9.01,9.1,9.32,NA,"4",NA,30
"OF","Brett Gardner",4300,"NYY@BOS 04:05PM ET",8.963,"NYY","BOS",4.77,7.5,6.61,NA,"1",NA,7
"OF","Andrew Benintendi",4300,"NYY@BOS 04:05PM ET",8.325,"BOS","NYY",7,8.7,7.05,NA,"5",NA,9
"OF","Justin Upton",4200,"TOR@DET 06:10PM ET",8.321,"DET","TOR",7.97,9.4,9.69,NA,"2",NA,16
"C","Gary Sanchez",4200,"NYY@BOS 04:05PM ET",9.052,"NYY","BOS",5.8,9.2,7.22,NA,"2",NA,9
"3B","Josh Donaldson",4100,"TOR@DET 06:10PM ET",7.771,"TOR","DET",7.87,8.5,8.5,NA,"3",NA,2
"SS","Xander Bogaerts",4100,"NYY@BOS 04:05PM ET",8.19,"BOS","NYY",6.96,8.4,7.38,NA,"3",NA,5
"2B","Dustin Pedroia",4000,"NYY@BOS 04:05PM ET",7.694,"BOS","NYY",6.52,8.1,7.2,NA,"2",NA,5
"1B","Justin Smoak",3900,"TOR@DET 06:10PM ET",8.341,"TOR","DET",7.2,7.3,7.46,NA,"4",NA,0
"C","Russell Martin",3700,"TOR@DET 06:10PM ET",6.967,"TOR","DET",5.93,7.7,7.44,NA,"2",NA,0
"1B","Matt Holliday",3700,"NYY@BOS 04:05PM ET",7.847,"NYY","BOS",6.54,8.8,6.74,NA,"4",NA,16
"2B","Ian Kinsler",3600,"TOR@DET 06:10PM ET",7.535,"DET","TOR",7.86,8.7,9.24,NA,"1",NA,6
"1B/C","Alex Avila",3600,"TOR@DET 06:10PM ET",7.108,"DET","TOR",5.62,0,1.77,NA,"x",NA,NA
"1B","Hanley Ramirez",3600,"NYY@BOS 04:05PM ET",7.5,"BOS","NYY",6.85,8.5,6.5,NA,"6",NA,3
"1B","Mitch Moreland",3600,"NYY@BOS 04:05PM ET",7.217,"BOS","NYY",7.04,8.3,6.69,NA,"4",NA,2
"SS","Didi Gregorius",3600,"NYY@BOS 04:05PM ET",7.641,"NYY","BOS",4.58,0,5.62,NA,"x",NA,NA
"OF","Clint Frazier",3600,"NYY@BOS 04:05PM ET",11.429,"NYY","BOS",4.28,7.7,1.53,NA,"x",NA,0
"3B","Nicholas Castellanos",3500,"TOR@DET 06:10PM ET",7.256,"DET","TOR",NA,8.8,NA,NA,"6",NA,NA
"2B","Devon Travis",3500,"TOR@DET 06:10PM ET",6.9,"TOR","DET",NA,0,NA,NA,"x",NA,NA
