Position,Name + ID,Name,ID,Salary,GameInfo,TeamAbbrev 
WR,Paul Richardson (9385297),Paul Richardson,9385297,3700,SEA@GB 04:25PM ET,SEA
RB,Aaron Jones (9386025),Aaron Jones,9386025,3700,SEA@GB 04:25PM ET,GB
RB,Fozzy Whittaker (9384819),Fozzy Whittaker,9384819,3700,CAR@SF 04:25PM ET,CAR
WR,Mike Williams (9385996),Mike Williams,9385996,3700,LAC@DEN 10:20PM ET,LAC
RB,Benny Cunningham (9385037),Benny Cunningham,9385037,3600,ATL@CHI 01:00PM ET,CHI
WR,Tyler Boyd (9386041),Tyler Boyd,9386041,3600,BAL@CIN 01:00PM ET,CIN
DST,Steelers  (9384621),Steelers ,9384621,3600,PIT@CLE 01:00PM ET,PIT
WR,JuJu Smith-Schuster (9386249),JuJu Smith-Schuster,9386249,3600,PIT@CLE 01:00PM ET,PIT
TE,Eric Ebron (9385472),Eric Ebron,9385472,3600,ARI@DET 01:00PM ET,DET
WR,Kenny Golladay (9385880),Kenny Golladay,9385880,3600,ARI@DET 01:00PM ET,DET
RB,Chris Ivory (9384803),Chris Ivory,9384803,3600,JAX@HOU 01:00PM ET,JAX
WR,Adam Humphries (9385413),Adam Humphries,9385413,3600,Postponed,TB
WR,Taywan Taylor (9386147),Taywan Taylor,9386147,3600,OAK@TEN 01:00PM ET,TEN
WR,Jeff Janis (9386196),Jeff Janis,9386196,3600,SEA@GB 04:25PM ET,GB
WR,Curtis Samuel (9386207),Curtis Samuel,9386207,3600,CAR@SF 04:25PM ET,CAR
DST,Broncos  (9384607),Broncos ,9384607,3600,LAC@DEN 10:20PM ET,DEN
RB,De'Angelo Henderson (9385421),De'Angelo Henderson,9385421,3600,LAC@DEN 10:20PM ET,DEN
WR,Anquan Boldin (9384645),Anquan Boldin,9384645,3500,NYJ@BUF 01:00PM ET,BUF
WR,Charone Peake (9385415),Charone Peake,9385415,3500,NYJ@BUF 01:00PM ET,NYJ
RB,Elijah McGuire (9386004),Elijah McGuire,9386004,3500,NYJ@BUF 01:00PM ET,NYJ
WR,Zay Jones (9386083),Zay Jones,9386083,3500,NYJ@BUF 01:00PM ET,BUF
WR,Markus Wheaton (9385033),Markus Wheaton,9385033,3500,ATL@CHI 01:00PM ET,CHI
WR,Breshad Perriman (9385661),Breshad Perriman,9385661,3500,BAL@CIN 01:00PM ET,BAL
WR,Allen Hurns (9385136),Allen Hurns,9385136,3500,JAX@HOU 01:00PM ET,JAX
WR,Jaelen Strong (9385977),Jaelen Strong,9385977,3500,JAX@HOU 01:00PM ET,HOU
TE,Zach Ertz (9385045),Zach Ertz,9385045,3500,PHI@WAS 01:00PM ET,PHI
WR,Josh Doctson (9385359),Josh Doctson,9385359,3500,PHI@WAS 01:00PM ET,WAS
RB,Donnel Pumphrey (9386081),Donnel Pumphrey,9386081,3500,PHI@WAS 01:00PM ET,PHI
WR,Kamar Aiken (9384866),Kamar Aiken,9384866,3500,IND@LAR 04:05PM ET,IND
RB,Devante Mays (9386280),Devante Mays,9386280,3500,SEA@GB 04:25PM ET,GB
DST,Panthers  (9384627),Panthers ,9384627,3500,CAR@SF 04:25PM ET,CAR
RB,Wayne Gallman (9385994),Wayne Gallman,9385994,3500,NYG@DAL 08:30PM ET,NYG
WR,Laquon Treadwell (9386109),Laquon Treadwell,9386109,3500,NO@MIN 07:10PM ET,MIN
RB,Alvin Kamara (9386155),Alvin Kamara,9386155,3500,NO@MIN 07:10PM ET,NO
WR,Dontrelle Inman (9384851),Dontrelle Inman,9384851,3500,LAC@DEN 10:20PM ET,LAC
RB,Devontae Booker (9385979),Devontae Booker,9385979,3500,LAC@DEN 10:20PM ET,DEN
WR,Jermaine Kearse (9384933),Jermaine Kearse,9384933,3400,NYJ@BUF 01:00PM ET,NYJ
RB,Andre Ellington (9384964),Andre Ellington,9384964,3400,ARI@DET 01:00PM ET,ARI
DST,Buccaneers  (9384625),Buccaneers ,9384625,3400,Postponed,TB
WR,Ryan Grant (9385031),Ryan Grant,9385031,3400,PHI@WAS 01:00PM ET,WAS
RB,Marlon Mack (9386270),Marlon Mack,9386270,3400,IND@LAR 04:05PM ET,IND
WR,Travis Benjamin (9384979),Travis Benjamin,9384979,3400,LAC@DEN 10:20PM ET,LAC
TE,Hunter Henry (9386061),Hunter Henry,9386061,3400,LAC@DEN 10:20PM ET,LAC
DST,Falcons  (9384600),Falcons ,9384600,3300,ATL@CHI 01:00PM ET,ATL
WR,Victor Cruz (9384695),Victor Cruz,9384695,3300,ATL@CHI 01:00PM ET,CHI
WR,John Ross (9386096),John Ross,9386096,3300,BAL@CIN 01:00PM ET,CIN
WR,Jaron Brown (9384966),Jaron Brown,9384966,3300,ARI@DET 01:00PM ET,ARI
RB,Dwayne Washington (9385924),Dwayne Washington,9385924,3300,ARI@DET 01:00PM ET,DET
TE,Jared Cook (9384741),Jared Cook,9384741,3300,OAK@TEN 01:00PM ET,OAK
WR,Seth Roberts (9385916),Seth Roberts,9385916,3300,OAK@TEN 01:00PM ET,OAK
WR,Phillip Dorsett (9385386),Phillip Dorsett,9385386,3300,IND@LAR 04:05PM ET,IND
WR,Aldrick Robinson (9384876),Aldrick Robinson,9384876,3300,CAR@SF 04:25PM ET,SF
WR,Russell Shepard (9385014),Russell Shepard,9385014,3300,CAR@SF 04:25PM ET,CAR
WR,Roger Lewis (9386215),Roger Lewis,9386215,3300,NYG@DAL 08:30PM ET,NYG
WR,Brandon Coleman (9385245),Brandon Coleman,9385245,3300,NO@MIN 07:10PM ET,NO
TE,Charles Clay (9384870),Charles Clay,9384870,3200,NYJ@BUF 01:00PM ET,BUF
WR,Kendall Wright (9384935),Kendall Wright,9384935,3200,ATL@CHI 01:00PM ET,CHI
RB,Ryan Mathews (9384899),Ryan Mathews,9384899,3200,PHI@WAS 01:00PM ET,PHI
DST,Rams  (9384613),Rams ,9384613,3200,IND@LAR 04:05PM ET,LAR
WR,Marquise Goodwin (9385064),Marquise Goodwin,9385064,3200,CAR@SF 04:25PM ET,SF
WR,Tavarres King (9384908),Tavarres King,9384908,3200,NYG@DAL 08:30PM ET,NYG
RB,Jerick McKinnon (9385314),Jerick McKinnon,9385314,3200,NO@MIN 07:10PM ET,MIN
DST,Bengals  (9384604),Bengals ,9384604,3100,BAL@CIN 01:00PM ET,CIN
TE,C.J. Fiedorowicz (9385207),C.J. Fiedorowicz,9385207,3100,JAX@HOU 01:00PM ET,HOU
TE,Cameron Brate (9385193),Cameron Brate,9385193,3100,Postponed,TB
WR,Tajae Sharpe (9385912),Tajae Sharpe,9385912,3100,OAK@TEN 01:00PM ET,TEN
RB,Elijah Hood (9386219),Elijah Hood,9386219,3100,OAK@TEN 01:00PM ET,OAK
WR,Brian Quick (9384836),Brian Quick,9384836,3100,PHI@WAS 01:00PM ET,WAS
WR,Pharoh Cooper (9386069),Pharoh Cooper,9386069,3100,IND@LAR 04:05PM ET,LAR
RB,Orleans Darkwa (9385175),Orleans Darkwa,9385175,3100,NYG@DAL 08:30PM ET,NYG
RB,Mike Tolbert (9384709),Mike Tolbert,9384709,3000,NYJ@BUF 01:00PM ET,BUF
WR,Brandon Tate (9384726),Brandon Tate,9384726,3000,NYJ@BUF 01:00PM ET,BUF
RB,Taiwan Jones (9384832),Taiwan Jones,9384832,3000,NYJ@BUF 01:00PM ET,BUF
RB,Joe Banyard (9384862),Joe Banyard,9384862,3000,NYJ@BUF 01:00PM ET,BUF
RB,Patrick DiMarco (9384901),Patrick DiMarco,9384901,3000,NYJ@BUF 01:00PM ET,BUF
WR,Frankie Hammond Jr. (9384959),Frankie Hammond Jr.,9384959,3000,NYJ@BUF 01:00PM ET,NYJ
WR,Myles White (9384974),Myles White,9384974,3000,NYJ@BUF 01:00PM ET,NYJ
WR,Quincy Enunwa (9385132),Quincy Enunwa,9385132,3000,NYJ@BUF 01:00PM ET,NYJ
WR,Kenbrell Thompkins (9385168),Kenbrell Thompkins,9385168,3000,NYJ@BUF 01:00PM ET,NYJ
WR,Rod Streater (9385179),Rod Streater,9385179,3000,NYJ@BUF 01:00PM ET,BUF
RB,Marcus Murphy (9385199),Marcus Murphy,9385199,3000,NYJ@BUF 01:00PM ET,NYJ
WR,Walter Powell (9385223),Walter Powell,9385223,3000,NYJ@BUF 01:00PM ET,BUF
WR,Kaelin Clay (9385259),Kaelin Clay,9385259,3000,NYJ@BUF 01:00PM ET,BUF
WR,Andre Holmes (9385274),Andre Holmes,9385274,3000,NYJ@BUF 01:00PM ET,BUF
RB,Algernon Brown (9385282),Algernon Brown,9385282,3000,NYJ@BUF 01:00PM ET,NYJ
WR,Marquess Wilson (9385295),Marquess Wilson,9385295,3000,NYJ@BUF 01:00PM ET,NYJ
WR,Philly Brown (9385318),Philly Brown,9385318,3000,NYJ@BUF 01:00PM ET,BUF
WR,Rashad Ross (9385392),Rashad Ross,9385392,3000,NYJ@BUF 01:00PM ET,BUF
WR,Dezmin Lewis (9385409),Dezmin Lewis,9385409,3000,NYJ@BUF 01:00PM ET,BUF
WR,Deshon Foxx (9385438),Deshon Foxx,9385438,3000,NYJ@BUF 01:00PM ET,NYJ
RB,Romar Morris (9385474),Romar Morris,9385474,3000,NYJ@BUF 01:00PM ET,NYJ
