"Paul Goldschmidt_ARI","Mookie Betts_BOS","Aaron Judge_NYY","Jake Lamb_ARI","Jose Bautista_TOR","Xander Bogaerts_BOS","Kendrys Morales_TOR","Josh Donaldson_TOR","Miguel Sano_MIN","Brian Dozier_MIN","Jackie Bradley_BOS","Justin Smoak_TOR","Giancarlo Stanton_MIA","Mike Trout_LAA","Cameron Maybin_LAA","AJ Pollock_ARI","Hanley Ramirez_BOS","Chris Owings_ARI","Brett Gardner_NYY","Gary Sanchez_NYY","Marcell Ozuna_MIA","Devon Travis_TOR","Matt Holliday_NYY","Albert Pujols_LAA","Andrew Benintendi_BOS","Joe Mauer_MIN","Dustin Pedroia_BOS","Mitch Moreland_BOS","Jonathan Schoop_BAL","Aaron Hicks_NYY","Justin Bour_MIA","Adam Jones_BAL","Manny Machado_BAL","Russell Martin_TOR","Andrelton Simmons_LAA","Robbie Grossman_MIN","Yasmany Tomas_ARI","Pablo Sandoval_BOS","Troy Tulowitzki_TOR","Dee Gordon_MIA","David Peralta_ARI","Mark Trumbo_BAL","Didi Gregorius_NYY","Christian Yelich_MIA","Brock Holt_BOS","Chris Davis_BAL","Jacoby Ellsbury_NYY","Starlin Castro_NYY","Max Kepler_MIN","Gregor Blanco_ARI","Chris Young_BOS","Trey Mancini_BAL","Welington Castillo_BAL","Kevin Pillar_TOR","CJ Cron_LAA","Kennys Vargas_MIN","Chris Carter_NYY","Jefry Marte_LAA","Christian Vazquez_BOS","Joey Rickard_BAL","Steve Pearce_TOR","Greg Bird_NYY","Eddie Rosario_MIN","Nick Ahmed_ARI","Chris Herrmann_ARI","JT Realmuto_MIA","Deven Marrero_BOS","Rob Refsnyder_NYY","Jorge Polanco_MIN","Jeremy Hazelbaker_ARI","Rey Fuentes_ARI","Steve Selsky_BOS","Marco Hernandez_BOS","Craig Gentry_BAL","Hyun Soo Kim_BAL","Yunel Escobar_LAA","Martin Prado_MIA","Sandy Leon_BOS","Seth Smith_BAL","Luis Valbuena_LAA","Ben Revere_LAA","Brandon Drury_ARI","Socrates Brito_ARI","Sam Travis_BOS","Josh Rutledge_BOS","JJ Hardy_BAL","Rowdy Tellez_TOR","Dalton Pompey_TOR","Ryan Goins_TOR","Byron Buxton_MIN","Chris Iannetta_ARI","Jason Castro_MIN","Martin Maldonado_LAA","Derek Dietrich_MIA","Chase Headley_NYY","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Chris Coghlan_TOR","Eduardo Escobar_MIN","Kole Calhoun_LAA","Daniel Descalso_ARI","JT Riddle_MIA","Luis Sardinas_BAL","Paul Janish_BAL","Ryan Flaherty_BAL","Francisco Pena_BAL","Darrell Ceciliani_TOR","Ronald Torreyes_NYY","Austin Romine_NYY","Danny Espinosa_LAA","Caleb Joseph_BAL","Gleyber Torres_NYY","Anthony Alford_TOR","Kyle Higashioka_NYY","Nolan Fontana_LAA","Tomas Telis_MIA","Destin Hood_MIA","Tyler Moore_MIA","Dwight Smith_TOR","Chris Gimenez_MIN","Eric Young_LAA","Ichiro Suzuki_MIA","Adeiny Hechavarria_MIA","Christian Colon_MIA","Steve Lombardozzi_MIA","Ehire Adrianza_MIN","Juan Graterol_LAA","Carlos Perez_LAA","Luke Maile_TOR","Darwin Barney_TOR","AJ Ellis_MIA","Mike Aviles_MIA","Cliff Pennington_LAA","Mike Ohlman_TOR","Jeff Mathis_ARI","Miguel Rojas_MIA"
0,12.0931034482759,0,0,0,15.4413793103448,0,0,0,0,67.2903225806452,0,0,0,0,0,-13.4833333333333,0,0,0,0,0,0,0,-3.7962962962963,0,-0.4,-1.95812807881773,0,0,0,0,0,0,0,0,0,5.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,29.1875,0,0,0,0,0,0,0,4.16176470588235,0,0,0,0,0,0,0,40.6813186813187,0,0,0,0,0,3.98181818181818,0,0,0,0,6.58571428571429,0,0,0,0,0,270,-7.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.34329268292683,0,19.3160660660661,-10.1944444444444,0,0,0,85.630487804878,0,0,0,0,0,0,0,0,0,26.0495798319328,0,0,0,0,0,0,0,0,0,0,0,42.1216666666667,0,0,0,0,37.2095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41565452091768,0,0,0,0,0,0,8.29411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4021164021164,0,0,0,0,0,0,-2.5,5.07608695652174,-7.46703296703297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.7692307692308,-16.4714285714286,0,0,0,17,0,0
0,0,0,0,0,0,0,0,0,0,0,0,81.6646464646465,0,0,0,0,0,0,0,5.83383838383838,0,0,0,0,0,0,0,0,0,4.99573170731707,0,0,0,0,0,0,0,0,-1.88658536585366,0,0,0,11.5909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59388335704125,0,0,0,0,0,0,0,0,0,0,19.8190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10846560846561,0,0,0,0,0,0,0,39.3345588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,62.5833333333333,18.2416666666667,-0.666666666666667,0,0,0,0,0,0,-3.71428571428571,0,0,0,0,-34.3846153846154
0,0,0,0,0,0,0,0,0,0,0,0,0,50.5264270613108,10.7924369747899,0,0,0,0,0,0,0,0,9.81906906906907,0,0,0,0,0,0,0,0,0,0,11.0741971207087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0584795321637,0,0,13.3116883116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6551724137931,0,0,0,6.43406593406593,21.9125,0,0,0,0,0,0,0,0,0,0,0,-5.80714285714286,0,0,0,0,0,0,0.496153846153846,0,0,0,0,0,0,0,0,0,18.9019607843137,0,0,0,0,-19.8333333333333,0,0,0,0,0,0,0,0,0,0,0,16.55,0,0,0,0,0,12.875,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10.7924369747899,54.9378048780488,0,0,0,0,0,0,0,0,-5.46880570409982,0,0,0,0,0,0,0,0,0,0,15.4658536585366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19230769230769,0,0,4.15714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45299145299145,0,0,0,-10.0698529411765,4.15909090909091,0,0,0,0,0,0,0,0,0,0,0,-2.36096256684492,0,0,0,0,0,0,1.48648648648649,0,0,0,0,0,0,0,0,0,11.8440860215054,0,0,0,0,-13.4166666666667,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,3.78571428571429,0,0,0
31.089247311828,0,0,-3.17241379310345,0,0,0,0,0,0,0,0,0,0,0,59.2540322580645,0,-5.20229885057471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.52,0,0,0,10.7687747035573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5769230769231,19.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9692307692308,0,0,0,0,0,0,0,0,-5.88181818181818,0,0,0,0,0,0,0,0,0,18.0416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32083333333333,0
0,5.46031746031746,0,0,0,0.557142857142857,0,0,0,0,-13.4833333333333,0,0,0,0,0,40.9084084084084,0,0,0,0,0,0,0,12.3267045454545,0,5.76559139784946,7.62701612903226,0,0,0,0,0,0,0,0,0,13.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,10.678125,0,0,0,0,0,0,0,-7.06140350877193,0,0,0,0,0,0,0,-26.8141025641026,0,0,0,0,0,-3.1025641025641,0,0,0,0,19.6078431372549,0,0,0,0,0,-40,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.32447397563677,0,0,-10.1147435897436,0,0,0,0,0,0,0,0,0,0,0,-5.20229885057471,0,65.2193446088795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2705882352941,0,0,0,7.33655913978495,0,0,0,0,0,0,0,0,25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77941176470588,-33.0448717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99108734402852,0,0,0,0,0,0,0,0,-17.2272727272727,0,0,0,0,0,0,0,0,0,18.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80632411067194,0
0,0,33.3295795795796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5769230769231,8.73809523809524,0,0,28.668449197861,0,0,0,0,0,0,28.0285714285714,0,0,0,0,0,0,0,0,0,0,0,0,6.63241106719368,0,0,0,-10.14,10.2894736842105,0,0,0,0,0,0,0,0,7.47857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5625,0,0,0,0,0,0,0,0,0,0,0,0,-1.62333333333333,16.5166666666667,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17.6333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73809523809524,51.2924901185771,0,0,21.65,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,2.37254901960784,0,0,0,-9.85238095238095,14.6861471861472,0,0,0,0,0,0,0,0,25.5047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10818713450292,0,0,0,0,0,0,0,0,0,0,0,0,-10.1181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.83383838383838,0,0,0,0,0,0,0,82.5069380203515,0,0,0,0,0,0,0,0,0,6.44019933554817,0,0,0,0,0,0,0,0,12.5764119601329,0,0,0,23.804347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80229419703104,0,0,0,0,0,0,0,0,0,0,-2.14761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0862068965517,0,0,0,0,0,0,0,-1.05882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,10.0666666666667,-2.85,4.66666666666667,0,0,0,0,0,0,27.1944444444444,0,0,0,0,35.1142857142857
0,0,0,0,-2.39068825910931,0,10.1764705882353,-13.9909090909091,0,0,0,26.0495798319328,0,0,0,0,0,0,0,0,0,58.834008097166,0,0,0,0,0,0,0,0,0,0,0,5.98461538461538,0,0,0,0,26.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33558558558559,0,0,0,0,0,0,13.9970760233918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88405797101449,0,0,0,0,0,0,2.5,7.41991341991342,-4.33636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04545454545455,-5.7953216374269,0,0,0,-2,0,0
0,0,21.9939271255061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.668449197861,21.65,0,0,74.4012195121951,0,0,0,0,0,0,-4.945,0,0,0,0,0,0,0,0,0,0,0,0,-1.57608695652174,0,0,0,19.3888888888889,19.2275641025641,0,0,0,0,0,0,0,0,1.81521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25378151260504,0,0,0,0,0,0,0,0,0,0,0,0,-1.35930735930736,-20.8692810457516,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.81906906906907,-5.46880570409982,0,0,0,0,0,0,0,0,40.3002114164905,0,0,0,0,0,0,0,0,0,0,6.70874861572536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75238095238095,0,0,-1.83040935672515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2822580645161,0,0,0,-4,3.13725490196078,0,0,0,0,0,0,0,0,0,0,0,5.76426426426426,0,0,0,0,0,0,-6.97820512820513,0,0,0,0,0,0,0,0,0,1.35416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,-5.43589743589744,0,0,0
0,30.0274390243902,0,0,0,24.1788124156545,0,0,0,0,-3.7962962962963,0,0,0,0,0,12.3267045454545,0,0,0,0,0,0,0,57.1295681063123,0,14.5433854907539,16.3615384615385,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,-1.66666666666667,0,0,0,0,0,13.387865497076,0,0,0,0,0,0,0,6.07380952380952,0,0,0,0,0,0,0,1.84615384615385,0,0,0,0,0,4.07142857142857,0,0,0,0,33.9004329004329,0,0,0,0,0,0,5.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24.5677339901478,8.25913978494624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6837121212121,0,0,0,0,0,0,0,0,0,7.19565217391304,0,0,0,0,0,0,0,0,0,0,0,0,7.17311827956989,0,0,0,0,0,0,-11.6153846153846,0,0,0,0,0,0,13.271164021164,0,0,0,0,0,1.41748768472906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82051282051282,0,16.8183333333333,0,0,0,0,0,0,-7.08974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625,0,0,0,0,0,10.6666666666667,0,0,0,0,0,0,0,0,0,0
0,12.6927453769559,0,0,0,8.33968253968254,0,0,0,0,-0.4,0,0,0,0,0,5.76559139784946,0,0,0,0,0,0,0,14.5433854907539,0,20.9333333333333,0.435714285714286,0,0,0,0,0,0,0,0,0,-5.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,7.33052631578947,0,0,0,0,0,0,0,8.24853801169591,0,0,0,0,0,0,0,1.49450549450549,0,0,0,0,0,-0.0606060606060606,0,0,0,0,14.5,0,0,0,0,0,0,-0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.98205128205128,0,0,0,11.4324324324324,0,0,0,0,-1.95812807881773,0,0,0,0,0,7.62701612903226,0,0,0,0,0,0,0,16.3615384615385,0,0.435714285714286,41.6492450638792,0,0,0,0,0,0,0,0,0,3.61666666666667,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,11.7900584795322,0,0,0,0,0,0,0,0.621052631578947,0,0,0,0,0,0,0,-13.6923076923077,0,0,0,0,0,-1.5125,0,0,0,0,13.8744588744589,0,0,0,0,0,0,-0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4708603145236,0,0,5.28048780487805,-4.54532839962997,0,0,0,0,0,0,0,0,-2.17021276595745,0,0,0,-0.606060606060606,0,0,0,0,0,24.1507936507937,2.00492610837438,0,0,0,0,0,0,3.27564102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61111111111111,0,0,0,0,10.5815384615385,0,0,0,0,0,0,6.56329849012776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,-4.71578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
