"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,784589568,"Broseidon13 (3/3)",0,224.7,"P Robbie Ray P Blake Snell OF Bryce Harper OF Mike Trout C Evan Gattis SS Didi Gregorius 2B Ian Kinsler 3B Nicholas Castellanos 1B Chris Davis OF Mikie Mahtook",NA,"Clayton Kershaw","52.08%",28.95
2,784622687,"marvindog",0,221.75,"P Michael Wacha P Ivan Nova OF Aaron Judge C Gary Sánchez OF Starling Marte OF Brett Gardner SS Didi Gregorius 2B Ian Kinsler 3B Nicholas Castellanos 1B Chris Davis",NA,"Robbie Ray","23.77%",17.3
3,784477580,"Low4Sho",0,216.7,"P Clayton Kershaw P Chris Smith OF Charlie Blackmon OF Mike Trout OF Carlos González 2B Ian Kinsler 3B Nicholas Castellanos SS Zack Cozart 1B Chris Davis C James McCann",NA,"Blake Snell","19.60%",11.4
4,784348486,"Southside22 (1/11)",0,211.7,"P Clayton Kershaw P Chris Smith OF Mike Trout C Gary Sánchez OF Brett Gardner 2B Ian Kinsler 3B Nicholas Castellanos SS Zack Cozart 1B Chris Davis OF Kole Calhoun",NA,"Cody Bellinger","18.59%",12
5,784761870,"Superstars92 (11/11)",0,209.65,"P Clayton Kershaw P Jesse Chávez OF Aaron Judge C Gary Sánchez 2B Dustin Pedroia OF Carlos González SS Marcus Semien 3B Nicholas Castellanos 1B Chris Davis OF Chris Young",NA,"Ian Kinsler","18.02%",10
6,784759644,"Mantas85 (2/2)",0,209.2,"P Robbie Ray P Dylan Bundy OF Bryce Harper OF Mike Trout OF Cody Bellinger 2B Ian Kinsler 3B Nicholas Castellanos SS Troy Tulowitzki 1B Chris Davis C Jason Castro",NA,"Mike Clevinger","16.17%",24.5
7,784610086,"travismiles (3/3)",0,206.45,"P Clayton Kershaw P Mike Clevinger OF José Bautista 2B Whit Merrifield SS Freddy Galvis 3B Nicholas Castellanos 1B Chris Davis OF Mikie Mahtook OF Chris Young C Martín Maldonado",NA,"Corey Seager","16.00%",7
8,784279779,"ubrcuilnsa (9/10)",0,205.7,"P Clayton Kershaw P Chris Smith OF Charlie Blackmon SS Corey Seager OF Gerardo Parra OF Carlos González 3B Nicholas Castellanos 1B Chris Davis 2B Alexi Amarista C Tony Wolters",NA,"Gary Sánchez","14.84%",14
9,784664824,"dahladino (89/120)",0,205.05,"P Clayton Kershaw P Rafael Montero OF Charlie Blackmon OF Gerardo Parra 2B Whit Merrifield OF Carlos González 3B Nicholas Castellanos 1B Chris Davis SS Alexi Amarista C Tony Wolters",NA,"Mike Trout","14.11%",16
10,784442652,"0_for_5",0,204.45,"P Clayton Kershaw P Mike Clevinger OF Brett Gardner SS Didi Gregorius 2B Ian Kinsler 3B Nicholas Castellanos 1B Chris Davis OF Kole Calhoun OF Chris Young C Yan Gomes",NA,"Kole Calhoun","13.81%",5
11,784654188,"dokcash (4/7)",0,201.7,"P Clayton Kershaw P Chris Smith OF Bryce Harper OF Justin Upton OF Khris Davis 1B Miguel Cabrera 2B Ian Kinsler 3B Nicholas Castellanos SS Javier Báez C James McCann",NA,"Chris Smith","13.77%",18.75
12,784493173,"lggarruto (47/78)",0,200.9,"P Clayton Kershaw P Edwin Jackson OF Charlie Blackmon OF Gerardo Parra SS Elvis Andrus OF Carlos González 2B Ian Kinsler 3B Nicholas Castellanos 1B Chris Davis C James McCann",NA,"Aaron Judge","13.59%",14
