"Mike Trout_LAA","Paul Goldschmidt_ARI","Wil Myers_SD","Josh Donaldson_TOR","AJ Pollock_ARI","Jose Bautista_TOR","Jake Lamb_ARI","Yasmany Tomas_ARI","Corey Seager_LAD","Albert Pujols_LAA","David Peralta_ARI","Ryan Schimpf_SD","Buster Posey_SF","Hunter Pence_SF","Troy Tulowitzki_TOR","Kole Calhoun_LAA","Yangervis Solarte_SD","Devon Travis_TOR","Cameron Maybin_LAA","Brandon Drury_ARI","Chris Owings_ARI","Manuel Margot_SD","Brandon Belt_SF","Eduardo Nunez_SF","Kendrys Morales_TOR","CJ Cron_LAA","Alex Dickerson_SD","Hunter Renfroe_SD","Adrian Gonzalez_LAD","Denard Span_SF","Yasiel Puig_LAD","Russell Martin_TOR","Luis Valbuena_LAA","Cory Spangenberg_SD","Jeremy Hazelbaker_ARI","Joe Panik_SF","Logan Forsythe_LAD","Joc Pederson_LAD","Jefry Marte_LAA","Chris Herrmann_ARI","Justin Turner_LAD","Brandon Crawford_SF","Steve Pearce_TOR","Socrates Brito_ARI","Travis Jankowski_SD","Yunel Escobar_LAA","Ben Revere_LAA","Kevin Pillar_TOR","Yasmani Grandal_LAD","Chase Utley_LAD","Franklin Gutierrez_LAD","Andrelton Simmons_LAA","Cody Bellinger_LAD","Chris Taylor_LAD","Jarrett Parker_SF","Danny Espinosa_LAA","Christian Bethancourt_SD","Austin Hedges_SD","Nick Hundley_SF","Trayce Thompson_LAD","Justin Smoak_TOR","Rowdy Tellez_TOR","Dalton Pompey_TOR","Chris Iannetta_ARI","Erick Aybar_SD","Austin Barnes_LAD","Kelby Tomlinson_SF","Andrew Toles_LAD","Mac Williamson_SF","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Daniel Descalso_ARI","Luis Sardinas_SD","Allen Cordoba_SD","Aaron Hill_SF","Rob Segedin_LAD","Nick Ahmed_ARI","Jabari Blash_SD","Andre Ethier_LAD","Gorkys Hernandez_SF","Hector Sanchez_SD","Conor Gillaspie_SF","Scott Van Slyke_LAD","Kike Hernandez_LAD","Martin Maldonado_LAA","Juan Graterol_LAA","Darwin Barney_TOR","Jeff Mathis_ARI","Carlos Perez_LAA","Ryan Goins_TOR","Tim Federowicz_SF","Cliff Pennington_LAA","Chris Coghlan_TOR","Luis Torrens_SD","Chris Marrero_SF","Brett Eibner_LAD"
25.1102941176471,0,0,0,0,0,0,0,0,12.1333333333333,0,0,0,0,0,0.116666666666667,0,0,1.38636363636364,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,4.65833333333333,4.53333333333333,0,0,0,0,-5.20833333333333,0,0,0,12.7166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.538461538461538,0,0,0,0,0,0,-16.5,0,0,0,0
0,37.1447368421053,0,0,13.9632352941176,0,17.8070175438597,10.3190476190476,0,0,17.5845588235294,0,0,0,0,0,0,0,0,20.0772058823529,1.23333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33333333333333,0,0,0,0,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.952380952381,0,0,0,0,0,0,0,-3.9047619047619,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,-0.888888888888889,0,0,0,0,0,0,0,0
0,0,73.702614379085,0,0,0,0,0,0,0,0,-3.425,0,0,0,0,15.0065359477124,0,0,0,0,-1.33088235294118,0,0,0,0,0,10.7581699346405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,0,0,0,0,0,0,0,0,0,3.82857142857143,0,0,0,0,0,0,-8.7,0,0,0,0,0,0,0,10.5,-9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
0,0,0,44.8392857142857,0,11.8035714285714,0,0,0,0,0,0,0,0,50.0357142857143,0,0,3.47619047619048,0,0,0,0,0,0,7.35714285714286,0,0,0,0,0,0,-2.80952380952381,0,0,0,0,0,0,0,0,0,0,11.55,0,0,0,0,4.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0
0,13.9632352941176,0,0,62.2426470588235,0,-1.76666666666667,-4.76923076923077,0,0,12.5934065934066,0,0,0,0,0,0,0,0,15.8461538461538,-3.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-14.5,0,0,0,0,-1.5,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
0,0,0,11.8035714285714,0,29.8088235294118,0,0,0,0,0,0,0,0,6.47142857142857,0,0,0.884615384615385,0,0,0,0,0,0,7.72058823529412,0,0,0,0,0,0,8.07692307692308,0,0,0,0,0,0,0,0,0,0,0.0444444444444444,0,0,0,0,-13.2463235294118,0,0,0,0,0,0,0,0,0,0,0,0,-5.57051282051282,0,0,0,0,0,0,0,0,9.16666666666667,5.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11904761904762,0,0,-13.3,0,0,51.5,0,0,0
0,17.8070175438597,0,0,-1.76666666666667,0,47.0409356725146,5.64285714285714,0,0,31.3713235294118,0,0,0,0,0,0,0,0,6.85833333333333,-22.2428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,0,0,0,0,55.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.3809523809524,0,0,0,0,0,0,0,-14.3,0,0,0,0,-10.7,0,0,0,0,0,0,0,0,0,0,-27.8333333333333,0,0,0,0,0,0,0,0
0,10.3190476190476,0,0,-4.76923076923077,0,5.64285714285714,93.352380952381,0,0,44.4848484848485,0,0,0,0,0,0,0,0,22.5833333333333,6.65384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,21.3333333333333,0,0,0,0,-0.416666666666667,0,0,0,0,0,0,0,0,0,0,-0.214285714285714,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,74.7833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2307692307692,0,13.1666666666667,0,0,0,0,0,37.7909090909091,42.8,0,0,31.8461538461538,0,0,0,0,0,0,0,45.9807692307692,-4,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,-3.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1333333333333,0,0,0,0,0,0,0,0,49.7333333333333,0,0,0,0,0,-6.42857142857143,0,0,-10.9242424242424,0,0,0,0,0,0,-0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0.69047619047619,0,0,0,0,0,0,26.2857142857143,10.05,0,0,0,0,11.5142857142857,0,0,0,-4.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,-19.5,0,0,0,0
0,17.5845588235294,0,0,12.5934065934066,0,31.3713235294118,44.4848484848485,0,0,81.1397058823529,0,0,0,0,0,0,0,0,19.0879120879121,-3.71153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,89.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,0,0,0,0,0,0,0,-14.3333333333333,0,0,0,0,-22.6666666666667,0,0,0,0,0,0,0,0,0,0,-14.9166666666667,0,0,0,0,0,0,0,0
0,0,-3.425,0,0,0,0,0,0,0,0,49.5625,0,0,0,0,3.3375,0,0,0,0,-2.64285714285714,0,0,0,0,0,-9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-18.532967032967,0,0,0,0,0,0,-5.45054945054945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31.5378787878788,17.4454545454545,0,0,0,0,0,0,0,0,5.52272727272727,-3.59090909090909,0,0,0,0,0,1.26190476190476,0,0,0,0,0,1.86666666666667,0,0,0,0,0,2.22727272727273,0,0,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0
0,0,0,0,0,0,0,0,0,0,0,0,17.4454545454545,30.5661764705882,0,0,0,0,0,0,0,0,4.99583333333333,16.875,0,0,0,0,0,3.73636363636364,0,0,0,0,0,8.38095238095238,0,0,0,0,0,17.3238095238095,0,0,0,0,0,0,0,0,0,0,0,0,2.97619047619048,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1666666666667,0,0,0,0,10.6,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,14.8392857142857,0
0,0,0,50.0357142857143,0,6.47142857142857,0,0,0,0,0,0,0,0,50.5428571428571,0,0,3.75454545454545,0,0,0,0,0,0,4.95714285714286,0,0,0,0,0,0,1.71153846153846,0,0,0,0,0,0,0,0,0,0,-0.138888888888889,0,0,0,0,4.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,5.50909090909091,0,0,0,0,0,0,0,0,60,-4.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,0,0,5.33333333333333,0,0,-9,0,0,0
0.116666666666667,0,0,0,0,0,0,0,0,-6.42857142857143,0,0,0,0,0,30.3333333333333,0,0,14.5454545454545,0,0,0,0,0,0,1.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-1.0952380952381,0,0,0,0,0,0,5.76666666666667,12.6,0,0,0,0,12.7904761904762,0,0,0,-5.70952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93181818181818,0,0,0,0,0,0,-6,0,0,0,0
0,0,15.0065359477124,0,0,0,0,0,0,0,0,3.3375,0,0,0,0,41.0457516339869,0,0,0,0,9.54044117647059,0,0,0,0,0,-10.4575163398693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83974358974359,0,0,0,0,0,0,0,0,0,0,0,0,1.38571428571429,0,0,0,0,0,0,10.2047619047619,0,0,0,0,0,0,0,-6.66666666666667,-3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0
0,0,0,3.47619047619048,0,0.884615384615385,0,0,0,0,0,0,0,0,3.75454545454545,0,0,37.3076923076923,0,0,0,0,0,0,2.54487179487179,0,0,0,0,0,0,2.15454545454545,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,14.7628205128205,0,0,0,0,0,0,0,0,0,0,0,0,-1.75555555555556,0,0,0,0,0,0,0,0,2.5,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,73.5,0,0,0,0,0,0
1.38636363636364,0,0,0,0,0,0,0,0,-10.9242424242424,0,0,0,0,0,14.5454545454545,0,0,17.1742424242424,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,-2.61363636363636,0,0,0,0,0,1.41666666666667,0,0,0,11.7348484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.777777777777778,0,0,0,0,0,0,0,0,0,0,0
0,20.0772058823529,0,0,15.8461538461538,0,6.85833333333333,22.5833333333333,0,0,19.0879120879121,0,0,0,0,0,0,0,0,38.5661764705882,2.71153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.97619047619048,0,0,0,0,0,0,0,5.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,-5.78571428571429,0,0,0,0,0,0,0,0
0,1.23333333333333,0,0,-3.19047619047619,0,-22.2428571428571,6.65384615384615,0,0,-3.71153846153846,0,0,0,0,0,0,0,0,2.71153846153846,78.7958333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.55,0,0,0,0,0,0,0,42.5,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,1.05555555555556,0,0,0,0,0,0,0,0
0,0,-1.33088235294118,0,0,0,0,0,0,0,0,-2.64285714285714,0,0,0,0,9.54044117647059,0,0,0,0,34.5588235294118,0,0,0,0,0,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04545454545455,0,0,0,0,0,0,0,0,0,0,0,0,-10.2967032967033,0,0,0,0,0,0,5.8021978021978,0,0,0,0,0,0,0,-11.1666666666667,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.52272727272727,4.99583333333333,0,0,0,0,0,0,0,0,39.7573529411765,10.3666666666667,0,0,0,0,0,-2.26363636363636,0,0,0,0,0,8.95714285714286,0,0,0,0,0,-2.08571428571429,0,0,0,0,0,0,0,0,0,0,0,0,-10.8,0,0,0,-7.23809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,-0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.583333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,-3.59090909090909,16.875,0,0,0,0,0,0,0,0,10.3666666666667,59.9338235294118,0,0,0,0,0,8.8,0,0,0,0,0,15.1571428571429,0,0,0,0,0,14.0428571428571,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,35.7380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.3333333333333,0,0,0,0,6.35714285714286,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17.375,0
0,0,0,7.35714285714286,0,7.72058823529412,0,0,0,0,0,0,0,0,4.95714285714286,0,0,2.54487179487179,0,0,0,0,0,0,28.7647058823529,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,-3.1,0,0,0,0,-14.4080882352941,0,0,0,0,0,0,0,0,0,0,0,0,-11.4679487179487,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2380952380952,0,0,-23.6,0,0,3.66666666666667,0,0,0
-3.4,0,0,0,0,0,0,0,0,-0.555555555555556,0,0,0,0,0,1.96666666666667,0,0,2,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55555555555556,16.45,0,0,0,0,15.9666666666667,0,0,0,-2.51111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14285714285714,0,0,0,0,0,0,4.5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.7581699346405,0,0,0,0,0,0,0,0,-9.2,0,0,0,0,-10.4575163398693,0,0,0,0,0.235294117647059,0,0,0,0,0,43.8692810457516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,0,0,0,0,0,8.34285714285714,0,0,0,0,0,0,-15.7571428571429,0,0,0,0,0,0,0,-41.3333333333333,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,10.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5274725274725,0,-2.42857142857143,0,0,0,0,0,3.25,11.6666666666667,0,0,12.5,0,0,0,0,0,0,0,21.3,-3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,-8.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.26190476190476,3.73636363636364,0,0,0,0,0,0,0,0,-2.26363636363636,8.8,0,0,0,0,0,12.7878787878788,0,0,0,0,0,-11.0818181818182,0,0,0,0,0,11.1636363636364,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0
