P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Archer,Lucas Sims,Willson Contreras,Chris Davis,Jonathan Schoop,Manny Machado,Tim Beckham,Andrew Benintendi,Adam Jones,Jose Bautista
Chris Archer,Lucas Sims,Matt Wieters,Ryan Zimmerman,Howie Kendrick,Anthony Rendon,Jean Segura,Andrew McCutchen,Bryce Harper,Andrew Benintendi
Chris Archer,Lucas Sims,Willson Contreras,Anthony Rizzo,Howie Kendrick,Kris Bryant,Jean Segura,Kyle Schwarber,Jason Heyward,Jose Bautista
Chris Archer,Lucas Sims,Russell Martin,Justin Smoak,Howie Kendrick,Josh Donaldson,Jean Segura,Andrew Benintendi,Kevin Pillar,Jose Bautista
Chris Archer,Lucas Sims,Russell Martin,Ryan Zimmerman,Brock Holt,Eduardo Nunez,Xander Bogaerts,Andrew McCutchen,Andrew Benintendi,Jackie Bradley
Chris Archer,Lucas Sims,Yadier Molina,Matt Carpenter,Paul DeJong,Manny Machado,Jean Segura,Tommy Pham,Randal Grichuk,Jose Bautista
Chris Archer,Lucas Sims,Willson Contreras,Ryan Zimmerman,Josh Harrison,David Freese,Jordy Mercer,Andrew McCutchen,Starling Marte,Jose Bautista
Chris Archer,Lucas Sims,Mike Zunino,Danny Valencia,Howie Kendrick,Manny Machado,Jean Segura,Nelson Cruz,Andrew Benintendi,Guillermo Heredia
Chris Archer,Lucas Sims,Willson Contreras,Mitch Moreland,Howie Kendrick,Rafael Devers,Xander Bogaerts,Andrew Benintendi,Jackie Bradley,Jose Bautista
Chris Archer,Lucas Sims,Caleb Joseph,Trey Mancini,Jonathan Schoop,Manny Machado,Jean Segura,Nelson Cruz,Josh Reddick,Adam Jones
Chris Archer,Lucas Sims,Willson Contreras,Yuli Gurriel,Jose Altuve,Marwin Gonzalez,Jean Segura,Josh Reddick,Derek Fisher,Jose Bautista
Chris Archer,Lucas Sims,Robinson Chirinos,Ryan Zimmerman,Rougned Odor,Manny Machado,Elvis Andrus,Shin-Soo Choo,Andrew Benintendi,Nomar Mazara
Chris Archer,Lucas Sims,Willson Contreras,Anthony Rizzo,Ian Happ,Kris Bryant,Xander Bogaerts,Andrew Benintendi,Adam Jones,Jon Jay
Chris Archer,Lucas Sims,Sandy Leon,Anthony Rizzo,Howie Kendrick,Eduardo Nunez,Xander Bogaerts,Nelson Cruz,Andrew Benintendi,Chris Young
Chris Archer,Lucas Sims,Willson Contreras,Ryan Zimmerman,Wilmer Difo,Anthony Rendon,Elvis Andrus,Bryce Harper,Brian Goodwin,Jose Bautista
Chris Archer,Lucas Sims,Sandy Leon,Mitch Moreland,Jonathan Schoop,Eduardo Nunez,Jean Segura,Andrew Benintendi,Adam Jones,Jackie Bradley
Chris Archer,Lucas Sims,Caleb Joseph,Chris Davis,Howie Kendrick,Manny Machado,Elvis Andrus,Andrew McCutchen,Seth Smith,Adam Jones
Chris Archer,Lucas Sims,Russell Martin,Kendrys Morales,Ryan Goins,Josh Donaldson,Elvis Andrus,Andrew McCutchen,Nelson Cruz,Jose Bautista
Chris Archer,Lucas Sims,Russell Martin,Ryan Zimmerman,Jose Altuve,Alex Bregman,Xander Bogaerts,Carlos Beltran,Josh Reddick,Derek Fisher
Chris Archer,Lucas Sims,Sandy Leon,Matt Carpenter,Brock Holt,Rafael Devers,Xander Bogaerts,Leury Garcia,Andrew Benintendi,Adam Jones
Chris Archer,Lucas Sims,Willson Contreras,Anthony Rizzo,Rougned Odor,Adrian Beltre,Elvis Andrus,Carlos Gomez,Shin-Soo Choo,Jose Bautista
Chris Archer,Lucas Sims,Russell Martin,Ryan Zimmerman,Jonathan Schoop,Manny Machado,Francisco Lindor,Seth Smith,Adam Jones,Joey Rickard
Chris Archer,Lucas Sims,Willson Contreras,Victor Martinez,Ian Kinsler,Nicholas Castellanos,Jean Segura,Justin Upton,Andrew Benintendi,Jim Adduci
Luis Severino,Lucas Sims,Russell Martin,Trey Mancini,Jonathan Schoop,Manny Machado,Tim Beckham,Andrew McCutchen,Adam Jones,Max Kepler
Chris Archer,Lucas Sims,Willson Contreras,Edwin Encarnacion,Jason Kipnis,Manny Machado,Francisco Lindor,Bradley Zimmer,Michael Brantley,Jose Bautista
Chris Archer,Lucas Sims,Russell Martin,Mitch Moreland,Brock Holt,Rafael Devers,Jean Segura,Nelson Cruz,Andrew Benintendi,Chris Young
Luis Severino,Lucas Sims,Willson Contreras,Anthony Rizzo,Javier Baez,Kris Bryant,Jordy Mercer,Andrew McCutchen,Andrew Benintendi,Jason Heyward
Chris Archer,Lucas Sims,Caleb Joseph,Anthony Rizzo,Jonathan Schoop,Kris Bryant,Tim Beckham,Andrew McCutchen,Adam Jones,Joey Rickard
Chris Archer,Lucas Sims,Willson Contreras,Ryan Zimmerman,Javier Baez,Kris Bryant,Jordy Mercer,Kyle Schwarber,Josh Reddick,Jon Jay
Chris Archer,Lucas Sims,Chris Stewart,Jose Osuna,Howie Kendrick,Manny Machado,Jordy Mercer,Andrew McCutchen,Starling Marte,Andrew Benintendi
Chris Archer,Lucas Sims,Jason Castro,Ryan Zimmerman,Brian Dozier,Manny Machado,Jorge Polanco,Andrew Benintendi,Eddie Rosario,Max Kepler
Chris Archer,Lucas Sims,Sandy Leon,Ryan Zimmerman,Jose Altuve,Rafael Devers,Elvis Andrus,Andrew Benintendi,Jackie Bradley,Chris Young
Chris Archer,Luis Severino,Matt Wieters,Ryan Zimmerman,Wilmer Difo,Anthony Rendon,Xander Bogaerts,Bryce Harper,Adam Jones,Max Kepler
