P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Archer,Lucas Sims,Willson Contreras,Anthony Rizzo,Ian Happ,Kris Bryant,Xander Bogaerts,Kyle Schwarber,Andrew Benintendi,Jose Bautista
Chris Archer,Lucas Sims,Russell Martin,Chris Davis,Jonathan Schoop,Manny Machado,Jean Segura,Andrew Benintendi,Adam Jones,Joey Rickard
Chris Archer,Lucas Sims,Russell Martin,Justin Smoak,Darwin Barney,Josh Donaldson,Jean Segura,Andrew McCutchen,Andrew Benintendi,Jose Bautista
Chris Archer,Lucas Sims,Russell Martin,Anthony Rizzo,Rougned Odor,Adrian Beltre,Elvis Andrus,Shin-Soo Choo,Andrew Benintendi,Nomar Mazara
Chris Archer,Lucas Sims,Sandy Leon,Anthony Rizzo,Brock Holt,Eduardo Nunez,Jean Segura,Andrew McCutchen,Andrew Benintendi,Jackie Bradley
Chris Archer,Lucas Sims,Russell Martin,Mitch Moreland,Howie Kendrick,Rafael Devers,Xander Bogaerts,Andrew McCutchen,Andrew Benintendi,Chris Young
Chris Archer,Lucas Sims,Russell Martin,Yuli Gurriel,Jose Altuve,Marwin Gonzalez,Xander Bogaerts,Andrew Benintendi,Josh Reddick,Derek Fisher
Chris Archer,Lucas Sims,Matt Wieters,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Jean Segura,Andrew McCutchen,Bryce Harper,Andrew Benintendi
Chris Archer,Lucas Sims,Russell Martin,Jose Osuna,Josh Harrison,David Freese,Elvis Andrus,Andrew McCutchen,Starling Marte,Jose Bautista
Chris Archer,Lucas Sims,Robinson Chirinos,Ryan Zimmerman,Jonathan Schoop,Manny Machado,Elvis Andrus,Carlos Gomez,Shin-Soo Choo,Nomar Mazara
Chris Archer,Lucas Sims,Sandy Leon,Mitch Moreland,Jonathan Schoop,Rafael Devers,Xander Bogaerts,Nelson Cruz,Jackie Bradley,Jose Bautista
Luis Severino,Lucas Sims,Willson Contreras,Anthony Rizzo,Howie Kendrick,Kris Bryant,Jean Segura,Nelson Cruz,Kyle Schwarber,Jon Jay
Chris Archer,Lucas Sims,Jason Castro,Anthony Rizzo,Brian Dozier,Manny Machado,Jorge Polanco,Andrew Benintendi,Max Kepler,Byron Buxton
Chris Archer,Lucas Sims,Russell Martin,Joey Votto,Scooter Gennett,Manny Machado,Zack Cozart,Billy Hamilton,Adam Duvall,Jose Bautista
Chris Archer,Lucas Sims,Juan Centeno,Anthony Rizzo,Jose Altuve,Manny Machado,Jean Segura,Jake Marisnick,Josh Reddick,Derek Fisher
Luis Severino,Lucas Sims,Willson Contreras,Anthony Rizzo,Ian Happ,Manny Machado,Elvis Andrus,Kyle Schwarber,Adam Jones,Jason Heyward
Chris Archer,Lucas Sims,Russell Martin,Anthony Rizzo,Ian Kinsler,Nicholas Castellanos,Jean Segura,Justin Upton,Mikie Mahtook,Jim Adduci
Chris Archer,Lucas Sims,Austin Romine,Ryan Zimmerman,Jonathan Schoop,Manny Machado,Didi Gregorius,Aaron Judge,Brett Gardner,Clint Frazier
Chris Archer,Lucas Sims,Caleb Joseph,Anthony Rizzo,Howie Kendrick,Manny Machado,Elvis Andrus,Seth Smith,Adam Jones,Joey Rickard
Chris Archer,Lucas Sims,Roberto Perez,Anthony Rizzo,Jason Kipnis,Manny Machado,Francisco Lindor,Andrew Benintendi,Michael Brantley,Abraham Almonte
Chris Archer,Lucas Sims,Willson Contreras,Jose Osuna,Jonathan Schoop,David Freese,Jordy Mercer,Andrew McCutchen,Andrew Benintendi,Gregory Polanco
Chris Archer,Lucas Sims,Tyler Flowers,Freddie Freeman,Brandon Phillips,Manny Machado,Jean Segura,Andrew Benintendi,Nick Markakis,Ender Inciarte
Chris Archer,Lucas Sims,Willson Contreras,Danny Valencia,Robinson Cano,Kyle Seager,Jean Segura,Nelson Cruz,Andrew Benintendi,Jose Bautista
Luis Severino,Lucas Sims,Caleb Joseph,Ryan Zimmerman,Jonathan Schoop,Manny Machado,Xander Bogaerts,Andrew McCutchen,Adam Jones,Joey Rickard
Chris Archer,Lucas Sims,Russell Martin,Joe Mauer,Brian Dozier,Eduardo Escobar,Jorge Polanco,Andrew McCutchen,Andrew Benintendi,Eddie Rosario
Chris Archer,Lucas Sims,Russell Martin,Anthony Rizzo,Darwin Barney,Manny Machado,Elvis Andrus,Kevin Pillar,Norichika Aoki,Jose Bautista
Luis Severino,Lucas Sims,Willson Contreras,Yuli Gurriel,Jose Altuve,Marwin Gonzalez,Jean Segura,Carlos Beltran,Josh Reddick,Jose Bautista
Luis Severino,Lucas Sims,Robinson Chirinos,Matt Carpenter,Howie Kendrick,Adrian Beltre,Elvis Andrus,Andrew McCutchen,Shin-Soo Choo,Nomar Mazara
Luis Severino,Lucas Sims,Sandy Leon,Ryan Zimmerman,Brock Holt,Eduardo Nunez,Elvis Andrus,Andrew Benintendi,Chris Young,Jose Bautista
Chris Archer,Jameson Taillon,Caleb Joseph,Matt Carpenter,Jonathan Schoop,Manny Machado,Francisco Lindor,Adam Jones,Jose Bautista,Joey Rickard
Luis Severino,Lucas Sims,Sandy Leon,Mitch Moreland,Brock Holt,Manny Machado,Xander Bogaerts,Andrew McCutchen,Leury Garcia,Jackie Bradley
Chris Archer,Lucas Sims,Russell Martin,Lucas Duda,Jonathan Schoop,Evan Longoria,Adeiny Hechavarria,Corey Dickerson,Andrew Benintendi,Mallex Smith
Carlos Carrasco,Lucas Sims,Willson Contreras,Yuli Gurriel,Jose Altuve,Kris Bryant,Elvis Andrus,Jake Marisnick,Josh Reddick,Derek Fisher
Chris Archer,Lucas Sims,Willson Contreras,Joey Votto,Scooter Gennett,Eugenio Suarez,Jean Segura,Andrew Benintendi,Adam Duvall,Jesse Winker
Luis Severino,Lucas Sims,Willson Contreras,Mitch Moreland,Jose Altuve,Rafael Devers,Xander Bogaerts,Adam Jones,Jackie Bradley,Chris Young
Chris Archer,Lucas Sims,Mike Zunino,Danny Valencia,Jonathan Schoop,Manny Machado,Jean Segura,Andrew McCutchen,Leonys Martin,Ben Gamel
Luis Severino,Lucas Sims,Robinson Chirinos,Joey Gallo,Jose Altuve,Kris Bryant,Elvis Andrus,Carlos Gomez,Shin-Soo Choo,Andrew Benintendi
Chris Archer,Lucas Sims,Drew Butera,Anthony Rizzo,Whit Merrifield,Manny Machado,Alcides Escobar,Lorenzo Cain,Andrew Benintendi,Alex Gordon
Chris Archer,Lucas Sims,Russell Martin,Eric Hosmer,Whit Merrifield,Mike Moustakas,Jean Segura,Melky Cabrera,Lorenzo Cain,Andrew Benintendi
Chris Archer,Lucas Sims,Caleb Joseph,Trey Mancini,Jose Altuve,Josh Donaldson,Tim Beckham,Seth Smith,Andrew Benintendi,Joey Rickard
Chris Archer,Luis Severino,Russell Martin,Ryan Zimmerman,Darwin Barney,Josh Donaldson,Xander Bogaerts,Norichika Aoki,Max Kepler,Jose Bautista
Chris Archer,Luis Severino,Matt Wieters,Mike Napoli,Rougned Odor,Adrian Beltre,Elvis Andrus,Nelson Cruz,Nomar Mazara,Jose Bautista
Chris Archer,Marco Gonzales,Willson Contreras,Anthony Rizzo,Jonathan Schoop,Kris Bryant,Jordy Mercer,Kyle Schwarber,Adam Jones,Jon Jay
Chris Archer,Lucas Sims,Wilson Ramos,Anthony Rizzo,Brad Miller,Manny Machado,Adeiny Hechavarria,Andrew McCutchen,Corey Dickerson,Mallex Smith
Luis Severino,Lucas Sims,Russell Martin,Anthony Rizzo,Howie Kendrick,Chase Headley,Didi Gregorius,Aaron Judge,Brett Gardner,Clint Frazier
Chris Archer,Jimmy Nelson,Robinson Chirinos,Freddie Freeman,Wilmer Difo,Adrian Beltre,Elvis Andrus,Shin-Soo Choo,Nomar Mazara,Jose Bautista
Chris Archer,Lucas Sims,Wilson Ramos,Logan Morrison,Brad Miller,Josh Donaldson,Jean Segura,Steven Souza,Andrew Benintendi,Mallex Smith
Chris Archer,Jameson Taillon,Sandy Leon,Matt Carpenter,Brock Holt,Eduardo Nunez,Jordy Mercer,Andrew Benintendi,Adam Jones,Chris Young
Chris Archer,Lucas Sims,Mike Zunino,Anthony Rizzo,Jonathan Schoop,Kyle Seager,Elvis Andrus,Nelson Cruz,Ben Gamel,Guillermo Heredia
Chris Archer,Lucas Sims,Willson Contreras,Joe Mauer,Jonathan Schoop,Eduardo Escobar,Jean Segura,Robbie Grossman,Eddie Rosario,Max Kepler
Chris Archer,Luis Severino,Sandy Leon,Mitch Moreland,Brock Holt,Eduardo Nunez,Jorge Polanco,Jackie Bradley,Max Kepler,Jose Bautista
Carlos Carrasco,Lucas Sims,Sandy Leon,Mitch Moreland,Brock Holt,Eduardo Nunez,Elvis Andrus,Nelson Cruz,Adam Jones,Jackie Bradley
Chris Archer,Luis Severino,Jason Castro,Joe Mauer,Brian Dozier,Kris Bryant,Jorge Polanco,Adam Jones,Byron Buxton,Jose Bautista
Luis Severino,Carlos Carrasco,Matt Wieters,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Xander Bogaerts,Bryce Harper,Adam Jones,Jose Bautista
Carlos Carrasco,Lucas Sims,Willson Contreras,Mike Napoli,Rougned Odor,Adrian Beltre,Elvis Andrus,Andrew McCutchen,Leury Garcia,Nomar Mazara
Luis Severino,Lucas Sims,Russell Martin,Danny Valencia,Robinson Cano,Josh Donaldson,Jean Segura,Andrew McCutchen,Nelson Cruz,Leonys Martin
Luis Severino,Carlos Carrasco,Willson Contreras,Chris Davis,Jonathan Schoop,Manny Machado,Zack Cozart,Adam Jones,Jose Bautista,Joey Rickard
Luis Severino,Carlos Carrasco,Matt Wieters,Mitch Moreland,Jonathan Schoop,Rafael Devers,Xander Bogaerts,Andrew Benintendi,Chris Young,Jose Bautista
Chris Archer,Jameson Taillon,Sandy Leon,Mitch Moreland,Brock Holt,Kris Bryant,Xander Bogaerts,Adam Jones,Derek Fisher,Jackie Bradley
Chris Archer,Lucas Sims,Juan Centeno,Ryan Zimmerman,Jonathan Schoop,Alex Bregman,Elvis Andrus,Jake Marisnick,Carlos Beltran,Derek Fisher
Carlos Carrasco,Lucas Sims,Russell Martin,Matt Carpenter,Darwin Barney,Josh Donaldson,Francisco Lindor,Nelson Cruz,Norichika Aoki,Jose Bautista
Chris Archer,Marco Gonzales,Willson Contreras,Anthony Rizzo,Ian Happ,Anthony Rendon,Jean Segura,Kyle Schwarber,Jason Heyward,Max Kepler
Chris Archer,Jimmy Nelson,Matt Wieters,Mitch Moreland,Wilmer Difo,Rafael Devers,Xander Bogaerts,Giancarlo Stanton,Jackie Bradley,Chris Young
Carlos Carrasco,Jameson Taillon,Willson Contreras,Anthony Rizzo,Wilmer Difo,Kris Bryant,Elvis Andrus,Kyle Schwarber,Jon Jay,Jose Bautista
Luis Severino,Lucas Sims,Willson Contreras,Victor Martinez,Jonathan Schoop,Nicholas Castellanos,Elvis Andrus,Justin Upton,Mikie Mahtook,Jim Adduci
Chris Archer,Lucas Sims,Roberto Perez,Carlos Santana,Jason Kipnis,Kris Bryant,Jean Segura,Andrew McCutchen,Bradley Zimmer,Abraham Almonte
Luis Severino,Jameson Taillon,Russell Martin,Justin Smoak,Darwin Barney,Josh Donaldson,Elvis Andrus,Josh Reddick,Adam Jones,Jose Bautista
Chris Archer,Jameson Taillon,Matt Wieters,Yuli Gurriel,Jose Altuve,Anthony Rendon,Jorge Polanco,Jake Marisnick,Josh Reddick,Derek Fisher
Chris Archer,Lucas Sims,Russell Martin,Wil Myers,Carlos Asuaje,Cory Spangenberg,Jean Segura,Andrew Benintendi,Manuel Margot,Jose Pirela
Chris Archer,Marco Gonzales,JT Realmuto,Matt Carpenter,Howie Kendrick,Derek Dietrich,Xander Bogaerts,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Chris Archer,Lucas Sims,Austin Romine,Anthony Rizzo,Howie Kendrick,Ronald Torreyes,Jean Segura,Brett Gardner,Clint Frazier,Jacoby Ellsbury
Carlos Carrasco,Danny Duffy,Sandy Leon,Matt Carpenter,Brock Holt,Eduardo Nunez,Francisco Lindor,Andrew Benintendi,Jackie Bradley,Jose Bautista
Chris Archer,Lucas Sims,Tyler Flowers,Matt Adams,Ozzie Albies,Johan Camargo,Elvis Andrus,Andrew McCutchen,Andrew Benintendi,Nick Markakis
Chris Archer,Luis Severino,Jason Castro,Matt Carpenter,Jonathan Schoop,Anthony Rendon,Jorge Polanco,Robbie Grossman,Max Kepler,Byron Buxton
Chris Archer,Luis Severino,Wilson Ramos,Lucas Duda,Howie Kendrick,Kris Bryant,Adeiny Hechavarria,Corey Dickerson,Mallex Smith,Jose Bautista
Luis Severino,Lucas Sims,Matt Wieters,Jose Osuna,Josh Harrison,David Freese,Jean Segura,Andrew McCutchen,Nelson Cruz,Gregory Polanco
Luis Severino,Lucas Sims,Matt Wieters,Joey Votto,Scooter Gennett,Eugenio Suarez,Zack Cozart,Andrew McCutchen,Nelson Cruz,Adam Duvall
Jimmy Nelson,Jameson Taillon,Willson Contreras,Anthony Rizzo,Ian Happ,Kris Bryant,Zack Cozart,Kyle Schwarber,Adam Jones,Max Kepler
Luis Severino,Lucas Sims,Jason Castro,Joe Mauer,Brian Dozier,Eduardo Escobar,Jorge Polanco,Leury Garcia,Nelson Cruz,Josh Reddick
Chris Archer,Danny Duffy,Matt Wieters,Yuli Gurriel,Jose Altuve,Marwin Gonzalez,Alcides Escobar,Carlos Beltran,Josh Reddick,Max Kepler
Danny Duffy,Jimmy Nelson,Willson Contreras,Anthony Rizzo,Yolmer Sanchez,Kris Bryant,Xander Bogaerts,Kyle Schwarber,Josh Reddick,Jon Jay
Chris Archer,Lucas Sims,Willson Contreras,Eric Hosmer,Jonathan Schoop,Mike Moustakas,Alcides Escobar,Andrew McCutchen,Melky Cabrera,Jorge Bonifacio
Danny Duffy,Jimmy Nelson,Caleb Joseph,Anthony Rizzo,Jonathan Schoop,Manny Machado,Jordy Mercer,Andrew Benintendi,Adam Jones,Joey Rickard
Danny Duffy,Jameson Taillon,Willson Contreras,Ryan Zimmerman,Rougned Odor,Adrian Beltre,Elvis Andrus,Shin-Soo Choo,Nomar Mazara,Jose Bautista
Chris Archer,Carlos Carrasco,Matt Wieters,Victor Martinez,Howie Kendrick,Nicholas Castellanos,Xander Bogaerts,Justin Upton,Mikie Mahtook,Jim Adduci
Luis Severino,Lucas Sims,Juan Centeno,Matt Carpenter,Jose Altuve,Alex Bregman,Xander Bogaerts,Andrew Benintendi,Jake Marisnick,Derek Fisher
Chris Archer,Jameson Taillon,JT Realmuto,Ryan Zimmerman,Wilmer Difo,Miguel Rojas,Alcides Escobar,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Luis Severino,Jimmy Nelson,Matt Wieters,Yuli Gurriel,Jose Altuve,Marwin Gonzalez,Jordy Mercer,Josh Reddick,Adam Jones,Derek Fisher
Luis Severino,Jimmy Nelson,Sandy Leon,Joey Votto,Brock Holt,Eduardo Nunez,Zack Cozart,Andrew Benintendi,Adam Jones,Jackie Bradley
Danny Duffy,Jimmy Nelson,Russell Martin,Justin Smoak,Darwin Barney,Josh Donaldson,Xander Bogaerts,Giancarlo Stanton,Derek Fisher,Jose Bautista
Carlos Carrasco,Lucas Sims,Jason Castro,Joe Mauer,Brian Dozier,Josh Donaldson,Jorge Polanco,Andrew McCutchen,Tommy Pham,Byron Buxton
Luis Severino,Lucas Sims,Caleb Joseph,Matt Carpenter,Brian Dozier,Kris Bryant,Tim Beckham,Seth Smith,Adam Jones,Joey Rickard
Danny Duffy,Jameson Taillon,Matt Wieters,Chris Davis,Jonathan Schoop,Manny Machado,Elvis Andrus,Andrew McCutchen,Adam Jones,Joey Rickard
Luis Severino,Marco Gonzales,Willson Contreras,Anthony Rizzo,Ian Happ,Kris Bryant,Jorge Polanco,Andrew McCutchen,Kyle Schwarber,Josh Reddick
Chris Archer,Marco Gonzales,Robinson Chirinos,Joey Gallo,Howie Kendrick,Josh Donaldson,Elvis Andrus,Carlos Gomez,Shin-Soo Choo,Jose Bautista
Danny Duffy,Jimmy Nelson,Willson Contreras,Anthony Rizzo,Ian Happ,Josh Donaldson,Jorge Polanco,Kyle Schwarber,Jason Heyward,Jose Bautista
Jimmy Nelson,Jameson Taillon,Matt Wieters,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Francisco Lindor,Nelson Cruz,Bryce Harper,Josh Reddick
Luis Severino,Danny Duffy,Sandy Leon,Mitch Moreland,Howie Kendrick,Rafael Devers,Xander Bogaerts,Josh Reddick,Jackie Bradley,Max Kepler
Carlos Carrasco,Jameson Taillon,Robinson Chirinos,Anthony Rizzo,Jonathan Schoop,Adrian Beltre,Elvis Andrus,Shin-Soo Choo,Nomar Mazara,Max Kepler
Luis Severino,Lucas Sims,Drew Butera,Eric Hosmer,Whit Merrifield,Manny Machado,Elvis Andrus,Andrew McCutchen,Melky Cabrera,Lorenzo Cain
Carlos Carrasco,Jimmy Nelson,Matt Wieters,Matt Carpenter,Rougned Odor,Adrian Beltre,Elvis Andrus,Giancarlo Stanton,Shin-Soo Choo,Nomar Mazara
Luis Severino,Danny Duffy,Jason Castro,Ryan Zimmerman,Brian Dozier,Josh Donaldson,Jorge Polanco,Giancarlo Stanton,Max Kepler,Byron Buxton
Chris Archer,Luis Severino,Chris Stewart,Jose Osuna,Howie Kendrick,David Freese,Jordy Mercer,Nelson Cruz,Gregory Polanco,Jose Bautista
Carlos Carrasco,Danny Duffy,Matt Wieters,Jose Osuna,Josh Harrison,David Freese,Xander Bogaerts,Andrew McCutchen,Starling Marte,Andrew Benintendi
Luis Severino,Lucas Sims,Austin Romine,Matt Carpenter,Jose Altuve,Ronald Torreyes,Didi Gregorius,Brett Gardner,Clint Frazier,Andrew Benintendi
Jimmy Nelson,Jameson Taillon,Willson Contreras,Mitch Moreland,Josh Harrison,Rafael Devers,Xander Bogaerts,Andrew Benintendi,Josh Reddick,Chris Young
Carlos Carrasco,Lucas Sims,Jason Castro,Ryan Zimmerman,Jose Altuve,Kris Bryant,Jorge Polanco,Robbie Grossman,Max Kepler,Byron Buxton
Carlos Carrasco,Lucas Sims,Roberto Perez,Ryan Zimmerman,Jason Kipnis,Josh Donaldson,Francisco Lindor,Bradley Zimmer,Abraham Almonte,Jose Bautista
Chris Archer,Jameson Taillon,Matt Wieters,Matt Carpenter,Wilmer Difo,Chase Headley,Didi Gregorius,Aaron Judge,Brett Gardner,Clint Frazier
Carlos Carrasco,Lucas Sims,Mike Zunino,Danny Valencia,Robinson Cano,Kris Bryant,Jean Segura,Leury Garcia,Andrew Benintendi,Leonys Martin
Chris Archer,Jameson Taillon,Matt Wieters,Danny Valencia,Robinson Cano,Manny Machado,Jean Segura,Nelson Cruz,Leonys Martin,Max Kepler
Luis Severino,Lucas Sims,Tucker Barnhart,Anthony Rizzo,Scooter Gennett,Eugenio Suarez,Elvis Andrus,Adam Duvall,Jesse Winker,Jose Bautista
Luis Severino,Lucas Sims,Mike Zunino,Anthony Rizzo,Howie Kendrick,Josh Donaldson,Jean Segura,Leonys Martin,Ben Gamel,Guillermo Heredia
Chris Archer,Jimmy Nelson,Robinson Chirinos,Jose Osuna,Josh Harrison,David Freese,Xander Bogaerts,Andrew McCutchen,Adam Jones,Gregory Polanco
Luis Severino,Lucas Sims,Wilson Ramos,Logan Morrison,Brad Miller,Evan Longoria,Elvis Andrus,Andrew McCutchen,Steven Souza,Jose Bautista
Carlos Carrasco,Jimmy Nelson,Sandy Leon,Mitch Moreland,Brock Holt,Josh Donaldson,Xander Bogaerts,Giancarlo Stanton,Jackie Bradley,Jose Bautista
Chris Archer,Lucas Sims,Austin Hedges,Wil Myers,Jonathan Schoop,Cory Spangenberg,Elvis Andrus,Andrew McCutchen,Jose Pirela,Hunter Renfroe
Chris Archer,Lucas Sims,Drew Butera,Ryan Zimmerman,Jose Altuve,Mike Moustakas,Alcides Escobar,Jorge Bonifacio,Alex Gordon,Jose Bautista
Carlos Carrasco,Jameson Taillon,Robinson Chirinos,Yuli Gurriel,Jose Altuve,Marwin Gonzalez,Francisco Lindor,Josh Reddick,Derek Fisher,Jose Bautista
Carlos Carrasco,Lucas Sims,Wilson Ramos,Lucas Duda,Jose Altuve,Josh Donaldson,Adeiny Hechavarria,Nelson Cruz,Corey Dickerson,Mallex Smith
Luis Severino,Marco Gonzales,Russell Martin,Yuli Gurriel,Jose Altuve,Josh Donaldson,Jean Segura,Jake Marisnick,Josh Reddick,Derek Fisher
Luis Severino,Lucas Sims,Yadier Molina,Joe Mauer,Brian Dozier,Eduardo Escobar,Elvis Andrus,Robbie Grossman,Eddie Rosario,Jose Bautista
Carlos Carrasco,Lucas Sims,Russell Martin,Danny Valencia,Robinson Cano,Kyle Seager,Elvis Andrus,Leury Garcia,Nelson Cruz,Guillermo Heredia
Chris Archer,Luis Severino,Drew Butera,Eric Hosmer,Whit Merrifield,Kris Bryant,Xander Bogaerts,Lorenzo Cain,Alex Gordon,Jose Bautista
Luis Severino,Lucas Sims,Drew Butera,Matt Carpenter,Whit Merrifield,Josh Donaldson,Alcides Escobar,Andrew McCutchen,Jorge Bonifacio,Alex Gordon
Jon Lester,Jimmy Nelson,JT Realmuto,Chris Davis,Jonathan Schoop,Manny Machado,Xander Bogaerts,Nelson Cruz,Adam Jones,Joey Rickard
Luis Severino,Lucas Sims,Willson Contreras,Ryan Zimmerman,Robinson Cano,Kyle Seager,Xander Bogaerts,Nelson Cruz,Ben Gamel,Guillermo Heredia
Luis Severino,Lucas Sims,Wilson Ramos,Ryan Zimmerman,Brad Miller,Kris Bryant,Adeiny Hechavarria,Nelson Cruz,Steven Souza,Mallex Smith
Danny Duffy,Jameson Taillon,Russell Martin,Mitch Moreland,Jonathan Schoop,Rafael Devers,Xander Bogaerts,Starling Marte,Jackie Bradley,Chris Young
Luis Severino,Lucas Sims,Russell Martin,Anthony Rizzo,Howie Kendrick,Mike Moustakas,Alcides Escobar,Melky Cabrera,Jorge Bonifacio,Alex Gordon
Mike Fiers,Adam Wainwright,Willson Contreras,Anthony Rizzo,Josh Harrison,Kris Bryant,Didi Gregorius,Kyle Schwarber,Andrew Benintendi,Jon Jay
Carlos Carrasco,Lucas Sims,Drew Butera,Eric Hosmer,Whit Merrifield,Josh Donaldson,Jean Segura,Nelson Cruz,Lorenzo Cain,Alex Gordon
Carlos Carrasco,Lucas Sims,Chris Stewart,Jose Osuna,Jose Altuve,David Freese,Jordy Mercer,Leury Garcia,Adam Jones,Gregory Polanco
