"Place_lo","Place_hi","Payout"
"1","1","5000"
"2","2","2500"
"3","3","1250"
"4","4","1000"
"5","5","750"
"6","6","500"
"7","7","400"
"8","8","300"
"9","10","250"
"11","12","200"
"13","15","150"
"16","20","125"
"21","25","100"
"26","35","75"
"36","50","60"
"51","75","50"
"76","100","40"
"101","150","30"
"151","225","25"
"226","325","20"
"326","475","15"
"476","750","12"
"751","1350","10"
"1351","2350","8"
"2351","4350","6"
