"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,780996218,"hds1986",0,174.35,"1B Joey Votto SS Alcides Escobar P Jeff Samardzija OF Charlie Blackmon OF Billy Hamilton 3B Nolan Arenado C Tucker Barnhart OF Scooter Gennett 2B José Ramírez P Luis Castillo",NA,"Jake Arrieta","43.11%",6.75
2,780979557,"dbreswick (13/20)",0,172.6,"1B Joey Votto P Justin Verlander 3B Todd Frazier SS Zack Cozart C Buster Posey OF Billy Hamilton 2B Scooter Gennett OF Adam Duvall P Luis Castillo OF Cody Bellinger",NA,"Cody Bellinger","31.70%",27
3,780849150,"luckbox23 (14/20)",0,167.6,"1B Mark Reynolds P Justin Verlander C Buster Posey OF Charlie Blackmon OF Billy Hamilton 3B Nolan Arenado 2B DJ LeMahieu SS Trevor Story P Luis Castillo OF Cody Bellinger",NA,"Jeff Samardzija","31.06%",11.75
4,781069553,"Emac (9/20)",0,167.1,"1B Joey Votto 3B Justin Turner OF Brandon Belt C Buster Posey SS Trevor Story P Mike Clevinger P Luis Castillo OF Kyle Schwarber OF Cody Bellinger 2B Ian Happ",NA,"Mike Clevinger","24.07%",22.5
5,781154111,"LexP1016",0,164.35,"3B Adrián Béltre OF Justin Upton C Salvador Perez OF Charlie Blackmon OF Billy Hamilton P Luis Castillo SS Corey Seager P Jeff Hoffman 1B Cody Bellinger 2B Ian Happ",NA,"Rougned Odor","23.46%",5
6,781151247,"ImaDonk11 (5/6)",0,163.55,"1B Mark Reynolds C Salvador Perez P Tyson Ross OF Charlie Blackmon 3B Nolan Arenado OF Scooter Gennett SS Trevor Story 2B José Ramírez P Luis Castillo OF Cody Bellinger",NA,"Charlie Blackmon","23.27%",13
7,781147736,"cjbeast1 (9/20)",0,160.1,"OF Nelson Cruz 1B Joey Votto OF Brandon Belt C Jonathan Lucroy 3B Nolan Arenado P Mike Clevinger P Luis Castillo SS Corey Seager OF Cody Bellinger 2B Ian Happ",NA,"Andrew Moore","22.39%",6.1
8,781118849,"BarOfSoap (11/20)",0,159.5,"1B Joey Votto P Justin Verlander 3B Todd Frazier OF Billy Hamilton C Tucker Barnhart 2B Scooter Gennett OF Marcell Ozuna SS Marcus Semien OF Adam Duvall P Mike Clevinger",NA,"Nolan Arenado","22.32%",16
9,781157204,"markone",0,159.35,"1B Joey Votto C Salvador Perez OF Billy Hamilton 3B Nolan Arenado OF Scooter Gennett OF Adam Duvall SS Francisco Lindor P Luis Castillo P Jeff Hoffman 2B Ian Happ",NA,"Brandon McCarthy","21.61%",8.7
10,780958076,"akaley",0,159.25,"1B Mark Reynolds P Jeff Samardzija OF Lonnie Chisenhall 3B Nolan Arenado C Tucker Barnhart OF Joc Pederson SS Francisco Lindor P Mike Clevinger OF Cody Bellinger 2B Ian Happ",NA,"Nelson Cruz","21.39%",0
