Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,3808,William Hayes,DE,LA,SEA,16,38,53,0,0,0,0,0,69.6
2,16847,David Johnson,RB,ARI,GB,16,30,52,30,20,40,50,21.70,62.3
3,2262,Tim Hightower,RB,NO,JAX,16,49,63,55,6,61,61,34.90,59
4,16127,Isaiah Crowell,RB,CLE,KC,16,28,41,57,0,57,57,14.80,52.9
5,4131,Dwight Freeney,DE,ARI,GB,16,28,39,0,0,0,0,0,52.5
6,5820,Frank Gore,RB,IND,MIA,16,41,70,37,10,42,46,23.50,52.4
7,16245,Blake Bortles,QB,JAX,NO,16,57,100,5,0,67,67,34.22,51.3
8,17082,TY McGill,NT,IND,MIA,16,32,44,0,0,0,0,0,45.9
9,8649,Rashad Jennings,RB,NYG,MIN,16,30,49,47,10,53,57,15.60,45.3
10,7580,DeAngelo Williams,RB,PIT,BAL,16,56,92,30,11,41,41,35.30,45.2
11,13291,Julio Jones,WR,ATL,CAR,16,53,86,0,21,17,21,35.80,44.9
12,4807,Adrian Peterson,RB,MIN,NYG,16,40,57,55,5,58,60,21.90,44.8
13,16253,Allen Hurns,WR,JAX,NO,16,51,90,0,20,16,20,33.70,44.5
14,11023,Carlos Dunlap,DE,CIN,DEN,16,55,85,0,0,0,0,0,43.1
15,14252,Kirk Cousins,QB,WAS,PHI,16,75,100,7,0,68,68,35.20,42.9
16,16771,Todd Gurley,RB,LA,SEA,16,36,68,53,3,56,56,16,41.7
17,8604,Donald Brown,RB,SD,OAK,16,27,35,52,15,63,67,14,40.7
18,15189,Kawann Short,DT,CAR,ATL,16,43,69,0,0,0,0,0,39.5
19,15020,CJ Anderson,RB,DEN,CIN,16,31,48,29,7,32,36,14.10,39
20,16568,Brandin Cooks,WR,NO,JAX,16,50,64,8,14,18,22,27.30,38.6
21,13664,Tom Johnson,NT,MIN,NYG,16,37,61,0,0,0,0,0,38.6
22,16263,Allen Robinson,WR,JAX,NO,16,55,97,0,16,11,16,30.10,38.4
23,16886,Javorius Allen,RB,BAL,PIT,16,45,60,38,11,49,49,22.20,38.2
24,15100,Jordan Reed,TE,WAS,PHI,16,66,88,0,17,14,17,36.90,37.7
25,13910,Brandon Weeden,QB,HOU,TEN,16,57,79,4,0,46,46,22.10,37
26,7242,Drew Brees,QB,NO,JAX,16,78,100,4,0,50,50,31.18,36.1
27,16915,Karlos Williams,RB,BUF,DAL,16,38,61,45,5,50,50,16.70,36.1
28,14478,Michael Floyd,WR,ARI,GB,16,31,53,0,26,19,26,20.10,35.8
29,3341,Calais Campbell,DE,ARI,GB,16,51,71,0,0,0,0,0,35.7
30,12910,Akeem Ayers,OLB,LA,SEA,16,64,89,0,0,0,0,0,35.4
31,2428,Carson Palmer,QB,ARI,GB,16,48,83,0,0,56,56,17.60,34.6
32,16812,Nate Orchard,OLB,CLE,KC,16,30,56,0,0,0,0,0,34.3
33,16762,Jameis Winston,QB,TB,CHI,16,56,100,7,0,59,59,19.80,33.6
34,16486,Mike Pennel,DE,GB,ARI,16,30,52,0,0,0,0,0,33.3
35,16769,Vic Beasley,OLB,ATL,CAR,16,31,60,0,0,0,0,0,33.2
36,11667,Brandon Marshall,WR,NYJ,NE,16,71,100,0,14,11,14,34.50,33.1
37,14461,Harrison Smith,FS,MIN,NYG,16,44,72,0,0,0,0,0,33
38,15138,Eddie Lacy,RB,GB,ARI,16,45,63,27,4,29,31,15.80,32.9
39,8283,Ryan Fitzpatrick,QB,NYJ,NE,16,71,100,3,0,61,61,24.14,32.6
40,12606,Quintin Demps,SS,HOU,TEN,16,40,67,0,0,0,0,0,32.5
41,15816,M White,WR,NYG,MIN,16,29,48,0,14,7,14,11.40,32.4
42,17019,AJ Tarpley,ILB,BUF,DAL,16,30,51,0,0,0,0,0,31.7
43,16258,Marqise Lee,WR,JAX,NO,16,30,53,3,13,13,17,12.50,31.7
44,15071,Latavius Murray,RB,OAK,SD,16,57,81,33,9,42,42,22.70,31.1
45,6539,Robert Mathis,OLB,IND,MIA,16,43,60,0,0,0,0,0,30.7
46,6739,Alex Smith,QB,KC,CLE,16,54,100,11,0,52,52,17.40,30.4
47,13858,Courtney Upshaw,OLB,BAL,PIT,16,39,64,0,0,0,0,0,30.3
48,9038,Matthew Stafford,QB,DET,SF,16,71,100,7,0,59,59,24.14,29.8
49,16799,Preston Smith,OLB,WAS,PHI,16,63,78,0,0,0,0,0,29.8
50,13460,Doug Baldwin,WR,SEA,LA,16,60,83,0,17,13,17,28.80,29.7
51,14986,DeAndre Hopkins,WR,HOU,TEN,16,60,83,0,18,12,18,27.70,29.5
52,6681,DeAngelo Hall,FS,WAS,PHI,16,55,68,0,0,0,0,0,29.1
53,13878,Mohamed Sanu,WR,CIN,DEN,16,34,47,6,9,15,15,12.90,29.1
54,2158,Kendall Langford,DE,IND,MIA,16,52,72,0,0,0,0,0,29
55,16524,Devonta Freeman,RB,ATL,CAR,16,53,86,42,9,47,51,18,28.3
56,957,Pierre Thomas,RB,WAS,PHI,16,32,43,13,25,34,38,15.90,27.8
57,13320,Cam Newton,QB,CAR,ATL,16,52,100,14,0,71,71,15.28,27.5
58,2699,Matt Forte,RB,CHI,TB,16,28,39,39,14,50,54,10.70,27.5
59,14536,Russell Wilson,QB,SEA,LA,16,72,100,8,0,65,65,21.36,26.9
60,14885,Jamie Collins,OLB,NE,NYJ,16,71,100,0,0,0,0,0,26.8
61,8670,Robert Ayers Jr,DE,NYG,MIN,16,48,69,0,0,0,0,0,26.6
62,15239,Vance McDonald,TE,SF,DET,16,46,74,0,15,11,15,17.10,26.3
63,6767,Pierre Garcon,WR,WAS,PHI,16,54,72,0,22,13,22,21,25.9
64,11276,Sean Lee,OLB,DAL,BUF,16,62,100,0,0,0,0,0,25.8
65,13757,Ron Brooks,CB,BUF,DAL,16,31,53,0,0,0,0,0,25.8
66,9828,Ricky Jean-Francois,DE,WAS,PHI,16,30,37,0,0,0,0,0,25.7
67,13721,Fletcher Cox,DT,PHI,WAS,16,64,85,0,0,0,0,0,25.6
68,12982,Blaine Gabbert,QB,SF,DET,16,62,100,2,0,55,55,16.90,25.6
69,14242,Rueben Randle,WR,NYG,MIN,16,55,90,0,9,4,9,16,25.5
70,14053,Brock Osweiler,QB,DEN,CIN,16,65,100,5,0,65,65,16.46,25.3
71,8066,Darren McFadden,RB,DAL,BUF,16,39,66,49,3,51,51,10.80,25.1
72,13791,Lamar Miller,RB,MIA,IND,16,51,71,29,12,39,41,17.70,24.9
73,15377,Devin Taylor,DE,DET,SF,16,37,60,0,0,0,0,0,24.9
74,14534,Bobby Wagner,ILB,SEA,LA,16,53,100,0,0,0,0,0,24.5
75,15126,Theo Riddick,RB,DET,SF,16,34,48,21,24,41,44,15.30,24.4
76,16809,Denzel Perryman,ILB,SD,OAK,16,64,91,0,0,0,0,0,24.1
77,11386,Morgan Burnett,SS,GB,ARI,16,58,100,0,0,0,0,0,24.1
78,13810,Demario Davis,ILB,NYJ,NE,16,29,52,0,0,0,0,0,24.1
79,12955,JJ Watt,DE,HOU,TEN,16,49,82,0,0,0,0,0,23.9
80,16883,Za'Darius Smith,OLB,BAL,PIT,16,34,56,0,0,0,0,0,23.8
81,11063,Emmanuel Sanders,WR,DEN,CIN,16,54,83,0,9,7,9,16.70,23.5
82,14385,Doug Martin,RB,TB,CHI,16,32,57,53,9,56,63,10.50,23.4
83,732,Matt Ryan,QB,ATL,CAR,16,62,100,10,0,58,58,18.34,23.1
84,16843,Lorenzo Mauldin,OLB,NYJ,NE,16,26,46,0,0,0,0,0,23.1
85,15197,Kenny Vaccaro,SS,NO,JAX,16,57,100,0,0,0,0,0,23
86,12880,Jabaal Sheard,DE,NE,NYJ,16,46,65,0,0,0,0,0,23
87,15974,Jordan Matthews,WR,PHI,WAS,16,72,89,0,11,8,11,25.40,22.8
88,6285,Chad Greenway,OLB,MIN,NYG,16,33,54,0,0,0,0,0,22.7
89,13480,Malcolm Smith,OLB,OAK,SD,16,78,100,0,0,0,0,0,22.4
90,13275,Kyle Rudolph,TE,MIN,NYG,16,51,73,0,6,4,6,13.30,22.2
91,8914,Jeremy Maclin,WR,KC,CLE,16,49,91,0,14,10,14,15.90,22.2
92,13741,Brandon Bolden,RB,NE,NYJ,16,27,48,33,26,52,59,11,22.2
93,1214,Frostee Rucker,DT,ARI,GB,16,33,46,0,0,0,0,0,22.1
94,14793,DeShawn Shead,CB,SEA,LA,16,32,60,0,0,0,0,0,21.9
95,16867,Jeremy Langford,RB,CHI,TB,16,38,54,50,5,50,55,8.30,21.8
96,14046,Ronnie Hillman,RB,DEN,CIN,16,33,51,27,12,39,39,11.20,21.8
