"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Jeff Samardzija","Gio Gonzalez","Yadier Molina","Matt Carpenter","Jose Altuve","Jedd Gyorko","Aledmys Diaz","Josh Reddick","Dexter Fowler","Denard Span"
"Jeff Samardzija","Gio Gonzalez","Salvador Perez","Matt Carpenter","Dee Gordon","Jedd Gyorko","Carlos Correa","Dexter Fowler","Stephen Piscotty","Tommy Pham"
"Jeff Samardzija","Gio Gonzalez","Salvador Perez","Matt Carpenter","Whit Merrifield","Mike Moustakas","Carlos Correa","Josh Reddick","Lorenzo Cain","Jorge Bonifacio"
"Carlos Martinez","Jeff Samardzija","Yadier Molina","Matt Carpenter","Dee Gordon","Jedd Gyorko","Aledmys Diaz","Stephen Piscotty","Rajai Davis","Odubel Herrera"
"Jeff Samardzija","Nick Pivetta","Salvador Perez","Matt Carpenter","Jose Altuve","Jedd Gyorko","Carlos Correa","George Springer","Josh Reddick","Norichika Aoki"
"Jeff Samardzija","JA Happ","Yadier Molina","Matt Carpenter","Jose Altuve","Jedd Gyorko","Trea Turner","Stephen Piscotty","Tommy Pham","Lorenzo Cain"
"Carlos Martinez","Nick Pivetta","Salvador Perez","Matt Carpenter","Jose Altuve","Jedd Gyorko","Aledmys Diaz","Dexter Fowler","Stephen Piscotty","Lorenzo Cain"
"Carlos Martinez","Jeff Samardzija","Salvador Perez","Brandon Belt","Whit Merrifield","Jedd Gyorko","Aledmys Diaz","Lorenzo Cain","Jorge Bonifacio","Brandon Moss"
"Jeff Samardzija","Gio Gonzalez","Brian McCann","Yuli Gurriel","Jose Altuve","Jedd Gyorko","Carlos Correa","Josh Reddick","Lorenzo Cain","Odubel Herrera"
"Carlos Martinez","Jeff Samardzija","Salvador Perez","Matt Carpenter","Logan Forsythe","Paul DeJong","Aledmys Diaz","Dexter Fowler","Denard Span","Tommy Pham"
"Dan Straily","Jeff Samardzija","Yadier Molina","Brandon Belt","Dee Gordon","Jedd Gyorko","Aledmys Diaz","Christian Yelich","Dexter Fowler","Tommy Pham"
"Jeff Samardzija","Gio Gonzalez","Salvador Perez","Matt Carpenter","Dee Gordon","Derek Dietrich","Trea Turner","Giancarlo Stanton","Marcell Ozuna","Christian Yelich"
"Jeff Samardzija","Gio Gonzalez","Salvador Perez","Brandon Belt","Joe Panik","Eduardo Nunez","Brandon Crawford","George Springer","Josh Reddick","Denard Span"
"Dan Straily","Jeff Samardzija","Salvador Perez","Eric Hosmer","Jose Altuve","Mike Moustakas","Aledmys Diaz","Denard Span","Lorenzo Cain","Jorge Bonifacio"
"Dan Straily","Jeff Samardzija","Brian McCann","Matt Carpenter","Whit Merrifield","Jedd Gyorko","Aledmys Diaz","Giancarlo Stanton","Dexter Fowler","Stephen Piscotty"
"Jeff Samardzija","Nick Pivetta","Yadier Molina","Matt Carpenter","Jose Altuve","Paul DeJong","Carlos Correa","Christian Yelich","Dexter Fowler","Stephen Piscotty"
"Jeff Samardzija","Gio Gonzalez","Yadier Molina","Matt Carpenter","Whit Merrifield","Josh Donaldson","Aledmys Diaz","George Springer","Stephen Piscotty","Tommy Pham"
"Carlos Martinez","Jeff Samardzija","Salvador Perez","Matt Carpenter","Jose Altuve","Mike Moustakas","Alcides Escobar","Lorenzo Cain","Brandon Moss","Odubel Herrera"
"Jeff Samardzija","Nick Pivetta","Brian McCann","Brandon Belt","Jose Altuve","Maikel Franco","Carlos Correa","Carlos Beltran","Josh Reddick","Denard Span"
"Jeff Samardzija","Gio Gonzalez","Salvador Perez","Yuli Gurriel","Jose Altuve","Maikel Franco","Aledmys Diaz","George Springer","Carlos Beltran","Josh Reddick"
"Carlos Martinez","Jeff Samardzija","Salvador Perez","Eric Hosmer","Whit Merrifield","Maikel Franco","Alcides Escobar","Josh Reddick","Denard Span","Lorenzo Cain"
"Jeff Samardzija","JA Happ","JT Realmuto","Brandon Belt","Dee Gordon","Derek Dietrich","Carlos Correa","Giancarlo Stanton","Christian Yelich","Denard Span"
"Carlos Martinez","Gio Gonzalez","Yadier Molina","Matt Carpenter","Cesar Hernandez","Jedd Gyorko","Aledmys Diaz","Tommy Pham","Lorenzo Cain","Jorge Bonifacio"
"Carlos Martinez","Jeff Samardzija","Salvador Perez","Matt Carpenter","Cesar Hernandez","Maikel Franco","Carlos Correa","Aaron Altherr","Odubel Herrera","Michael Saunders"
"Carlos Martinez","Nick Pivetta","Yadier Molina","Matt Carpenter","Dee Gordon","Jedd Gyorko","Brandon Crawford","Dexter Fowler","Denard Span","Tommy Pham"
"Jeff Samardzija","Gio Gonzalez","Brian McCann","Matt Carpenter","Dee Gordon","Marwin Gonzalez","Carlos Correa","Josh Reddick","Denard Span","Norichika Aoki"
"Dan Straily","Jeff Samardzija","JT Realmuto","Matt Carpenter","Dee Gordon","Jedd Gyorko","JT Riddle","Giancarlo Stanton","Christian Yelich","Josh Reddick"
"Jeff Samardzija","JA Happ","Brian McCann","Matt Carpenter","Jose Altuve","Marwin Gonzalez","Aledmys Diaz","Carlos Beltran","Josh Reddick","Lorenzo Cain"
"Jeff Samardzija","Gio Gonzalez","Brian McCann","Brandon Belt","Jose Altuve","Paul DeJong","Aledmys Diaz","Dexter Fowler","Stephen Piscotty","Tommy Pham"
"Jeff Samardzija","Hyun-Jin Ryu","Salvador Perez","Yuli Gurriel","Jose Altuve","Marwin Gonzalez","Carlos Correa","Josh Reddick","Denard Span","Jorge Bonifacio"
"Jeff Samardzija","Gio Gonzalez","Salvador Perez","Eric Hosmer","Dee Gordon","Mike Moustakas","Trea Turner","George Springer","Lorenzo Cain","Brandon Moss"
