"Charlie Blackmon_COL","Cody Bellinger_LAD","Bryce Harper_WAS","Nolan Arenado_COL","Corey Seager_LAD","Daniel Murphy_WAS","Gerardo Parra_COL","Chris Taylor_LAD","Ryan Zimmerman_WAS","Khris Davis_OAK","Andrew McCutchen_PIT","Michael Conforto_NYM","Anthony Rendon_WAS","Justin Turner_LAD","DJ LeMahieu_COL","Trea Turner_WAS","Ian Desmond_COL","Trevor Story_COL","Joc Pederson_LAD","Mark Reynolds_COL","Brian Goodwin_WAS","Marcus Semien_OAK","Starling Marte_PIT","Hunter Renfroe_SD","Nelson Cruz_SEA","Yasmani Grandal_LAD","Jay Bruce_NYM","Yasiel Puig_LAD","Gregory Polanco_PIT","Adam Eaton_WAS","Wilmer Difo_WAS","David Dahl_COL","Yonder Alonso_OAK","Miguel Sano_MIN","Asdrubal Cabrera_NYM","Ben Gamel_SEA","Yoenis Cespedes_NYM","Adrian Gonzalez_LAD","Chase Utley_LAD","Buster Posey_SF","Austin Barnes_LAD","Josh Harrison_PIT","Adam Frazier_PIT","Robinson Cano_SEA","Jean Segura_SEA","David Freese_PIT","Josh Bell_PIT","Manuel Margot_SD","Rajai Davis_OAK","Brian Dozier_MIN","Eddie Rosario_MIN","Kyle Seager_SEA","Brandon Belt_SF","Howie Kendrick_WAS","Joe Mauer_MIN","Jed Lowrie_OAK","Max Kepler_MIN","Wilmer Flores_NYM","Mike Zunino_SEA","Guillermo Heredia_SEA","Kike Hernandez_LAD","Jose Pirela_SD","Jose Osuna_PIT","Carlos Gonzalez_COL","Adam Lind_WAS","Raimel Tapia_COL","Ryon Healy_OAK","Franklin Gutierrez_LAD","Peter O'Brien_LAD","Jordy Mercer_PIT","Wil Myers_SD","Cory Spangenberg_SD","Jayson Werth_WAS","Pat Valaika_COL","Nick Hundley_SF","Ryan Schimpf_SD","Stephen Drew_WAS","Michael Taylor_WAS","Matt Joyce_OAK","David Wright_NYM","Curtis Granderson_NYM","Neil Walker_NYM","Denard Span_SF","Pablo Sandoval_SF","Brandon Crawford_SF","Yangervis Solarte_SD","Jordan Luplow_PIT","Eduardo Escobar_MIN","Jose Reyes_NYM","Leonys Martin_SEA","Taylor Motter_SEA","Trayce Thompson_LAD","Joe Panik_SF","Ryan Raburn_WAS","Jason Castro_MIN","Logan Forsythe_LAD","Andrew Toles_LAD","Willie Calhoun_LAD","Alex Dickerson_SD","Stephen Cardullo_COL","Josh Phegley_OAK","Kennys Vargas_MIN","Mark Canha_OAK","Hunter Pence_SF","Rob Segedin_LAD","Jarrett Parker_SF","Christian Arroyo_SF","Alex Verdugo_LAD","Danny Ortiz_PIT","Kevin Newman_PIT","Matt Wieters_WAS","Dustin Garneau_COL","Robbie Grossman_MIN","Byron Buxton_MIN","Joey Wendle_OAK","Matt Chapman_OAK","Danny Valencia_SEA","Jarrod Dyson_SEA","Travis d'Arnaud_NYM","Danny Espinosa_SEA","TJ Rivera_NYM","Andre Ethier_LAD","Carlos Asuaje_SD","Jose Lobaton_WAS","Tom Murphy_COL","Jordan Patterson_COL","Chris Carter_OAK","Mitch Haniger_SEA","Scott Van Slyke_LAD","Gorkys Hernandez_SF","Mac Williamson_SF","Matt Szczur_SD","Travis Jankowski_SD","Ryan Hanigan_COL","Jake Smolinski_OAK","Ryan LaMarre_OAK","Bruce Maxwell_OAK","Amed Rosario_NYM","Kelby Tomlinson_SF","Jabari Blash_SD","Chase d'Arnaud_SD","Hector Sanchez_SD","Elias Diaz_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","Shawn O'Malley_SEA","Brandon Nimmo_NYM","John Jaso_PIT","Francisco Cervelli_PIT","Christian Bethancourt_SD","Austin Hedges_SD","Franchy Cordero_SD","Luis Urias_SD","Alexi Amarista_COL","Adrian Sanchez_WAS","Carlos Ruiz_SEA","Boog Powell_SEA","Aaron Hill_SF","Erick Aybar_SD","Chris Heisey_WAS","Cristhian Adames_COL","Jaycob Brugman_OAK","Matt Olson_OAK","Tuffy Gosewisch_SEA","Juan Lagares_NYM","Matt Reynolds_NYM","Gavin Cecchini_NYM","Gift Ngoepe_PIT","Max Moroff_PIT","Tony Wolters_COL","Pedro Severino_WAS","Adam Rosales_OAK","Ehire Adrianza_MIN","Kevin Plawecki_NYM","Justin Ruggiano_SF","Conor Gillaspie_SF","Mike Freeman_LAD","Rafael Bautista_WAS","Mike Tauchman_COL","Chris Gimenez_MIN","Chad Pinder_OAK","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Michael Morse_SF","Kyle Farmer_LAD","Chris Stewart_PIT","Jacob Stallings_PIT","Allen Cordoba_SD","John Bormann_PIT","Jaff Decker_OAK","Brett Eibner_LAD","Tim Federowicz_SF","Dusty Coleman_SD","Jose Rondon_SD","Luis Torrens_SD","Anthony Recker_MIN","Ryan Lavarnway_OAK","Jorge Polanco_MIN","Daniel Palka_MIN","Renato Nunez_OAK","Zack Granite_MIN","Franklin Barreto_OAK","Rene Rivera_NYM","DJ Peterson_SEA","Tyler Smith_SEA","Chris Marrero_SF","Carlos Moncrief_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF","Chad Huffman_WAS","Andrew Stevenson_WAS"
0,0,0,0,0,0,0,0,0,0,66.0751544269046,0,0,0,0,0,0,0,0,0,0,0,27.7142857142857,0,0,0,0,0,0.349531116794544,0,0,0,0,0,0,0,0,0,0,0,0,1.40752351097179,0.976767676767677,0,0,9.71981004070556,7.24537173082574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1969230769231,0,0,0,0,0,0,10.5359529537557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03333333333333,0,0,0,0,3.14957983193277,9.02853107344633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,95.0278753292362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.37375992063492,0,0,0,0,0,0,0,7.13054968287526,0,12.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09684684684685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.0908687943262,2.19027484143763,0,0,0,0,0,0,-3.61233766233766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.69354838709677,0,32.8484848484849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.31818181818182,-0.333333333333333,-26,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.07560483870968,0,0,0,0,0,0,0,0,0,0,0
0,0,27.8559792669382,0,0,15.7405405405405,0,0,6.49517102615694,0,0,0,118.86495031617,0,0,-7.77009084556254,0,0,0,0,42.1639928698752,0,0,0,0,0,0,0,0,7.1625,1.09881422924901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5790513833992,0,0,0,0,0,0,0,25.9046941678521,0,0,0,1.66666666666667,15.1959361393324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3491525423729,0,0,0,0,0,0,0,0,0,0,0,0,30.1883116883117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.29058823529412,0,0,1.52732240437158,0,0,17.4409090909091,0,0,0,0,0,41.919863597613,0,0,0,0,4.27464008859358,0,0,0,0,0,0,2.22874149659864,0,2.21800116890707,0,0,0,0,0,0,0,0,0,9.87619047619048,9.75402298850575,0,25.1261904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6190476190476,0,0,0,18.1344537815126,11.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.9677871148459,0,0,14.5840504876649,0,0,-3.50055370985604,0,0,0,0,0,0,0,43.1576541274817,0,6.66876310272537,0.951406649616368,0,6.50751879699248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7071992976295,0,4.04779411764706,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,3.81904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74725274725275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4477503628447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19.065233785822,0,0,17.261355695318,0,0,6.42383107088989,0,0,0,-7.77009084556254,0,0,99.7107344632768,0,0,0,0,20.9912280701754,0,0,0,0,0,0,0,0,28.9444444444444,-3.46428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.7692307692308,0,0,0,0,0,0,0,0.410924369747899,0,0,0,104.5,31.843537414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.740863787375415,0,0,0,0,0,0,0,0,0,0,0,0,7.88602941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.44702467343977,0,0,15.4570230607966,0,0,-9.63602941176471,0,0,0,0,0,0,0,6.66876310272537,0,48.5061688311688,0.717948717948718,0,2.29925994449584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98987854251012,0,28.7424242424242,0,0,0,0,0,0,0,-25.9469696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93406593406593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47660098522168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9963850837139,0,0,22.7865191146881,0,0,10,0,0,0,0,0,0,0,0.951406649616368,0,0.717948717948718,46.0857657657658,0,1.38625056535504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44545454545455,0,0.669117647058823,0,0,0,0,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510144927536232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.223717948717949,0,0,9.70821256038647,0,0,6.68403361344538,0,0,0,0,0,4.27464008859358,0,0,0,0,45.3616138763198,0,0,0,0,0,0,4.33192389006343,0,15.6237373737374,0,0,0,0,0,0,0,0,0,14.7820512820513,7.52840909090909,0,-19.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,2.06878306878307,-1.37272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0285493827161,0,0,5.56993670886076,0,0,5.85714285714286,0,0,0,0,0,0,0,6.50751879699248,0,2.29925994449584,1.38625056535504,0,74.2885829030407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7078265468006,0,-4.95424836601307,0,0,0,0,0,0,0,15.0477941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2.06593406593407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2527472527473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4077380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25.3840725806452,0,0,27.1496212121212,0,0,26.2903225806452,0,0,0,42.1639928698752,0,0,20.9912280701754,0,0,0,0,90.3693693693694,0,0,0,0,0,0,0,0,0,24.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3529411764706,0,0,0,0,0,0,0,138,0,0,0,1.00641025641026,38.8404761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34656084656085,0,0,0,0,0,0,0,0,0,0,0,0,64.2916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,48.1066666666667,0,0,0,0,0,0,0,0,0,0,10.780701754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02105263157895,0,0,0,0,0,0,20.9071146245059,0,0,0,0,0,0,0,0,0,0,11.3419913419913,0,0,0,0,0,0,0,0,0,0,0,-2.76052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.55,0,-9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-21.0083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8194444444444,0,0,0,0,0,0,0,0,0,-1.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27.7142857142857,0,0,0,0,0,0,0,0,0,0,0,84.5367965367965,0,0,0,0,0,-9.58181818181818,0,0,0,0,0,0,0,0,0,0,0,0,16.5894736842105,18,0,0,0.352941176470588,48.4912280701754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26.2842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,25.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4621848739496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75093984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0952380952381,0,0,0,0,0,0,0,0,2.70833333333333,1.04901960784314,0,0,0,-8.48353658536585,0,0,0,0,0,0,0,0,0,-3.76318484383001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51633986928105,0,0,0,0,0,0,0,0,-2.825,-6.3974358974359,0,0,0,0,0,0,2.3030303030303,-9.71111111111111,0.238095238095238,0,0,0,0,0,0,0,0,-6.42786885245902,-8.40522875816993,0,0,0,0,0,0,0.764367816091954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31008403361345,0,0,0,0,-87.5,0,-4.21052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1642946317104,0,0,0,0,0,0,0,0,0,0,6.60384615384615,0,0,0,0,0,0,0,-0.336903602726388,13.2539682539683,0,0,0,0,0,0,7.71428571428571,0,0,0,0,0,0,7.79128856624319,-3.18541364296081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3653846153846,20.6156462585034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1886446886447,0.859154929577465,0,0,0,0,0,0,0,0,0,10.4752941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.909230769230769,0,0,0,0,0,0,0,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
0,-1.53478523895947,0,0,21.346223428313,0,0,-7.52216312056738,0,0,0,0,0,2.22874149659864,0,0,0,0,4.33192389006343,0,0,0,0,0,0,47.8090766823161,0,-1.60552884615385,0,0,0,0,0,0,0,0,0,6.75238095238095,-6.48163265306122,0,-10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,11.0682788051209,-2.10457516339869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-8.37375992063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9655677655678,0,0,0,0,0,0,0,11.3997884717081,0,-10.5582793709528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.656887755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416593503072871,-10.093984962406,0,0,0,0,0,0,8.66985645933014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.3772549019608,0,0.159090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3717948717949,-5.4,40.0833333333333,0,0,0,0,0,0,-10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3226381461676,0,0,0,0,0,0,0,0,0,0,0
0,22.3822404371585,0,0,16.0429470566457,0,0,8.78619528619529,0,0,0,0,0,2.21800116890707,0,0,0,0,15.6237373737374,0,0,0,0,0,0,-1.60552884615385,0,64.4476061427281,0,0,0,0,0,0,0,0,0,2.06349206349206,2.77798334875116,0,5.72426470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38095238095238,0,0,0,-4.83333333333333,-1.43014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.349531116794544,0,0,0,0,0,0,0,0,0,0,0,-9.58181818181818,0,0,0,0,0,48.1605633802817,0,0,0,0,0,0,0,0,0,0,0,0,-7.26314484126984,-2.11948790896159,0,0,-9.53434343434343,6.67636171337916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41190476190476,0,0,0,0,0,0,-1.53146853146853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18589743589744,0,0,0,0,-5.23913043478261,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,53.8235294117647,0,0,8.59803921568627,0,0,9.58571428571429,0,0,0,7.1625,0,0,28.9444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2573099415205,38.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8333333333333,0,0,0,0,0,0,0,19.1625,0,0,0,89.5833333333333,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.5107692307692,0,0,10,0,0,20.7238095238095,0,0,0,1.09881422924901,0,0,-3.46428571428571,0,0,0,0,24.1666666666667,0,0,0,0,0,0,0,0,38.75,33.6951566951567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2272727272727,0,0,0,0,0,0,0,8.62727272727273,0,0,0,-4.33333333333333,-10.2636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97857142857143,0,0,0,0,0,0,0,0,0,0,0,0,33.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
