"Cody Bellinger_LAD","Corey Seager_LAD","Justin Turner_LAD","JD Martinez_DET","Yasiel Puig_LAD","Chris Taylor_LAD","Jose Abreu_CWS","Miguel Cabrera_DET","Whit Merrifield_KC","Ian Kinsler_DET","Justin Upton_DET","Andrew Romine_DET","Eric Hosmer_KC","Adrian Gonzalez_LAD","Chase Utley_LAD","Joc Pederson_LAD","Salvador Perez_KC","Jorge Bonifacio_KC","Melky Cabrera_CWS","Yasmani Grandal_LAD","Mike Moustakas_KC","Nicholas Castellanos_DET","Logan Forsythe_LAD","Avisail Garcia_CWS","Alex Avila_DET","Franklin Gutierrez_LAD","Matt Davidson_CWS","Peter O'Brien_LAD","Austin Barnes_LAD","Yoan Moncada_CWS","Lorenzo Cain_KC","Jose Iglesias_DET","Mikie Mahtook_DET","Victor Martinez_DET","Todd Frazier_CWS","Alen Hanson_CWS","Tim Anderson_CWS","Cheslor Cuthbert_KC","Trayce Thompson_LAD","Kike Hernandez_LAD","Andrew Toles_LAD","Willie Calhoun_LAD","Paulo Orlando_KC","Billy Burns_KC","Jorge Soler_KC","Rob Segedin_LAD","Charlie Tilson_CWS","Adam Engel_CWS","Alex Verdugo_LAD","Dixon Machado_DET","JaCoby Jones_DET","Andre Ethier_LAD","Alcides Escobar_KC","Alex Presley_DET","John Hicks_DET","Tyler Collins_DET","Scott Van Slyke_LAD","Tyler Saladino_CWS","Yolmer Sanchez_CWS","James McCann_DET","Ryan O'Hearn_KC","Leury Garcia_CWS","Omar Narvaez_CWS","Jacob May_CWS","Jim Adduci_DET","Terrance Gore_KC","Cody Asche_CWS","Geovany Soto_CWS","Willy Garcia_CWS","Matt den Dekker_DET","Mike Freeman_LAD","Brandon Moss_KC","Raul Mondesi_KC","Ramon Torres_KC","Brett Eibner_LAD","Kevan Smith_CWS","Alex Gordon_KC","Hunter Dozier_KC","Drew Butera_KC","Grant Green_CWS","Zack Collins_CWS"
120.929836829837,16.2719298245614,7.86178861788618,0,26.7380261248186,9.13131313131313,0,0,0,0,0,0,0,-4.06833333333333,3.93551797040169,-0.904233870967742,0,0,0,-0.251372549019608,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.2719298245614,71.5806561859193,0.647812971342383,0,17.3491841491842,-11.9345098039216,0,0,0,0,0,0,0,3.24466571834993,3.18260869565217,13.2588904694168,0,0,0,24.8754237288136,0,0,19.9076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.86178861788618,0.647812971342383,44.8361581920904,0,1.55505279034691,20.1238095238095,0,0,0,0,0,0,0,9.87619047619048,10.8452380952381,3.78174603174603,0,0,0,2.19933554817276,0,0,18.8624338624339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,101.026360544218,0,0,0,41.354764107308,0,12.9966261808367,22.8342995169082,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6149193548387,0,0,0,0,0,0,20.3582502768549,0,16.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.7380261248186,17.3491841491842,1.55505279034691,0,66.9390966308775,5.37367021276596,0,0,0,0,0,0,0,2.06349206349206,1.34778012684989,13.1133603238866,0,0,0,0.0750151240169389,0,0,-4.89564564564565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.13131313131313,-11.9345098039216,20.1238095238095,0,5.37367021276596,78.4234463276836,0,0,0,0,0,0,0,3.66959064327485,-5.72192513368984,5.54497354497355,0,0,0,-7.81649245063879,0,0,25.9103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,56.7201132201132,0,0,0,0,0,0,0,0,0,0,0,19.2038134024435,0,0,0,0,7.95346795434592,0,0,18.6659090909091,0,0,0,0,0,0,0,1.31433740388964,0,4.4126426690079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66734693877551,0,0,-9.42303433001107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41.354764107308,0,0,0,48.8206760316067,0,6.5840874811463,3.67741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,13.400426742532,0,0,0,0,0,0,18.4921098772648,0,0.544117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,48.6830553116769,0,0,0,4.47146619841967,0,0,0,3.2316384180791,-0.976623376623377,0,0,5.72267759562842,0,0,0,0,0,0,0,0,0,2.06418269230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92449517120281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37380952380952,0,0,0,0,10.8050847457627,0,0,0,0
0,0,0,12.9966261808367,0,0,0,6.5840874811463,0,55.5120327700973,7.96785505552309,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2859174964438,0,0,0,0,0,0,-4.35673469387755,0,12.5569727891156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22.8342995169082,0,0,0,3.67741935483871,0,7.96785505552309,62.8843021103295,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87486157253599,0,0,0,0,0,0,2.78106821787414,0,-0.344611528822055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.47146619841967,0,0,0,38.5519219736087,0,0,0,8.40491228070175,1.54067796610169,0,0,9.0045045045045,0,0,0,0,0,0,0,0,0,4.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82271944922547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48469387755102,0,0,0,0,11.7790990990991,0,0,0,0
-4.06833333333333,3.24466571834993,9.87619047619048,0,2.06349206349206,3.66959064327485,0,0,0,0,0,0,0,17.9737179487179,5.13756613756614,14.7820512820513,0,0,0,6.75238095238095,0,0,0.278947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93551797040169,3.18260869565217,10.8452380952381,0,1.34778012684989,-5.72192513368984,0,0,0,0,0,0,0,5.13756613756614,52.5816326530612,8.93103448275862,0,0,0,-6.50508788159112,0,0,21.0166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.904233870967742,13.2588904694168,3.78174603174603,0,13.1133603238866,5.54497354497355,0,0,0,0,0,0,0,14.7820512820513,8.93103448275862,46.8091966173362,0,0,0,7.43954480796586,0,0,4.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.2316384180791,0,0,0,8.40491228070175,0,0,0,52.2722807017544,-4.74528301886792,0,0,7.46630483943917,0,0,0,0,0,0,0,0,0,12.870418363569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51087719298246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0825027685493,0,0,0,0,8.30597014925373,0,0,0,0
0,0,0,0,0,0,0,0,-0.976623376623377,0,0,0,1.54067796610169,0,0,0,-4.74528301886792,35.2305084745763,0,0,7.64175084175084,0,0,0,0,0,0,0,0,0,-6.54730576441103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640677966101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23011363636364,0,0,0,0,-4.86862745098039,0,0,0,0
0,0,0,0,0,0,19.2038134024435,0,0,0,0,0,0,0,0,0,0,0,48.5884684684685,0,0,0,0,2.06971153846154,0,0,12.1509433962264,0,0,0,0,0,0,0,5.17596153846154,0,1.48168249660787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81547619047619,0,0,-7.09358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.251372549019608,24.8754237288136,2.19933554817276,0,0.0750151240169389,-7.81649245063879,0,0,0,0,0,0,0,6.75238095238095,-6.50508788159112,7.43954480796586,0,0,0,48.3427884615385,0,0,14.1988636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.72267759562842,0,0,0,9.0045045045045,0,0,0,7.46630483943917,7.64175084175084,0,0,58.0295495495496,0,0,0,0,0,0,0,0,0,2.84874429223744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40774774774775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0239361702128,0,0,0,0,15.6384986830553,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,19.9076923076923,18.8624338624339,0,-4.89564564564565,25.9103448275862,0,0,0,0,0,0,0,0.278947368421053,21.0166666666667,4.42857142857143,0,0,0,14.1988636363636,0,0,44.9082125603865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.95346795434592,0,0,0,0,0,0,0,0,0,0,0,2.06971153846154,0,0,0,0,84.4006820119352,0,0,25.9592760180995,0,0,0,0,0,0,0,21.0447670901391,0,19.6256830601093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46806039488966,0,0,5.2030487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
