"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
13741,"Brandon Bolden","RB","NE","GB",13,6,11,50,0,50,50,7.7,128.3
16626,"Tre Mason","RB","LA","OAK",13,32,63,44,13,53,56,40.4,107.5
16232,"Donte Moncrief","WR","IND","WAS",13,28,55,4,14,14,18,32,92.9
15146,"Sharrif Floyd","DT","MIN","CAR",13,7,10,0,0,0,0,0,92.9
15230,"Stepfan Taylor","RB","ARI","ATL",13,9,16,0,22,11,22,9.3,92.2
15196,"Kenny Stills","WR","NO","PIT",13,25,45,0,24,20,24,30.2,88.8
14533,"Robert Turbin","RB","SEA","SF",13,14,22,29,14,43,43,13.5,82.1
16060,"Brandon Dixon","CB","TB","CIN",13,5,8,0,0,0,0,0,80
16135,"Johnny Manziel","QB","CLE","BUF",13,13,19,15,0,77,77,9.82,75.5
14008,"Andrew Luck","QB","IND","WAS",13,51,100,8,0,61,61,37.8,64.3
16670,"Aaron Lynch","OLB","SF","SEA",13,17,26,0,0,0,0,0,63.5
12955,"JJ Watt","DE","HOU","TEN",13,46,82,0,2,2,2,7.1,62
8283,"Ryan Fitzpatrick","QB","HOU","TEN",13,65,92,3,0,54,54,42.32,60.5
4672,"Geno Hayes","OLB","JAX","NYG",13,19,26,0,0,0,0,0,57.9
13997,"Coby Fleener","TE","IND","WAS",13,43,84,0,16,9,16,31.7,57.4
13163,"Roy Helu","RB","WAS","IND",13,22,28,5,18,23,23,16.6,57.3
14788,"Dan Herron","RB","IND","WAS",13,24,47,33,8,42,42,16.6,56.7
14986,"DeAndre Hopkins","WR","HOU","TEN",13,64,90,0,14,14,14,47.8,55.9
7242,"Drew Brees","QB","NO","PIT",13,56,100,0,0,48,48,30.28,54.1
12323,"Joique Bell","RB","DET","CHI",13,46,63,50,4,54,54,24.7,49.3
12792,"Kenrick Ellis","NT","NYJ","MIA",13,13,22,0,0,0,0,0,48.5
13393,"Robert Quinn","DE","LA","OAK",13,49,63,0,0,0,0,0,47.8
11992,"Shaun Hill","QB","LA","OAK",13,45,88,4,0,53,53,21.42,47.6
1545,"Anthony Fasano","TE","KC","DEN",13,17,38,0,6,6,6,9,47.1
6029,"Calvin Johnson","WR","DET","CHI",13,57,78,0,28,19,28,40.6,46.7
6828,"Chris Johnson","RB","NYJ","MIA",13,23,36,74,0,74,74,13.5,45.7
8649,"Rashad Jennings","RB","NYG","JAX",13,47,64,55,11,62,66,24.4,45.5
11940,"Lorenzo Alexander","OLB","ARI","ATL",13,14,18,0,0,0,0,0,45
16234,"Jonathan Newsome","OLB","IND","WAS",13,30,38,0,0,0,0,0,44
