"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
11439,"Antone Smith","RB","ATL","NO",1,7,10,29,14,43,43,13.1,172.9
15230,"Stepfan Taylor","RB","ARI","SD",1,6,9,17,50,67,67,11.6,143.3
12296,"LeGarrette Blount","RB","PIT","CLE",1,6,9,67,17,67,83,6.6,110
16127,"Isaiah Crowell","RB","CLE","PIT",1,14,21,36,0,36,36,15.2,108.6
12285,"Anthony Dixon","RB","BUF","CHI",1,6,11,83,0,83,83,6,100
13337,"Mark Ingram","RB","NO","ATL",1,20,27,65,5,70,70,19.1,90.5
1589,"John Kuhn","FB","GB","SEA",1,8,13,13,0,13,13,6.2,77.5
11969,"Darrel Young","FB","WAS","HOU",1,8,12,13,13,25,25,7.2,77.5
14538,"Jorvorskie Lane","FB","TB","CAR",1,7,13,14,0,14,14,5.4,77.1
16668,"Carlos Hyde","RB","SF","DAL",1,15,26,47,0,47,47,11,73.3
15645,"Khiry Robinson","RB","NO","ATL",1,12,16,50,8,50,58,8.8,73.3
13117,"Dwayne Harris","WR","DAL","SF",1,9,13,11,22,22,33,7.5,72.2
14729,"Ryan Davis","DE","JAX","PHI",1,22,25,0,0,0,0,0,70
13471,"Ricardo Lockette","WR","SEA","GB",1,17,24,0,18,12,18,11.8,57.6
13860,"Vontaze Burfict","OLB","CIN","BAL",1,23,26,0,0,0,0,0,56.5
12386,"Marshawn Lynch","RB","SEA","GB",1,45,64,44,2,47,47,28.4,54.2
12239,"Chris Ivory","RB","NYJ","OAK",1,30,43,33,0,33,33,19.2,54
6029,"Calvin Johnson","WR","DET","NYG",1,54,81,0,20,13,20,38.4,52.6
11256,"Ryan Mathews","RB","SD","ARI",1,23,38,52,9,61,61,14,52.2
11773,"Jason Babin","OLB","NYJ","OAK",1,13,26,0,0,0,0,0,51.5
15631,"Derrick Coleman","FB","SEA","GB",1,15,21,0,7,7,7,8.5,50
7082,"Devin Hester","WR","ATL","NO",1,20,28,0,30,25,30,14.9,49.5
16334,"Jeremiah Attaochu","OLB","SD","ARI",1,19,27,0,0,0,0,0,49.5
14918,"Tyler Eifert","TE","CIN","BAL",1,8,12,0,38,38,38,6.7,46.2
6828,"Chris Johnson","RB","NYJ","OAK",1,33,47,39,15,55,55,20.1,45.8
14967,"Le'Veon Bell","RB","PIT","CLE",1,57,80,37,12,47,49,34.7,45.1
9038,"Matthew Stafford","QB","DET","NYG",1,67,100,6,0,54,54,33.04,44.8
6198,"Darren Sproles","RB","PHI","JAX",1,33,38,33,18,46,52,18.5,43.9
13432,"Chris Culliver","CB","SF","DAL",1,24,35,0,0,0,0,0,43.8
732,"Matt Ryan","QB","ATL","NO",1,72,100,4,0,64,64,34.42,43.6
11384,"Willie Young","OLB","CHI","BUF",1,21,37,0,0,0,0,0,43.3
8699,"Knowshon Moreno","RB","MIA","NE",1,45,61,53,0,53,53,22.4,43.1
13791,"Lamar Miller","RB","MIA","NE",1,28,38,39,18,54,57,16.8,42.1
13027,"Julius Thomas","TE","DEN","IND",1,68,92,0,12,10,12,38.4,41.8
15150,"Cordarrelle Patterson","WR","MIN","LA",1,45,78,7,11,13,18,24.8,41.8
10949,"CJ Spiller","RB","BUF","CHI",1,30,53,50,10,60,60,15.4,41.3
14369,"Tyrunn Walker","DT","NO","ATL",1,14,19,0,0,0,0,0,37.9
16501,"Scott Crichton","DE","MIN","LA",1,8,12,0,0,0,0,0,37.5
8649,"Rashad Jennings","RB","NYG","DET",1,42,70,38,12,48,50,19.6,37.1
16023,"Chris McCain","OLB","MIA","NE",1,16,19,0,0,0,0,0,36.9
12626,"George Johnson","DE","DET","NYG",1,27,45,0,0,0,0,0,36.7
14008,"Andrew Luck","QB","IND","DEN",1,74,100,7,0,78,78,31.7,36.1
16253,"Allen Hurns","WR","JAX","PHI",1,65,89,0,14,6,14,30,35.4
6302,"James Jones","WR","OAK","NYJ",1,27,53,0,11,11,11,12.4,34.8
13299,"Jacquizz Rodgers","RB","ATL","NO",1,28,39,21,4,25,25,10.5,33.9
15020,"CJ Anderson","RB","DEN","IND",1,8,11,50,0,50,50,2.7,33.8
7534,"Justin Smith","DT","SF","DAL",1,45,65,0,0,0,0,0,33.3
12997,"Chris Prosinski","FS","JAX","PHI",1,9,10,0,0,0,0,0,33.3
16143,"K'Waun Williams","CB","CLE","PIT",1,6,9,0,0,0,0,0,33.3
12323,"Joique Bell","RB","DET","NYG",1,35,52,43,3,46,46,12.6,33.1
13987,"Dwayne Allen","TE","IND","DEN",1,38,51,0,13,11,13,16.4,32.6
9801,"Paul Kruger","DE","CLE","PIT",1,44,62,0,0,0,0,0,32.3
12845,"AJ Green","WR","CIN","BAL",1,62,94,2,15,11,16,28.6,31.6
8337,"Tony McDaniel","DT","SEA","GB",1,16,26,0,0,0,0,0,31.2
13887,"Travis Benjamin","WR","CLE","PIT",1,29,43,3,10,10,14,11,31
7328,"Peyton Manning","QB","DEN","IND",1,74,100,5,0,54,54,22.46,30.4
15070,"Sio Moore","ILB","OAK","NYJ",1,70,100,0,0,0,0,0,30.3
2428,"Carson Palmer","QB","ARI","SD",1,70,100,6,0,59,59,25.06,30.1
13124,"DeMarco Murray","RB","DAL","SF",1,61,88,36,7,41,43,25.3,30
11579,"Tramaine Brock","CB","SF","DAL",1,10,15,0,0,0,0,0,30
14338,"Luke Kuechly","ILB","CAR","TB",1,56,100,0,0,0,0,0,29.8
16568,"Brandin Cooks","WR","NO","ATL",1,52,69,2,15,15,17,22.5,29.8
13443,"Colin Kaepernick","QB","SF","DAL",1,58,100,9,0,48,48,17.14,29.6
14868,"EJ Manuel","QB","BUF","CHI",1,57,100,11,0,49,49,17.82,29.5
734,"Roman Harper","SS","CAR","TB",1,19,34,0,0,0,0,0,28.9
5084,"Vernon Davis","TE","SF","DAL",1,57,98,0,11,7,11,20.4,28.8
13721,"Fletcher Cox","DT","PHI","JAX",1,52,71,0,0,0,0,0,28.8
7580,"DeAngelo Williams","RB","CAR","TB",1,25,37,56,4,56,60,7.2,28.8
14461,"Harrison Smith","FS","MIN","LA",1,59,88,0,0,0,0,0,28.6
15147,"Gerald Hodges","ILB","MIN","LA",1,14,21,0,0,0,0,0,28.6
16449,"Jerome Couplin III","S","DET","NYG",1,7,12,0,0,0,0,0,28.6
5701,"Fred Jackson","RB","BUF","CHI",1,26,46,27,12,39,39,10.4,28.5
12841,"Andy Dalton","QB","CIN","BAL",1,66,100,9,0,67,67,21.34,27.8
4358,"Steve Smith","WR","BAL","CIN",1,64,73,0,23,11,23,27.8,27.8
14986,"DeAndre Hopkins","WR","HOU","WAS",1,54,92,0,9,7,9,18.9,27.6
14715,"Chris Owusu","WR","TB","CAR",1,29,52,0,7,7,7,10,27.6
2163,"Jason Hatcher","DE","WAS","HOU",1,40,68,0,0,0,0,0,27.5
16311,"Derek Carr","QB","OAK","NYJ",1,51,100,2,0,65,65,13.94,27.3
15048,"Travis Kelce","TE","KC","TEN",1,18,32,0,28,17,28,7.9,27.2
13019,"Nate Irving","ILB","DEN","IND",1,38,51,0,0,0,0,0,27.1
11302,"Linval Joseph","NT","MIN","LA",1,37,55,0,0,0,0,0,27
16142,"Terrance West","RB","CLE","PIT",1,37,55,43,0,43,43,13,27
12083,"Derek Anderson","QB","CAR","TB",1,68,100,4,0,54,54,18.2,26.8
6597,"Greg Jennings","WR","MIN","LA",1,44,76,0,16,14,16,17.8,26.8
16550,"Kelvin Benjamin","WR","CAR","TB",1,57,84,0,14,11,14,21.2,26.7
4122,"William Gay","CB","PIT","CLE",1,15,22,0,0,0,0,0,26.7
14536,"Russell Wilson","QB","SEA","GB",1,70,100,10,0,50,50,18.54,26.5
13163,"Roy Helu","RB","WAS","HOU",1,23,35,17,13,26,30,8.1,26.5
12955,"JJ Watt","DE","HOU","WAS",1,61,94,0,0,0,0,0,26.4
10974,"Rob Gronkowski","TE","NE","MIA",1,38,44,0,29,11,29,14,26.3
957,"Pierre Thomas","RB","NO","ATL",1,34,45,21,21,38,41,14.9,26.2
13664,"Tom Johnson","NT","MIN","LA",1,33,49,0,0,0,0,0,26.1
12923,"Karl Klug","DT","TEN","KC",1,22,39,0,0,0,0,0,25.9
9026,"DeAndre Levy","OLB","DET","NYG",1,60,100,0,0,0,0,0,25.8
14856,"Zach Ertz","TE","PHI","JAX",1,53,61,0,9,6,9,16.7,25.8
9079,"Percy Harvin","WR","SEA","GB",1,39,56,10,18,28,28,17,25.6
13557,"Ben Tate","RB","CLE","PIT",1,16,24,38,0,38,38,4.1,25.6
761,"Jerod Mayo","ILB","NE","MIA",1,74,100,0,0,0,0,0,25.5
12925,"Jake Locker","QB","TEN","KC",1,79,100,8,0,49,49,20.04,25.4
