"Place_lo","Place_hi","Payout"
"1","1","10000"
"2","2","5000"
"3","3","3500"
"4","4","2500"
"5","5","2000"
"6","6","1500"
"7","8","1000"
"9","10","700"
"11","15","500"
"16","20","350"
"21","30","250"
"31","40","200"
"41","55","150"
"56","75","100"
"76","100","70"
"101","150","50"
"151","265","40"
"266","440","35"
"441","715","30"
"716","1120","25"
"1121","1705","20"
"1706","2715","15"
"2716","4290","12"
