"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Madison Bumgarner",12200,"CHC@SF 10:08PM ET",19.511,"SF"
"SP","Jake Arrieta",11600,"CHC@SF 10:08PM ET",14.746,"CHC"
"SP","Johnny Cueto",11400,"CHC@SF 10:08PM ET",13.633,"SF"
"SP","Jon Lester",10200,"CHC@SF 10:08PM ET",17.209,"CHC"
"SP","Kyle Hendricks",9800,"CHC@SF 10:08PM ET",13.02,"CHC"
"SP","John Lackey",9500,"CHC@SF 10:08PM ET",12.693,"CHC"
"SP","Jose Quintana",9400,"CHC@SF 10:08PM ET",16.716,"CHC"
"SP","Matt Shoemaker",8500,"BAL@LAA 10:07PM ET",13.982,"LAA"
"SP","Garrett Richards",8500,"BAL@LAA 10:07PM ET",16.1,"LAA"
"SP","Jeff Samardzija",8500,"CHC@SF 10:08PM ET",15.708,"SF"
"SP","Tyler Skaggs",8100,"BAL@LAA 10:07PM ET",13.9,"LAA"
"SP","Ricky Nolasco",7500,"BAL@LAA 10:07PM ET",12.484,"LAA"
"SP","J.C. Ramirez",7500,"BAL@LAA 10:07PM ET",12.386,"LAA"
"SP","Kevin Gausman",7500,"BAL@LAA 10:07PM ET",11.969,"BAL"
"SP","Dylan Bundy",7400,"BAL@LAA 10:07PM ET",14.471,"BAL"
"SP","Jeremy Hellickson",7100,"BAL@LAA 10:07PM ET",10.095,"BAL"
"SP","Chris Tillman",6600,"BAL@LAA 10:07PM ET",3.547,"BAL"
"SP","Jesse Chavez",6500,"BAL@LAA 10:07PM ET",9.51,"LAA"
"SP","Brett Anderson",6400,"CHC@SF 10:08PM ET",3.65,"CHC"
"SP","Tyler Beede",6200,"CHC@SF 10:08PM ET",0,"SF"
"SP","Wade Miley",5800,"BAL@LAA 10:07PM ET",9.454,"BAL"
"OF","Mike Trout",5700,"BAL@LAA 10:07PM ET",11.735,"LAA"
"SP","Ubaldo Jimenez",5500,"BAL@LAA 10:07PM ET",8.634,"BAL"
"SP","Nate Smith",5500,"BAL@LAA 10:07PM ET",0,"LAA"
"RP","Dan Slania",5500,"CHC@SF 10:08PM ET",2.25,"SF"
"1B","Anthony Rizzo",5400,"CHC@SF 10:08PM ET",9.25,"CHC"
"SP","Mike Montgomery",5300,"CHC@SF 10:08PM ET",7.162,"CHC"
"3B","Kris Bryant",5300,"CHC@SF 10:08PM ET",8.875,"CHC"
"RP","Seth Frankoff",5300,"CHC@SF 10:08PM ET",2.1,"CHC"
"RP","Eduardo Paredes",5200,"BAL@LAA 10:07PM ET",5.663,"LAA"
"SP","Matt Cain",5200,"CHC@SF 10:08PM ET",6.645,"SF"
"SP","Ty Blach",5200,"CHC@SF 10:08PM ET",7.73,"SF"
"SP","Joan Gregorio",5100,"CHC@SF 10:08PM ET",0,"SF"
"RP","Troy Scribner",5000,"BAL@LAA 10:07PM ET",6,"LAA"
"SP","Daniel Wright",5000,"BAL@LAA 10:07PM ET",4.608,"LAA"
"SP","Matt Moore",5000,"CHC@SF 10:08PM ET",9.936,"SF"
"RP","Chris Stratton",5000,"CHC@SF 10:08PM ET",3.67,"SF"
"RP","Alec Mills",5000,"CHC@SF 10:08PM ET",0,"CHC"
"RP","Vicente Campos",4900,"BAL@LAA 10:07PM ET",0,"LAA"
"SP","Albert Suarez",4900,"CHC@SF 10:08PM ET",4.825,"SF"
"C","Willson Contreras",4900,"CHC@SF 10:08PM ET",7.633,"CHC"
"SP","Abel De los Santos",4800,"BAL@LAA 10:07PM ET",0,"LAA"
"SP","Yusmeiro Petit",4700,"BAL@LAA 10:07PM ET",5.558,"LAA"
"SP","Bud Norris",4700,"BAL@LAA 10:07PM ET",3.114,"LAA"
"SP","Alex Meyer",4700,"BAL@LAA 10:07PM ET",15.777,"LAA"
"SS","Tim Beckham",4600,"BAL@LAA 10:07PM ET",7.086,"BAL"
"3B","Manny Machado",4500,"BAL@LAA 10:07PM ET",7.8,"BAL"
"SP","Alec Asher",4500,"BAL@LAA 10:07PM ET",4.671,"BAL"
"SS","Andrelton Simmons",4400,"BAL@LAA 10:07PM ET",7.9,"LAA"
"2B/SS","Javier Baez",4400,"CHC@SF 10:08PM ET",6.573,"CHC"
"RP","Rob Zastryzny",4400,"CHC@SF 10:08PM ET",0.8,"CHC"
"2B/OF","Ian Happ",4400,"CHC@SF 10:08PM ET",7.691,"CHC"
"SP","Pierce Johnson",4300,"CHC@SF 10:08PM ET",4.45,"CHC"
"SP","Andrew Suarez",4300,"CHC@SF 10:08PM ET",0,"SF"
"RP","Huston Street",4200,"BAL@LAA 10:07PM ET",3.3,"LAA"
"OF","Mark Trumbo",4200,"BAL@LAA 10:07PM ET",7.192,"BAL"
"RP","Deolis Guerra",4200,"BAL@LAA 10:07PM ET",3.372,"LAA"
"RP","Andrew Bailey",4200,"BAL@LAA 10:07PM ET",4.113,"LAA"
"RP","Blake Parker",4200,"BAL@LAA 10:07PM ET",3.788,"LAA"
"RP","Jose Alvarez",4200,"BAL@LAA 10:07PM ET",1.772,"LAA"
"RP","Brooks Pounders",4200,"BAL@LAA 10:07PM ET",1.223,"LAA"
"RP","Mike Morin",4200,"BAL@LAA 10:07PM ET",1.585,"LAA"
"RP","Cam Bedrosian",4200,"BAL@LAA 10:07PM ET",3.348,"LAA"
"SP","Parker Bridwell",4200,"BAL@LAA 10:07PM ET",14.175,"LAA"
"SP","Mike Wright",4200,"BAL@LAA 10:07PM ET",5.283,"BAL"
"RP","Keynan Middleton",4200,"BAL@LAA 10:07PM ET",2.512,"LAA"
"SP","Tanner Scott",4200,"BAL@LAA 10:07PM ET",0,"BAL"
"SP","Cody Sedlock",4200,"BAL@LAA 10:07PM ET",0,"BAL"
"RP","Bryan Morris",4200,"CHC@SF 10:08PM ET",1.713,"SF"
"RP","Mark Melancon",4200,"CHC@SF 10:08PM ET",2.35,"SF"
"RP","Sam Dyson",4200,"CHC@SF 10:08PM ET",1.251,"SF"
"RP","Cory Gearrin",4200,"CHC@SF 10:08PM ET",3.31,"SF"
"RP","Hunter Strickland",4200,"CHC@SF 10:08PM ET",2.692,"SF"
"RP","Derek Law",4200,"CHC@SF 10:08PM ET",2.119,"SF"
"SP","Eddie Butler",4200,"CHC@SF 10:08PM ET",7.923,"CHC"
"RP","Josh Osich",4200,"CHC@SF 10:08PM ET",2.144,"SF"
"RP","Steven Okert",4200,"CHC@SF 10:08PM ET",0.969,"SF"
"RP","Ray Black",4200,"CHC@SF 10:08PM ET",0,"SF"
"RP","Reyes Moronta",4200,"CHC@SF 10:08PM ET",0,"SF"
"RP","Kyle Crick",4200,"CHC@SF 10:08PM ET",3.271,"SF"
"OF","Kyle Schwarber",4200,"CHC@SF 10:08PM ET",6.557,"CHC"
"2B","Jonathan Schoop",4100,"BAL@LAA 10:07PM ET",8.991,"BAL"
"SP","Tyler Wilson",4100,"BAL@LAA 10:07PM ET",2.256,"BAL"
"RP","Pedro Strop",4100,"CHC@SF 10:08PM ET",3.018,"CHC"
"RP","Wade Davis",4100,"CHC@SF 10:08PM ET",3.879,"CHC"
"RP","Brian Duensing",4100,"CHC@SF 10:08PM ET",3.459,"CHC"
"RP","Hector Rondon",4100,"CHC@SF 10:08PM ET",3.251,"CHC"
"RP","Justin Grimm",4100,"CHC@SF 10:08PM ET",2.8,"CHC"
"RP","Justin Wilson",4100,"CHC@SF 10:08PM ET",3.833,"CHC"
"RP","Koji Uehara",4100,"CHC@SF 10:08PM ET",3.216,"CHC"
"RP","Felix Pena",4100,"CHC@SF 10:08PM ET",3.7,"CHC"
"RP","Jack Leathersich",4100,"CHC@SF 10:08PM ET",-3.5,"CHC"
