"Place_lo","Place_hi","Payout"
"1","1","350"
"2","2","200"
"3","4","100"
"5","6","80"
"7","8","60"
"9","11","50"
"12","16","40"
"17","23","35"
"24","33","30"
"34","48","25"
"49","73","20"
"74","113","15"
"114","163","12"
