"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,797048230,"japgar (6/6)",0,103.45,"C Juan Centeno P Brad Peacock OF Leury García OF George Springer P Carlos Rodón 1B Yuli Gurriel 2B Yoán Moncada 3B Miguel Sanó OF Eddie Rosario SS Orlando Arcia",NA,"Brad Peacock","80.44%",17.45
2,797158745,"NOTHAKID",0,102.45,"SS Marwin González C Juan Centeno P Brad Peacock 2B José Altuve OF Avisaíl García OF Nicky Delmonico P Carlos Rodón 3B Alex Bregman 1B Yuli Gurriel OF Eddie Rosario",NA,"Zach Davies","71.26%",-1.05
3,796993651,"dlee907",0,102.4,"SS Marwin González C Juan Centeno P Brad Peacock 2B José Altuve OF Avisaíl García OF Jake Marisnick OF Keon Broxton 1B Jesús Aguilar 3B Miguel Sanó P Zach Davies",NA,"Orlando Arcia","56.63%",2
4,796929334,"abalonenads (12/17)",0,101.45,"P Brad Peacock 2B José Altuve P Carlos Rodón 1B Yuli Gurriel OF Ryan Braun C Jason Castro SS Jorge Polanco 3B Miguel Sanó OF Max Kepler OF Byron Buxton",NA,"Ryan Braun","55.27%",6
5,797171092,"Asu242424",0,100.45,"C Juan Centeno P Brad Peacock 2B José Altuve OF George Springer P Carlos Rodón 3B Alex Bregman 1B Yuli Gurriel OF Keon Broxton SS Orlando Arcia OF Byron Buxton",NA,"José Altuve","51.53%",11
6,797103479,"emd710n (2/9)",0,98.95,"OF Leury García OF Avisaíl García C Omar Narváez P Carlos Rodón SS Tim Anderson 2B Yoán Moncada OF Keon Broxton 1B Jesús Aguilar 3B Travis Shaw P Zach Davies",NA,"Carlos Rodón","48.30%",16
7,797170809,"gr8one06",0,98.39999,"OF Josh Reddick C Juan Centeno P Brad Peacock 2B José Altuve OF Avisaíl García 1B Joe Mauer OF Keon Broxton SS Jorge Polanco 3B Miguel Sanó P Zach Davies",NA,"George Springer","44.73%",2
8,797025300,"chronicsoldier",0,96.45,"SS Marwin González P Brad Peacock 2B José Altuve OF Nicky Delmonico P Carlos Rodón 1B Joe Mauer OF Ryan Braun C Jason Castro OF Domingo Santana 3B Miguel Sanó",NA,"Domingo Santana","41.50%",0
8,797171947,"Gmoney31444 (2/2)",0,96.45,"C Juan Centeno P Brad Peacock 2B José Altuve OF Jake Marisnick P Carlos Rodón 1B Yuli Gurriel OF Ryan Braun OF Domingo Santana SS Jorge Polanco 3B Miguel Sanó",NA,"Travis Shaw","40.99%",8
10,797103485,"emd710n (8/9)",0,95.45,"P Brad Peacock P Carlos Rodón 1B Joe Mauer OF Ryan Braun C Jason Castro 2B Jonathan Villar 3B Miguel Sanó OF Max Kepler SS Orlando Arcia OF Byron Buxton",NA,"Manny Piña","39.97%",0
10,797155911,"fewfew (11/17)",0,95.45,"P Brad Peacock 2B José Altuve P Carlos Rodón 1B Joe Mauer OF Ryan Braun C Manny Piña OF Keon Broxton OF Domingo Santana SS Jorge Polanco 3B Travis Shaw",NA,"Juan Centeno","38.61%",6
12,797151225,"rustybrowneye",0,95.39999,"SS Marwin González C Juan Centeno P Brad Peacock 2B José Altuve OF Jake Marisnick OF Nicky Delmonico 1B Yuli Gurriel 3B Travis Shaw P Zach Davies OF Byron Buxton",NA,"Jesús Aguilar","32.65%",4
13,797020874,"steeltowndiva",0,94.45,"SS Marwin González P Brad Peacock 2B José Altuve 1B José Abreu OF Avisaíl García OF George Springer OF Nicky Delmonico P Carlos Rodón C Jason Castro 3B Miguel Sanó",NA,"José Abreu","31.80%",0
14,797145156,"jimanderson48",0,94.39999,"SS Marwin González C Juan Centeno P Brad Peacock 2B José Altuve OF Jake Marisnick OF Nicky Delmonico 1B Yuli Gurriel OF Keon Broxton 3B Travis Shaw P Zach Davies",NA,"Miguel Sanó","28.23%",10
15,797084010,"Dollarfergy1989",0,93.45,"OF Josh Reddick P Brad Peacock 2B José Altuve P Carlos Rodón 1B Joe Mauer OF Ryan Braun C Jason Castro OF Eddie Rosario 3B Travis Shaw SS Orlando Arcia",NA,"Brian Dozier","26.02%",0
16,797147417,"xhop23",0,93.39999,"C Juan Centeno P Brad Peacock 2B José Altuve 1B Yuli Gurriel OF Keon Broxton OF Eddie Rosario 3B Travis Shaw SS Orlando Arcia P Zach Davies OF Byron Buxton",NA,"Nicky Delmonico","23.98%",5
17,797077335,"chrisdouglass",0,92.45,"P Brad Peacock OF Avisaíl García P Carlos Rodón OF Ryan Braun C Jason Castro OF Keon Broxton 2B Brian Dozier 1B Jesús Aguilar 3B Travis Shaw SS Orlando Arcia",NA,"Max Kepler","23.30%",0
18,797140888,"Detroitsgoons",0,92.39999,"SS Marwin González P Brad Peacock 2B José Altuve OF Leury García OF Jake Marisnick C Manny Piña 1B Jesús Aguilar 3B Travis Shaw P Zach Davies OF Byron Buxton",NA,"Keon Broxton","22.96%",16
19,797155912,"fewfew (12/17)",0,91.45,"P Brad Peacock 2B José Altuve P Carlos Rodón OF Ryan Braun C Manny Piña OF Keon Broxton 1B Jesús Aguilar 3B Miguel Sanó OF Eddie Rosario SS Orlando Arcia",NA,"Marwin González","22.11%",10
19,797162666,"001Nick2014 (4/4)",0,91.45,"P Brad Peacock 2B José Altuve OF Jake Marisnick P Carlos Rodón 3B Alex Bregman OF Ryan Braun C Manny Piña OF Keon Broxton 1B Jesús Aguilar SS Orlando Arcia",NA,"Yuli Gurriel","19.05%",8
19,797165687,"weber30",0,91.45,"OF Josh Reddick C Juan Centeno P Brad Peacock OF George Springer P Carlos Rodón 2B Yoán Moncada OF Ryan Braun 1B Jesús Aguilar SS Jorge Polanco 3B Travis Shaw",NA,"Alex Bregman","18.71%",5
22,797111562,"maddog360",0,91.39999,"C Juan Centeno P Brad Peacock 2B José Altuve OF Avisaíl García 1B Yuli Gurriel OF Keon Broxton OF Eddie Rosario 3B Travis Shaw SS Orlando Arcia P Zach Davies",NA,"Eddie Rosario","17.86%",9
22,797155029,"uwsbus",0,91.39999,"OF Josh Reddick P Brad Peacock 2B José Altuve OF Jake Marisnick 1B Joe Mauer C Jason Castro OF Keon Broxton 3B Travis Shaw SS Orlando Arcia P Zach Davies",NA,"Joe Mauer","16.16%",13
24,797040310,"japgar (1/6)",0,90.45,"C Juan Centeno P Brad Peacock 2B José Altuve OF Jake Marisnick OF Nicky Delmonico P Carlos Rodón 3B Alex Bregman 1B Yuli Gurriel OF Ryan Braun SS Orlando Arcia",NA,"Tim Anderson","15.82%",0
24,797163976,"MessiersBaldHead",0,90.45,"P Brad Peacock 2B José Altuve OF Avisaíl García P Carlos Rodón OF Ryan Braun C Manny Piña 1B Jesús Aguilar 3B Miguel Sanó OF Eddie Rosario SS Orlando Arcia",NA,"Jake Marisnick","15.65%",14
26,796835067,"zsavior (14/17)",0,90.39999,"SS Marwin González C Juan Centeno P Brad Peacock OF Jake Marisnick 1B Yuli Gurriel OF Ryan Braun OF Keon Broxton 2B Jonathan Villar 3B Travis Shaw P Zach Davies",NA,"Jason Castro","15.31%",8
27,796740308,"gfay63 (4/17)",0,89.45,"P Brad Peacock P Carlos Rodón 1B Joe Mauer OF Ryan Braun C Jason Castro 2B Brian Dozier OF Domingo Santana 3B Miguel Sanó SS Orlando Arcia OF Byron Buxton",NA,"Avisaíl García","13.95%",15
27,796757277,"jaybon",0,89.45,"P Brad Peacock 2B José Altuve OF George Springer P Carlos Rodón 3B Alex Bregman 1B Joe Mauer C Jason Castro SS Jorge Polanco OF Eddie Rosario OF Max Kepler",NA,"Josh Reddick","13.10%",3
27,796929336,"abalonenads (14/17)",0,89.45,"P Brad Peacock OF George Springer P Carlos Rodón 1B Yuli Gurriel C Jason Castro 2B Brian Dozier 3B Miguel Sanó OF Eddie Rosario SS Orlando Arcia OF Byron Buxton",NA,"Jonathan Villar","12.59%",6
27,797145786,"TejasRoadkill",0,89.45,"C Juan Centeno P Brad Peacock 2B José Altuve OF George Springer P Carlos Rodón 1B Joe Mauer OF Ryan Braun OF Domingo Santana SS Jorge Polanco 3B Miguel Sanó",NA,"J.D. Davis","11.73%",0
