"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Jon Lester",11600,"ChC@Pit 07:05PM ET",15.663,"ChC","Pit",23.29,19.1,17.6475,16.7,5.55
"SP","Johnny Cueto",11100,"LAD@SF 10:15PM ET",13.9,"SF","LAD",22.01,16.4,18.5285,17.3,12.1
"SP","Jose Quintana",10500,"KC@CWS 02:10PM ET",9.575,"CWS","KC",20.1,16.7,18.5175,15.4,31.3
"SP","Lance McCullers",10300,"Hou@Cle 06:10PM ET",22,"Hou","Cle",19.47,14.3,15.55,15.1,5.25
"SP","Rick Porcello",9300,"NYY@Bos 07:10PM ET",13.413,"Bos","NYY",18.93,14.9,18.7355,15,23.6
"SP","Cole Hamels",9300,"Min@Tex 08:05PM ET",13.975,"Tex","Min",20.12,19.5,20.2755,18.2,9
"SP","Julio Teheran",8600,"Atl@NYM 07:10PM ET",13.188,"Atl","NYM",15.32,16.3,15.3475,14.8,17.45
"SP","James Paxton",8200,"Sea@Det 07:10PM ET",25.45,"Sea","Det",19.64,17,16.127,15.9,34.75
"SP","Trevor Bauer",8200,"Hou@Cle 06:10PM ET",14.817,"Cle","Hou",15.5,12.3,13.814,11.2,20.7
"SP","Nate Karns",8000,"KC@CWS 02:10PM ET",6.513,"KC","CWS",13.53,16.3,NA,NA,11.3
"SP","Dylan Bundy",7800,"TB@Bal 07:05PM ET",21.913,"Bal","TB",24.95,16.9,17.578,14.9,12.65
"SP","Luis Severino",7600,"NYY@Bos 07:10PM ET",25.133,"NYY","Bos",18.43,16.2,13.051,11.5,28.75
"SP","Sean Manaea",7600,"Oak@LAA 10:07PM ET",16.713,"Oak","LAA",15.7,15.8,14.1,12.5,-1.9
"SP","Matt Shoemaker",7500,"Oak@LAA 10:07PM ET",11.488,"LAA","Oak",18.74,16.1,17.577,14.6,17.85
"SP","Alex Wood",7400,"LAD@SF 10:15PM ET",10.638,"LAD","SF",12.23,15.7,12.006,11.5,22.3
"SP","Wei-Yin Chen",7100,"Mia@Phi 07:05PM ET",13.067,"Mia","Phi",17.16,15.4,15.923,12.9,3.85
"SP","Daniel Norris",6900,"Sea@Det 07:10PM ET",11.55,"Det","Sea",15.25,12.4,10.789,11.2,2.4
"SP","Wily Peralta",6800,"Cin@Mil 01:40PM ET",11.313,"Mil","Cin",14.97,11.2,11.611,8.3,15.25
"SP","Robert Gsellman",6700,"Atl@NYM 07:10PM ET",8.83,"NYM","Atl",NA,15.7,NA,NA,-4.8
"SP","Alex Cobb",6400,"TB@Bal 07:05PM ET",11.9,"TB","Bal",13.7,14.4,15.268,12.5,7.25
"SP","Tyler Glasnow",6300,"ChC@Pit 07:05PM ET",5.1,"Pit","ChC",14.29,15.6,14.281,11,2.9
"SP","Tanner Roark",6000,"Was@Col 08:40PM ET",15.175,"Was","Col",10.44,12,11.3615,12.7,13.85
"SP","Hector Santiago",5500,"Min@Tex 08:05PM ET",17.325,"Min","Tex",13.43,14.7,12.85,9,13.25
"SP","Tyler Chatwood",5400,"Was@Col 08:40PM ET",16.413,"Col","Was",11,12.2,9.634,9.8,2.65
"SP","Rookie Davis",4400,"Cin@Mil 01:40PM ET",5.975,"Cin","Mil",NA,11.3,11.29,8.6,-11.2
"SP","Trevor Cahill",4200,"SD@Ari 09:40PM ET",20.417,"SD","Ari",12.62,12.6,13.563,10,12.95
