Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,12296,LeGarrette Blount,RB,NE,PIT,9,9,12,56,0,56,56,10.70,118.9
2,11863,Quentin Groves,OLB,CLE,BAL,9,5,7,0,0,0,0,0,118
3,14756,Jeremy Stewart,RB,OAK,PHI,9,6,6,33,0,33,33,6.20,103.3
4,11969,Darrel Young,FB,WAS,SD,9,19,25,26,0,26,26,19.20,101.1
5,11313,Riley Cooper,WR,PHI,OAK,9,36,61,0,17,14,17,41.70,93.6
6,13723,Nick Foles,QB,PHI,OAK,9,51,86,8,0,63,63,48.24,88.7
7,8399,Shonn Greene,RB,TEN,LA,9,15,24,60,7,67,67,13.60,84
8,12506,James Starks,RB,GB,CHI,9,12,22,50,0,50,50,10,83.3
9,12239,Chris Ivory,RB,NYJ,NO,9,29,48,62,0,62,62,22.90,68.6
10,10949,CJ Spiller,RB,BUF,KC,9,23,29,52,13,61,65,20.50,67.4
11,2429,Andre Johnson,WR,HOU,IND,9,64,94,0,20,14,20,52.90,63.9
12,6828,Chris Johnson,RB,TEN,LA,9,47,76,49,9,55,57,35,61.7
13,12173,Sean Lissemore,NT,SD,WAS,9,19,25,0,0,0,0,0,57.9
14,13181,Mario Addison,DE,CAR,ATL,9,9,18,0,0,0,0,0,55.6
15,15138,Eddie Lacy,RB,GB,CHI,9,38,69,58,0,58,58,24,55.3
16,14005,TY Hilton,WR,IND,HOU,9,56,90,0,21,13,21,40.10,53.8
17,11263,Darrell Stuckey,FS,SD,WAS,9,8,11,0,0,0,0,0,50
18,14916,Giovani Bernard,RB,CIN,MIA,9,45,48,20,9,29,29,26.40,49.8
19,15221,Zac Stacy,RB,LA,TEN,9,61,87,44,12,54,56,38.80,48.9
20,3943,DeSean Jackson,WR,PHI,OAK,9,43,73,0,14,12,14,29,48.8
21,12262,Jonathan Dwyer,RB,PIT,NE,9,11,15,9,9,18,18,6.30,48.2
22,254,Davone Bess,WR,CLE,BAL,9,30,43,0,13,10,13,17.40,48
23,4104,Jerricho Cotchery,WR,PIT,NE,9,59,79,0,14,12,14,34.60,46.8
24,11021,Geno Atkins,DT,CIN,MIA,9,15,24,0,0,0,0,0,45.3
25,12774,Stevan Ridley,RB,NE,PIT,9,51,67,51,8,57,59,29.40,43.9
26,4314,Tom Brady,QB,NE,PIT,9,76,100,1,0,45,45,36.18,43.7
27,13719,Bryce Brown,RB,PHI,OAK,9,14,24,50,7,57,57,7,42.9
28,14865,Marquise Goodwin,WR,BUF,KC,9,29,36,0,14,7,14,14.40,42.8
29,8438,Brian Leonard,RB,TB,SEA,9,16,23,31,25,56,56,10.80,42.5
30,12231,Dane Fletcher,ILB,NE,PIT,9,17,23,0,0,0,0,0,42.4
31,15694,Case Keenum,QB,HOU,IND,9,68,100,4,0,54,54,31.60,42.1
32,11488,Jimmy Graham,TE,NO,NYJ,9,56,76,0,21,16,21,35.60,42.1
33,4807,Adrian Peterson,RB,MIN,DAL,9,57,81,44,5,49,49,29.70,41.6
34,10974,Rob Gronkowski,TE,NE,PIT,9,49,65,0,20,18,20,32.30,41.4
35,12652,Rob Jackson,OLB,WAS,SD,9,11,17,0,0,0,0,0,40.9
36,2158,Kendall Langford,DE,LA,TEN,9,42,68,0,0,0,0,0,40.7
37,13117,Dwayne Harris,WR,DAL,MIN,9,18,28,0,11,11,11,9.30,40.6
38,9906,Danny Amendola,WR,NE,PIT,9,45,59,0,9,9,9,25.20,40.4
39,14008,Andrew Luck,QB,IND,HOU,9,62,100,0,0,65,65,24.84,40.1
40,2232,Stefan Charles,DT,BUF,KC,9,5,9,0,0,0,0,0,40
41,12864,James Dockery,CB,CAR,ATL,9,5,10,0,0,0,0,0,40
42,15202,Mike James,RB,TB,SEA,9,52,75,54,4,60,60,25.68,39.8
43,3808,William Hayes,DE,LA,TEN,9,22,36,0,0,0,0,0,38.2
44,14189,Shea McClellin,OLB,CHI,GB,9,42,76,0,0,0,0,0,37.6
45,13911,Billy Winn,DE,CLE,BAL,9,8,11,0,0,0,0,0,37.5
46,11859,Jason Campbell,QB,CLE,BAL,9,66,94,6,0,59,59,24.48,37.1
47,14886,Aaron Dobson,WR,NE,PIT,9,68,90,0,13,7,13,33,36.8
48,8343,Cameron Wake,DE,MIA,CIN,9,69,74,0,0,0,0,0,36.7
49,371,Michael Bush,RB,CHI,GB,9,11,14,64,9,73,73,5,36.4
50,5451,Jonathan Stewart,RB,CAR,ATL,9,18,24,50,17,67,67,9.50,36.1
51,15479,Marlon Brown,WR,BAL,CLE,9,54,76,0,17,9,17,24.40,35.9
52,8284,Drayton Florence,CB,CAR,ATL,9,32,64,0,0,0,0,0,35.9
53,2699,Matt Forte,RB,CHI,GB,9,67,87,36,12,43,48,31.90,35.7
54,14536,Russell Wilson,QB,SEA,TB,9,63,100,10,0,51,51,24.28,35.4
55,3807,Ben Roethlisberger,QB,PIT,NE,9,75,100,3,0,67,67,31.90,34.5
56,14269,Alfred Morris,RB,WAS,SD,9,54,72,46,0,46,46,21.10,33.5
57,8649,Rashad Jennings,RB,OAK,PHI,9,72,76,21,14,31,35,33.60,32.8
58,12386,Marshawn Lynch,RB,SEA,TB,9,44,70,48,11,57,59,21.10,32
59,15367,Tim Wright,TE,TB,SEA,9,37,54,0,11,11,11,15.80,31.9
60,3867,Tony Romo,QB,DAL,MIN,9,65,100,2,0,80,80,24.28,31.2
61,11932,LeSean McCoy,RB,PHI,OAK,9,45,76,27,9,36,36,18,31.1
62,15137,Datone Jones,OLB,GB,CHI,9,18,23,0,0,0,0,0,31.1
63,4291,Joshua Cribbs,WR,NYJ,NO,9,9,15,33,22,67,67,4.80,31.1
64,5741,Robert Meachem,WR,NO,NYJ,9,30,41,0,17,13,17,13.30,31
65,12177,Joe Mays,ILB,HOU,IND,9,30,48,0,0,0,0,0,30.7
66,9707,Rob Ninkovich,OLB,NE,PIT,9,35,47,0,0,0,0,0,30.3
67,8244,Philip Rivers,QB,SD,WAS,9,64,100,3,0,75,75,24.04,29.8
68,15076,Keenan Allen,WR,SD,WAS,9,63,98,0,18,13,18,29.80,29.8
69,7121,Wallace Gilberry,DE,CIN,MIA,9,22,35,0,0,0,0,0,29.5
70,6767,Pierre Garcon,WR,WAS,SD,9,59,79,0,19,12,19,27.20,29.2
71,14856,Zach Ertz,TE,PHI,OAK,9,35,59,0,17,14,17,15.20,29.1
72,9141,Everette Brown,ILB,DAL,MIN,9,30,43,0,0,0,0,0,29
73,611,Joe Flacco,QB,BAL,CLE,9,71,100,4,0,62,62,21.50,28.9
74,9108,Tony Gonzalez,TE,ATL,CAR,9,49,98,0,14,12,14,20.10,28.8
75,2593,Aaron Rodgers,QB,GB,CHI,9,7,13,14,0,43,43,1.98,28.3
76,13791,Lamar Miller,RB,MIA,CIN,9,39,62,41,10,51,51,18.90,27.9
77,15486,Dennis Johnson,RB,HOU,IND,9,13,19,62,0,62,62,3.60,27.7
78,9157,Nick Hayden,DE,DAL,MIN,9,58,83,0,0,0,0,0,27.6
79,14967,Le'Veon Bell,RB,PIT,NE,9,51,68,31,20,39,51,17.90,27.3
80,5282,Josh McCown,QB,CHI,GB,9,77,100,1,0,55,55,20.88,27.1
81,1652,Steven Jackson,RB,ATL,CAR,9,28,56,46,14,57,61,10.60,27.1
82,9994,Michael Bennett,DE,SEA,TB,9,25,36,0,0,0,0,0,26.8
83,13270,Christian Ponder,QB,MIN,DAL,9,70,100,6,0,59,59,20.34,26.2
84,7242,Drew Brees,QB,NO,NYJ,9,74,100,1,0,70,70,24.18,25.9
85,12912,Jurrell Casey,DT,TEN,LA,9,61,87,0,0,0,0,0,25.7
86,7962,Reed Doughty,FS,WAS,SD,9,8,13,0,0,0,0,0,25
87,722,Jason Witten,TE,DAL,MIN,9,65,100,0,15,12,15,27.20,24.9
88,14635,Mark Barron,OLB,TB,SEA,9,63,100,0,0,0,0,0,24.6
89,8595,Antonio Smith,DE,HOU,IND,9,50,81,0,0,0,0,0,24.6
90,13460,Doug Baldwin,WR,SEA,TB,9,55,87,0,18,11,18,19.50,24.5
91,13275,Kyle Rudolph,TE,MIN,DAL,9,39,56,0,5,5,5,11.50,24.4
