"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","George Springer",5200,"HOU@OAK 10:05PM ET",9.954,"HOU","OAK",8.64,10.1,0,NA,"1","1",0
"1B/OF","Cody Bellinger",5200,"NYM@LAD 10:10PM ET",10.846,"LAD","NYM",10.3,9.2,7,NA,"4","4",7
"SS","Carlos Correa",4800,"HOU@OAK 10:05PM ET",9.25,"HOU","OAK",8.04,8.8,19,NA,"3","3",19
"2B","Jose Altuve",4700,"HOU@OAK 10:05PM ET",9.529,"HOU","OAK",8.74,9.7,5,NA,"2","2",5
"SS","Corey Seager",4700,"NYM@LAD 10:10PM ET",8.443,"LAD","NYM",8.43,9,10,NA,"2","2",10
"3B","Justin Turner",4500,"NYM@LAD 10:10PM ET",9.204,"LAD","NYM",8.45,0,2.02,NA,"x","x",NA
"1B/OF","Jay Bruce",4400,"NYM@LAD 10:10PM ET",9.354,"NYM","LAD",6,6,4,NA,"4","4",4
"2B/OF","Chris Taylor",4400,"NYM@LAD 10:10PM ET",8.6,"LAD","NYM",NA,6.9,0,NA,"5","3",0
"OF","Yasiel Puig",4400,"NYM@LAD 10:10PM ET",7.657,"LAD","NYM",6.12,7.2,20,NA,"8","8",20
"OF","Yoenis Cespedes",4300,"NYM@LAD 10:10PM ET",9.074,"NYM","LAD",8.71,7,7,NA,"3","3",7
"OF","Nelson Cruz",4200,"DET@SEA 10:10PM ET",8.406,"SEA","DET",8.16,7,14,NA,"4","4",14
"OF","JD Martinez",4200,"DET@SEA 10:10PM ET",9.743,"DET","SEA",8.39,7.2,12,NA,"4","4",12
"OF","Michael Conforto",4200,"NYM@LAD 10:10PM ET",8.984,"NYM","LAD",6.27,0,2,NA,"x","x",NA
"1B","Yonder Alonso",4100,"HOU@OAK 10:05PM ET",8.656,"OAK","HOU",7.97,6.7,9,NA,"5","5",9
"2B","Robinson Cano",4100,"DET@SEA 10:10PM ET",8.095,"SEA","DET",8.1,7.8,11,NA,"3","3",11
"SS","Jean Segura",4100,"DET@SEA 10:10PM ET",9.233,"SEA","DET",NA,7.4,9,NA,"1","1",9
"C","Mike Zunino",4100,"DET@SEA 10:10PM ET",6.917,"SEA","DET",5.59,5.4,4,NA,"9","9",4
"OF","Joc Pederson",4100,"NYM@LAD 10:10PM ET",6.186,"LAD","NYM",6.69,8,12,NA,"7","7",12
"OF","Matt Joyce",4000,"HOU@OAK 10:05PM ET",6.21,"OAK","HOU",6.8,7.4,0,NA,"1","1",0
"2B","Jed Lowrie",4000,"HOU@OAK 10:05PM ET",7.881,"OAK","HOU",6.36,6.5,2,NA,"3","3",2
"1B/3B","Ryon Healy",4000,"HOU@OAK 10:05PM ET",7.971,"OAK","HOU",7.03,7,5,NA,"6","6",5
"1B/C","Alex Avila",4000,"DET@SEA 10:10PM ET",8.149,"DET","SEA",NA,0,0,NA,"x","x",NA
"OF","Khris Davis",3900,"HOU@OAK 10:05PM ET",8.412,"OAK","HOU",8.93,8.6,0,NA,"4","4",0
"1B","Miguel Cabrera",3900,"DET@SEA 10:10PM ET",7.456,"DET","SEA",7.95,8.2,7,NA,"3","3",7
