"Place_lo","Place_hi","Payout"
"1","1","300"
"2","2","200"
"3","3","150"
"4","4","125"
"5","5","100"
"6","6","80"
"7","8","70"
"9","10","60"
"11","15","50"
"16","20","40"
"21","25","30"
"26","40","20"
"41","60","10"
"61","80","7"
"81","130","5"
"131","330","4"
"331","685","3"
"686","1400","2"
