P,P,C,1B,2B,3B,SS,OF,OF,OF
Max Scherzer,Aaron Nola,Yan Gomes,Matt Carpenter,Jason Kipnis,Cory Spangenberg,Francisco Lindor,Michael Brantley,Bradley Zimmer,Eric Young
Chris Archer,Aaron Nola,Yan Gomes,Carlos Santana,Jason Kipnis,Nolan Arenado,Francisco Lindor,Lonnie Chisenhall,Carlos Gonzalez,Eric Young
Max Scherzer,Aaron Nola,Tony Wolters,Mark Reynolds,Jason Kipnis,Nolan Arenado,Trevor Story,Carlos Gonzalez,Austin Slater,Eric Young
Max Scherzer,Aaron Nola,Travis d'Arnaud,Jay Bruce,Jason Kipnis,Jedd Gyorko,Asdrubal Cabrera,Michael Conforto,Curtis Granderson,Eric Young
Chris Archer,Aaron Nola,Travis d'Arnaud,Matt Carpenter,Neil Walker,Nolan Arenado,Asdrubal Cabrera,Michael Conforto,Carlos Gonzalez,Curtis Granderson
Chris Archer,Aaron Nola,Yan Gomes,Carlos Santana,Jason Kipnis,Jedd Gyorko,Asdrubal Cabrera,Michael Brantley,Bradley Zimmer,Hunter Renfroe
Max Scherzer,Aaron Nola,Yadier Molina,Matt Carpenter,Greg Garcia,Jedd Gyorko,Asdrubal Cabrera,Dexter Fowler,David Peralta,Carlos Gonzalez
Max Scherzer,Chris Archer,Martin Maldonado,CJ Cron,Jason Kipnis,Yunel Escobar,Andrelton Simmons,Carlos Gonzalez,Gregor Blanco,Eric Young
Chris Archer,Aaron Nola,Yan Gomes,Matt Carpenter,Jose Ramirez,Jedd Gyorko,Francisco Lindor,Michael Brantley,Lonnie Chisenhall,Gregor Blanco
Chris Archer,Aaron Nola,Martin Maldonado,Brandon Belt,Jason Kipnis,Yunel Escobar,Francisco Lindor,Michael Brantley,Bradley Zimmer,Lonnie Chisenhall
Chris Archer,Aaron Nola,Yadier Molina,Matt Carpenter,Jason Kipnis,Jedd Gyorko,Francisco Lindor,Stephen Piscotty,Tommy Pham,Carlos Gonzalez
Chris Archer,Aaron Nola,Martin Maldonado,Matt Carpenter,DJ LeMahieu,Nolan Arenado,Trevor Story,Charlie Blackmon,Carlos Gonzalez,Austin Slater
