"Place_lo","Place_hi","Payout"
"1","1","2000"
"2","2","1500"
"3","3","1000"
"4","4","700"
"5","5","500"
"6","6","350"
"7","8","250"
"9","10","200"
"11","15","150"
"16","25","100"
"26","35","70"
"36","45","50"
"46","70","35"
"71","100","25"
"101","150","20"
"151","250","15"
"251","400","12"
"401","625","10"
"626","950","9"
"951","1450","8"
