"Bryce Harper_Was","Nolan Arenado_Col","Charlie Blackmon_Col","Trea Turner_Was","Daniel Murphy_Was","Trevor Story_Col","Adam Eaton_Was","Carlos Gonzalez_Col","Brian Dozier_Min","Ryan Zimmerman_Was","DJ LeMahieu_Col","Anthony Rendon_Was","Ian Desmond_Col","Miguel Sano_Min","Jayson Werth_Was","Josh Donaldson_Tor","Mark Reynolds_Col","David Dahl_Col","Michael Taylor_Was","Jose Bautista_Tor","Rougned Odor_Tex","Dexter Fowler_StL","Shin-Soo Choo_Tex","Max Kepler_Min","Matt Carpenter_StL","Joe Mauer_Min","Adrian Beltre_Tex","Matt Wieters_Was","Adam Lind_Was","Gerardo Parra_Col","Jonathan Lucroy_Tex","Kennys Vargas_Min","Robbie Grossman_Min","Nomar Mazara_Tex","Troy Tulowitzki_Tor","Aledmys Diaz_StL","Stephen Piscotty_StL","Mike Napoli_Tex","Carlos Gomez_Tex","Devon Travis_Tor","Elvis Andrus_Tex","Eddie Rosario_Min","Stephen Cardullo_Col","Raimel Tapia_Col","Kendrys Morales_Tor","Jorge Polanco_Min","Russell Martin_Tor","Randal Grichuk_StL","Joey Gallo_Tex","Byron Buxton_Min","Dustin Garneau_Col","Stephen Drew_Was","Delino DeShields_Tex","Tom Murphy_Col","Wilmer Difo_Was","Jedd Gyorko_StL","Steve Pearce_Tor","Chris Heisey_Was","Yadier Molina_StL","Kevin Pillar_Tor","Danny Santana_Min","Jurickson Profar_Tex","Pat Valaika_Col","Jason Castro_Min","Tony Wolters_Col","Jhonny Peralta_StL","Robinson Chirinos_Tex","Jose Lobaton_Was","Justin Smoak_Tor","Rowdy Tellez_Tor","Matt Adams_StL","Dalton Pompey_Tor","Chris Gimenez_Min","Brett Nicholas_Tex","Eduardo Escobar_Min","Kolten Wong_StL","Ryan Rua_Tex","Cristhian Adames_Col","Jarrod Saltalamacchia_Tor","Ezequiel Carrera_Tor","Harrison Bader_StL","Alexi Amarista_Col","Jose Martinez_StL","Ehire Adrianza_Min","Hanser Alberto_Tex","Greg Garcia_StL","Grant Green_Was","Darwin Barney_Tor","Carson Kelly_StL","Eric Fryer_StL","Ryan Goins_Tor","Drew Robinson_Tex","Chris Coghlan_Tor"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7352941176471,0,0,-10.5054945054945,0,0,0,0,0,0,0,0,0,0,12.55,-2.88095238095238,0,0,0,0,0,0,0,0,0,0,-1.475,0,0,0,0,0,0,0,-20.8090909090909,0,0,2.77142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.6794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36397058823529,0,47.5073529411765,0,0,0,0,0,0,0,17.7121212121212,0,0,39.8602941176471,0,0,0,-6.8125,6.76838235294118,0,-7.5,0,0,0,0,0,0,0,-7.25367647058824,0,0,0,0,0,0,0,0,0,0,0,0,12.3030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17.1648351648352,0,0,0,0,18.9904761904762,0,0,0,0,0,0,0,0,0,52.6952380952381,0,2.03205128205128,0,0,0,0,0,0,26.0151515151515,0,0,0,0,0,0,0,0,7.61538461538461,0,0,0,-8.32417582417582,0,0,0,17.280303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5054945054945,0,0,26.9714285714286,0,0,0,0,0,0,0,0,0,0,10.2424242424242,4.3030303030303,0,0,0,0,0,0,0,0,0,0,5.40384615384615,0,0,0,0,0,0,0,23.5111111111111,0,0,0.608974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.67948717948718,0,0,0,0,13.2967032967033,0,0,0,0,0,0,0,0,0,2.03205128205128,0,5.91758241758242,0,0,0,0,0,0,10.7363636363636,0,0,0,0,0,0,0,0,1.35897435897436,0,0,0,0.0641025641025641,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.4807692307692,0,0,0,25.8560606060606,0,10.7179487179487,0,0,-1.56818181818182,0,-8.69090909090909,0,0,23.5363636363636,0,0,0,0,0,0,0,0,0,0,0,0,49.9358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.91025641025641,22.4230769230769,0,0,12.8181818181818,0,11.3409090909091,0,0,-5.31818181818182,0,0,0,0,0,0.318181818181818,0,0,0,0,0,0,0,0,0,0,0,0,54.4102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83516483516484,0,17.7121212121212,0,0,0,0,0,0,0,40.3736263736264,0,0,7.2967032967033,0,0,0,5.59340659340659,-11.5494505494505,0,20.967032967033,0,0,0,0,0,0,0,-2.27472527472527,0,0,0,0,0,0,0,0,0,0,0,0,5.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-6.88636363636364,0,0,0,0,41.6751455782316,0,0,0,0,0,0,0,0,0,26.0151515151515,0,10.7363636363636,0,0,0,0,0,0,37.3076923076923,0,0,0,0,0,0,0,0,-0.522727272727273,0,0,0,-2.12121212121212,0,0,0,13.4909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6315789473684,0,39.8602941176471,0,0,0,0,0,0,0,7.2967032967033,0,0,92.4105263157895,0,0,0,-10.7748538011696,36.5263157894737,0,17.3216374269006,0,0,0,0,0,0,0,-21.3947368421053,0,0,0,0,0,0,0,0,0,0,0,0,14.9545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5428571428571,0,0,0,0,3.75454545454545,0,0,0,0,4.95714285714286,0,1.71153846153846,0,0,0,0,0,0,0,0,0,-0.138888888888889,0,0,4.34285714285714,0,0,0,0,0,0,0,0,5.50909090909091,0,0,0,0,0,0,0,0,0,0,-4.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55,0,0,10.2424242424242,0,0,0,0,0,0,0,0,0,0,105.933333333333,-6.08333333333333,0,0,0,0,0,0,0,0,0,0,24.1666666666667,0,0,0,0,0,0,0,23.1111111111111,0,0,13.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.390909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88095238095238,0,0,4.3030303030303,0,0,0,0,0,0,0,0,0,0,-6.08333333333333,56.1166666666667,0,0,0,0,0,0,0,0,0,0,-6.64835164835165,0,0,0,0,0,0,0,6.79166666666667,0,0,3.29487179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4269005847953,0,-6.8125,0,0,0,0,0,0,0,5.59340659340659,0,0,-10.7748538011696,0,0,0,36.7602339181287,7.84795321637427,0,1.50980392156863,0,0,0,0,0,0,0,-0.578947368421053,0,0,0,0,0,0,0,0,0,0,0,0,-4.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9473684210526,0,6.76838235294118,0,0,0,0,0,0,0,-11.5494505494505,0,0,36.5263157894737,0,0,0,7.84795321637427,42.5263157894737,0,8.07894736842105,0,0,0,0,0,0,0,-4.78947368421053,0,0,0,0,0,0,0,0,0,0,0,0,4.15909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725274725274725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75454545454545,0,0,0,0,35.6703296703297,0,0,0,0,3.9010989010989,0,-3.09090909090909,0,0,0,0,0,0,0,0,0,3.5,0,0,15.3846153846154,0,0,0,0,0,0,0,0,-0.00909090909090909,0,0,0,0,0,0,0,0,0,0,38.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31286549707602,0,-7.5,0,0,0,0,0,0,0,20.967032967033,0,0,17.3216374269006,0,0,0,1.50980392156863,8.07894736842105,0,57.4853801169591,0,0,0,0,0,0,0,-9.43567251461988,0,0,0,0,0,0,0,0,0,0,0,0,5.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-5.54285714285714,0,0,0,0,-0.885714285714286,0,0,0,0,0,0,0,0,0,7.61538461538461,0,1.35897435897436,0,0,0,0,0,0,-0.522727272727273,0,0,0,0,0,0,0,0,24.7428571428571,0,0,0,6.46703296703297,0,0,0,9.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14035087719298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95714285714286,0,0,0,0,3.9010989010989,0,0,0,0,28.6549707602339,0,-4.85416666666667,0,0,0,0,0,0,0,0,0,-3.1,0,0,-12.6052631578947,0,0,0,0,0,0,0,0,-9.07692307692308,0,0,0,0,0,0,0,0,0,0,-5.51818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-5.50549450549451,0,0,0,0,16.4142857142857,0,0,0,0,0,0,0,0,0,-8.32417582417582,0,0.0641025641025641,0,0,0,0,0,0,-2.12121212121212,0,0,0,0,0,0,0,0,6.46703296703297,0,0,0,19.8285714285714,0,0,0,-0.0128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71153846153846,0,0,0,0,-3.09090909090909,0,0,0,0,-4.85416666666667,0,34.1625,0,0,0,0,0,0,0,0,0,4,0,0,4.86666666666667,0,0,0,0,0,0,0,0,41.2843484496257,0,0,0,0,0,0,0,0,0,0,9.875,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.475,0,0,5.40384615384615,0,0,0,0,0,0,0,0,0,0,24.1666666666667,-6.64835164835165,0,0,0,0,0,0,0,0,0,0,45.6176470588235,0,0,0,0,0,0,0,-30.1111111111111,0,0,9.96190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0227272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4473684210526,0,-7.25367647058824,0,0,0,0,0,0,0,-2.27472527472527,0,0,-21.3947368421053,0,0,0,-0.578947368421053,-4.78947368421053,0,-9.43567251461988,0,0,0,0,0,0,0,76.8289473684211,0,0,0,0,0,0,0,0,0,0,0,0,2.26515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.90909090909091,0,0,0,0,18.1025641025641,0,0,0,0,0,0,0,0,0,17.280303030303,0,10,0,0,0,0,0,0,13.4909090909091,0,0,0,0,0,0,0,0,9.63636363636364,0,0,0,-0.0128205128205128,0,0,0,25.4102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
