Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
63,5820,Frank Gore,RB,12,IND,TB,19,11,4600,17.1
64,4633,Matt Schaub,QB,12,BAL,CLE,31,29,5300,17
65,12982,Blaine Gabbert,QB,12,SF,ARI,9,11,5000,17
66,722,Jason Witten,TE,12,DAL,CAR,3,14,4800,17
67,4577,Gary Barnidge,TE,12,CLE,BAL,22,5,4800,17
68,7580,DeAngelo Williams,RB,12,PIT,SEA,3,1,5700,16.9
69,15974,Jordan Matthews,WR,12,PHI,DET,27,17,5800,16.7
70,14918,Tyler Eifert,TE,12,CIN,LA,4,19,5800,16.7
71,15071,Latavius Murray,RB,12,OAK,TEN,13,4,5400,16.6
72,15048,Travis Kelce,TE,12,KC,BUF,17,9,4700,16.4
73,7175,Delanie Walker,TE,12,TEN,OAK,29,30,5400,16.3
74,13887,Travis Benjamin,WR,12,CLE,BAL,22,30,5300,16.2
75,16146,Martavis Bryant,WR,12,PIT,SEA,3,4,5600,16.1
76,16906,Stefon Diggs,WR,12,MIN,ATL,6,3,4800,16.1
77,16253,Allen Hurns,WR,12,JAX,SD,22,7,5800,16
78,15100,Jordan Reed,TE,12,WAS,NYG,30,31,5100,16
79,16640,John Brown,WR,12,ARI,SF,28,28,5000,15.9
80,5451,Jonathan Stewart,RB,12,CAR,DAL,13,26,5200,15.7
81,16834,Tevin Coleman,RB,12,ATL,MIN,7,7,4300,15.7
82,6828,Chris Johnson,RB,12,ARI,SF,28,30,4600,15.5
83,14046,Ronnie Hillman,RB,12,DEN,NE,12,5,4000,15.5
84,11488,Jimmy Graham,TE,12,SEA,PIT,18,28,4800,15.5
85,12239,Chris Ivory,RB,12,NYJ,MIA,26,31,5800,15.4
86,13460,Doug Baldwin,WR,12,SEA,PIT,18,23,3800,15.4
87,6302,James Jones,WR,12,GB,CHI,15,16,4600,15.3
88,8564,Nate Washington,WR,12,HOU,NO,32,24,3800,15.3
89,15088,Terrance Williams,WR,12,DAL,CAR,3,6,4200,15.1
90,14478,Michael Floyd,WR,12,ARI,SF,28,28,3800,15.1
91,7884,Antonio Gates,TE,12,SD,JAX,21,22,4700,15
92,15138,Eddie Lacy,RB,12,GB,CHI,15,15,4700,14.9
93,15261,Spencer Ware,RB,12,KC,BUF,17,18,3800,14.8
94,13997,Coby Fleener,TE,12,IND,TB,19,18,3000,14.8
95,12296,LeGarrette Blount,RB,12,NE,DEN,1,18,5100,14.5
96,11756,Benjamin Watson,TE,12,NO,HOU,14,10,4000,14.5
97,13027,Julius Thomas,TE,12,JAX,SD,22,23,3400,14.1
98,16802,Devin Funchess,WR,12,CAR,DAL,13,5,3900,13.2
99,2699,Matt Forte,RB,12,CHI,GB,16,9,6800,13.1
100,16112,Jeremy Hill,RB,12,CIN,LA,4,17,4700,12.6
101,16491,Richard Rodgers,TE,12,GB,CHI,15,9,3100,12.6
102,16886,Javorius Allen,RB,12,BAL,CLE,31,27,4600,11.7
103,14916,Giovani Bernard,RB,12,CIN,LA,4,17,4500,11.4
104,16003,Sammy Watkins,WR,12,BUF,KC,10,31,5200,11.4
105,13791,Lamar Miller,RB,12,MIA,NYJ,5,3,6100,11.2
106,11611,Golden Tate,WR,12,DET,PHI,20,31,4700,11.2
107,12722,Kamar Aiken,WR,12,BAL,CLE,31,27,4900,10.9
108,11463,Brandon LaFell,WR,12,NE,DEN,1,1,4300,10.8
109,13723,Nick Foles,QB,12,LA,CIN,8,10,5000,10.8
110,1810,Owen Daniels,TE,12,DEN,NE,12,4,2900,10.4
111,12317,Danny Woodhead,RB,12,SD,JAX,21,20,5200,10.4
112,11063,Emmanuel Sanders,WR,12,DEN,NE,12,23,6800,10.3
113,3519,Vincent Jackson,WR,12,TB,IND,27,26,4700,10.1
114,12415,Zach Miller,TE,12,CHI,GB,16,26,2900,10.1
115,1,Arizona Cardinals,DST,12,ARI,SF,--,--,3900,10
116,8914,Jeremy Maclin,WR,12,KC,BUF,17,22,4700,10
117,16189,Alfred Blue,RB,12,HOU,NO,32,29,4500,9.9
118,13158,Shaun Draughn,RB,12,SF,ARI,9,12,3800,9.8
119,16470,Davante Adams,WR,12,GB,CHI,15,16,4700,9.6
120,16141,Willie Snead,WR,12,NO,HOU,14,12,4500,9.4
121,11712,Anquan Boldin,WR,12,SF,ARI,9,13,4000,9.4
122,13957,Kendall Wright,WR,12,TEN,OAK,29,16,4400,9.4
123,16232,Donte Moncrief,WR,12,IND,TB,19,18,4400,9.3
124,15215,Tavon Austin,WR,12,LA,CIN,8,10,4300,9.3
125,13870,Marvin Jones,WR,12,CIN,LA,4,2,4200,9.2
126,16163,Antonio Andrews,RB,12,TEN,OAK,29,24,3700,9.1
127,14242,Rueben Randle,WR,12,NYG,WAS,20,27,3800,9.1
128,16838,Duke Johnson,RB,12,CLE,BAL,22,7,3900,9
129,12109,Ted Ginn,WR,12,CAR,DAL,13,5,3700,8.9
130,6767,Pierre Garcon,WR,12,WAS,NYG,30,19,4200,8.9
131,15126,Theo Riddick,RB,12,DET,PHI,20,10,3500,8.8
132,13788,Rishard Matthews,WR,12,MIA,NYJ,5,21,4400,8.8
133,13002,Cecil Shorts,WR,12,HOU,NO,32,24,3600,8.7
134,7635,Heath Miller,TE,12,PIT,SEA,3,29,3100,8.7
135,852,Jacob Tamme,TE,12,ATL,MIN,7,16,3300,8.6
136,8330,Brian Hartline,WR,12,CLE,BAL,22,30,3400,8.2
137,26,Philadelphia Eagles,DST,12,PHI,DET,--,--,3100,8
138,5,Carolina Panthers,DST,12,CAR,DAL,--,--,3600,8
139,7,Cincinnati Bengals,DST,12,CIN,LA,--,--,3000,8
140,5511,Brent Celek,TE,12,PHI,DET,27,24,3200,8
141,16866,Jamison Crowder,WR,12,WAS,NYG,30,19,3600,8
142,8649,Rashad Jennings,RB,12,NYG,WAS,20,19,3700,7.8
143,16609,Charles Sims,RB,12,TB,IND,27,25,3500,7.7
144,6198,Darren Sproles,RB,12,PHI,DET,27,25,3600,7.6
145,16776,Melvin Gordon,RB,12,SD,JAX,21,20,3800,7.5
146,12506,James Starks,RB,12,GB,CHI,15,15,4800,7.4
147,16856,Matt Jones,RB,12,WAS,NYG,30,21,3900,7.4
148,12780,Shane Vereen,RB,12,NYG,WAS,20,19,4200,7.4
149,16830,Tyler Lockett,WR,12,SEA,PIT,18,23,3000,7.3
150,15020,CJ Anderson,RB,12,DEN,NE,12,5,3500,7.2
151,15118,Marquess Wilson,WR,12,CHI,GB,16,10,3900,7.1
152,12800,Bilal Powell,RB,12,NYJ,MIA,26,31,3300,7.1
153,5084,Vernon Davis,TE,12,DEN,NE,12,4,3000,7.1
154,15102,Chris Thompson,RB,12,WAS,NYG,30,21,3200,7.1
155,90,Seattle Seahawks,DST,12,SEA,PIT,--,--,3800,7
156,36,Baltimore Ravens,DST,12,BAL,CLE,--,--,2800,7
157,14871,Robert Woods,WR,12,BUF,KC,10,31,3300,7
158,14405,Chris Givens,WR,12,BAL,CLE,31,27,3400,6.9
159,7711,Malcom Floyd,WR,12,SD,JAX,21,15,3900,6.9
160,16867,Jeremy Langford,RB,12,CHI,GB,16,9,5300,6.8
161,16451,Eric Ebron,TE,12,DET,PHI,20,2,3300,6.8
162,5094,Marques Colston,WR,12,NO,HOU,14,12,3300,6.8
163,2220,Ahmad Bradshaw,RB,12,IND,TB,19,11,3600,6.7
164,16801,Dorial Green-Beckham,WR,12,TEN,OAK,29,16,3300,6.7
165,13117,Dwayne Harris,WR,12,NYG,WAS,20,27,3800,6.7
166,15196,Kenny Stills,WR,12,MIA,NYJ,5,21,3300,6.7
167,12861,Jordan Cameron,TE,12,MIA,NYJ,5,5,2500,6.6
168,16728,Dontrelle Inman,WR,12,SD,JAX,21,15,3000,6.6
169,8534,Jared Cook,TE,12,LA,CIN,8,12,2700,6.6
170,12751,Charles Clay,TE,12,BUF,KC,10,1,3500,6.5
171,204,Roddy White,WR,12,ATL,MIN,7,9,3400,6.5
172,16056,James White,RB,12,NE,DEN,1,18,3000,6.5
173,15224,Andre Ellington,RB,12,ARI,SF,28,30,3500,6.4
174,2429,Andre Johnson,WR,12,IND,TB,19,18,3400,6.4
175,13275,Kyle Rudolph,TE,12,MIN,ATL,6,26,3400,6.4
176,13974,Keshawn Martin,WR,12,NE,DEN,1,1,3000,6.4
177,15239,Vance McDonald,TE,12,SF,ARI,9,6,2700,6.4
178,14719,Jonathan Grimes,RB,12,HOU,NO,32,29,3000,6.3
179,16868,Justin Hardy,WR,12,ATL,MIN,7,9,3000,6.3
180,14141,Cole Beasley,WR,12,DAL,CAR,3,6,3200,6.1
181,6211,Harry Douglas,WR,12,TEN,OAK,29,16,3100,6.1
182,12,Green Bay Packers,DST,12,GB,CHI,--,--,3100,6
183,8,Cleveland Browns,DST,12,CLE,BAL,--,--,2000,6
184,21,New England Patriots,DST,12,NE,DEN,--,--,3500,6
185,55,Kansas City Chiefs,DST,12,KC,BUF,--,--,2800,6
186,52,Jacksonville Jaguars,DST,12,JAX,SD,--,--,2600,6
187,16083,Crockett Gillmore,TE,12,BAL,CLE,31,19,3700,6
188,14269,Alfred Morris,RB,12,WAS,NYG,30,21,3800,5.7
189,16815,Ameer Abdullah,RB,12,DET,PHI,20,10,3300,5.6
190,17754,Will Tye,TE,12,NYG,WAS,20,7,2500,5.6
191,16127,Isaiah Crowell,RB,12,CLE,BAL,22,7,3200,5.5
192,14749,Jermaine Kearse,WR,12,SEA,PIT,18,23,3300,5.4
193,12830,Torrey Smith,WR,12,SF,ARI,9,13,3200,5.3
194,10949,CJ Spiller,RB,12,NO,HOU,14,22,3000,5.3
195,8532,Kenny Britt,WR,12,LA,CIN,8,10,3200,5.2
196,8529,Mike Wallace,WR,12,MIN,ATL,6,3,3300,5.2
197,13878,Mohamed Sanu,WR,12,CIN,LA,4,2,3000,5.1
198,16308,Albert Wilson,WR,12,KC,BUF,17,22,3100,5.1
199,32,Los Angeles Rams,DST,12,LA,CIN,--,--,3300,5
200,13,Houston Texans,DST,12,HOU,NO,--,--,2500,5
201,49,Denver Broncos,DST,12,DEN,NE,--,--,2900,5
202,83,Oakland Raiders,DST,12,OAK,TEN,--,--,2400,5
203,64,Miami Dolphins,DST,12,MIA,NYJ,--,--,2500,5
204,82,New York Jets,DST,12,NYJ,MIA,--,--,3200,5
205,67,Minnesota Vikings,DST,12,MIN,ATL,--,--,2300,5
206,4104,Jerricho Cotchery,WR,12,CAR,DAL,13,5,3100,5
207,16781,Nelson Agholor,WR,12,PHI,DET,27,17,3200,4.9
208,16915,Karlos Williams,RB,12,BUF,KC,10,6,3900,4.8
209,11313,Riley Cooper,WR,12,PHI,DET,27,17,3000,4.8
210,14122,Ladarius Green,TE,12,SD,JAX,21,22,3000,4.8
211,14465,Jarius Wright,WR,12,MIN,ATL,6,3,3000,4.8
212,17089,Terron Ward,RB,12,ATL,MIN,7,7,3500,4.8
213,5701,Fred Jackson,RB,12,SEA,PIT,18,2,3000,4.6
214,14828,Chris Hogan,WR,12,BUF,KC,10,31,3200,4.6
215,16847,David Johnson,RB,12,ARI,SF,28,30,3300,4.6
216,7203,Dwayne Bowe,WR,12,CLE,BAL,22,30,3000,4.6
217,12548,Scott Chandler,TE,12,NE,DEN,1,14,2500,4.6
218,17189,Chris Harper,WR,12,NE,DEN,1,1,3000,4.6
219,4631,Wes Welker,WR,12,LA,CIN,8,10,3000,4.5
220,17290,Adam Humphries,WR,12,TB,IND,27,26,3200,4.5
221,14985,Ryan Griffin,TE,12,HOU,NO,32,32,2500,4.5
222,14594,Griff Whalen,WR,12,IND,TB,19,18,3000,4.5
223,12323,Joique Bell,RB,12,DET,PHI,20,10,3300,4.4
224,6768,Lance Moore,WR,12,DET,PHI,20,31,3000,4.4
225,14973,Markus Wheaton,WR,12,PIT,SEA,3,4,3000,4.4
226,16063,Quincy Enunwa,WR,12,NYJ,MIA,26,20,3000,4.4
227,16080,Jeremy Butler,WR,12,BAL,CLE,31,27,3000,4.4
228,13987,Dwayne Allen,TE,12,IND,TB,19,18,2500,4.4
229,13595,Bryan Walters,WR,12,JAX,SD,22,7,3000,4.3
230,13264,Andre Holmes,WR,12,OAK,TEN,13,14,3000,4.3
231,15971,Josh Huff,WR,12,PHI,DET,27,17,3100,4.2
232,14496,Garrett Celek,TE,12,SF,ARI,9,6,2500,4.2
233,15072,Mychal Rivera,TE,12,OAK,TEN,13,27,2500,4.2
234,14424,Brian Quick,WR,12,LA,CIN,8,10,3000,4.2
235,16909,Jay Ajayi,RB,12,MIA,NYJ,5,3,3300,4.1
236,15141,Charles Johnson,WR,12,MIN,ATL,6,3,3000,4.1
237,16258,Marqise Lee,WR,12,JAX,SD,22,7,3000,4.1
238,15241,Quinton Patton,WR,12,SF,ARI,9,13,3000,4.1
239,11,Detroit Lions,DST,12,DET,PHI,--,--,2200,4
240,48,Dallas Cowboys,DST,12,DAL,CAR,--,--,2100,4
241,28,Pittsburgh Steelers,DST,12,PIT,SEA,--,--,3000,4
242,75,New York Giants,DST,12,NYG,WAS,--,--,2400,4
243,37,Buffalo Bills,DST,12,BUF,KC,--,--,2600,4
244,2,Atlanta Falcons,DST,12,ATL,MIN,--,--,3100,4
245,95,Tampa Bay Buccaneers,DST,12,TB,IND,--,--,2500,4
246,34,Tennessee Titans,DST,12,TEN,OAK,--,--,2200,4
247,84,San Diego Chargers,DST,12,SD,JAX,--,--,2300,4
248,14,Indianapolis Colts,DST,12,IND,TB,--,--,2000,4
249,97,Washington Redskins,DST,12,WAS,NYG,--,--,2000,4
250,16898,David Cobb,RB,12,TEN,OAK,29,24,3400,4
251,16829,Clive Walford,TE,12,OAK,TEN,13,27,2500,4
252,16816,Maxx Williams,TE,12,BAL,CLE,31,19,2500,4
253,1986,Jason Avant,WR,12,KC,BUF,17,22,3000,3.9
254,15082,Gavin Escobar,TE,12,DAL,CAR,3,14,2500,3.8
255,14795,Josh Bellamy,WR,12,CHI,GB,16,10,3000,3.8
256,3382,Marcel Reece,FB,12,OAK,TEN,13,4,3300,3.8
257,15247,Darren Fells,TE,12,ARI,SF,28,15,2500,3.8
258,12794,Jeremy Kerley,WR,12,NYJ,MIA,26,20,3000,3.8
259,1545,Anthony Fasano,TE,12,TEN,OAK,29,30,2500,3.8
260,3061,Marcedes Lewis,TE,12,JAX,SD,22,23,2500,3.8
261,11026,Jermaine Gresham,TE,12,ARI,SF,28,15,2500,3.8
262,13735,Chris Polk,RB,12,HOU,NO,32,29,3200,3.7
263,13386,Lance Kendricks,TE,12,LA,CIN,8,12,2700,3.7
264,14901,Kyle Juszczyk,FB,12,BAL,CLE,31,27,3300,3.7
265,16343,Javontee Herndon,WR,12,SD,JAX,21,15,3000,3.7
266,16593,Cameron Brate,TE,12,TB,IND,27,21,2500,3.6
267,15263,Luke Willson,TE,12,SEA,PIT,18,28,2500,3.6
268,16919,JJ Nelson,WR,12,ARI,SF,28,28,3000,3.5
269,8778,Brandon Myers,TE,12,TB,IND,27,21,2500,3.5
270,15045,Knile Davis,RB,12,KC,BUF,17,18,3700,3.4
271,15640,Derek Carrier,TE,12,WAS,NYG,30,31,2500,3.4
272,10992,Jeff Cumberland,TE,12,NYJ,MIA,26,17,2500,3.4
273,14533,Robert Turbin,RB,12,DAL,CAR,3,12,3200,3.3
274,38,Chicago Bears,DST,12,CHI,GB,--,--,2000,3
275,93,San Francisco 49ers,DST,12,SF,ARI,--,--,2000,3
276,4738,Mike Tolbert,FB,12,CAR,DAL,13,26,3000,3
277,17217,Raheem Mostert,RB,12,BAL,CLE,31,27,3000,3
278,16626,Tre Mason,RB,12,LA,CIN,8,13,3000,2.8
279,16326,Seth Roberts,WR,12,OAK,TEN,13,14,3100,2.8
280,15185,Kenjon Barner,RB,12,PHI,DET,27,25,3000,2.7
281,13163,Roy Helu,RB,12,OAK,TEN,13,4,3000,2.7
282,16567,Brandon Coleman,WR,12,NO,HOU,14,12,3000,2.6
283,3330,Miles Austin,WR,12,PHI,DET,27,17,3000,2.5
284,14789,Jamize Olawale,FB,12,OAK,TEN,13,4,3000,2.5
285,16276,Bennie Fowler,WR,12,DEN,NE,12,23,3000,2.5
286,15207,Benjamin Cunningham,RB,12,LA,CIN,8,13,3000,2.5
287,16837,Chris Conley,WR,12,KC,BUF,17,22,3000,2.4
288,16278,Cody Latimer,WR,12,DEN,NE,12,23,3000,2.4
289,16798,Devin Smith,WR,12,NYJ,MIA,26,20,3000,2.4
290,16510,Jerick McKinnon,RB,12,MIN,ATL,6,27,3000,2.4
291,11317,Clay Harbor,TE,12,JAX,SD,22,23,2500,2.4
292,12153,Ed Dickson,TE,12,CAR,DAL,13,11,2500,2.3
293,13741,Brandon Bolden,RB,12,NE,DEN,1,18,3000,2.3
294,8771,Darrius Heyward-Bey,WR,12,PIT,SEA,3,4,3000,2.3
295,16178,Bishop Sankey,RB,12,TEN,OAK,29,24,3000,2.3
296,15509,Jaron Brown,WR,12,ARI,SF,28,28,3000,2.3
297,16200,CJ Fiedorowicz,TE,12,HOU,NO,32,32,2500,2.3
298,13255,Matt Asiata,RB,12,MIN,ATL,6,27,3000,2.3
299,11084,Marc Mariani,WR,12,CHI,GB,16,10,3000,2.2
300,16899,Rashad Greene,WR,12,JAX,SD,22,7,3000,2.2
