Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
98,15048,Travis Kelce,TE,10,KC,DEN,1,14,4800,10.4
99,12,Green Bay Packers,DST,10,GB,DET,--,--,3200,10
100,16003,Sammy Watkins,WR,10,BUF,NYJ,6,25,5000,10
101,12780,Shane Vereen,RB,10,NYG,NE,8,5,4300,9.6
102,13788,Rishard Matthews,WR,10,MIA,PHI,12,30,4700,9.4
103,8564,Nate Washington,WR,10,HOU,CIN,7,7,4400,9.4
104,16640,John Brown,WR,10,ARI,SEA,1,1,5500,9.2
105,16163,Antonio Andrews,RB,10,TEN,CAR,10,19,3700,9.1
106,49,Denver Broncos,DST,10,DEN,KC,--,--,3400,9
107,13870,Marvin Jones,WR,10,CIN,HOU,21,15,4300,9
108,15020,CJ Anderson,RB,10,DEN,KC,19,9,3800,8.9
109,722,Jason Witten,TE,10,DAL,TB,22,20,5100,8.9
110,11932,LeSean McCoy,RB,10,BUF,NYJ,6,1,5500,8.5
111,16609,Charles Sims,RB,10,TB,DAL,14,31,3500,8.5
112,15126,Theo Riddick,RB,10,DET,GB,16,15,3300,8.5
113,16451,Eric Ebron,TE,10,DET,GB,16,23,3300,8.5
114,13002,Cecil Shorts,WR,10,HOU,CIN,7,7,3000,8.4
115,11756,Benjamin Watson,TE,10,NO,WAS,17,6,4300,8.3
116,14871,Robert Woods,WR,10,BUF,NYJ,6,25,3600,8.3
117,12861,Jordan Cameron,TE,10,MIA,PHI,12,2,2700,8.3
118,16866,Jamison Crowder,WR,10,WAS,NO,32,28,3500,8.2
119,12751,Charles Clay,TE,10,BUF,NYJ,6,9,4100,8.2
120,15102,Chris Thompson,RB,10,WAS,NO,32,23,3200,8.1
121,32,Los Angeles Rams,DST,10,LA,CHI,--,--,3600,8
122,26,Philadelphia Eagles,DST,10,PHI,MIA,--,--,2700,8
123,5,Carolina Panthers,DST,10,CAR,TEN,--,--,3300,8
124,28,Pittsburgh Steelers,DST,10,PIT,CLE,--,--,3000,8
125,9906,Danny Amendola,WR,10,NE,NYG,28,19,4000,8
126,16189,Alfred Blue,RB,10,HOU,CIN,7,14,4000,7.8
127,16838,Duke Johnson,RB,10,CLE,PIT,18,4,4000,7.7
128,12109,Ted Ginn,WR,10,CAR,TEN,11,15,3400,7.7
129,6828,Chris Johnson,RB,10,ARI,SEA,1,1,4600,7.3
130,8529,Mike Wallace,WR,10,MIN,OAK,30,16,3700,7.3
131,14405,Chris Givens,WR,10,BAL,JAX,24,18,3200,7.3
132,5094,Marques Colston,WR,10,NO,WAS,17,24,3400,7.2
133,16801,Dorial Green-Beckham,WR,10,TEN,CAR,10,7,3200,7.1
134,82,New York Jets,DST,10,NYJ,BUF,--,--,3000,7
135,16127,Isaiah Crowell,RB,10,CLE,PIT,18,4,3400,7
136,13460,Doug Baldwin,WR,10,SEA,ARI,4,10,3400,7
137,15088,Terrance Williams,WR,10,DAL,TB,22,29,3800,7
138,14046,Ronnie Hillman,RB,10,DEN,KC,19,9,4000,6.9
139,16056,James White,RB,10,NE,NYG,28,21,3000,6.9
140,8649,Rashad Jennings,RB,10,NYG,NE,8,5,3800,6.8
141,13027,Julius Thomas,TE,10,JAX,BAL,29,4,3700,6.8
142,12323,Joique Bell,RB,10,DET,GB,16,15,3200,6.7
143,16830,Tyler Lockett,WR,10,SEA,ARI,4,10,3000,6.7
144,11220,Dexter McCluster,RB,10,TEN,CAR,10,19,3300,6.7
145,15196,Kenny Stills,WR,10,MIA,PHI,12,30,3100,6.7
146,14749,Jermaine Kearse,WR,10,SEA,ARI,4,10,3100,6.6
147,17754,Will Tye,TE,10,NYG,NE,8,7,2500,6.6
148,13878,Mohamed Sanu,WR,10,CIN,HOU,21,15,3000,6.5
149,6211,Harry Douglas,WR,10,TEN,CAR,10,7,3200,6.3
150,16083,Crockett Gillmore,TE,10,BAL,JAX,24,15,2800,6.2
151,14141,Cole Beasley,WR,10,DAL,TB,22,29,3000,6.1
152,14828,Chris Hogan,WR,10,BUF,NYJ,6,25,3500,6.1
153,7,Cincinnati Bengals,DST,10,CIN,HOU,--,--,3300,6
154,90,Seattle Seahawks,DST,10,SEA,ARI,--,--,3500,6
155,21,New England Patriots,DST,10,NE,NYG,--,--,3200,6
156,37,Buffalo Bills,DST,10,BUF,NYJ,--,--,2900,6
157,1,Arizona Cardinals,DST,10,ARI,SEA,--,--,3900,6
158,97,Washington Redskins,DST,10,WAS,NO,--,--,2500,6
159,12847,Andrew Hawkins,WR,10,CLE,PIT,18,23,3000,6
160,10949,CJ Spiller,RB,10,NO,WAS,17,18,3000,5.9
161,16915,Karlos Williams,RB,10,BUF,NYJ,6,1,3800,5.8
162,8534,Jared Cook,TE,10,LA,CHI,15,5,2500,5.8
163,8532,Kenny Britt,WR,10,LA,CHI,15,14,3600,5.6
164,13735,Chris Polk,RB,10,HOU,CIN,7,14,3200,5.6
165,16815,Ameer Abdullah,RB,10,DET,GB,16,15,3400,5.3
166,15221,Zac Stacy,RB,10,NYJ,BUF,17,20,3000,5.3
167,6198,Darren Sproles,RB,10,PHI,MIA,26,30,3600,5.2
168,14719,Jonathan Grimes,RB,10,HOU,CIN,7,14,3000,5.1
169,15118,Marquess Wilson,WR,10,CHI,LA,3,4,3800,5.1
170,14978,Justin Hunter,WR,10,TEN,CAR,10,7,3100,5.1
171,48,Dallas Cowboys,DST,10,DAL,TB,--,--,2500,5
172,36,Baltimore Ravens,DST,10,BAL,JAX,--,--,2800,5
173,69,New Orleans Saints,DST,10,NO,WAS,--,--,2300,5
174,34,Tennessee Titans,DST,10,TEN,CAR,--,--,2200,5
175,15224,Andre Ellington,RB,10,ARI,SEA,1,1,3700,5
176,5084,Vernon Davis,TE,10,DEN,KC,19,1,2500,4.9
177,16553,Corey Brown,WR,10,CAR,TEN,11,15,3100,4.8
178,13275,Kyle Rudolph,TE,10,MIN,OAK,30,32,3000,4.8
179,16308,Albert Wilson,WR,10,KC,DEN,1,2,3000,4.8
180,13741,Brandon Bolden,RB,10,NE,NYG,28,21,3000,4.7
181,8330,Brian Hartline,WR,10,CLE,PIT,18,23,3000,4.7
182,16781,Nelson Agholor,WR,10,PHI,MIA,26,21,3400,4.7
183,7635,Heath Miller,TE,10,PIT,CLE,27,22,3000,4.6
184,13117,Dwayne Harris,WR,10,NYG,NE,8,24,3600,4.6
185,17292,Donteea Dye,WR,10,TB,DAL,14,5,3000,4.6
186,14787,Jeremy Ross,WR,10,BAL,JAX,24,18,3000,4.6
187,16802,Devin Funchess,WR,10,CAR,TEN,11,15,3500,4.5
188,14465,Jarius Wright,WR,10,MIN,OAK,30,16,3000,4.5
189,16129,Taylor Gabriel,WR,10,CLE,PIT,18,23,3000,4.5
190,4104,Jerricho Cotchery,WR,10,CAR,TEN,11,15,3200,4.5
191,16847,David Johnson,RB,10,ARI,SEA,1,1,3400,4.5
192,15479,Marlon Brown,WR,10,BAL,JAX,24,18,3600,4.5
193,12794,Jeremy Kerley,WR,10,NYJ,BUF,17,22,3000,4.4
194,6768,Lance Moore,WR,10,DET,GB,16,11,3000,4.4
195,11313,Riley Cooper,WR,10,PHI,MIA,26,21,3000,4.4
196,14973,Markus Wheaton,WR,10,PIT,CLE,27,17,3000,4.4
197,11026,Jermaine Gresham,TE,10,ARI,SEA,1,29,2500,4.4
198,3382,Marcel Reece,FB,10,OAK,MIN,6,8,3500,4.3
199,12548,Scott Chandler,TE,10,NE,NYG,28,30,2500,4.3
200,14269,Alfred Morris,RB,10,WAS,NO,32,23,3300,4.2
201,13595,Bryan Walters,WR,10,JAX,BAL,29,31,3300,4.2
202,15141,Charles Johnson,WR,10,MIN,OAK,30,16,3000,4.2
203,14424,Brian Quick,WR,10,LA,CHI,15,14,3000,4.2
204,16886,Javorius Allen,RB,10,BAL,JAX,24,24,3300,4.1
205,16829,Clive Walford,TE,10,OAK,MIN,6,19,2500,4.1
206,16816,Maxx Williams,TE,10,BAL,JAX,24,15,2500,4.1
207,16258,Marqise Lee,WR,10,JAX,BAL,29,31,3000,4.1
208,16305,De'Anthony Thomas,WR,10,KC,DEN,1,13,3000,4.1
209,64,Miami Dolphins,DST,10,MIA,PHI,--,--,2500,4
210,75,New York Giants,DST,10,NYG,NE,--,--,2400,4
211,55,Kansas City Chiefs,DST,10,KC,DEN,--,--,2600,4
212,83,Oakland Raiders,DST,10,OAK,MIN,--,--,2100,4
213,8,Cleveland Browns,DST,10,CLE,PIT,--,--,2000,4
214,38,Chicago Bears,DST,10,CHI,LA,--,--,2200,4
215,95,Tampa Bay Buccaneers,DST,10,TB,DAL,--,--,2500,4
216,1810,Owen Daniels,TE,10,DEN,KC,19,1,2800,4
217,17290,Adam Humphries,WR,10,TB,DAL,14,5,3200,4
218,15417,Kenbrell Thompkins,WR,10,NYJ,BUF,17,22,3000,4
219,15072,Mychal Rivera,TE,10,OAK,MIN,6,19,2500,4
220,16411,Ryan Grant,WR,10,WAS,NO,32,28,3000,3.9
221,16276,Bennie Fowler,WR,10,DEN,KC,19,32,3000,3.8
222,3061,Marcedes Lewis,TE,10,JAX,BAL,29,4,2500,3.8
223,1545,Anthony Fasano,TE,10,TEN,CAR,10,18,2500,3.8
224,15971,Josh Huff,WR,10,PHI,MIA,26,21,3000,3.7
225,14876,Dion Sims,TE,10,MIA,PHI,12,2,2500,3.7
226,13386,Lance Kendricks,TE,10,LA,CHI,15,5,2500,3.7
227,10992,Jeff Cumberland,TE,10,NYJ,BUF,17,12,2500,3.7
228,16759,Jerome Cunningham,TE,10,NYG,NE,8,7,2500,3.6
229,13063,Taiwan Jones,RB,10,OAK,MIN,6,8,3500,3.5
230,5511,Brent Celek,TE,10,PHI,MIA,26,13,2500,3.5
231,15263,Luke Willson,TE,10,SEA,ARI,4,4,2500,3.5
232,11317,Clay Harbor,TE,10,JAX,BAL,29,4,2500,3.4
233,14901,Kyle Juszczyk,FB,10,BAL,JAX,24,24,3000,3.4
234,8778,Brandon Myers,TE,10,TB,DAL,14,11,2500,3.4
235,15640,Derek Carrier,TE,10,WAS,NO,32,31,2500,3.3
236,15018,Denard Robinson,RB,10,JAX,BAL,29,10,3000,3.2
237,16427,Ka'Deem Carey,RB,10,CHI,LA,3,11,3000,3.2
238,16008,Orleans Darkwa,RB,10,NYG,NE,8,5,3200,3.1
239,67,Minnesota Vikings,DST,10,MIN,OAK,--,--,2800,3
240,13,Houston Texans,DST,10,HOU,CIN,--,--,2600,3
241,52,Jacksonville Jaguars,DST,10,JAX,BAL,--,--,2600,3
242,11,Detroit Lions,DST,10,DET,GB,--,--,2100,3
243,16626,Tre Mason,RB,10,LA,CHI,15,14,3000,3
244,15256,Christine Michael,RB,10,DAL,TB,22,11,3000,2.8
245,4738,Mike Tolbert,FB,10,CAR,TEN,11,6,3000,2.8
246,16567,Brandon Coleman,WR,10,NO,WAS,17,24,3000,2.8
247,13102,Jordan Todman,RB,10,PIT,CLE,27,28,3000,2.7
248,17050,Thomas Rawls,RB,10,SEA,ARI,4,8,3500,2.6
249,13264,Andre Holmes,WR,10,OAK,MIN,6,7,3000,2.6
250,16326,Seth Roberts,WR,10,OAK,MIN,6,7,3000,2.6
251,15207,Benjamin Cunningham,RB,10,LA,CHI,15,14,3000,2.6
252,11084,Marc Mariani,WR,10,CHI,LA,3,4,3000,2.6
253,5701,Fred Jackson,RB,10,SEA,ARI,4,8,3000,2.5
254,3330,Miles Austin,WR,10,PHI,MIA,26,21,3000,2.5
255,16837,Chris Conley,WR,10,KC,DEN,1,2,3000,2.4
256,16510,Jerick McKinnon,RB,10,MIN,OAK,30,19,3000,2.4
257,16731,Chris Matthews,WR,10,SEA,ARI,4,10,3000,2.4
258,15247,Darren Fells,TE,10,ARI,SEA,1,29,2500,2.4
259,16933,James O'Shaughnessy,TE,10,KC,DEN,1,14,2500,2.3
260,13016,Virgil Green,TE,10,DEN,KC,19,1,2500,2.3
261,13255,Matt Asiata,RB,10,MIN,OAK,30,19,3000,2.3
262,6597,Greg Jennings,WR,10,MIA,PHI,12,30,3000,2.3
263,3989,Andre Caldwell,WR,10,DEN,KC,19,32,3000,2.3
264,12153,Ed Dickson,TE,10,CAR,TEN,11,26,2500,2.3
265,15616,Fozzy Whittaker,RB,10,CAR,TEN,11,6,3000,2.2
266,8771,Darrius Heyward-Bey,WR,10,PIT,CLE,27,17,3000,2.2
267,15082,Gavin Escobar,TE,10,DAL,TB,22,20,2500,2.2
268,16909,Jay Ajayi,RB,10,MIA,PHI,12,3,3000,2.1
269,15866,Josh Hill,TE,10,NO,WAS,17,6,2500,2.1
270,1986,Jason Avant,WR,10,KC,DEN,1,2,3000,2.1
271,16920,Jesse James,TE,10,PIT,CLE,27,22,2500,2
272,11439,Antone Smith,RB,10,CHI,LA,3,11,3000,2
273,16931,Nick Boyle,TE,10,BAL,JAX,24,15,2500,2
274,16775,Devante Parker,WR,10,MIA,PHI,12,30,3000,2
275,11555,Jim Dray,TE,10,CLE,PIT,18,28,2500,2
276,3,Craig Stevens,TE,10,TEN,CAR,10,18,2500,2
277,15123,Corey Fuller,WR,10,DET,GB,16,11,3000,2
278,15509,Jaron Brown,WR,10,ARI,SEA,1,1,3000,2
279,14866,Chris Gragg,TE,10,BUF,NYJ,6,9,2500,1.9
280,14445,Rhett Ellison,TE,10,MIN,OAK,30,32,2500,1.9
281,16278,Cody Latimer,WR,10,DEN,KC,19,32,3000,1.9
282,12415,Zach Miller,TE,10,CHI,LA,3,8,2500,1.9
283,16935,Keith Mumphery,WR,10,HOU,CIN,7,7,3000,1.8
284,11535,Michael Hoomanawanui,TE,10,NO,WAS,17,6,2500,1.8
285,8373,Brandon Tate,WR,10,CIN,HOU,21,15,3000,1.7
286,16798,Devin Smith,WR,10,NYJ,BUF,17,22,3000,1.7
287,9588,Brandon Pettigrew,TE,10,DET,GB,16,23,2500,1.7
288,12777,Lee Smith,TE,10,OAK,MIN,6,19,2500,1.7
289,14152,James Hanna,TE,10,DAL,TB,22,20,2500,1.7
290,14795,Josh Bellamy,WR,10,CHI,LA,3,4,3000,1.6
291,16903,MyCole Pruitt,TE,10,MIN,OAK,30,32,2500,1.6
292,13370,Luke Stocker,TE,10,TB,DAL,14,11,2500,1.6
293,16200,CJ Fiedorowicz,TE,10,HOU,CIN,7,11,2500,1.6
294,16402,Andre Williams,RB,10,NYG,NE,8,5,3000,1.4
295,12774,Stevan Ridley,RB,10,NYJ,BUF,17,20,3000,1.2
296,16381,Devin Street,WR,10,DAL,TB,22,29,3000,0.8
297,16178,Bishop Sankey,RB,10,TEN,CAR,10,19,3000,0.8
298,14533,Robert Turbin,RB,10,CLE,PIT,18,4,3000,0.7
299,14789,Jamize Olawale,FB,10,OAK,MIN,6,8,3400,0.6
300,1589,John Kuhn,FB,10,GB,DET,31,29,3000,0.6
