"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Nick Pivetta",8400,"SD@PHI 06:35PM ET",12.64,"PHI","SD",NA,20.1,13.44,NA,24.15
"RP","Trevor Williams",8100,"PIT@CHC 02:20PM ET",8.582,"PIT","CHC",13.73,12.1,12.471,NA,3.45
"SP","Clayton Richard",7900,"SD@PHI 06:35PM ET",11.406,"SD","PHI",15.18,15.2,10.83,NA,11.9
"SP","Eddie Butler",7500,"PIT@CHC 02:20PM ET",9.37,"CHC","PIT",12.79,9.5,10.05,NA,6.2
