"Logan Morrison_TB","Anthony Rizzo_CHC","Dexter Fowler_STL","Miguel Sano_MIN","Tommy Pham_STL","Mike Trout_LAA","Max Kepler_MIN","Corey Dickerson_TB","Giancarlo Stanton_MIA","Justin Bour_MIA","Aledmys Diaz_STL","Cameron Maybin_LAA","Andrelton Simmons_LAA","Eddie Rosario_MIN","Steven Souza_TB","Stephen Piscotty_STL","JT Realmuto_MIA","Paul DeJong_STL","Randal Grichuk_STL","Matt Carpenter_STL","Jedd Gyorko_STL","Brian Dozier_MIN","Kris Bryant_CHC","Evan Longoria_TB","Brad Miller_TB","Marcell Ozuna_MIA","Ian Happ_CHC","Chad Huffman_STL","Dee Gordon_MIA","Christian Yelich_MIA","Eduardo Escobar_MIN","CJ Cron_LAA","Ben Zobrist_CHC","Trevor Plouffe_TB","Wilson Ramos_TB","Kevin Kiermaier_TB","Yadier Molina_STL","Martin Prado_MIA","Derek Dietrich_MIA","Joe Mauer_MIN","Colby Rasmus_TB","Eric Young_LAA","Robbie Grossman_MIN","Jefry Marte_LAA","Daniel Palka_MIN","Willson Contreras_CHC","Mallex Smith_TB","Matt Duffy_TB","Kyle Schwarber_CHC","Tyler Moore_MIA","Yunel Escobar_LAA","Tim Beckham_TB","Ben Revere_LAA","Jason Castro_MIN","Nick Franklin_LAA","Jason Heyward_CHC","Kole Calhoun_LAA","Javier Baez_CHC","Jake Bauers_TB","Jose Martinez_STL","Kolten Wong_STL","Albert Pujols_LAA","Kennys Vargas_MIN","Jorge Polanco_MIN","Jon Jay_CHC","Addison Russell_CHC","Harrison Bader_STL","Chris Gimenez_MIN","Derek Norris_TB","Jesus Sucre_TB","Jeimer Candelario_CHC","Mark Zagunis_CHC","Destin Hood_MIA","Peter Bourjos_TB","Rickie Weeks_TB","Adeiny Hechavarria_TB","Tommy La Stella_CHC","Ichiro Suzuki_MIA","Tomas Telis_MIA","Magneuris Sierra_STL","Luis Valbuena_LAA","Cliff Pennington_LAA","David Fletcher_LAA","Curt Casali_TB","Albert Almora_CHC","Christian Colon_MIA","Steve Lombardozzi_MIA","Luke Voit_STL","Greg Garcia_STL","JT Riddle_MIA","Carson Kelly_STL","Shane Robinson_LAA","Byron Buxton_MIN","Nolan Fontana_LAA","Daniel Robertson_TB","AJ Ellis_MIA","Alex Mejia_STL","Ehire Adrianza_MIN","Kaleb Cowart_LAA","Shane Peterson_TB","Victor Caratini_CHC","Mike Aviles_MIA","Eric Fryer_STL","Martin Maldonado_LAA","Juan Graterol_LAA","Carlos Perez_LAA","Danny Espinosa_LAA","Taylor Featherston_TB","Miguel Rojas_MIA","Eloy Jimenez_CHC","Willy Adames_TB"
18.8656795346378,0,0,0,0,0,0,5.40264423076923,0,0,0,0,0,0,69.7394366197183,0,0,0,0,0,0,0,0,9.16048593350384,0,0,0,0,0,0,0,0,0,0,0,13.6734693877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43852459016393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.62236987818383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93579931972789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.2479674796748,0,-1.52,0,0,0,0,0,-4.75913621262458,0,0,0,0,41.622641509434,0,0,3.3448275862069,-4.53989361702128,5.17595818815331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50058072009292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.92153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.68661202185792,4.41333333333333,0,0,0,0,0,0,42.7793138760881,0,0,0,0,0,0,0,0,17.4188260179799,0,0,-3.1987012987013,5.91010047593866,0,0,0,0,0,0,0,0,16.4119047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.4758064516129,0,-3.89473684210526,0,0,0,0,0,10.4708392603129,0,0,0,0,3.3448275862069,0,0,64.2608695652174,1.47820512820513,-4.0548048048048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61890243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-7.71945701357466,0,6.86666666666667,0,0,0,0,0,15.6928571428571,0,0,0,0,-4.53989361702128,0,0,1.47820512820513,44.919863597613,5.98971566848155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22337662337662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4.66328502415459,0,30.504048582996,0,0,0,0,0,12.2938775510204,0,0,0,0,5.17595818815331,0,0,-4.0548048048048,5.98971566848155,58.7363031233999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05241090146751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55172413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.95,0,0,20.4100145137881,0,0,0,0,0,0,13.2780392156863,0,0,0,0,0,0,0,43.5688684075781,0,0,0,0,0,0,0,0,3.0436974789916,0,0,0,0,0,0,0,0,8.22012578616352,0,0,-0.410730804810361,0,0,0,0,0,0,0,0,0,0,11.6045454545455,0,0,0,0,0,0,0,0,0,7.57801418439716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1638714185884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.6648575305292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8648763853367,0,0,0,22.1193548387097,0,0,0,0,0,17.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,12.2067530064755,0,0,3.53486394557823,0,0,0,0,0,0,18.6063829787234,0,7.55882352941176,0,0,0,0,0,0,0,21.0750841750842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1586206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.3597919493442,0,0,0,0,0,0,20.3757459505541,0,0,0,0,0,0,9.16048593350384,0,0,0,0,0,0,0,0,54.84,0,0,0,0,0,0,0,0,0,0,0,9.90454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.82932692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6086956521739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.05352112676056,4.79514903565167,0,0,0,0,0,0,17.4188260179799,0,0,0,0,0,0,0,0,79.7586079229915,0,0,9.53980099502488,21.4166666666667,0,0,0,0,0,0,0,0,2.79555966697502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.1984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1193548387097,0,0,0,91.3693693693694,0,0,0,0,0,-1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,7.845,0,0,24.3190476190476,0,0,0,0,0,0,11.2022058823529,0,8.25925925925926,0,0,0,0,0,0,0,33.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.61608391608392,24.853249475891,0,0,0,0,0,0,-3.1987012987013,0,0,0,0,0,0,0,0,9.53980099502488,0,0,50.7594381035996,7.02633889376646,0,0,0,0,0,0,0,0,0.520121951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5975609756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8.99195171026157,18.5710111046172,0,0,0,0,0,0,5.91010047593866,0,0,0,0,0,0,0,0,21.4166666666667,0,0,7.02633889376646,47.3424657534247,0,0,0,0,0,0,0,0,13.5449275362319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22.9411764705882,0,0,17.9967741935484,0,0,0,0,0,0,5.50568181818182,0,0,0,0,0,0,0,3.0436974789916,0,0,0,0,0,0,0,0,52.909756097561,0,0,0,0,0,0,0,0,-6.63306451612903,0,0,14.8831908831909,0,0,0,0,0,0,0,0,0,0,3.77777777777778,0,0,0,0,0,0,0,0,0,0.524731182795699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4147727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.40909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5714285714286,0,0,0,-1.92307692307692,0,0,0,0,0,43.9170190274841,0,0,0,0,0,0,0,0,0,0,0,0,2.57204301075269,0,0,-2.02177177177177,0,0,0,0,0,0,14.5095238095238,0,-0.0985221674876847,0,0,0,0,0,0,0,15.4073083778966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98484848484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.69946808510638,0,0,0,0,0,0,-0.510204081632653,0,0,0,0,0,0,13.6734693877551,0,0,0,0,0,0,0,0,9.90454545454545,0,0,0,0,0,0,0,0,0,0,0,49.4235588972431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59573170731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31456456456456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.51147959183673,0,-1.05714285714286,0,0,0,0,0,1.59724238026125,0,0,0,0,4.50058072009292,0,0,0.61890243902439,4.22337662337662,6.05241090146751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2939068100358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8698924731183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.902748414376321,10.25,0,0,0,0,0,0,16.4119047619048,0,0,0,0,0,0,0,0,2.79555966697502,0,0,0.520121951219512,13.5449275362319,0,0,0,0,0,0,0,0,45.2932469935245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.367816091954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20.5475113122172,0,0,19.6415094339623,0,0,0,0,0,0,6.54394079555967,0,0,0,0,0,0,0,8.22012578616352,0,0,0,0,0,0,0,0,-6.63306451612903,0,0,0,0,0,0,0,0,43.6902396259497,0,0,15.4548780487805,0,0,0,0,0,0,0,0,0,0,6.18636363636364,0,0,0,0,0,0,0,0,0,4.67826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07265306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
