"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Chris Sale",13300,"BOS@TB 04:10PM ET",30.019,"BOS"
"SP","Max Scherzer",13200,"ATL@WAS 04:05PM ET",30.797,"WAS"
"SP","Stephen Strasburg",12500,"ATL@WAS 04:05PM ET",22.679,"WAS"
"SP","Noah Syndergaard",11900,"NYM@STL 04:10PM ET",18.18,"NYM"
"SP","Jacob deGrom",11800,"NYM@STL 04:10PM ET",19.824,"NYM"
"SP","Gio Gonzalez",11300,"ATL@WAS 04:05PM ET",19.211,"WAS"
"SP","Carlos Martinez",10700,"NYM@STL 04:10PM ET",20.853,"STL"
"SP","Michael Wacha",10700,"NYM@STL 04:10PM ET",14.772,"STL"
"SP","Chris Archer",10700,"BOS@TB 04:10PM ET",20.797,"TB"
"SP","Aaron Nola",9900,"SD@PHI 04:05PM ET",18.063,"PHI"
"SP","David Price",8900,"BOS@TB 04:10PM ET",16.494,"BOS"
"SP","Eduardo Rodriguez",8900,"BOS@TB 04:10PM ET",17.459,"BOS"
"SP","Steven Matz",8800,"NYM@STL 04:10PM ET",15.25,"NYM"
"SP","Drew Pomeranz",8700,"BOS@TB 04:10PM ET",17.018,"BOS"
"SP","Nick Pivetta",8400,"SD@PHI 04:05PM ET",13.686,"PHI"
"SP","Jake Faria",8300,"BOS@TB 04:10PM ET",22.375,"TB"
"SP","Vince Velasquez",8100,"SD@PHI 04:05PM ET",10.864,"PHI"
"SP","Jose De Leon",7900,"BOS@TB 04:10PM ET",3.8,"TB"
"SP","Clayton Richard",7900,"SD@PHI 04:05PM ET",11.433,"SD"
"SP","Jhoulys Chacin",7700,"SD@PHI 04:05PM ET",12.182,"SD"
"SP","Adam Wainwright",7600,"NYM@STL 04:10PM ET",11.492,"STL"
"SP","Matt Andriese",7600,"BOS@TB 04:10PM ET",14.121,"TB"
"SP","Steven Wright",7200,"BOS@TB 04:10PM ET",2.36,"BOS"
"SP","Mike Foltynewicz",7200,"ATL@WAS 04:05PM ET",14.309,"ATL"
"SP","Joe Ross",7200,"ATL@WAS 04:05PM ET",8.971,"WAS"
"SP","Alex Cobb",7100,"BOS@TB 04:10PM ET",13.45,"TB"
"SP","Trevor Cahill",7100,"SD@PHI 04:05PM ET",19.994,"SD"
"SP","Dinelson Lamet",7100,"SD@PHI 04:05PM ET",16.056,"SD"
"SP","A.J. Cole",7000,"ATL@WAS 04:05PM ET",13.5,"WAS"
"SP","Lance Lynn",6900,"NYM@STL 04:10PM ET",15.712,"STL"
"SP","Marcos Molina",6700,"NYM@STL 04:10PM ET",0,"NYM"
"SP","Julio Teheran",6700,"ATL@WAS 04:05PM ET",8.461,"ATL"
"RP","Sean Newcomb",6700,"ATL@WAS 04:05PM ET",11.142,"ATL"
"SP","Seth Lugo",6600,"NYM@STL 04:10PM ET",12.01,"NYM"
"SP","Tanner Roark",6600,"ATL@WAS 04:05PM ET",11.509,"WAS"
"SP","Rick Porcello",6500,"BOS@TB 04:10PM ET",13.717,"BOS"
"SP","Brian Johnson",6500,"BOS@TB 04:10PM ET",14.213,"BOS"
"SP","Mike Leake",6400,"NYM@STL 04:10PM ET",15.644,"STL"
"SP","Zack Wheeler",6400,"NYM@STL 04:10PM ET",10.407,"NYM"
"SP","Rafael Montero",6200,"NYM@STL 04:10PM ET",4.732,"NYM"
"SP","Jake Odorizzi",6200,"BOS@TB 04:10PM ET",12.441,"TB"
"SP","Erasmo Ramirez",6200,"BOS@TB 04:10PM ET",5.815,"TB"
"SP","Blake Snell",6200,"BOS@TB 04:10PM ET",10,"TB"
"SP","Jeremy Hellickson",6200,"SD@PHI 04:05PM ET",9.692,"PHI"
"SP","Clay Buchholz",6100,"SD@PHI 04:05PM ET",-2.45,"PHI"
"SP","Matt Harvey",6000,"NYM@STL 04:10PM ET",9.804,"NYM"
"SP","Luke Weaver",6000,"NYM@STL 04:10PM ET",4.175,"STL"
"SP","Aaron Blair",6000,"ATL@WAS 04:05PM ET",0,"ATL"
"SP","R.A. Dickey",5800,"ATL@WAS 04:05PM ET",12.468,"ATL"
"SP","Robert Gsellman",5700,"NYM@STL 04:10PM ET",6.21,"NYM"
"SP","Tommy Milone",5600,"NYM@STL 04:10PM ET",4.672,"NYM"
"SP","Jake Thompson",5600,"SD@PHI 04:05PM ET",0.417,"PHI"
"RP","Mark Leiter Jr.",5600,"SD@PHI 04:05PM ET",5.327,"PHI"
"RP","Tyler Pill",5500,"NYM@STL 04:10PM ET",6.22,"NYM"
"SP","Hector Velazquez",5500,"BOS@TB 04:10PM ET",8.65,"BOS"
"SP","Roenis Elias",5500,"BOS@TB 04:10PM ET",0,"BOS"
"SP","Adam Morgan",5500,"SD@PHI 04:05PM ET",4.268,"PHI"
"OF","Bryce Harper",5500,"ATL@WAS 04:05PM ET",10.671,"WAS"
"SP","Dan Winkler",5500,"ATL@WAS 04:05PM ET",0,"ATL"
"SP","Jaime Garcia",5400,"ATL@WAS 04:05PM ET",12.359,"ATL"
"SP","Austin Voth",5400,"ATL@WAS 04:05PM ET",0,"WAS"
"SP","Chih-Wei Hu",5300,"BOS@TB 04:10PM ET",7.45,"TB"
"SP","Ben Lively",5300,"SD@PHI 04:05PM ET",8.771,"PHI"
"SP","Jacob Turner",5300,"ATL@WAS 04:05PM ET",3.497,"WAS"
"SP","Kyle Kendrick",5200,"BOS@TB 04:10PM ET",-5.925,"BOS"
"SP","Jered Weaver",5200,"SD@PHI 04:05PM ET",3.45,"SD"
