"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Aaron Judge","OF","NYY","@ TOR",3.82,"Stroman, R 3.28","R",0.326,0.468,0.371,0,0,0,3,5400,31,11.6,11.56,11.56,"%",58,2.1,10,1.9
"Bryce Harper","OF","WSH","@ OAK",4.45,"Gray, R 4.72","L",0.318,0.449,0.312,0,0,0,3,5400,35,11.2,13.81,13.81,"%",53,2.6,15,2.8
"Jose Altuve","2B","HOU","@ TEX",5.32,"Perez, L 4.19","R",0.332,0.403,0.202,0,0,0,2,5400,31.8,10,15.29,15.29,"%",59,2.8,2,0.4
"Charlie Blackmon","OF","COL","@ SD",4.55,"Cosart, R 4.50","L",0.325,0.4,0.281,0,0,0,1,5400,31.1,10.6,13.64,13.64,"%",59,2.5,8,1.5
"Paul Goldschmidt","1B","ARI","@ MIA",4.07,"Worley, R 4.50","R",0.302,0.427,0.263,0,0,0,3,5300,28.7,11,12.19,12.19,"%",62,2.3,16,3
"Braden Shipley","P","ARI","@ MIA",4.93,"Worley, R 4.50","R",6.75,0,0,4,4.5,2.75,NA,5300,7.4,0.4,7.4,7.4,"%",0,1.4,3.25,0.6
"J.D. Martinez","OF","DET","vs CWS",5.64,"Holmberg, L 2.51","R",0.284,0.467,0.478,0,0,0,4,5200,40.7,11.6,14.84,14.84,"%",44,2.9,23,4.4
"Matt Kemp","OF","ATL","@ CIN",4.55,"Garrett, L 6.00","R",0.346,0.416,0.253,0,0,0,3,5200,30.4,9.8,12.51,12.51,"%",54,2.4,0,NA
"Jake Lamb","3B","ARI","@ MIA",4.07,"Worley, R 4.50","L",0.28,0.393,0.28,0,0,0,4,5200,27.9,10.1,11.32,11.32,"%",59,2.2,7,1.3
"Xander Bogaerts","SS","BOS","@ BAL",5.11,"Tillman, R 5.87","R",0.328,0.373,0.136,0,0,0,3,5100,27.2,8.7,13.6,13.6,"%",61,2.7,6,1.2
"Martin Perez","P","TEX","vs HOU",5.32,"Peacock, R 2.13","L",4.19,0,0,5.7,6.6,1.51,NA,5100,24.8,11.4,8.61,8.61,"%",29,1.7,-3.75,NA
"Joey Votto","1B","CIN","vs ATL",4.95,"Teheran, R 4.82","L",0.281,0.416,0.287,0,0,0,3,5100,27.6,10.2,12.9,12.9,"%",64,2.5,10,2
"Adam Duvall","OF","CIN","vs ATL",4.95,"Teheran, R 4.82","R",0.268,0.36,0.268,0,0,0,4,5100,30.3,9.4,12.33,12.33,"%",52,2.4,3,0.6
"Corey Dickerson","OF","TB","@ SEA",3.94,"Miranda, L 4.17","L",0.342,0.42,0.27,0,0,0,2,5000,26.7,9.8,11.19,11.19,"%",61,2.2,0,NA
"Trevor Williams","P","PIT","@ NYM",4.78,"Pill, R 3.00","R",5.2,0,0,3.3,6.3,1.32,NA,5000,20.4,6.1,6.26,6.26,"%",0,1.3,18.35,3.7
"Michael Conforto","OF","NYM","vs PIT",4.78,"Williams, R 5.20","L",0.302,0.43,0.32,0,0,0,1,5000,32.2,9.8,12.03,12.03,"%",49,2.4,10,2
"Nolan Arenado","3B","COL","@ SD",4.55,"Cosart, R 4.50","R",0.284,0.379,0.274,0,0,0,3,5000,28.5,9.3,12.8,12.8,"%",58,2.6,7,1.4
"Jackie Bradley Jr.","OF","BOS","@ BAL",5.11,"Tillman, R 5.87","L",0.231,0.334,0.208,0,0,0,6,4900,26.1,7.3,10.25,10.25,"%",46,2.1,11,2.2
"Mookie Betts","OF","BOS","@ BAL",5.11,"Tillman, R 5.87","R",0.264,0.353,0.208,0,0,0,1,4900,31.7,9.4,13.75,13.75,"%",52,2.8,14,2.9
"Ryan Zimmerman","1B","WSH","@ OAK",4.45,"Gray, R 4.72","R",0.372,0.468,0.33,0,0,0,4,4900,29.5,10.8,12.31,12.31,"%",60,2.5,28,5.7
"Elvis Andrus","SS","TEX","vs HOU",4.68,"Peacock, R 2.13","R",0.305,0.357,0.173,0,0,0,2,4900,27.4,9.3,11.12,11.12,"%",56,2.3,12,2.4
"Kendrys Morales","1B","TOR","vs NYY",4.18,"Severino, R 2.93","B",0.256,0.339,0.221,0,0,0,4,4800,26.2,7.8,9.58,9.58,"%",47,2,10,2.1
"Josh Donaldson","3B","TOR","vs NYY",4.18,"Severino, R 2.93","R",0.281,0.412,0.333,0,0,0,2,4800,26.6,8.9,10.64,10.64,"%",55,2.2,14,2.9
"Cody Bellinger","1B/OF","LAD","@ MIL",5.04,"Davies, R 5.18","L",0.252,0.374,0.317,0,0,0,5,4800,31,10.1,12.06,12.06,"%",53,2.5,3,0.6
"Carlos Beltran","OF","HOU","@ TEX",5.32,"Perez, L 4.19","B",0.255,0.317,0.174,0,0,0,5,4800,26.9,6.9,12.15,12.15,"%",46,2.5,11,2.3
"Joey Gallo","3B","TEX","vs HOU",4.68,"Peacock, R 2.13","L",0.202,0.348,0.32,0,0,0,5,4800,26.5,8.3,9.89,9.89,"%",50,2.1,7,1.5
"Marwin Gonzalez","3B/OF","HOU","@ TEX",5.32,"Perez, L 4.19","B",0.313,0.432,0.321,0,0,0,6,4800,28.2,8.9,10.8,10.8,"%",51,2.3,5,1
"Steven Souza Jr.","OF","TB","@ SEA",3.94,"Miranda, L 4.17","R",0.266,0.375,0.223,0,0,0,1,4800,27,8.4,10.47,10.47,"%",51,2.2,3,0.6
"Zack Cozart","SS","CIN","vs ATL",4.95,"Teheran, R 4.82","R",0.335,0.425,0.239,0,0,0,2,4800,26.3,9.7,11.49,11.49,"%",62,2.4,44,9.2
"Amir Garrett","P","CIN","vs ATL",4.55,"Teheran, R 4.82","L",6,0,0,5.6,7.1,1.31,NA,4800,38.5,10.8,9.49,9.49,"%",0,2,-13.4,NA
"Mark Trumbo","OF","BAL","vs BOS",3.89,"Sale, L 2.77","R",0.272,0.328,0.152,0,0,0,4,4700,23.6,7.7,8.14,8.14,"%",50,1.7,0,NA
"Brett Gardner","OF","NYY","@ TOR",3.82,"Stroman, R 3.28","L",0.259,0.366,0.254,0,0,0,1,4700,27.6,9.4,9.46,9.46,"%",52,2,5,1.1
"Shin-Soo Choo","OF","TEX","vs HOU",4.68,"Peacock, R 2.13","L",0.25,0.34,0.157,0,0,0,1,4700,27,7.9,11.12,11.12,"%",50,2.4,2,0.4
"Robinson Cano","2B","SEA","vs TB",4.56,"Ramirez, R 3.66","L",0.288,0.365,0.217,0,0,0,3,4700,27.2,8.9,10.84,10.84,"%",54,2.3,0,NA
"Giancarlo Stanton","OF","MIA","vs ARI",4.93,"Shipley, R 6.75","R",0.291,0.394,0.281,0,0,0,2,4700,30.2,9.3,12.56,12.56,"%",52,2.7,9,1.9
"Kris Bryant","3B","CHC","vs STL",4.93,"Wacha, R 3.99","R",0.277,0.404,0.267,0,0,0,2,4600,29.2,9.8,12.11,12.11,"%",56,2.6,0,NA
"Aaron Hicks","OF","NYY","@ TOR",3.82,"Stroman, R 3.28","R",0.321,0.43,0.261,0,0,0,6,4600,26,9.8,7.47,7.47,"%",53,1.6,3,0.7
"Gary Sanchez","C","NYY","@ TOR",3.82,"Stroman, R 3.28","R",0.267,0.356,0.191,0,0,0,2,4600,25.7,8.1,9.69,9.69,"%",51,2.1,2,0.4
"Miguel Sano","3B","MIN","@ LAA",4.18,"Nolasco, R 4.48","R",0.295,0.427,0.307,0,0,0,4,4600,28.8,10.1,11.24,11.24,"%",56,2.4,19,4.1
"Eric Thames","1B","MIL","vs LAD",4.46,"Maeda, R 5.21","L",0.272,0.426,0.32,0,0,0,2,4600,28.5,9.8,9.59,9.59,"%",52,2.1,16,3.5
"Domingo Santana","OF","MIL","vs LAD",4.46,"Maeda, R 5.21","R",0.27,0.368,0.207,0,0,0,5,4600,23.9,8,9.31,9.31,"%",54,2,14,3
"Nomar Mazara","OF","TEX","vs HOU",4.68,"Peacock, R 2.13","L",0.277,0.346,0.169,0,0,0,3,4600,25.5,7.8,10.72,10.72,"%",53,2.3,3,0.7
"Alex Bregman","3B","HOU","@ TEX",5.32,"Perez, L 4.19","R",0.254,0.314,0.146,0,0,0,8,4600,19.4,6.3,7.3,7.3,"%",52,1.6,2,0.4
"Evan Gattis","C","HOU","@ TEX",5.32,"Perez, L 4.19","R",0.287,0.352,0.164,0,0,0,4,4600,26.4,7.3,12.69,12.69,"%",53,2.8,2,0.4
"Kevin Kiermaier","OF","TB","@ SEA",3.94,"Miranda, L 4.17","L",0.247,0.316,0.155,0,0,0,6,4600,21.8,7.4,7.51,7.51,"%",52,1.6,3,0.7
"Evan Longoria","3B","TB","@ SEA",3.94,"Miranda, L 4.17","R",0.252,0.325,0.171,0,0,0,3,4600,24.4,7.5,9.87,9.87,"%",52,2.1,0,NA
"Lucas Duda","1B","NYM","vs PIT",4.78,"Williams, R 5.20","L",0.278,0.423,0.339,0,0,0,5,4600,27.5,8.8,9.37,9.37,"%",48,2,0,NA
"Miguel Cabrera","1B","DET","vs CWS",5.64,"Holmberg, L 2.51","R",0.297,0.383,0.169,0,0,0,3,4500,27.4,7.9,13.89,13.89,"%",57,3.1,2,0.4
"Francisco Lindor","SS","CLE","@ KC",4.78,"Skoglund, L 0.00","B",0.269,0.357,0.25,0,0,0,3,4500,27.6,8.9,11.53,11.53,"%",55,2.6,5,1.1
"Anthony Rizzo","1B","CHC","vs STL",4.93,"Wacha, R 3.99","L",0.224,0.361,0.225,0,0,0,3,4500,28.1,8.9,12.25,12.25,"%",56,2.7,13,2.9
"Daniel Murphy","2B","WSH","@ OAK",4.45,"Gray, R 4.72","L",0.348,0.423,0.242,0,0,0,5,4500,27.8,10.1,10.22,10.22,"%",56,2.3,7,1.6
"Trea Turner","SS","WSH","@ OAK",4.45,"Gray, R 4.72","R",0.253,0.29,0.14,0,0,0,1,4500,29.3,9,11.49,11.49,"%",50,2.6,31,6.9
"Travis Shaw","3B","MIL","vs LAD",4.46,"Maeda, R 5.21","L",0.296,0.373,0.241,0,0,0,4,4500,27,9.4,10.1,10.1,"%",55,2.2,2,0.4
"Nelson Cruz","OF","SEA","vs TB",4.56,"Ramirez, R 3.66","R",0.293,0.393,0.257,0,0,0,4,4500,26.4,8.7,10.97,10.97,"%",56,2.4,21,4.7
"Andrew McCutchen","OF","PIT","@ NYM",4.22,"Pill, R 3.00","R",0.222,0.31,0.177,0,0,0,6,4500,22,7.2,8.06,8.06,"%",52,1.8,28,6.2
"Vance Worley","P","MIA","vs ARI",4.07,"Shipley, R 6.75","R",4.5,0,0,3.3,3.5,0.9,NA,4500,14.9,4.8,8.36,8.36,"%",32,1.9,2.85,0.6
"Jose Ramirez","2B/3B","CLE","@ KC",4.78,"Skoglund, L 0.00","B",0.287,0.357,0.19,0,0,0,6,4400,25.3,8.1,8.42,8.42,"%",48,1.9,6,1.4
"Justin Smoak","1B","TOR","vs NYY",4.18,"Severino, R 2.93","B",0.284,0.385,0.273,0,0,0,5,4400,26.3,8,8.52,8.52,"%",45,1.9,16,3.6
"Ender Inciarte","OF","ATL","@ CIN",4.55,"Garrett, L 6.00","L",0.284,0.321,0.114,0,0,0,1,4400,24.9,8.3,10.84,10.84,"%",58,2.5,38,8.6
"Marcell Ozuna","OF","MIA","vs ARI",4.93,"Shipley, R 6.75","R",0.322,0.405,0.24,0,0,0,4,4400,28.5,9.2,11.16,11.16,"%",53,2.5,12,2.7
"Chris Owings","OF/SS","ARI","@ MIA",4.07,"Worley, R 4.50","R",0.302,0.346,0.161,0,0,0,5,4400,24.1,7.8,8.06,8.06,"%",49,1.8,2,0.5
"Mark Reynolds","1B","COL","@ SD",4.55,"Cosart, R 4.50","R",0.288,0.379,0.23,0,0,0,4,4400,26.9,8.7,10.85,10.85,"%",54,2.5,7,1.6
"David Holmberg","P","CWS","@ DET",5.64,"Verlander, R 4.50","L",2.51,0,0,1.6,5.1,0.7,NA,4300,9.4,3.7,3.79,3.79,"%",24,0.9,5.25,1.2
"Pablo Sandoval","3B","BOS","@ BAL",5.11,"Tillman, R 5.87","B",0.23,0.293,0.176,0,0,0,7,4300,20.8,6.3,7.32,7.32,"%",46,1.7,7,1.6
"Matt Holliday","1B","NYY","@ TOR",3.82,"Stroman, R 3.28","R",0.274,0.38,0.244,0,0,0,4,4300,25.4,8.2,8.88,8.88,"%",50,2.1,9,2.1
"Jose Bautista","OF","TOR","vs NYY",4.18,"Severino, R 2.93","R",0.236,0.341,0.196,0,0,0,3,4300,25,8,9.93,9.93,"%",53,2.3,0,NA
"Anthony Rendon","3B","WSH","@ OAK",4.45,"Gray, R 4.72","R",0.293,0.392,0.228,0,0,0,6,4300,32.4,9,8.86,8.86,"%",35,2.1,0,NA
"Joe Mauer","1B","MIN","@ LAA",4.18,"Nolasco, R 4.48","L",0.292,0.351,0.135,0,0,0,3,4300,23.7,7.4,10.22,10.22,"%",54,2.4,0,NA
"Adrian Beltre","3B","TEX","vs HOU",4.68,"Peacock, R 2.13","R",0.421,0.497,0.316,0,0,0,4,4300,22.9,11.4,10.59,10.59,"%",73,2.5,3,0.7
"Neil Walker","2B","NYM","vs PIT",4.78,"Williams, R 5.20","B",0.267,0.342,0.188,0,0,0,4,4300,25.7,7.9,10.14,10.14,"%",51,2.4,2,0.5
"Eduardo Nunez","3B/OF","SF","@ PHI",4.76,"Hellickson, R 4.45","R",0.287,0.303,0.094,0,0,0,2,4300,24.2,7.4,11.35,11.35,"%",56,2.6,16,3.7
"Wil Myers","1B","SD","vs COL",3.95,"Hoffman, R 3.29","R",0.265,0.347,0.237,0,0,0,3,4300,23.8,8.5,9.27,9.27,"%",57,2.2,0,NA
"Justin Upton","OF","DET","vs CWS",5.64,"Holmberg, L 2.51","R",0.251,0.36,0.235,0,0,0,5,4200,25.7,8.4,10.92,10.92,"%",56,2.6,25,6
"Whit Merrifield","2B","KC","vs CLE",4.22,"Bauer, R 6.00","R",0.293,0.359,0.196,0,0,0,6,4200,20.7,7.8,6.89,6.89,"%",56,1.6,9,2.1
"Jose Peraza","2B","CIN","vs ATL",4.95,"Teheran, R 4.82","R",0.257,0.284,0.089,0,0,0,1,4200,23.1,7.3,9.39,9.39,"%",53,2.2,5,1.2
"Buster Posey","1B/C","SF","@ PHI",4.76,"Hellickson, R 4.45","R",0.341,0.419,0.171,0,0,0,4,4200,23,7.9,11.64,11.64,"%",64,2.8,9,2.1
"Jarred Cosart","P","SD","vs COL",4.55,"Hoffman, R 3.29","R",4.5,0,0,3.3,4.6,1.8,NA,4200,18.3,3.7,5.4,5.4,"%",0,1.3,7.6,1.8
"Trevor Story","SS","COL","@ SD",4.55,"Cosart, R 4.50","R",0.197,0.311,0.225,0,0,0,7,4200,18.5,6.8,6.7,6.7,"%",57,1.6,12,2.9
"Mike Moustakas","3B","KC","vs CLE",4.22,"Bauer, R 6.00","L",0.254,0.341,0.259,0,0,0,2,4100,22.4,8.2,8.73,8.73,"%",58,2.1,3,0.7
"Jason Kipnis","2B","CLE","@ KC",4.78,"Skoglund, L 0.00","L",0.228,0.291,0.168,0,0,0,1,4100,27.8,6.9,10.66,10.66,"%",38,2.6,20,4.9
"Edwin Encarnacion","1B","CLE","@ KC",4.78,"Skoglund, L 0.00","R",0.23,0.333,0.178,0,0,0,5,4100,24,7,10.12,10.12,"%",51,2.5,7,1.7
"Jonathan Schoop","2B","BAL","vs BOS",3.89,"Sale, L 2.77","R",0.274,0.344,0.205,0,0,0,7,4100,15.6,7.3,4.79,4.79,"%",63,1.2,15,3.7
"Mitch Moreland","1B","BOS","@ BAL",5.11,"Tillman, R 5.87","L",0.264,0.356,0.187,0,0,0,4,4100,24,7.2,11.41,11.41,"%",56,2.8,7,1.7
"Brian Dozier","2B","MIN","@ LAA",4.18,"Nolasco, R 4.48","R",0.241,0.332,0.168,0,0,0,1,4100,22.7,8.6,9.83,9.83,"%",63,2.4,0,NA
"Corey Seager","SS","LAD","@ MIL",5.04,"Davies, R 5.18","L",0.275,0.368,0.17,0,0,0,2,4100,25.1,8.1,11.25,11.25,"%",57,2.7,2,0.5
"Adonis Garcia","3B","ATL","@ CIN",4.55,"Garrett, L 6.00","R",0.262,0.296,0.11,0,0,0,4,4100,23.5,7,9.87,9.87,"%",51,2.4,0,NA
"Dee Gordon","2B","MIA","vs ARI",4.93,"Shipley, R 6.75","L",0.282,0.311,0.066,0,0,0,1,4100,23.2,8,10.19,10.19,"%",59,2.5,11,2.7
"Gerardo Parra","OF","COL","@ SD",4.55,"Cosart, R 4.50","L",0.326,0.367,0.174,0,0,0,5,4100,23.6,6.5,8.77,8.77,"%",43,2.1,4,1
"Ben Zobrist","2B/OF","CHC","vs STL",4.93,"Wacha, R 3.99","B",0.242,0.341,0.183,0,0,0,4,4000,22.1,6.6,9.77,9.77,"%",53,2.4,2,0.5
"Hanley Ramirez","1B","BOS","@ BAL",5.11,"Tillman, R 5.87","R",0.259,0.351,0.167,0,0,0,5,4000,24.4,7.3,10.55,10.55,"%",53,2.6,0,NA
"Yonder Alonso","1B","OAK","vs WSH",4.55,"Roark, R 3.86","L",0.299,0.45,0.389,0,0,0,5,4000,26.5,9.4,8.53,8.53,"%",52,2.1,5,1.3
"Logan Forsythe","2B/3B","LAD","@ MIL",5.04,"Davies, R 5.18","R",0.227,0.315,0.08,0,0,0,1,4000,23,5.5,10.48,10.48,"%",43,2.6,0,NA
"Chris Taylor","2B","LAD","@ MIL",5.04,"Davies, R 5.18","R",0.328,0.425,0.232,0,0,0,3,4000,28.6,8.4,10.94,10.94,"%",47,2.7,0,NA
"Tim Beckham","SS","TB","@ SEA",3.94,"Miranda, L 4.17","R",0.263,0.315,0.166,0,0,0,4,4000,24.4,7.1,8.79,8.79,"%",45,2.2,3,0.8
"Tyler Flowers","C","ATL","@ CIN",4.55,"Garrett, L 6.00","R",0.354,0.415,0.106,0,0,0,6,4000,19.3,6.4,7.36,7.36,"%",54,1.8,19,4.8
"Brandon Belt","1B/OF","SF","@ PHI",4.76,"Hellickson, R 4.45","L",0.238,0.351,0.213,0,0,0,3,4000,25.6,7.8,10.91,10.91,"%",53,2.7,8,2
"Hunter Renfroe","OF","SD","vs COL",3.95,"Hoffman, R 3.29","R",0.225,0.309,0.206,0,0,0,5,4000,21.4,6.6,7.24,7.24,"%",46,1.8,14,3.5
"Carlos Santana","1B","CLE","@ KC",4.78,"Skoglund, L 0.00","B",0.23,0.324,0.183,0,0,0,4,3900,25.6,8,11.09,11.09,"%",55,2.8,6,1.5
"Dexter Fowler","OF","STL","@ CHC",3.57,"Hendricks, R 3.75","B",0.223,0.324,0.211,0,0,0,3,3900,23.2,7.4,8,8,"%",49,2.1,9,2.3
"Starlin Castro","2B","NYY","@ TOR",3.82,"Stroman, R 3.28","R",0.324,0.374,0.181,0,0,0,5,3900,21.5,8.6,7.36,7.36,"%",59,1.9,0,NA
"Devon Travis","2B","TOR","vs NYY",4.18,"Severino, R 2.93","R",0.263,0.311,0.184,0,0,0,7,3900,20.2,7,5.7,5.7,"%",48,1.5,5,1.3
"Robbie Grossman","OF","MIN","@ LAA",4.18,"Nolasco, R 4.48","B",0.268,0.379,0.165,0,0,0,2,3900,23.5,7.5,9.32,9.32,"%",53,2.4,4,1
"Keon Broxton","OF","MIL","vs LAD",4.46,"Maeda, R 5.21","R",0.246,0.329,0.194,0,0,0,7,3900,22.1,7.5,5.75,5.75,"%",45,1.5,0,NA
"Kyle Seager","3B","SEA","vs TB",4.56,"Ramirez, R 3.66","L",0.255,0.319,0.135,0,0,0,5,3900,20.4,6.6,8.25,8.25,"%",54,2.1,7,1.8
"Jay Bruce","1B/OF","NYM","vs PIT",4.78,"Williams, R 5.20","L",0.243,0.347,0.253,0,0,0,3,3900,28.7,8.7,10.14,10.14,"%",47,2.6,6,1.5
"Nick Ahmed","SS","ARI","@ MIA",4.07,"Worley, R 4.50","R",0.276,0.332,0.187,0,0,0,7,3900,20.2,6.1,5.34,5.34,"%",39,1.4,4,1
"Christian Yelich","OF","MIA","vs ARI",4.93,"Shipley, R 6.75","L",0.27,0.337,0.14,0,0,0,3,3900,24.2,8.2,10.47,10.47,"%",58,2.7,5,1.3
"Eric Hosmer","1B","KC","vs CLE",4.22,"Bauer, R 6.00","L",0.3,0.344,0.123,0,0,0,4,3800,19.8,7.1,8.61,8.61,"%",60,2.3,3,0.8
"Yunel Escobar","3B","LAA","vs MIN",3.82,"Berrios, R 2.70","R",0.29,0.335,0.136,0,0,0,3,3800,20.8,7.4,7.46,7.46,"%",55,2,3,0.8
"Max Kepler","OF","MIN","@ LAA",4.18,"Nolasco, R 4.48","L",0.274,0.356,0.189,0,0,0,5,3800,22.6,7.7,8.51,8.51,"%",54,2.2,3,0.8
"Yasmani Grandal","C","LAD","@ MIL",5.04,"Davies, R 5.18","B",0.274,0.344,0.191,0,0,0,6,3800,21.5,6.7,8.64,8.64,"%",52,2.3,3,0.8
"Ryan Schimpf","3B","SD","vs COL",3.95,"Hoffman, R 3.29","L",0.165,0.318,0.279,0,0,0,4,3800,22.6,6.8,8.15,8.15,"%",47,2.1,0,NA
"Manny Machado","3B","BAL","vs BOS",3.89,"Sale, L 2.77","R",0.212,0.31,0.217,0,0,0,3,3700,21.9,7.6,7.15,7.15,"%",51,1.9,19,5.1
"Jose Abreu","1B","CWS","@ DET",3.86,"Verlander, R 4.50","R",0.284,0.355,0.207,0,0,0,3,3700,24.2,8.2,8.26,8.26,"%",51,2.2,4,1.1
"Adam Jones","OF","BAL","vs BOS",3.89,"Sale, L 2.77","R",0.257,0.318,0.175,0,0,0,2,3700,22,7.7,6.93,6.93,"%",51,1.9,0,NA
"Khris Davis","OF","OAK","vs WSH",4.55,"Roark, R 3.86","R",0.215,0.335,0.272,0,0,0,4,3700,25.3,8.1,9.22,9.22,"%",50,2.5,28,7.6
"Enrique Hernandez","OF/SS","LAD","@ MIL",5.04,"Davies, R 5.18","R",0.246,0.342,0.254,0,0,0,8,3700,17.5,5.4,5.64,5.64,"%",45,1.5,0,NA
"Yulieski Gurriel","1B","HOU","@ TEX",5.32,"Perez, L 4.19","R",0.259,0.301,0.135,0,0,0,7,3700,20.4,6,7.19,7.19,"%",45,1.9,21,5.7
"Scooter Gennett","2B/OF","CIN","vs ATL",4.95,"Teheran, R 4.82","L",0.282,0.339,0.185,0,0,0,5,3700,19.6,4.7,7.19,7.19,"%",34,1.9,0,NA
"Jordy Mercer","SS","PIT","@ NYM",4.22,"Pill, R 3.00","R",0.266,0.338,0.133,0,0,0,7,3700,17.7,6.3,5.71,5.71,"%",52,1.5,5,1.4
"Eugenio Suarez","3B","CIN","vs ATL",4.95,"Teheran, R 4.82","R",0.285,0.375,0.223,0,0,0,6,3700,23.4,8.5,7.31,7.31,"%",53,2,9,2.4
