"Position","Name...ID","Name","ID","Salary","GameInfo","Team","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"QB","Cam Newton (9446114)","Cam Newton",9446114,6500,"BUF@CAR 01:00PM ET","CAR","BUF",0,22.3,0,0,0,0,0,0
"WR","Larry Fitzgerald (9446014)","Larry Fitzgerald",9446014,6500,"ARI@IND 01:00PM ET","ARI","IND",0,14.3,0,0,0,0,0,0
"RB","Leonard Fournette (9446824)","Leonard Fournette",9446824,6500,"TEN@JAX 01:00PM ET","JAX","TEN",0,15.6,0,0,0,0,0,0
"QB","Marcus Mariota (9446560)","Marcus Mariota",9446560,6400,"TEN@JAX 01:00PM ET","TEN","JAX",0,16.3,0,0,0,0,0,0
"RB","Jay Ajayi (9446444)","Jay Ajayi",9446444,6400,"MIA@LAC 04:05PM ET","MIA","LAC",0,15.3,0,0,0,0,0,0
"RB","DeMarco Murray (9446085)","DeMarco Murray",9446085,6300,"TEN@JAX 01:00PM ET","TEN","JAX",0,13.3,0,0,0,0,0,0
"QB","Jameis Winston (9446634)","Jameis Winston",9446634,6300,"CHI@TB 01:00PM ET","TB","CHI",0,18.1,0,0,0,0,0,0
"WR","Tyreek Hill (9446830)","Tyreek Hill",9446830,6200,"PHI@KC 01:00PM ET","KC","PHI",0,18.3,0,0,0,0,0,0
"WR","Stefon Diggs (9446653)","Stefon Diggs",9446653,6100,"MIN@PIT 01:00PM ET","MIN","PIT",0,11.3,0,0,0,0,0,0
"QB","Kirk Cousins (9446170)","Kirk Cousins",9446170,6100,"WAS@LAR 04:25PM ET","WAS","LAR",0,18.7,0,0,0,0,0,0
"QB","Carson Palmer (9445981)","Carson Palmer",9445981,6000,"ARI@IND 01:00PM ET","ARI","IND",0,18.9,0,0,0,0,0,0
"RB","Marshawn Lynch (9446033)","Marshawn Lynch",9446033,6000,"NYJ@OAK 04:05PM ET","OAK","NYJ",0,15.6,0,0,0,0,0,0
"WR","Terrelle Pryor Sr. (9446190)","Terrelle Pryor",9446190,6000,"WAS@LAR 04:25PM ET","WAS","LAR",0,13.8,0,0,0,0,0,0
"QB","Andrew Luck (9446206)","Andrew Luck",9446206,5900,"ARI@IND 01:00PM ET","IND","ARI",0,0,0,0,0,0,0,0
"QB","Carson Wentz (9446589)","Carson Wentz",9446589,5900,"PHI@KC 01:00PM ET","PHI","KC",0,15,0,0,0,0,0,0
"RB","Dalvin Cook (9446834)","Dalvin Cook",9446834,5900,"MIN@PIT 01:00PM ET","MIN","PIT",0,13.5,0,0,0,0,0,0
"RB","Jordan Howard (9446790)","Jordan Howard",9446790,5900,"CHI@TB 01:00PM ET","CHI","TB",0,16.6,0,0,0,0,0,0
"WR","Demaryius Thomas (9446100)","Demaryius Thomas",9446100,5900,"DAL@DEN 04:25PM ET","DEN","DAL",0,14.9,0,0,0,0,0,0
"WR","Randall Cobb (9446234)","Randall Cobb",9446234,5900,"GB@ATL 08:30PM ET","GB","ATL",0,11.1,0,0,0,0,0,0
"WR","DeAndre Hopkins (9446428)","DeAndre Hopkins",9446428,5800,"HOU@CIN 08:25PM ET","HOU","CIN",0,14.9,0,0,0,0,0,0
"QB","Jimmy Garoppolo (9446380)","Jimmy Garoppolo",9446380,5800,"NE@NO 01:00PM ET","NE","NO",0,0,0,0,0,0,0,0
"QB","Philip Rivers (9446016)","Philip Rivers",9446016,5800,"MIA@LAC 04:05PM ET","LAC","MIA",0,18.5,0,0,0,0,0,0
"WR","Keenan Allen (9446403)","Keenan Allen",9446403,5800,"MIA@LAC 04:05PM ET","LAC","MIA",0,13.9,0,0,0,0,0,0
"RB","Ty Montgomery (9446479)","Ty Montgomery",9446479,5800,"GB@ATL 08:30PM ET","GB","ATL",0,15,0,0,0,0,0,0
"QB","Matthew Stafford (9446870)","Matthew Stafford",9446870,5800,"DET@NYG 08:30PM ET","DET","NYG",0,17.8,0,0,0,0,0,0
"QB","Alex Smith (9445995)","Alex Smith",9445995,5700,"PHI@KC 01:00PM ET","KC","PHI",0,17.9,0,0,0,0,0,0
"WR","Alshon Jeffery (9446286)","Alshon Jeffery",9446286,5700,"PHI@KC 01:00PM ET","PHI","KC",0,16.3,0,0,0,0,0,0
"RB","Mike Gillislee (9446301)","Mike Gillislee",9446301,5700,"NE@NO 01:00PM ET","NE","NO",0,9.7,0,0,0,0,0,0
"WR","Kelvin Benjamin (9446528)","Kelvin Benjamin",9446528,5600,"BUF@CAR 01:00PM ET","CAR","BUF",0,17.2,0,0,0,0,0,0
"RB","Christian McCaffrey (9446837)","Christian McCaffrey",9446837,5600,"BUF@CAR 01:00PM ET","CAR","BUF",0,12.5,0,0,0,0,0,0
"WR","Chris Hogan (9446437)","Chris Hogan",9446437,5600,"NE@NO 01:00PM ET","NE","NO",0,11.8,0,0,0,0,0,0
"QB","Dak Prescott (9446450)","Dak Prescott",9446450,5600,"DAL@DEN 04:25PM ET","DAL","DEN",0,15.4,0,0,0,0,0,0
"WR","Davante Adams (9446583)","Davante Adams",9446583,5600,"GB@ATL 08:30PM ET","GB","ATL",0,12,0,0,0,0,0,0
"QB","Andy Dalton (9446069)","Andy Dalton",9446069,5500,"HOU@CIN 08:25PM ET","CIN","HOU",0,15,0,0,0,0,0,0
"QB","Derek Anderson (9445976)","Derek Anderson",9445976,5500,"BUF@CAR 01:00PM ET","CAR","BUF",0,0,0,0,0,0,0,0
"TE","Greg Olsen (9446004)","Greg Olsen",9446004,5500,"BUF@CAR 01:00PM ET","CAR","BUF",0,10,0,0,0,0,0,0
"RB","Derrick Henry (9446716)","Derrick Henry",9446716,5500,"TEN@JAX 01:00PM ET","TEN","JAX",0,7.3,0,0,0,0,0,0
"QB","Sam Bradford (9446087)","Sam Bradford",9446087,5500,"MIN@PIT 01:00PM ET","MIN","PIT",0,14.8,0,0,0,0,0,0
"WR","Martavis Bryant (9446491)","Martavis Bryant",9446491,5500,"MIN@PIT 01:00PM ET","PIT","MIN",0,11,0,0,0,0,0,0
"WR","Jarvis Landry (9446439)","Jarvis Landry",9446439,5500,"MIA@LAC 04:05PM ET","MIA","LAC",0,13.9,0,0,0,0,0,0
"QB","Jay Cutler (9445975)","Jay Cutler",9445975,5400,"MIA@LAC 04:05PM ET","MIA","LAC",0,15.3,0,0,0,0,0,0
"WR","DeVante Parker (9446499)","DeVante Parker",9446499,5400,"MIA@LAC 04:05PM ET","MIA","LAC",0,12.1,0,0,0,0,0,0
"RB","Lamar Miller (9446305)","Lamar Miller",9446305,5300,"HOU@CIN 08:25PM ET","HOU","CIN",0,13.5,0,0,0,0,0,0
"QB","Tyrod Taylor (9446142)","Tyrod Taylor",9446142,5300,"BUF@CAR 01:00PM ET","BUF","CAR",0,16,0,0,0,0,0,0
"WR","T.Y. Hilton (9446240)","TY Hilton",9446240,5300,"ARI@IND 01:00PM ET","IND","ARI",0,15.2,0,0,0,0,0,0
"TE","Zach Ertz (9446276)","Zach Ertz",9446276,5300,"PHI@KC 01:00PM ET","PHI","KC",0,8.1,0,0,0,0,0,0
"RB","Tevin Coleman (9446668)","Tevin Coleman",9446668,5300,"GB@ATL 08:30PM ET","ATL","GB",0,10,0,0,0,0,0,0
"QB","Eli Manning (9446899)","Eli Manning",9446899,5300,"DET@NYG 08:30PM ET","NYG","DET",0,18.7,0,0,0,0,0,0
"QB","Joe Flacco (9445994)","Joe Flacco",9445994,5200,"CLE@BAL 01:00PM ET","BAL","CLE",0,17.1,0,0,0,0,0,0
"RB","Darren McFadden (9446039)","Darren McFadden",9446039,5200,"DAL@DEN 04:25PM ET","DAL","DEN",0,0,0,0,0,0,0,0
"WR","Emmanuel Sanders (9446072)","Emmanuel Sanders",9446072,5200,"DAL@DEN 04:25PM ET","DEN","DAL",0,13.2,0,0,0,0,0,0
"TE","Jordan Reed (9446303)","Jordan Reed",9446303,5200,"WAS@LAR 04:25PM ET","WAS","LAR",0,12.9,0,0,0,0,0,0
"WR","Sammy Watkins (9446497)","Sammy Watkins",9446497,5200,"WAS@LAR 04:25PM ET","LAR","WAS",0,14.7,0,0,0,0,0,0
"RB","Terrance West (9446474)","Terrance West",9446474,5100,"CLE@BAL 01:00PM ET","BAL","CLE",0,11.7,0,0,0,0,0,0
"QB","DeShone Kizer (9446855)","DeShone Kizer",9446855,5100,"CLE@BAL 01:00PM ET","CLE","BAL",0,14.6,0,0,0,0,0,0
"TE","Travis Kelce (9446180)","Travis Kelce",9446180,5100,"PHI@KC 01:00PM ET","KC","PHI",0,9.9,0,0,0,0,0,0
"WR","Danny Amendola (9446023)","Danny Amendola",9446023,5100,"NE@NO 01:00PM ET","NE","NO",0,11.5,0,0,0,0,0,0
"QB","Jared Goff (9446696)","Jared Goff",9446696,5100,"WAS@LAR 04:25PM ET","LAR","WAS",0,15.3,0,0,0,0,0,0
"RB","Joe Mixon (9446816)","Joe Mixon",9446816,5000,"HOU@CIN 08:25PM ET","CIN","HOU",0,10.9,0,0,0,0,0,0
"WR","Jeremy Maclin (9446092)","Jeremy Maclin",9446092,5000,"CLE@BAL 01:00PM ET","BAL","CLE",0,13.2,0,0,0,0,0,1
"WR","John Brown (9446248)","John Brown",9446248,5000,"ARI@IND 01:00PM ET","ARI","IND",0,11.3,0,0,0,0,0,1
"WR","Adam Thielen (9446722)","Adam Thielen",9446722,5000,"MIN@PIT 01:00PM ET","MIN","PIT",0,13.5,0,0,0,0,0,1
"RB","Bilal Powell (9446165)","Bilal Powell",9446165,5000,"NYJ@OAK 04:05PM ET","NYJ","OAK",0,11.1,0,0,0,0,0,0
"QB","Colt McCoy (9446068)","Colt McCoy",9446068,5000,"WAS@LAR 04:25PM ET","WAS","LAR",0,0,0,0,0,0,0,0
"WR","Brandon Marshall (9446916)","Brandon Marshall",9446916,5000,"DET@NYG 08:30PM ET","NYG","DET",0,10.4,0,0,0,0,0,1
"RB","Isaiah Crowell (9446549)","Isaiah Crowell",9446549,4900,"CLE@BAL 01:00PM ET","CLE","BAL",0,11.9,0,0,0,0,0,0
"RB","Mark Ingram (9446184)","Mark Ingram",9446184,4900,"NE@NO 01:00PM ET","NO","NE",0,10.3,0,0,0,0,0,0
"WR","DeSean Jackson (9446058)","DeSean Jackson",9446058,4900,"CHI@TB 01:00PM ET","TB","CHI",0,13.4,0,0,0,0,0,1
"QB","Trevor Siemian (9446349)","Trevor Siemian",9446349,4900,"DAL@DEN 04:25PM ET","DEN","DAL",0,15.8,0,0,0,0,0,0
"WR","Jamison Crowder (9446487)","Jamison Crowder",9446487,4900,"WAS@LAR 04:25PM ET","WAS","LAR",0,10.7,0,0,0,0,0,1
"TE","Jimmy Graham (9446043)","Jimmy Graham",9446043,4900,"SF@SEA 04:25PM ET","SEA","SF",0,8.8,0,0,0,0,0,0
"WR","Pierre Garcon (9446147)","Pierre Garcon",9446147,4900,"SF@SEA 04:25PM ET","SF","SEA",0,13,0,0,0,0,0,1
"RB","Carlos Hyde (9446345)","Carlos Hyde",9446345,4900,"SF@SEA 04:25PM ET","SF","SEA",0,12.7,0,0,0,0,0,0
"RB","Kerwynn Williams (9446294)","Kerwynn Williams",9446294,4800,"ARI@IND 01:00PM ET","ARI","IND",0,10.6,0,0,0,0,0,0
"WR","Allen Robinson (9446577)","Allen Robinson",9446577,4800,"TEN@JAX 01:00PM ET","JAX","TEN",0,0,0,0,0,0,0,1
"WR","Ted Ginn Jr. (9446021)","Ted Ginn",9446021,4800,"NE@NO 01:00PM ET","NO","NE",0,10.9,0,0,0,0,0,1
"QB","AJ McCarron (9446300)","AJ McCarron",9446300,4700,"HOU@CIN 08:25PM ET","CIN","HOU",0,0,0,0,0,0,0,0
"WR","Corey Coleman (9446666)","Corey Coleman",9446666,4700,"CLE@BAL 01:00PM ET","CLE","BAL",0,10.5,0,0,0,0,0,1
"TE","Delanie Walker (9445998)","Delanie Walker",9445998,4700,"TEN@JAX 01:00PM ET","TEN","JAX",0,10.7,0,0,0,0,0,0
"QB","Patrick Mahomes II (9446854)","Patrick Mahomes II",9446854,4700,"PHI@KC 01:00PM ET","KC","PHI",0,0,0,0,0,0,0,0
"RB","Adrian Peterson (9446027)","Adrian Peterson",9446027,4700,"NE@NO 01:00PM ET","NO","NE",0,5.4,0,0,0,0,0,0
"WR","Tyrell Williams (9446598)","Tyrell Williams",9446598,4700,"MIA@LAC 04:05PM ET","LAC","MIA",0,9.8,0,0,0,0,0,1
"RB","C.J. Anderson (9446554)","CJ Anderson",9446554,4700,"DAL@DEN 04:25PM ET","DEN","DAL",0,16.1,0,0,0,0,0,0
"WR","Sterling Shepard (9446920)","Sterling Shepard",9446920,4700,"DET@NYG 08:30PM ET","NYG","DET",0,12.6,0,0,0,0,0,1
"QB","Tom Savage (9446317)","Tom Savage",9446317,4600,"HOU@CIN 08:25PM ET","HOU","CIN",0,0,0,0,0,0,0,0
"WR","Rishard Matthews (9446409)","Rishard Matthews",9446409,4600,"TEN@JAX 01:00PM ET","TEN","JAX",0,10.4,0,0,0,0,0,1
"QB","Chase Daniel (9446055)","Chase Daniel",9446055,4600,"NE@NO 01:00PM ET","NO","NE",0,0,0,0,0,0,0,0
"QB","Mike Glennon (9446223)","Mike Glennon",9446223,4600,"CHI@TB 01:00PM ET","CHI","TB",0,13.7,0,0,0,0,0,0
"RB","Thomas Rawls (9446532)","Thomas Rawls",9446532,4600,"SF@SEA 04:25PM ET","SEA","SF",0,8.8,0,0,0,0,0,0
"RB","Danny Woodhead (9446104)","Danny Woodhead",9446104,4500,"CLE@BAL 01:00PM ET","BAL","CLE",0,0,0,0,0,0,0,0
"QB","Jacoby Brissett (9446551)","Jacoby Brissett",9446551,4500,"ARI@IND 01:00PM ET","IND","ARI",0,0,0,0,0,0,0,0
"WR","Willie Snead (9446446)","Willie Snead",9446446,4500,"NE@NO 01:00PM ET","NO","NE",0,0,0,0,0,0,0,1
"QB","Case Keenum (9446106)","Case Keenum",9446106,4500,"MIN@PIT 01:00PM ET","MIN","PIT",0,0,0,0,0,0,0,0
"QB","Landry Jones (9446179)","Landry Jones",9446179,4500,"MIN@PIT 01:00PM ET","PIT","MIN",0,0,0,0,0,0,0,0
"RB","James Conner (9446749)","James Conner",9446749,4500,"MIN@PIT 01:00PM ET","PIT","MIN",0,2.3,0,0,0,0,0,0
"QB","Mitchell Trubisky (9446707)","Mitchell Trubisky",9446707,4500,"CHI@TB 01:00PM ET","CHI","TB",0,0,0,0,0,0,0,0
"QB","Matt Moore (9445987)","Matt Moore",9445987,4500,"MIA@LAC 04:05PM ET","MIA","LAC",0,0,0,0,0,0,0,0
"QB","Cardale Jones (9446619)","Cardale Jones",9446619,4500,"MIA@LAC 04:05PM ET","LAC","MIA",0,0,0,0,0,0,0,0
"QB","Josh McCown (9445971)","Josh McCown",9445971,4500,"NYJ@OAK 04:05PM ET","NYJ","OAK",0,13.7,0,0,0,0,0,0
"RB","Alfred Morris (9446124)","Alfred Morris",9446124,4500,"DAL@DEN 04:25PM ET","DAL","DEN",0,3.6,0,0,0,0,0,0
"QB","Cooper Rush (9446655)","Cooper Rush",9446655,4500,"DAL@DEN 04:25PM ET","DAL","DEN",0,0,0,0,0,0,0,0
"QB","Brian Hoyer (9446025)","Brian Hoyer",9446025,4500,"SF@SEA 04:25PM ET","SF","SEA",0,14,0,0,0,0,0,0
"WR","Mohamed Sanu (9446254)","Mohamed Sanu",9446254,4500,"GB@ATL 08:30PM ET","ATL","GB",0,12.1,0,0,0,0,0,1
"RB","Theo Riddick (9446878)","Theo Riddick",9446878,4500,"DET@NYG 08:30PM ET","DET","NYG",0,10.9,0,0,0,0,0,0
"QB","Geno Smith (9446900)","Geno Smith",9446900,4500,"DET@NYG 08:30PM ET","NYG","DET",0,0,0,0,0,0,0,0
"QB","Deshaun Watson (9446836)","Deshaun Watson",9446836,4400,"HOU@CIN 08:25PM ET","HOU","CIN",0,14.5,0,0,0,0,0,0
"RB","Jonathan Stewart (9446047)","Jonathan Stewart",9446047,4400,"BUF@CAR 01:00PM ET","CAR","BUF",0,8.9,0,0,0,0,0,0
"WR","Eric Decker (9446053)","Eric Decker",9446053,4400,"TEN@JAX 01:00PM ET","TEN","JAX",0,10.1,0,0,0,0,0,1
"QB","Blake Bortles (9446432)","Blake Bortles",9446432,4400,"TEN@JAX 01:00PM ET","JAX","TEN",0,16.2,0,0,0,0,0,0
"RB","LeGarrette Blount (9446182)","LeGarrette Blount",9446182,4400,"PHI@KC 01:00PM ET","PHI","KC",0,9.7,0,0,0,0,0,0
"WR","Nelson Agholor (9446628)","Nelson Agholor",9446628,4400,"PHI@KC 01:00PM ET","PHI","KC",0,7.3,0,0,0,0,0,1
"QB","Ryan Fitzpatrick (9445977)","Ryan Fitzpatrick",9445977,4400,"CHI@TB 01:00PM ET","TB","CHI",0,0,0,0,0,0,0,0
"RB","Jacquizz Rodgers (9446194)","Jacquizz Rodgers",9446194,4400,"CHI@TB 01:00PM ET","TB","CHI",0,8.6,0,0,0,0,0,0
"RB","Jamaal Williams (9446664)","Jamaal Williams",9446664,4400,"GB@ATL 08:30PM ET","GB","ATL",0,5,0,0,0,0,0,0
"TE","Tyler Eifert (9446307)","Tyler Eifert",9446307,4300,"HOU@CIN 08:25PM ET","CIN","HOU",0,7.9,0,0,0,0,0,0
"QB","Scott Tolzien (9446082)","Scott Tolzien",9446082,4300,"ARI@IND 01:00PM ET","IND","ARI",0,13.4,0,0,0,0,0,0
"QB","Blaine Gabbert (9446210)","Blaine Gabbert",9446210,4300,"ARI@IND 01:00PM ET","ARI","IND",0,0,0,0,0,0,0,0
"QB","Matt Cassel (9445972)","Matt Cassel",9445972,4300,"TEN@JAX 01:00PM ET","TEN","JAX",0,0,0,0,0,0,0,0
"QB","Chad Henne (9446026)","Chad Henne",9446026,4300,"TEN@JAX 01:00PM ET","JAX","TEN",0,0,0,0,0,0,0,0
"QB","Nick Foles (9446169)","Nick Foles",9446169,4300,"PHI@KC 01:00PM ET","PHI","KC",0,0,0,0,0,0,0,0
"RB","Doug Martin (9446122)","Doug Martin",9446122,4300,"CHI@TB 01:00PM ET","TB","CHI",0,0,0,0,0,0,0,0
"QB","Connor Cook (9446534)","Connor Cook",9446534,4300,"NYJ@OAK 04:05PM ET","OAK","NYJ",0,0,0,0,0,0,0,0
"WR","Cole Beasley (9446204)","Cole Beasley",9446204,4300,"DAL@DEN 04:25PM ET","DAL","DEN",0,8.1,0,0,0,0,0,1
"QB","Austin Davis (9446157)","Austin Davis",9446157,4300,"SF@SEA 04:25PM ET","SEA","SF",0,0,0,0,0,0,0,0
"QB","Matt Schaub (9446020)","Matt Schaub",9446020,4300,"GB@ATL 08:30PM ET","ATL","GB",0,0,0,0,0,0,0,0
"RB","Alfred Blue (9446322)","Alfred Blue",9446322,4200,"HOU@CIN 08:25PM ET","HOU","CIN",0,0,0,0,0,0,0,0
"QB","Cody Kessler (9446451)","Cody Kessler",9446451,4200,"CLE@BAL 01:00PM ET","CLE","BAL",0,0,0,0,0,0,0,0
"TE","Kyle Rudolph (9446242)","Kyle Rudolph",9446242,4200,"MIN@PIT 01:00PM ET","MIN","PIT",0,11.2,0,0,0,0,0,0
"RB","Matt Forte (9446029)","Matt Forte",9446029,4200,"NYJ@OAK 04:05PM ET","NYJ","OAK",0,9.3,0,0,0,0,0,0
"RB","Jamaal Charles (9446060)","Jamaal Charles",9446060,4200,"DAL@DEN 04:25PM ET","DEN","DAL",0,10,0,0,0,0,0,0
"QB","Brock Osweiler (9446263)","Brock Osweiler",9446263,4200,"DAL@DEN 04:25PM ET","DEN","DAL",0,0,0,0,0,0,0,0
"QB","Sean Mannion (9446415)","Sean Mannion",9446415,4200,"WAS@LAR 04:25PM ET","LAR","WAS",0,0,0,0,0,0,0,0
"RB","Eddie Lacy (9446298)","Eddie Lacy",9446298,4200,"SF@SEA 04:25PM ET","SEA","SF",0,3.4,0,0,0,0,0,0
"WR","Paul Richardson (9446426)","Paul Richardson",9446426,4200,"SF@SEA 04:25PM ET","SEA","SF",0,12.1,0,0,0,0,0,1
"QB","C.J. Beathard (9446639)","CJ Beathard",9446639,4200,"SF@SEA 04:25PM ET","SF","SEA",0,0,0,0,0,0,0,0
"QB","Brett Hundley (9446441)","Brett Hundley",9446441,4200,"GB@ATL 08:30PM ET","GB","ATL",0,0,0,0,0,0,0,0
"QB","Jake Rudock (9446871)","Jake Rudock",9446871,4200,"DET@NYG 08:30PM ET","DET","NYG",0,0,0,0,0,0,0,0
"WR","Marvin Jones Jr. (9446886)","Marvin Jones",9446886,4200,"DET@NYG 08:30PM ET","DET","NYG",0,8.9,0,0,0,0,0,1
"RB","D'Onta Foreman (9446846)","D'Onta Foreman",9446846,4100,"HOU@CIN 08:25PM ET","HOU","CIN",0,2.3,0,0,0,0,0,0
"RB","Javorius Allen (9446481)","Javorius Allen",9446481,4100,"CLE@BAL 01:00PM ET","BAL","CLE",0,9.5,0,0,0,0,0,0
"WR","Corey Davis (9446714)","Corey Davis",9446714,4100,"TEN@JAX 01:00PM ET","TEN","JAX",0,7.7,0,0,0,0,0,1
"RB","Latavius Murray (9446238)","Latavius Murray",9446238,4100,"MIN@PIT 01:00PM ET","MIN","PIT",0,2.9,0,0,0,0,0,0
"RB","Tarik Cohen (9446802)","Tarik Cohen",9446802,4100,"CHI@TB 01:00PM ET","CHI","TB",0,12.3,0,0,0,0,0,0
"QB","Christian Hackenberg (9446777)","Christian Hackenberg",9446777,4100,"NYJ@OAK 04:05PM ET","NYJ","OAK",0,0,0,0,0,0,0,0
"WR","Cooper Kupp (9446682)","Cooper Kupp",9446682,4100,"WAS@LAR 04:25PM ET","LAR","WAS",0,6.7,0,0,0,0,0,1
"RB","Chris Carson (9446862)","Chris Carson",9446862,4100,"SF@SEA 04:25PM ET","SEA","SF",0,3.7,0,0,0,0,0,0
"RB","Ameer Abdullah (9446874)","Ameer Abdullah",9446874,4100,"DET@NYG 08:30PM ET","DET","NYG",0,10,0,0,0,0,0,0
"RB","Giovani Bernard (9446347)","Giovani Bernard",9446347,4000,"HOU@CIN 08:25PM ET","CIN","HOU",0,6.7,0,0,0,0,0,0
"WR","Kenny Britt (9446102)","Kenny Britt",9446102,4000,"CLE@BAL 01:00PM ET","CLE","BAL",0,10.3,0,0,0,0,0,1
"QB","Ryan Mallett (9446113)","Ryan Mallett",9446113,4000,"CLE@BAL 01:00PM ET","BAL","CLE",0,0,0,0,0,0,0,0
"WR","Josh Gordon (9446283)","Josh Gordon",9446283,4000,"CLE@BAL 01:00PM ET","CLE","BAL",0,0,0,0,0,0,0,1
"QB","Kevin Hogan (9446478)","Kevin Hogan",9446478,4000,"CLE@BAL 01:00PM ET","CLE","BAL",0,0,0,0,0,0,0,0
"QB","Joe Webb (9446049)","Joe Webb",9446049,4000,"BUF@CAR 01:00PM ET","BUF","CAR",0,0,0,0,0,0,0,0
"QB","Nathan Peterman (9446604)","Nathan Peterman",9446604,4000,"BUF@CAR 01:00PM ET","BUF","CAR",0,0,0,0,0,0,0,0
"QB","Brad Kaaya (9446839)","Brad Kaaya",9446839,4000,"BUF@CAR 01:00PM ET","CAR","BUF",0,0,0,0,0,0,0,0
"RB","Frank Gore (9445973)","Frank Gore",9445973,4000,"ARI@IND 01:00PM ET","IND","ARI",0,11.7,0,0,0,0,0,0
