Position,Name + ID,Name,ID,Salary,GameInfo,TeamAbbrev 
WR,Doug Baldwin (9446143),Doug Baldwin,9446143,6700,SF@SEA 04:25PM ET,SEA
WR,Dez Bryant (9446132),Dez Bryant,9446132,6600,DAL@DEN 04:25PM ET,DAL
QB,Cam Newton (9446114),Cam Newton,9446114,6500,BUF@CAR 01:00PM ET,CAR
WR,Larry Fitzgerald (9446014),Larry Fitzgerald,9446014,6500,ARI@IND 01:00PM ET,ARI
RB,Leonard Fournette (9446824),Leonard Fournette,9446824,6500,TEN@JAX 01:00PM ET,JAX
QB,Marcus Mariota (9446560),Marcus Mariota,9446560,6400,TEN@JAX 01:00PM ET,TEN
RB,Jay Ajayi (9446444),Jay Ajayi,9446444,6400,MIA@LAC 04:05PM ET,MIA
RB,DeMarco Murray (9446085),DeMarco Murray,9446085,6300,TEN@JAX 01:00PM ET,TEN
QB,Jameis Winston (9446634),Jameis Winston,9446634,6300,CHI@TB 01:00PM ET,TB
WR,Tyreek Hill (9446830),Tyreek Hill,9446830,6200,PHI@KC 01:00PM ET,KC
WR,Stefon Diggs (9446653),Stefon Diggs,9446653,6100,MIN@PIT 01:00PM ET,MIN
QB,Kirk Cousins (9446170),Kirk Cousins,9446170,6100,WAS@LAR 04:25PM ET,WAS
QB,Carson Palmer (9445981),Carson Palmer,9445981,6000,ARI@IND 01:00PM ET,ARI
RB,Marshawn Lynch (9446033),Marshawn Lynch,9446033,6000,NYJ@OAK 04:05PM ET,OAK
WR,Terrelle Pryor Sr. (9446190),Terrelle Pryor Sr.,9446190,6000,WAS@LAR 04:25PM ET,WAS
QB,Andrew Luck (9446206),Andrew Luck,9446206,5900,ARI@IND 01:00PM ET,IND
QB,Carson Wentz (9446589),Carson Wentz,9446589,5900,PHI@KC 01:00PM ET,PHI
RB,Dalvin Cook (9446834),Dalvin Cook,9446834,5900,MIN@PIT 01:00PM ET,MIN
RB,Jordan Howard (9446790),Jordan Howard,9446790,5900,CHI@TB 01:00PM ET,CHI
WR,Demaryius Thomas (9446100),Demaryius Thomas,9446100,5900,DAL@DEN 04:25PM ET,DEN
WR,Randall Cobb (9446234),Randall Cobb,9446234,5900,GB@ATL 08:30PM ET,GB
WR,DeAndre Hopkins (9446428),DeAndre Hopkins,9446428,5800,HOU@CIN 08:25PM ET,HOU
QB,Jimmy Garoppolo (9446380),Jimmy Garoppolo,9446380,5800,NE@NO 01:00PM ET,NE
QB,Philip Rivers (9446016),Philip Rivers,9446016,5800,MIA@LAC 04:05PM ET,LAC
WR,Keenan Allen (9446403),Keenan Allen,9446403,5800,MIA@LAC 04:05PM ET,LAC
RB,Ty Montgomery (9446479),Ty Montgomery,9446479,5800,GB@ATL 08:30PM ET,GB
QB,Matthew Stafford (9446870),Matthew Stafford,9446870,5800,DET@NYG 08:30PM ET,DET
QB,Alex Smith (9445995),Alex Smith,9445995,5700,PHI@KC 01:00PM ET,KC
WR,Alshon Jeffery (9446286),Alshon Jeffery,9446286,5700,PHI@KC 01:00PM ET,PHI
RB,Mike Gillislee (9446301),Mike Gillislee,9446301,5700,NE@NO 01:00PM ET,NE
WR,Kelvin Benjamin (9446528),Kelvin Benjamin,9446528,5600,BUF@CAR 01:00PM ET,CAR
RB,Christian McCaffrey (9446837),Christian McCaffrey,9446837,5600,BUF@CAR 01:00PM ET,CAR
WR,Chris Hogan (9446437),Chris Hogan,9446437,5600,NE@NO 01:00PM ET,NE
QB,Dak Prescott (9446450),Dak Prescott,9446450,5600,DAL@DEN 04:25PM ET,DAL
WR,Davante Adams (9446583),Davante Adams,9446583,5600,GB@ATL 08:30PM ET,GB
QB,Andy Dalton (9446069),Andy Dalton,9446069,5500,HOU@CIN 08:25PM ET,CIN
QB,Derek Anderson (9445976),Derek Anderson,9445976,5500,BUF@CAR 01:00PM ET,CAR
TE,Greg Olsen (9446004),Greg Olsen,9446004,5500,BUF@CAR 01:00PM ET,CAR
RB,Derrick Henry (9446716),Derrick Henry,9446716,5500,TEN@JAX 01:00PM ET,TEN
QB,Sam Bradford (9446087),Sam Bradford,9446087,5500,MIN@PIT 01:00PM ET,MIN
WR,Martavis Bryant (9446491),Martavis Bryant,9446491,5500,MIN@PIT 01:00PM ET,PIT
WR,Jarvis Landry (9446439),Jarvis Landry,9446439,5500,MIA@LAC 04:05PM ET,MIA
QB,Jay Cutler (9445975),Jay Cutler,9445975,5400,MIA@LAC 04:05PM ET,MIA
WR,DeVante Parker (9446499),DeVante Parker,9446499,5400,MIA@LAC 04:05PM ET,MIA
RB,Lamar Miller (9446305),Lamar Miller,9446305,5300,HOU@CIN 08:25PM ET,HOU
QB,Tyrod Taylor (9446142),Tyrod Taylor,9446142,5300,BUF@CAR 01:00PM ET,BUF
WR,T.Y. Hilton (9446240),T.Y. Hilton,9446240,5300,ARI@IND 01:00PM ET,IND
TE,Zach Ertz (9446276),Zach Ertz,9446276,5300,PHI@KC 01:00PM ET,PHI
RB,Tevin Coleman (9446668),Tevin Coleman,9446668,5300,GB@ATL 08:30PM ET,ATL
QB,Eli Manning (9446899),Eli Manning,9446899,5300,DET@NYG 08:30PM ET,NYG
QB,Joe Flacco (9445994),Joe Flacco,9445994,5200,CLE@BAL 01:00PM ET,BAL
RB,Darren McFadden (9446039),Darren McFadden,9446039,5200,DAL@DEN 04:25PM ET,DAL
WR,Emmanuel Sanders (9446072),Emmanuel Sanders,9446072,5200,DAL@DEN 04:25PM ET,DEN
TE,Jordan Reed (9446303),Jordan Reed,9446303,5200,WAS@LAR 04:25PM ET,WAS
WR,Sammy Watkins (9446497),Sammy Watkins,9446497,5200,WAS@LAR 04:25PM ET,LAR
RB,Terrance West (9446474),Terrance West,9446474,5100,CLE@BAL 01:00PM ET,BAL
QB,DeShone Kizer (9446855),DeShone Kizer,9446855,5100,CLE@BAL 01:00PM ET,CLE
TE,Travis Kelce (9446180),Travis Kelce,9446180,5100,PHI@KC 01:00PM ET,KC
WR,Danny Amendola (9446023),Danny Amendola,9446023,5100,NE@NO 01:00PM ET,NE
QB,Jared Goff (9446696),Jared Goff,9446696,5100,WAS@LAR 04:25PM ET,LAR
RB,Joe Mixon (9446816),Joe Mixon,9446816,5000,HOU@CIN 08:25PM ET,CIN
WR,Jeremy Maclin (9446092),Jeremy Maclin,9446092,5000,CLE@BAL 01:00PM ET,BAL
WR,John Brown (9446248),John Brown,9446248,5000,ARI@IND 01:00PM ET,ARI
WR,Adam Thielen (9446722),Adam Thielen,9446722,5000,MIN@PIT 01:00PM ET,MIN
RB,Bilal Powell (9446165),Bilal Powell,9446165,5000,NYJ@OAK 04:05PM ET,NYJ
QB,Colt McCoy (9446068),Colt McCoy,9446068,5000,WAS@LAR 04:25PM ET,WAS
WR,Brandon Marshall (9446916),Brandon Marshall,9446916,5000,DET@NYG 08:30PM ET,NYG
RB,Isaiah Crowell (9446549),Isaiah Crowell,9446549,4900,CLE@BAL 01:00PM ET,CLE
RB,Mark Ingram (9446184),Mark Ingram,9446184,4900,NE@NO 01:00PM ET,NO
WR,DeSean Jackson (9446058),DeSean Jackson,9446058,4900,CHI@TB 01:00PM ET,TB
QB,Trevor Siemian (9446349),Trevor Siemian,9446349,4900,DAL@DEN 04:25PM ET,DEN
WR,Jamison Crowder (9446487),Jamison Crowder,9446487,4900,WAS@LAR 04:25PM ET,WAS
TE,Jimmy Graham (9446043),Jimmy Graham,9446043,4900,SF@SEA 04:25PM ET,SEA
WR,Pierre Garcon (9446147),Pierre Garcon,9446147,4900,SF@SEA 04:25PM ET,SF
RB,Carlos Hyde (9446345),Carlos Hyde,9446345,4900,SF@SEA 04:25PM ET,SF
RB,Kerwynn Williams (9446294),Kerwynn Williams,9446294,4800,ARI@IND 01:00PM ET,ARI
WR,Allen Robinson (9446577),Allen Robinson,9446577,4800,TEN@JAX 01:00PM ET,JAX
WR,Ted Ginn Jr. (9446021),Ted Ginn Jr.,9446021,4800,NE@NO 01:00PM ET,NO
QB,AJ McCarron (9446300),AJ McCarron,9446300,4700,HOU@CIN 08:25PM ET,CIN
WR,Corey Coleman (9446666),Corey Coleman,9446666,4700,CLE@BAL 01:00PM ET,CLE
TE,Delanie Walker (9445998),Delanie Walker,9445998,4700,TEN@JAX 01:00PM ET,TEN
QB,Patrick Mahomes II (9446854),Patrick Mahomes II,9446854,4700,PHI@KC 01:00PM ET,KC
RB,Adrian Peterson (9446027),Adrian Peterson,9446027,4700,NE@NO 01:00PM ET,NO
WR,Tyrell Williams (9446598),Tyrell Williams,9446598,4700,MIA@LAC 04:05PM ET,LAC
RB,C.J. Anderson (9446554),C.J. Anderson,9446554,4700,DAL@DEN 04:25PM ET,DEN
WR,Sterling Shepard (9446920),Sterling Shepard,9446920,4700,DET@NYG 08:30PM ET,NYG
QB,Tom Savage (9446317),Tom Savage,9446317,4600,HOU@CIN 08:25PM ET,HOU
WR,Rishard Matthews (9446409),Rishard Matthews,9446409,4600,TEN@JAX 01:00PM ET,TEN
QB,Chase Daniel (9446055),Chase Daniel,9446055,4600,NE@NO 01:00PM ET,NO
QB,Mike Glennon (9446223),Mike Glennon,9446223,4600,CHI@TB 01:00PM ET,CHI
RB,Thomas Rawls (9446532),Thomas Rawls,9446532,4600,SF@SEA 04:25PM ET,SEA
RB,Danny Woodhead (9446104),Danny Woodhead,9446104,4500,CLE@BAL 01:00PM ET,BAL
QB,Jacoby Brissett (9446551),Jacoby Brissett,9446551,4500,ARI@IND 01:00PM ET,IND
WR,Willie Snead (9446446),Willie Snead,9446446,4500,NE@NO 01:00PM ET,NO
QB,Case Keenum (9446106),Case Keenum,9446106,4500,MIN@PIT 01:00PM ET,MIN
QB,Landry Jones (9446179),Landry Jones,9446179,4500,MIN@PIT 01:00PM ET,PIT
RB,James Conner (9446749),James Conner,9446749,4500,MIN@PIT 01:00PM ET,PIT
QB,Mitchell Trubisky (9446707),Mitchell Trubisky,9446707,4500,CHI@TB 01:00PM ET,CHI
QB,Matt Moore (9445987),Matt Moore,9445987,4500,MIA@LAC 04:05PM ET,MIA
QB,Cardale Jones (9446619),Cardale Jones,9446619,4500,MIA@LAC 04:05PM ET,LAC
QB,Josh McCown (9445971),Josh McCown,9445971,4500,NYJ@OAK 04:05PM ET,NYJ
RB,Alfred Morris (9446124),Alfred Morris,9446124,4500,DAL@DEN 04:25PM ET,DAL
QB,Cooper Rush (9446655),Cooper Rush,9446655,4500,DAL@DEN 04:25PM ET,DAL
QB,Brian Hoyer (9446025),Brian Hoyer,9446025,4500,SF@SEA 04:25PM ET,SF
WR,Mohamed Sanu (9446254),Mohamed Sanu,9446254,4500,GB@ATL 08:30PM ET,ATL
RB,Theo Riddick (9446878),Theo Riddick,9446878,4500,DET@NYG 08:30PM ET,DET
QB,Geno Smith (9446900),Geno Smith,9446900,4500,DET@NYG 08:30PM ET,NYG
QB,Deshaun Watson (9446836),Deshaun Watson,9446836,4400,HOU@CIN 08:25PM ET,HOU
RB,Jonathan Stewart (9446047),Jonathan Stewart,9446047,4400,BUF@CAR 01:00PM ET,CAR
WR,Eric Decker (9446053),Eric Decker,9446053,4400,TEN@JAX 01:00PM ET,TEN
QB,Blake Bortles (9446432),Blake Bortles,9446432,4400,TEN@JAX 01:00PM ET,JAX
RB,LeGarrette Blount (9446182),LeGarrette Blount,9446182,4400,PHI@KC 01:00PM ET,PHI
WR,Nelson Agholor (9446628),Nelson Agholor,9446628,4400,PHI@KC 01:00PM ET,PHI
QB,Ryan Fitzpatrick (9445977),Ryan Fitzpatrick,9445977,4400,CHI@TB 01:00PM ET,TB
RB,Jacquizz Rodgers (9446194),Jacquizz Rodgers,9446194,4400,CHI@TB 01:00PM ET,TB
RB,Jamaal Williams (9446664),Jamaal Williams,9446664,4400,GB@ATL 08:30PM ET,GB
TE,Tyler Eifert (9446307),Tyler Eifert,9446307,4300,HOU@CIN 08:25PM ET,CIN
QB,Scott Tolzien (9446082),Scott Tolzien,9446082,4300,ARI@IND 01:00PM ET,IND
QB,Blaine Gabbert (9446210),Blaine Gabbert,9446210,4300,ARI@IND 01:00PM ET,ARI
QB,Matt Cassel (9445972),Matt Cassel,9445972,4300,TEN@JAX 01:00PM ET,TEN
QB,Chad Henne (9446026),Chad Henne,9446026,4300,TEN@JAX 01:00PM ET,JAX
QB,Nick Foles (9446169),Nick Foles,9446169,4300,PHI@KC 01:00PM ET,PHI
RB,Doug Martin (9446122),Doug Martin,9446122,4300,CHI@TB 01:00PM ET,TB
QB,Connor Cook (9446534),Connor Cook,9446534,4300,NYJ@OAK 04:05PM ET,OAK
WR,Cole Beasley (9446204),Cole Beasley,9446204,4300,DAL@DEN 04:25PM ET,DAL
QB,Austin Davis (9446157),Austin Davis,9446157,4300,SF@SEA 04:25PM ET,SEA
QB,Matt Schaub (9446020),Matt Schaub,9446020,4300,GB@ATL 08:30PM ET,ATL
RB,Alfred Blue (9446322),Alfred Blue,9446322,4200,HOU@CIN 08:25PM ET,HOU
QB,Cody Kessler (9446451),Cody Kessler,9446451,4200,CLE@BAL 01:00PM ET,CLE
TE,Kyle Rudolph (9446242),Kyle Rudolph,9446242,4200,MIN@PIT 01:00PM ET,MIN
RB,Matt Forte (9446029),Matt Forte,9446029,4200,NYJ@OAK 04:05PM ET,NYJ
RB,Jamaal Charles (9446060),Jamaal Charles,9446060,4200,DAL@DEN 04:25PM ET,DEN
QB,Brock Osweiler (9446263),Brock Osweiler,9446263,4200,DAL@DEN 04:25PM ET,DEN
QB,Sean Mannion (9446415),Sean Mannion,9446415,4200,WAS@LAR 04:25PM ET,LAR
RB,Eddie Lacy (9446298),Eddie Lacy,9446298,4200,SF@SEA 04:25PM ET,SEA
WR,Paul Richardson (9446426),Paul Richardson,9446426,4200,SF@SEA 04:25PM ET,SEA
QB,C.J. Beathard (9446639),C.J. Beathard,9446639,4200,SF@SEA 04:25PM ET,SF
QB,Brett Hundley (9446441),Brett Hundley,9446441,4200,GB@ATL 08:30PM ET,GB
QB,Jake Rudock (9446871),Jake Rudock,9446871,4200,DET@NYG 08:30PM ET,DET
WR,Marvin Jones Jr. (9446886),Marvin Jones Jr.,9446886,4200,DET@NYG 08:30PM ET,DET
RB,D'Onta Foreman (9446846),D'Onta Foreman,9446846,4100,HOU@CIN 08:25PM ET,HOU
RB,Javorius Allen (9446481),Javorius Allen,9446481,4100,CLE@BAL 01:00PM ET,BAL
DST,Cardinals  (9445959),Cardinals ,9445959,4100,ARI@IND 01:00PM ET,ARI
WR,Corey Davis (9446714),Corey Davis,9446714,4100,TEN@JAX 01:00PM ET,TEN
RB,Latavius Murray (9446238),Latavius Murray,9446238,4100,MIN@PIT 01:00PM ET,MIN
RB,Tarik Cohen (9446802),Tarik Cohen,9446802,4100,CHI@TB 01:00PM ET,CHI
QB,Christian Hackenberg (9446777),Christian Hackenberg,9446777,4100,NYJ@OAK 04:05PM ET,NYJ
WR,Cooper Kupp (9446682),Cooper Kupp,9446682,4100,WAS@LAR 04:25PM ET,LAR
RB,Chris Carson (9446862),Chris Carson,9446862,4100,SF@SEA 04:25PM ET,SEA
RB,Ameer Abdullah (9446874),Ameer Abdullah,9446874,4100,DET@NYG 08:30PM ET,DET
RB,Giovani Bernard (9446347),Giovani Bernard,9446347,4000,HOU@CIN 08:25PM ET,CIN
WR,Kenny Britt (9446102),Kenny Britt,9446102,4000,CLE@BAL 01:00PM ET,CLE
QB,Ryan Mallett (9446113),Ryan Mallett,9446113,4000,CLE@BAL 01:00PM ET,BAL
WR,Josh Gordon (9446283),Josh Gordon,9446283,4000,CLE@BAL 01:00PM ET,CLE
QB,Kevin Hogan (9446478),Kevin Hogan,9446478,4000,CLE@BAL 01:00PM ET,CLE
QB,Joe Webb (9446049),Joe Webb,9446049,4000,BUF@CAR 01:00PM ET,BUF
QB,Nathan Peterman (9446604),Nathan Peterman,9446604,4000,BUF@CAR 01:00PM ET,BUF
QB,Brad Kaaya (9446839),Brad Kaaya,9446839,4000,BUF@CAR 01:00PM ET,CAR
RB,Frank Gore (9445973),Frank Gore,9445973,4000,ARI@IND 01:00PM ET,IND
QB,Drew Stanton (9445990),Drew Stanton,9445990,4000,ARI@IND 01:00PM ET,ARI
RB,Robert Turbin (9446163),Robert Turbin,9446163,4000,ARI@IND 01:00PM ET,IND
RB,Andre Ellington (9446213),Andre Ellington,9446213,4000,ARI@IND 01:00PM ET,ARI
WR,Donte Moncrief (9446552),Donte Moncrief,9446552,4000,ARI@IND 01:00PM ET,IND
QB,Tyler Bray (9446330),Tyler Bray,9446330,4000,PHI@KC 01:00PM ET,KC
RB,Charcandrick West (9446798),Charcandrick West,9446798,4000,PHI@KC 01:00PM ET,KC
QB,Taysom Hill (9446280),Taysom Hill,9446280,4000,NE@NO 01:00PM ET,NO
RB,James White (9446391),James White,9446391,4000,NE@NO 01:00PM ET,NE
QB,Joshua Dobbs (9446742),Joshua Dobbs,9446742,4000,MIN@PIT 01:00PM ET,PIT
QB,Mark Sanchez (9446052),Mark Sanchez,9446052,4000,CHI@TB 01:00PM ET,CHI
WR,Kevin White (9446703),Kevin White,9446703,4000,CHI@TB 01:00PM ET,CHI
QB,Kellen Clemens (9445980),Kellen Clemens,9445980,4000,MIA@LAC 04:05PM ET,LAC
RB,Branden Oliver (9446288),Branden Oliver,9446288,4000,MIA@LAC 04:05PM ET,LAC
RB,Kenyan Drake (9446656),Kenyan Drake,9446656,4000,MIA@LAC 04:05PM ET,MIA
QB,EJ Manuel (9446209),EJ Manuel,9446209,4000,NYJ@OAK 04:05PM ET,OAK
QB,Bryce Petty (9446285),Bryce Petty,9446285,4000,NYJ@OAK 04:05PM ET,NYJ
RB,DeAndre Washington (9446526),DeAndre Washington,9446526,4000,NYJ@OAK 04:05PM ET,OAK
RB,Jalen Richard (9446647),Jalen Richard,9446647,4000,NYJ@OAK 04:05PM ET,OAK
QB,Kellen Moore (9446121),Kellen Moore,9446121,4000,DAL@DEN 04:25PM ET,DAL
QB,Paxton Lynch (9446646),Paxton Lynch,9446646,4000,DAL@DEN 04:25PM ET,DEN
QB,Brandon Allen (9446511),Brandon Allen,9446511,4000,WAS@LAR 04:25PM ET,LAR
DST,Seahawks  (9445963),Seahawks ,9445963,4000,SF@SEA 04:25PM ET,SEA
WR,Tyler Lockett (9446520),Tyler Lockett,9446520,4000,SF@SEA 04:25PM ET,SEA
WR,Taylor Gabriel (9446796),Taylor Gabriel,9446796,4000,GB@ATL 08:30PM ET,ATL
WR,Kenny Golladay (9446890),Kenny Golladay,9446890,4000,DET@NYG 08:30PM ET,DET
QB,Davis Webb (9446901),Davis Webb,9446901,4000,DET@NYG 08:30PM ET,NYG
RB,Shane Vereen (9446910),Shane Vereen,9446910,4000,DET@NYG 08:30PM ET,NYG
DST,Bengals  (9445943),Bengals ,9445943,3900,HOU@CIN 08:25PM ET,CIN
RB,Jeremy Hill (9446605),Jeremy Hill,9446605,3900,HOU@CIN 08:25PM ET,CIN
WR,Mike Wallace (9446107),Mike Wallace,9446107,3900,CLE@BAL 01:00PM ET,BAL
RB,Duke Johnson Jr. (9446635),Duke Johnson Jr.,9446635,3900,CLE@BAL 01:00PM ET,CLE
WR,Jordan Matthews (9446383),Jordan Matthews,9446383,3900,BUF@CAR 01:00PM ET,BUF
WR,Devin Funchess (9446674),Devin Funchess,9446674,3900,BUF@CAR 01:00PM ET,CAR
WR,Allen Hurns (9446326),Allen Hurns,9446326,3900,TEN@JAX 01:00PM ET,JAX
RB,T.J. Yeldon (9446607),T.J. Yeldon,9446607,3900,TEN@JAX 01:00PM ET,JAX
RB,Darren Sproles (9445978),Darren Sproles,9445978,3900,PHI@KC 01:00PM ET,PHI
RB,Rex Burkhead (9446268),Rex Burkhead,9446268,3900,NE@NO 01:00PM ET,NE
WR,Phillip Dorsett (9446476),Phillip Dorsett,9446476,3900,NE@NO 01:00PM ET,NE
WR,Kendall Wright (9446200),Kendall Wright,9446200,3900,CHI@TB 01:00PM ET,CHI
RB,Charles Sims (9446296),Charles Sims,9446296,3900,CHI@TB 01:00PM ET,TB
WR,Kenny Stills (9446335),Kenny Stills,9446335,3900,MIA@LAC 04:05PM ET,MIA
WR,Jermaine Kearse (9446198),Jermaine Kearse,9446198,3900,NYJ@OAK 04:05PM ET,NYJ
RB,Rob Kelley (9446507),Rob Kelley,9446507,3900,WAS@LAR 04:25PM ET,WAS
RB,Malcolm Brown (9446512),Malcolm Brown,9446512,3900,WAS@LAR 04:25PM ET,LAR
RB,C.J. Prosise (9446680),C.J. Prosise,9446680,3900,SF@SEA 04:25PM ET,SEA
TE,Martellus Bennett (9446064),Martellus Bennett,9446064,3900,GB@ATL 08:30PM ET,GB
WR,Will Fuller V (9446784),Will Fuller V,9446784,3800,HOU@CIN 08:25PM ET,HOU
RB,Mike Tolbert (9446031),Mike Tolbert,9446031,3800,BUF@CAR 01:00PM ET,BUF
WR,J.J. Nelson (9446413),J.J. Nelson,9446413,3800,ARI@IND 01:00PM ET,ARI
RB,Marlon Mack (9446856),Marlon Mack,9446856,3800,ARI@IND 01:00PM ET,IND
WR,Marqise Lee (9446483),Marqise Lee,9446483,3800,TEN@JAX 01:00PM ET,JAX
RB,Wendell Smallwood (9446701),Wendell Smallwood,9446701,3800,PHI@KC 01:00PM ET,PHI
RB,Damien Williams (9446630),Damien Williams,9446630,3800,MIA@LAC 04:05PM ET,MIA
RB,Chris Thompson (9446309),Chris Thompson,9446309,3800,WAS@LAR 04:25PM ET,WAS
RB,Samaje Perine (9446818),Samaje Perine,9446818,3800,WAS@LAR 04:25PM ET,WAS
RB,Matt Breida (9446786),Matt Breida,9446786,3800,SF@SEA 04:25PM ET,SF
RB,Dwayne Washington (9446876),Dwayne Washington,9446876,3800,DET@NYG 08:30PM ET,DET
RB,Paul Perkins (9446906),Paul Perkins,9446906,3800,DET@NYG 08:30PM ET,NYG
WR,Brandon LaFell (9446066),Brandon LaFell,9446066,3700,HOU@CIN 08:25PM ET,CIN
DST,Ravens  (9445968),Ravens ,9445968,3700,CLE@BAL 01:00PM ET,BAL
WR,Mike Williams (9446728),Mike Williams,9446728,3700,MIA@LAC 04:05PM ET,LAC
RB,Aaron Jones (9446743),Aaron Jones,9446743,3700,GB@ATL 08:30PM ET,GB
WR,Tyler Boyd (9446747),Tyler Boyd,9446747,3600,HOU@CIN 08:25PM ET,CIN
DST,Panthers  (9445966),Panthers ,9445966,3600,BUF@CAR 01:00PM ET,CAR
RB,Chris Ivory (9446098),Chris Ivory,9446098,3600,TEN@JAX 01:00PM ET,JAX
WR,Taywan Taylor (9446788),Taywan Taylor,9446788,3600,TEN@JAX 01:00PM ET,TEN
WR,Torrey Smith (9446140),Torrey Smith,9446140,3600,PHI@KC 01:00PM ET,PHI
WR,Eli Rogers (9446547),Eli Rogers,9446547,3600,MIN@PIT 01:00PM ET,PIT
WR,Adam Humphries (9446493),Adam Humphries,9446493,3600,CHI@TB 01:00PM ET,TB
TE,Hunter Henry (9446755),Hunter Henry,9446755,3600,MIA@LAC 04:05PM ET,LAC
WR,Jeremy Kerley (9446151),Jeremy Kerley,9446151,3600,NYJ@OAK 04:05PM ET,NYJ
WR,Terrance Williams (9446202),Terrance Williams,9446202,3600,DAL@DEN 04:25PM ET,DAL
RB,De'Angelo Henderson (9446503),De'Angelo Henderson,9446503,3600,DAL@DEN 04:25PM ET,DEN
WR,Jaelen Strong (9446933),Jaelen Strong,9446933,3500,HOU@CIN 08:25PM ET,HOU
WR,Russell Shepard (9446252),Russell Shepard,9446252,3500,BUF@CAR 01:00PM ET,CAR
WR,Zay Jones (9446765),Zay Jones,9446765,3500,BUF@CAR 01:00PM ET,BUF
RB,C.J. Spiller (9446083),C.J. Spiller,9446083,3500,PHI@KC 01:00PM ET,KC
RB,Alvin Kamara (9446792),Alvin Kamara,9446792,3500,NE@NO 01:00PM ET,NO
WR,Markus Wheaton (9446266),Markus Wheaton,9446266,3500,CHI@TB 01:00PM ET,CHI
WR,Travis Benjamin (9446224),Travis Benjamin,9446224,3500,MIA@LAC 04:05PM ET,LAC
DST,Raiders  (9445951),Raiders ,9445951,3500,NYJ@OAK 04:05PM ET,OAK
RB,Elijah McGuire (9446734),Elijah McGuire,9446734,3500,NYJ@OAK 04:05PM ET,NYJ
RB,Devontae Booker (9446720),Devontae Booker,9446720,3500,DAL@DEN 04:25PM ET,DEN
WR,Ryan Grant (9446264),Ryan Grant,9446264,3500,WAS@LAR 04:25PM ET,WAS
WR,Tavon Austin (9446320),Tavon Austin,9446320,3500,WAS@LAR 04:25PM ET,LAR
WR,Josh Doctson (9446454),Josh Doctson,9446454,3500,WAS@LAR 04:25PM ET,WAS
WR,Marquise Goodwin (9446290),Marquise Goodwin,9446290,3500,SF@SEA 04:25PM ET,SF
TE,Austin Hooper (9446736),Austin Hooper,9446736,3500,GB@ATL 08:30PM ET,ATL
RB,Devante Mays (9446860),Devante Mays,9446860,3500,GB@ATL 08:30PM ET,GB
WR,Braxton Miller (9446468),Braxton Miller,9446468,3400,HOU@CIN 08:25PM ET,HOU
