Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Steve Smith Sr.,WR,BAL,@ ARI,21st,6200,8.9,32.9,20,16.87,16.87,100,40,2.7,12.8,2.1
Jarvis Landry,WR,MIA,vs HOU,25th,6200,13,33.4,17.8,19.76,19.76,100,60,3.2,25.8,4.2
Latavius Murray,RB,OAK,@ SD,28th,6100,5.3,31.7,13.2,14.06,14.06,100,32,2.3,15.6,2.6
Sam Bradford,QB,PHI,@ CAR,8th,6100,11.1,28.8,16.2,16.99,16.99,100,63,2.8,7.8,1.3
Justin Forsett,RB,BAL,@ ARI,23rd,6100,4.8,28.2,12.8,12.59,12.59,100,0,2.1,13.4,2.2
Greg Olsen,TE,CAR,vs PHI,30th,6100,7.1,29.9,14.8,14.71,14.71,100,62,2.4,9.5,1.6
Chris Ivory,RB,NYJ,@ NE,8th,5800,11.8,29.8,14.2,17.83,17.83,100,0,3.1,13.3,2.3
Joe Flacco,QB,BAL,@ ARI,16th,5700,10,30.7,19.1,16.86,16.86,100,58,3,15.08,2.6
Matthew Stafford,QB,DET,vs MIN,9th,5700,12.1,34,19.7,19.4,19.4,100,67,3.4,18.74,3.3
Ryan Tannehill,QB,MIA,vs HOU,17th,5700,10.5,31.2,18.2,17.4,17.4,100,56,3.1,27.58,4.8
Brandin Cooks,WR,NO,@ IND,28th,5500,5.1,34.2,16.6,14.77,14.77,100,48,2.7,14.1,2.6
Joseph Randle,RB,DAL,@ NYG,9th,5500,6.2,18.5,12.3,10.28,10.28,100,0,1.9,2.4,0.4
John Brown,WR,ARI,vs BAL,32nd,5500,9.1,31,14.3,16.36,16.36,100,23,3,16.5,3
LeSean McCoy,RB,BUF,@ JAC,13th,5500,6.2,35.6,15.8,16.01,16.01,100,58,2.9,13.4,2.4
Jimmy Graham,TE,SEA,@ SF,31st,5400,7,33.4,11.2,15.81,15.81,100,36,2.9,5.1,0.9
Travis Benjamin,WR,CLE,@ STL,15th,5400,7.5,30,13.1,14.98,14.98,100,48,2.8,7.7,1.4
Blake Bortles,QB,JAC,vs BUF,10th,5400,12.9,31.8,22.3,19.23,19.23,100,68,3.6,13.98,2.6
Allen Hurns,WR,JAC,vs BUF,13th,5300,8.1,32.1,16.1,16.14,16.14,100,29,3,13.3,2.5
Derek Carr,QB,OAK,@ SD,5th,5300,8.8,32.8,19.1,16.75,16.75,100,62,3.2,23.86,4.5
Eric Decker,WR,NYJ,@ NE,22nd,5300,8.3,36.2,17.1,17.56,17.56,100,36,3.3,15.4,2.9
Brian Hoyer,QB,HOU,@ MIA,18th,5300,10.1,31.7,16.2,17.28,17.28,100,60,3.3,21.92,4.1
Vincent Jackson,WR,TB,@ WAS,14th,5300,7.8,28.2,11,14.56,14.56,100,0,2.7,2.3,0.4
Donte Moncrief,WR,IND,vs NO,24th,5200,6.9,32.1,11.2,15.33,15.33,100,18,2.9,13.4,2.6
Kendall Wright,WR,TEN,vs ATL,3rd,5200,5.3,30.2,10,13.63,13.63,100,30,2.6,14.6,2.8
Golden Tate,WR,DET,vs MIN,17th,5200,5.1,32.4,13.2,14.19,14.19,100,17,2.7,3.4,0.7
Ryan Fitzpatrick,QB,NYJ,@ NE,22nd,5200,9.1,34.3,19.1,17.52,17.52,100,34,3.4,21.7,4.2
Josh McCown,QB,CLE,@ STL,15th,5200,9.3,32.4,18.9,16.98,16.98,100,53,3.3,10.9,2.1
Jameis Winston,QB,TB,@ WAS,13th,5100,10.6,28,18.6,16.35,16.35,100,69,3.2,20.38,4
Teddy Bridgewater,QB,MIN,@ DET,27th,5100,10.9,28.8,13.7,16.85,16.85,100,0,3.3,22.74,4.5
EJ Manuel,QB,BUF,@ JAC,20th,5100,8.2,29.2,10.7,15.21,15.21,100,0,3,20.72,4.1
Landry Jones,QB,PIT,@ KC,32nd,5100,6.7,32.2,3.9,15.17,15.17,100,0,3,9.16,1.8
Nick Foles,QB,STL,vs CLE,19th,5100,9,30.6,9.8,16.18,16.18,100,0,3.2,6.32,1.2
Alex Smith,QB,KC,vs PIT,11th,5100,4.3,21.7,17.6,10.06,10.06,100,63,2,14.54,2.9
Kirk Cousins,QB,WAS,vs TB,7th,5000,9,30.6,20.5,16.22,16.22,100,60,3.2,34.18,6.8
Pierre Garcon,WR,WAS,vs TB,26th,5000,7.4,28.4,11.6,14.45,14.45,100,35,2.9,10.5,2.1
Todd Gurley,RB,STL,vs CLE,31st,5000,13.4,27.8,17.3,18.23,18.23,100,64,3.6,35.3,7.1
Zach Mettenberger,QB,TEN,vs ATL,12th,5000,7,30.7,7.3,14.88,14.88,100,0,3,9.48,1.9
Matt Cassel,QB,DAL,@ NYG,28th,5000,9.9,24.9,9.2,14.91,14.91,100,0,3,10.48,2.1
Colin Kaepernick,QB,SF,vs SEA,1st,5000,8.8,32.5,13.6,16.71,16.71,100,56,3.3,4.96,1
Travis Kelce,TE,KC,vs PIT,19th,4900,4.4,27.2,12.2,12.02,12.02,100,39,2.5,12.3,2.5
Doug Martin,RB,TB,@ WAS,18th,4900,9.7,24.4,15.6,14.61,14.61,100,42,3,23.1,4.7
Gary Barnidge,TE,CLE,@ STL,15th,4900,10.2,23.7,15.4,14.7,14.7,100,52,3,19.1,3.9
Frank Gore,RB,IND,vs NO,26th,4900,7.9,28,12.3,14.58,14.58,100,53,3,12.5,2.6
Thomas Rawls,RB,SEA,@ SF,24th,4800,0,23.8,11.7,6.21,6.21,100,0,1.3,6.1,1.3
LeGarrette Blount,RB,NE,vs NYJ,2nd,4800,3.7,29.8,10.5,12.43,12.43,100,44,2.6,-0.3,
Jason Witten,TE,DAL,@ NYG,26th,4800,4.6,21.7,10.3,10.34,10.34,100,38,2.2,13.3,2.8
Martavis Bryant,WR,PIT,@ KC,31st,4700,5.7,31.8,16.4,14.4,14.4,100,0,3.1,14.8,3.1
Danny Woodhead,RB,SD,vs OAK,1st,4600,9,33.9,15.3,17.32,17.32,100,39,3.8,33.1,7.2
Lamar Miller,RB,MIA,vs HOU,14th,4600,8.2,30.1,15.1,15.46,15.46,100,55,3.4,41.6,9
Carlos Hyde,RB,SF,vs SEA,10th,4600,4,28.6,12,12.22,12.22,100,52,2.7,4,0.9
T.J. Yeldon,RB,JAC,vs BUF,7th,4500,2.1,18,13.5,7.36,7.36,100,50,1.6,22.4,5
Julius Thomas,TE,JAC,vs BUF,8th,4500,3.7,29.8,10.4,12.38,12.38,100,5,2.8,1.4,0.3
Tavon Austin,WR,STL,vs CLE,9th,4500,5.9,22.7,12.5,11.49,11.49,100,45,2.6,10.4,2.3
Anquan Boldin,WR,SF,vs SEA,1st,4500,7.3,26.8,12.6,13.84,13.84,100,45,3.1,6.9,1.5
Rueben Randle,WR,NYG,vs DAL,12th,4400,4.4,26.6,11.7,11.79,11.79,100,0,2.7,8.8,2
Kamar Aiken,WR,BAL,@ ARI,21st,4400,7.3,19.9,12.6,11.52,11.52,100,0,2.6,1.6,0.4
Willie Snead,WR,NO,@ IND,28th,4300,8.2,31.9,12.7,16.13,16.13,100,50,3.8,5.5,1.3
Rishard Matthews,WR,MIA,vs HOU,25th,4300,3,25.8,12.7,10.64,10.64,100,23,2.5,16.5,3.8
Andre Ellington,RB,ARI,vs BAL,16th,4300,0,25,7.6,8.16,8.16,100,0,1.9,7.9,1.8
Shane Vereen,RB,NYG,vs DAL,5th,4300,4.8,23.1,9.9,10.93,10.93,100,46,2.5,7.2,1.7
Charles Clay,TE,BUF,@ JAC,23rd,4300,7.2,26.4,9.6,13.64,13.64,100,17,3.2,5.6,1.3
Michael Crabtree,WR,OAK,@ SD,2nd,4300,2.2,25.9,15,10.13,10.13,100,54,2.4,18.3,4.3
Chris Johnson,RB,ARI,vs BAL,16th,4300,6.6,22.2,11,11.81,11.81,100,0,2.7,21.2,4.9
Andre Johnson,WR,IND,vs NO,24th,4300,4.1,25.7,7.2,11.26,11.26,100,0,2.6,8.4,2
Charcandrick West,RB,KC,vs PIT,4th,4200,5.4,25.5,10.5,12.08,12.08,100,0,2.9,23.9,5.7
Stefon Diggs,WR,MIN,@ DET,23rd,4200,3.4,33.2,11.9,13.35,13.35,100,46,3.2,26.7,6.4
Duke Johnson,RB,CLE,@ STL,15th,4200,5.8,19.6,10.3,10.42,10.42,100,58,2.5,16,3.8
Jordan Reed,TE,WAS,vs TB,1st,4200,3.6,29.4,18,12.24,12.24,100,44,2.9,30.2,7.2
Terrance Williams,WR,DAL,@ NYG,16th,4200,6.1,25.3,9.8,12.52,12.52,100,43,3,11,2.6
Torrey Smith,WR,SF,vs SEA,1st,4200,4.1,26.6,8,11.64,11.64,100,0,2.8,0,
Leonard Hankerson,WR,ATL,@ TEN,10th,4200,2.8,16.7,11.4,11.1,11.1,100,0,2.6,,
Mike Wallace,WR,MIN,@ DET,23rd,4200,4.1,22.4,6.6,10.23,10.23,100,56,2.4,7.6,1.8
Doug Baldwin,WR,SEA,@ SF,29th,4100,1.5,29.1,17.4,10.66,10.66,100,41,2.6,3.9,1
Ameer Abdullah,RB,DET,vs MIN,11th,4000,2.2,13.3,7.4,8.85,8.85,100,0,2.2,4.3,1.1
Knile Davis,RB,KC,vs PIT,4th,4000,1,25.3,1.4,9.09,9.09,100,0,2.3,0.2,0.1
Jonathan Stewart,RB,CAR,vs PHI,3rd,4000,4.9,25,13.1,11.61,11.61,100,34,2.9,15.5,3.9
Rashad Jennings,RB,NYG,vs DAL,5th,4000,2.7,23.4,10.8,9.58,9.58,100,7,2.4,1.9,0.5
Delanie Walker,TE,TEN,vs ATL,32nd,3900,4,26.2,16.5,11.44,11.44,100,31,2.9,12.5,3.2
Isaiah Crowell,RB,CLE,@ STL,15th,3800,1.2,21.6,8.8,8.01,8.01,100,52,2.1,0.9,0.2
Darren Sproles,RB,PHI,@ CAR,20th,3800,1.1,21.8,10.1,8.01,8.01,100,37,2.1,9,2.4
Seahawks,DST,SEA,@ SF,30th,3800,4.6,20.5,9.9,9.92,9.92,100,38,2.6,13,3.4
Percy Harvin,WR,BUF,@ JAC,7th,3700,1.9,26.8,10,10.21,10.21,100,0,2.8,,
Kenny Britt,WR,STL,vs CLE,9th,3700,0.8,23,7.8,8.16,8.16,100,52,2.2,5.1,1.4
Jamison Crowder,WR,WAS,vs TB,26th,3700,2.9,24.8,8.6,10.23,10.23,100,42,2.8,9.8,2.6
Tevin Coleman,RB,ATL,@ TEN,32nd,3600,0,24,4.1,7.24,7.24,100,50,2,1.4,0.4
Charles Sims,RB,TB,@ WAS,18th,3600,3,18.8,11.4,8.25,8.25,100,56,2.3,7.6,2.1
Jermaine Kearse,WR,SEA,@ SF,29th,3600,5.6,20,9.4,10.36,10.36,100,16,2.9,9.4,2.6
Malcom Floyd,WR,SD,vs OAK,19th,3600,3.7,19.3,6.9,8.91,8.91,100,0,2.5,1.7,0.5
Roddy White,WR,ATL,@ TEN,10th,3600,4.6,22.9,6.6,10.69,10.69,100,0,3,7.8,2.2
Cardinals,DST,ARI,vs BAL,6th,3600,3.2,23,10.4,9.81,9.81,100,42,2.7,8,2.2
Javorius Allen,RB,BAL,@ ARI,23rd,3500,4.5,9.9,9.4,6.27,6.27,100,53,1.8,4.5,1.3
David Johnson,RB,ARI,vs BAL,16th,3500,0,26.3,13.7,7.86,7.86,100,65,2.2,4.4,1.3
Stevie Johnson,WR,SD,vs OAK,19th,3500,4.6,23.5,12.5,10.95,10.95,100,0,3.1,9,2.6
Danny Amendola,WR,NE,vs NYJ,5th,3500,2.9,20.9,11.1,8.87,8.87,100,10,2.5,22.6,6.5
Reggie Bush,RB,SF,vs SEA,10th,3500,0,12.6,1.7,0,0,100,0,0,6.4,1.8
Bishop Sankey,RB,TEN,vs ATL,29th,3400,3.7,15.1,4.9,7.53,7.53,100,0,2.2,0,
Theo Riddick,RB,DET,vs MIN,11th,3400,2.3,27.5,11.3,10.74,10.74,100,51,3.2,7.8,2.3
Marques Colston,WR,NO,@ IND,28th,3400,1.9,14.8,9.5,6.23,6.23,100,0,1.8,3,0.9
Benny Cunningham,RB,STL,vs CLE,31st,3300,0,9.2,4.3,0,0,100,0,0,4.4,1.3
Chris Thompson,RB,WAS,vs TB,25th,3300,5.3,17.6,7.1,9.44,9.44,100,54,2.9,,
Robert Woods,WR,BUF,@ JAC,7th,3300,1.8,24,8.7,9.16,9.16,100,20,2.8,23.4,7.1
Antonio Andrews,RB,TEN,vs ATL,29th,3300,8,11.3,8.1,9.06,9.06,100,0,2.7,5.7,1.7
Chris Hogan,WR,BUF,@ JAC,7th,3300,2.2,23.8,7.2,9.42,9.42,100,13,2.9,11.6,3.5
Larry Donnell,TE,NYG,vs DAL,4th,3300,2.6,23,7.9,9.39,9.39,100,4,2.8,5.8,1.8
Jordan Cameron,TE,MIA,vs HOU,9th,3300,3.7,23.2,5.7,10.16,10.16,100,3,3.1,4.3,1.3
Falcons,DST,ATL,@ TEN,31st,3300,0,19.7,5.7,5.93,5.93,100,0,1.8,9,2.7
Benjamin Watson,TE,NO,@ IND,7th,3300,6.5,15.5,12.3,9.46,9.46,100,0,2.9,9.9,3
Ted Ginn Jr.,WR,CAR,vs PHI,30th,3300,4.8,23.7,12.5,11.09,11.09,100,0,3.4,15.2,4.6
Dwayne Harris,WR,NYG,vs DAL,12th,3300,5.8,12,7.5,7.85,7.85,100,0,2.4,12.3,3.7
C.J. Spiller,RB,NO,@ IND,15th,3300,2.6,17.6,6.2,7.62,7.62,100,38,2.3,10.8,3.3
Alfred Morris,RB,WAS,vs TB,25th,3300,4.7,25.7,6.4,11.72,11.72,100,0,3.6,1.7,0.5
Josh Huff,WR,PHI,@ CAR,8th,3200,7.5,18.3,5.4,11.11,11.11,100,0,3.5,2.5,0.8
Austin Seferian-Jenkins,TE,TB,@ WAS,22nd,3200,3.6,15,11.7,7.37,7.37,100,33,2.3,,
Tyler Lockett,WR,SEA,@ SF,29th,3200,0.3,24.6,10.6,8.36,8.36,100,0,2.6,18.9,5.9
Dorial Green-Beckham,WR,TEN,vs ATL,3rd,3200,3.6,17.7,8.5,8.26,8.26,100,2,2.6,0,
Matt Jones,RB,WAS,vs TB,25th,3200,0,24.1,9.6,7.73,7.73,100,40,2.4,8.1,2.5
Zach Ertz,TE,PHI,@ CAR,25th,3200,0,26.5,11.8,8.72,8.72,100,0,2.7,11.3,3.5
Cole Beasley,WR,DAL,@ NYG,16th,3200,2.1,18.9,8.5,7.69,7.69,100,63,2.4,-1,
Patriots,DST,NE,vs NYJ,10th,3200,4.4,19.4,8.1,9.44,9.44,100,36,3,4,1.3
Toby Gerhart,RB,JAC,vs BUF,7th,3200,3.7,15.4,1.9,7.59,7.59,100,0,2.4,0.8,0.3
Dexter McCluster,RB,TEN,vs ATL,29th,3200,0,6.6,8.5,0,0,100,0,0,12.8,4
Ryan Mathews,RB,PHI,@ CAR,20th,3200,0.1,24.1,10,8.13,8.13,100,25,2.5,21.1,6.6
Michael Floyd,WR,ARI,vs BAL,32nd,3200,2.2,26.2,12.5,10.2,10.2,100,6,3.2,14.9,4.7
Joique Bell,RB,DET,vs MIN,11th,3100,0,15.2,8.1,0,0,100,0,0,5.5,1.8
Kyle Rudolph,TE,MIN,@ DET,28th,3100,2.8,21.7,8.2,9.06,9.06,100,50,2.9,9,2.9
Darren McFadden,RB,DAL,@ NYG,9th,3100,4.6,18.1,13.4,9.13,9.13,100,0,2.9,27.2,8.8
Darrius Heyward-Bey,WR,PIT,@ KC,31st,3100,5.9,18.8,5.9,10.17,10.17,100,28,3.3,,
Panthers,DST,CAR,vs PHI,11th,3100,2.1,24,10.3,9.44,9.44,100,0,3,8,2.6
Bills,DST,BUF,@ JAC,26th,3100,2.9,23,5.7,9.56,9.56,100,46,3.1,9,2.9
Orleans Darkwa,RB,NYG,vs DAL,5th,3000,0,10.6,3,0,0,100,20,0,10.8,3.6
James White,RB,NE,vs NYJ,2nd,3000,0,11.6,10.5,0,0,100,48,0,6,2
Brandon Coleman,WR,NO,@ IND,28th,3000,3.4,15.1,5.5,7.29,7.29,100,34,2.4,3.4,1.1
Albert Wilson,WR,KC,vs PIT,11th,3000,1.6,17.8,6.8,6.97,6.97,100,0,2.3,10.1,3.4
Kenny Stills,WR,MIA,vs HOU,25th,3000,1.3,22,5.9,8.17,8.17,100,8,2.7,,
Justin Hunter,WR,TEN,vs ATL,3rd,3000,1.1,15.2,6,5.84,5.84,100,46,1.9,3.7,1.2
Zac Stacy,RB,NYJ,@ NE,8th,3000,0,9.6,4.3,0,0,100,0,0,4,1.3
Branden Oliver,RB,SD,vs OAK,1st,3000,0,27.2,5,7.61,7.61,100,0,2.5,13.4,4.5
Christine Michael,RB,DAL,@ NYG,9th,3000,2.5,24.1,4,9.72,9.72,100,60,3.2,3,1
Nick Williams,WR,ATL,@ TEN,10th,3000,0,0,4.1,0,0,100,0,0,7.3,2.4
Devin Street,WR,DAL,@ NYG,16th,3000,0,3.2,2.3,0,0,100,0,0,9.5,3.2
Marlon Brown,WR,BAL,@ ARI,21st,3000,3.4,13,2.8,6.62,6.62,100,0,2.2,5.2,1.7
Aaron Dobson,WR,NE,vs NYJ,5th,3000,0,2,4.5,0,0,100,0,0,3.8,1.3
Eric Ebron,TE,DET,vs MIN,20th,3000,0,9.6,9.3,0,0,100,58,0,19.9,6.6
Devin Smith,WR,NYJ,@ NE,22nd,3000,1.6,9.8,3.6,6.52,6.52,100,0,2.2,1.7,0.6
De'Anthony Thomas,WR,KC,vs PIT,11th,3000,3,11.7,4.5,5.92,5.92,100,15,2,4.5,1.5
Damien Williams,RB,MIA,vs HOU,14th,3000,0,9.2,3.3,0,0,100,39,0,3.9,1.3
Devin Funchess,WR,CAR,vs PHI,30th,3000,3.1,16.6,6.9,7.58,7.58,100,30,2.5,3,1
Lucky Whitehead,WR,DAL,@ NYG,16th,3000,0,3.6,1.4,0,0,100,0,0,3.5,1.2
Jaelen Strong,WR,HOU,@ MIA,20th,3000,3.9,13.2,4.8,6.96,6.96,100,35,2.3,0,
Adam Thielen,WR,MIN,@ DET,23rd,3000,0,21.4,3.9,0,0,100,4,0,4,1.3
Khiry Robinson,RB,NO,@ IND,15th,3000,2.1,17.7,8.8,7.29,7.29,100,0,2.4,16.1,5.4
Taylor Gabriel,WR,CLE,@ STL,15th,3000,0,19.1,4.4,5.9,5.9,100,0,2,4.5,1.5
DeVante Parker,WR,MIA,vs HOU,25th,3000,3.5,22.7,12.1,9.93,9.93,100,43,3.3,,
Jerick McKinnon,RB,MIN,@ DET,30th,3000,0,12.8,5.2,0,0,100,9,0,4.7,1.6
Corey Philly Brown,WR,CAR,vs PHI,30th,3000,0,8.4,7.4,0,0,100,36,0,6.8,2.3
Chris Conley,WR,KC,vs PIT,11th,3000,0,6.4,4.8,0,0,100,58,0,18.3,6.1
Quinton Patton,WR,SF,vs SEA,1st,3000,3.1,16.9,4.7,7.68,7.68,100,18,2.6,1.2,0.4
Phillip Dorsett,WR,IND,vs NO,24th,3000,4.9,16.6,4.3,8.82,8.82,100,47,2.9,1.8,0.6
Donteea Dye,WR,TB,@ WAS,14th,3000,0,0,3,0,0,100,0,0,7.7,2.6
Vikings,DST,MIN,@ DET,24th,3000,1.2,24.6,8.8,8.99,8.99,100,53,3,8,2.7
Brian Hartline,WR,CLE,@ STL,15th,3000,2.1,16.2,9.4,6.77,6.77,100,0,2.3,5.2,1.7
Andre Roberts,WR,WAS,vs TB,26th,3000,0,8,3.8,0,0,100,0,0,7.9,2.6
Riley Cooper,WR,PHI,@ CAR,8th,3000,2.6,17.9,5.5,7.69,7.69,100,0,2.6,,
Fred Jackson,RB,SEA,@ SF,24th,3000,1.6,17.5,5.2,6.88,6.88,100,0,2.3,7.5,2.5
Louis Murphy,WR,TB,@ WAS,14th,3000,0,15.2,6,0,0,100,0,0,3.9,1.3
Ravens,DST,BAL,@ ARI,2nd,3000,0.5,15.2,5.4,5.39,5.39,100,36,1.8,4,1.3
Greg Jennings,WR,MIA,vs HOU,25th,3000,0,9.6,3.8,0,0,100,0,0,5.7,1.9
Jason Avant,WR,KC,vs PIT,11th,3000,0,8.8,2.7,0,0,100,0,0,3.1,1
Vernon Davis,TE,SF,vs SEA,24th,3000,2,17.6,6,7.21,7.21,100,20,2.4,10.1,3.4
Miles Austin,WR,PHI,@ CAR,8th,3000,0,9,3.8,0,0,100,0,0,9.2,3.1
Ahmad Bradshaw,RB,IND,vs NO,26th,3000,0,17.9,7.2,5.69,5.69,100,0,1.9,2.3,0.8
Andrew Hawkins,WR,CLE,@ STL,15th,3000,1.1,21.5,7,7.93,7.93,100,0,2.6,4.1,1.4
Marcus Easley,WR,BUF,@ JAC,7th,3000,0,0,4.3,0,0,100,0,0,12.8,4.3
Markus Wheaton,WR,PIT,@ KC,31st,3000,3,17.4,9.6,7.82,7.82,100,16,2.6,3.6,1.2
Jarius Wright,WR,MIN,@ DET,23rd,3000,0,14.8,5.3,0,0,100,0,0,6.1,2
Jonas Gray,RB,MIA,vs HOU,14th,3000,0,28,4.6,0,0,100,0,0,6.8,2.3
Ryan Grant,WR,WAS,vs TB,26th,3000,0,5.6,5.2,0,0,100,0,0,14.4,4.8
Chris Owusu,WR,NYJ,@ NE,22nd,3000,0,9.8,4.7,0,0,100,0,0,4.5,1.5
Charles Johnson,WR,MIN,@ DET,23rd,3000,0.3,17.4,3.6,6.01,6.01,100,0,2,3.1,1
Brian Quick,WR,STL,vs CLE,9th,3000,0.7,20.8,2.2,7.36,7.36,100,34,2.5,0,
Dontrelle Inman,WR,SD,vs OAK,19th,3000,0,22,8.4,6.84,6.84,100,0,2.3,4.6,1.5
Coby Fleener,TE,IND,vs NO,29th,3000,0.3,23.7,8.2,8.11,8.11,100,39,2.7,7.7,2.6
Jeremy Kerley,WR,NYJ,@ NE,22nd,3000,0,13,2.7,0,0,100,48,0,11.7,3.9
Robert Turbin,RB,CLE,@ STL,15th,3000,3.8,16.1,3.5,7.86,7.86,100,23,2.6,5.8,1.9
Chris Polk,RB,HOU,@ MIA,27th,3000,0,8.8,4.8,0,0,100,0,0,3.8,1.3
Ladarius Green,TE,SD,vs OAK,27th,2900,1.9,20.8,8.3,8.24,8.24,100,0,2.8,18.5,6.4
Jacob Tamme,TE,ATL,@ TEN,13th,2900,5,19.1,8.9,9.67,9.67,100,42,3.3,6.6,2.3
Jets,DST,NYJ,@ NE,1st,2900,4.4,17.3,7.1,8.66,8.66,100,9,3,2,0.7
Texans,DST,HOU,@ MIA,27th,2900,3.5,17,9.4,7.99,7.99,100,33,2.8,2,0.7
Giants,DST,NYG,vs DAL,25th,2800,2.3,23,7.1,9.23,9.23,100,0,3.3,22,7.9
Jared Cook,TE,STL,vs CLE,11th,2800,2.1,19.8,5.5,8.04,8.04,100,0,2.9,2.9,1
Chris Gragg,TE,BUF,@ JAC,23rd,2700,0,4.6,3.9,0,0,100,0,0,5.5,2
Dwayne Allen,TE,IND,vs NO,29th,2700,0.8,21.5,2.8,7.66,7.66,100,19,2.8,2,0.7
Heath Miller,TE,PIT,@ KC,17th,2700,0.9,21.3,8.7,7.74,7.74,100,0,2.9,0,
Eagles,DST,PHI,@ CAR,4th,2700,0,21.3,7.5,6.46,6.46,100,38,2.4,7,2.6
Dolphins,DST,MIA,vs HOU,28th,2700,2.3,23.6,5.8,9.39,9.39,100,0,3.5,12,4.4
Chiefs,DST,KC,vs PIT,17th,2700,0.2,21.5,10.9,7.33,7.33,100,30,2.7,12,4.4
Buccaneers,DST,TB,@ WAS,8th,2600,0,16.9,6.4,4.93,4.93,100,0,1.9,8,3.1
Chargers,DST,SD,vs OAK,23rd,2600,3,18.9,4.8,8.33,8.33,100,26,3.2,-3,
