Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Jeremy Maclin,WR,KC,@ HOU,15th,6900,5,35.6,16.9,15.24,15.24,100,0,2.2,10.2,1.5
Sam Bradford,QB,PHI,@ ATL,15th,6900,9,26.7,16.2,14.9,14.9,100,0,2.2,18.44,2.7
Jay Cutler,QB,CHI,vs GB,15th,6800,10.5,32.1,16.8,17.7,17.7,100,0,2.6,15.1,2.2
DeSean Jackson,WR,WAS,vs MIA,15th,6800,3.9,28.8,12.1,12.2,12.2,100,0,1.8,0,
Amari Cooper,WR,OAK,vs CIN,15th,6700,6.9,35.7,14.3,16.46,16.46,100,0,2.5,9.7,1.4
DeMarco Murray,RB,PHI,@ ATL,15th,6700,7.3,28.9,12.6,14.52,14.52,100,0,2.2,18,2.7
Joe Flacco,QB,BAL,@ DEN,15th,6700,10.9,31.6,19.1,17.79,17.79,100,0,2.7,2.68,0.4
Brandon Marshall,WR,NYJ,vs CLE,15th,6600,7.2,31.5,23.2,15.27,15.27,100,0,2.3,18.2,2.8
Julian Edelman,WR,NE,vs PIT,15th,6600,5.5,28,19.6,13.02,13.02,100,0,2,21.6,3.3
Teddy Bridgewater,QB,MIN,@ SF,15th,6600,14.3,32.3,13.7,20.32,20.32,100,0,3.1,9.84,1.5
Roddy White,WR,ATL,vs PHI,15th,6500,5.7,24,6.6,11.83,11.83,100,0,1.8,12.4,1.9
Carson Palmer,QB,ARI,vs NO,15th,6500,14.4,31.5,21.8,20.14,20.14,100,0,3.1,28.68,4.4
Andre Ellington,RB,ARI,vs NO,15th,6400,0,20.9,7.6,4.13,4.13,100,0,0.6,13.6,2.1
Steve Smith Sr.,WR,BAL,@ DEN,15th,6400,2.2,26.2,20,10.25,10.25,100,0,1.6,3.3,0.5
Golden Tate,WR,DET,@ SD,15th,6300,3.2,30.5,13.2,12.3,12.3,100,0,2,6.4,1
Justin Forsett,RB,BAL,@ DEN,15th,6200,2.4,25.8,12.8,10.16,10.16,100,0,1.6,9.6,1.5
Anquan Boldin,WR,SF,vs MIN,15th,6200,2.1,21.6,12.6,8.55,8.55,100,0,1.4,7.6,1.2
Alex Smith,QB,KC,@ HOU,15th,6200,9.7,27.1,17.6,15.51,15.51,100,0,2.5,23.22,3.7
Andy Dalton,QB,CIN,@ OAK,15th,6100,11,29.9,20.4,17.34,17.34,100,0,2.8,18.86,3.1
Derek Carr,QB,OAK,vs CIN,15th,6100,10.3,34.3,19.1,18.26,18.26,100,0,3,3.24,0.5
Andre Johnson,WR,IND,@ BUF,15th,6100,0,19.6,7.2,5.21,5.21,100,0,0.9,6.4,1
Mike Wallace,WR,MIN,@ SF,15th,6000,6.3,24.6,6.6,12.38,12.38,100,0,2.1,12.3,2.1
Marques Colston,WR,NO,@ ARI,15th,6000,6.7,19.6,9.5,11,11,100,0,1.8,5.9,1
Jameis Winston,QB,TB,vs TEN,15th,6000,12.1,29.5,18.6,17.88,17.88,100,0,3,16.2,2.7
Vincent Jackson,WR,TB,vs TEN,15th,6000,2.3,22.6,11,9.05,9.05,100,0,1.5,9.1,1.5
Eric Decker,WR,NYJ,vs CLE,15th,6000,6,33.9,17.1,15.32,15.32,100,0,2.6,11.7,2
Marcus Mariota,QB,TEN,@ TB,15th,6000,9.3,35.1,19.7,17.93,17.93,100,0,3,24.96,4.2
Blake Bortles,QB,JAC,vs CAR,15th,5900,13.6,32.5,22.3,19.94,19.94,100,0,3.4,11.92,2
Torrey Smith,WR,SF,vs MIN,15th,5900,0,22.1,8,7.13,7.13,100,0,1.2,2.1,0.4
Joseph Randle,RB,DAL,vs NYG,15th,5900,6.9,19.2,12.3,11.04,11.04,100,0,1.9,13.7,2.3
Jonathan Stewart,RB,CAR,@ JAC,15th,5800,8.2,28.3,13.1,14.9,14.9,100,0,2.6,12.1,2.1
Michael Floyd,WR,ARI,vs NO,15th,5800,4.8,28.8,12.5,12.78,12.78,100,0,2.2,2.8,0.5
Latavius Murray,RB,OAK,vs CIN,15th,5700,5.3,31.7,13.2,14.08,14.08,100,0,2.5,15,2.6
Nelson Agholor,WR,PHI,@ ATL,15th,5700,2.6,14.9,4.3,6.72,6.72,100,0,1.2,1.5,0.3
Jarvis Landry,WR,MIA,@ WAS,15th,5600,9.4,29.8,17.8,16.25,16.25,100,0,2.9,20.7,3.7
Mark Ingram,RB,NO,@ ARI,15th,5600,5.5,32.2,17.3,14.38,14.38,100,0,2.6,20.2,3.6
Jimmy Graham,TE,SEA,@ STL,15th,5600,0,24.7,11.2,7.05,7.05,100,0,1.3,17.1,3.1
Larry Fitzgerald,WR,ARI,vs NO,15th,5500,8.4,31.8,18.2,16.24,16.24,100,0,3,14.7,2.7
Ryan Fitzpatrick,QB,NYJ,vs CLE,15th,5500,10.2,35.4,19.1,18.57,18.57,100,0,3.4,14.06,2.6
Alfred Morris,RB,WAS,vs MIA,15th,5500,0,19.8,6.4,5.75,5.75,100,0,1,15.1,2.7
Lamar Miller,RB,MIA,@ WAS,15th,5500,9.5,31.4,15.1,16.78,16.78,100,0,3.1,8.5,1.5
T.J. Yeldon,RB,JAC,vs CAR,15th,5500,5.4,21.2,13.5,10.65,10.65,100,0,1.9,9.7,1.8
Melvin Gordon,RB,SD,vs DET,15th,5500,5.7,35.4,8,15.58,15.58,100,0,2.8,8.7,1.6
Frank Gore,RB,IND,@ BUF,15th,5400,5.2,25.3,12.3,11.94,11.94,100,0,2.2,5.1,0.9
Allen Robinson,WR,JAC,vs CAR,15th,5400,10.2,32.4,20.1,17.63,17.63,100,0,3.3,3.7,0.7
Greg Olsen,TE,CAR,@ JAC,15th,5300,6.7,29.5,14.8,14.27,14.27,100,0,2.7,2.1,0.4
Carlos Hyde,RB,SF,vs MIN,15th,5300,2.6,27.2,12,10.79,10.79,100,0,2,35.2,6.6
Malcom Floyd,WR,SD,vs DET,15th,5300,3.5,19.1,6.9,8.66,8.66,100,0,1.6,3.9,0.7
Nick Foles,QB,STL,vs SEA,15th,5300,7.9,29.5,9.8,15.11,15.11,100,0,2.9,20.98,4
Pierre Garcon,WR,WAS,vs MIA,15th,5200,1,22,11.6,7.99,7.99,100,0,1.5,13.4,2.6
Josh McCown,QB,CLE,@ NYJ,15th,5200,4,27.1,18.9,11.66,11.66,100,0,2.2,3.26,0.6
Joique Bell,RB,DET,@ SD,15th,5200,1.1,23.9,8.1,8.69,8.69,100,0,1.7,6.1,1.2
LeGarrette Blount,RB,NE,vs PIT,15th,5100,2.9,29,10.5,11.64,11.64,100,0,2.3,,
Ryan Mallett,QB,HOU,vs KC,15th,5100,0,11,11,0,0,100,0,0,10.52,2.1
DeAngelo Williams,RB,PIT,@ NE,15th,5100,8.2,38.8,15.4,18.41,18.41,100,0,3.6,17.2,3.4
Rashad Jennings,RB,NYG,@ DAL,15th,5100,4.9,25.6,10.8,11.77,11.77,100,0,2.3,11.2,2.2
Victor Cruz,WR,NYG,@ DAL,15th,5100,4.4,22.7,,10.5,10.5,100,0,2.1,,
Kendall Wright,WR,TEN,@ TB,15th,5100,4.2,29.1,10,12.5,12.5,100,0,2.5,23.1,4.5
Rueben Randle,WR,NYG,@ DAL,15th,5100,3.4,25.6,11.7,10.83,10.83,100,0,2.1,5.3,1
Brian Hoyer,QB,HOU,vs KC,15th,5100,5.7,27.3,16.2,12.86,12.86,100,0,2.5,11.44,2.2
Tyrod Taylor,QB,BUF,vs IND,15th,5000,8.9,32.9,19.9,16.93,16.93,100,0,3.4,15.9,3.2
Matt McGloin,QB,OAK,vs CIN,15th,5000,0,6,5.8,0,0,100,0,0,11.68,2.3
Breshad Perriman,WR,BAL,@ DEN,15th,5000,3.6,15.6,,7.61,7.61,100,0,1.5,,
Blaine Gabbert,QB,SF,vs MIN,15th,5000,4.6,27.2,18,12.15,12.15,100,0,2.4,,
Kevin White,WR,CHI,vs GB,15th,5000,7.6,14.6,,9.95,9.95,100,0,2,,
Johnny Manziel,QB,CLE,@ NYJ,15th,5000,0,7.6,12.1,0,0,100,0,0,11.78,2.4
Trevor Siemian,QB,DEN,vs BAL,15th,5000,5.4,29.1,-0.1,13.27,13.27,100,0,2.7,,
Kirk Cousins,QB,WAS,vs MIA,15th,5000,9.7,31.3,20.5,16.88,16.88,100,0,3.4,9.74,1.9
Case Keenum,QB,STL,vs SEA,15th,5000,3.5,27.5,9.3,11.5,11.5,100,0,2.3,,
Brock Osweiler,QB,DEN,vs BAL,15th,5000,9.8,30.2,15.8,16.57,16.57,100,0,3.3,,
Charles Johnson,WR,MIN,@ SF,15th,4900,0,16.8,3.6,5.36,5.36,100,0,1.1,4.7,1
Tevin Coleman,RB,ATL,vs PHI,15th,4800,4.4,29.6,4.1,12.83,12.83,100,0,2.7,8,1.7
Kenny Britt,WR,STL,vs SEA,15th,4800,0.3,22.5,7.8,7.66,7.66,100,0,1.6,5.7,1.2
Todd Gurley,RB,STL,vs SEA,15th,4800,10.9,25.3,17.3,15.7,15.7,100,0,3.3,,
Travis Kelce,TE,KC,@ HOU,15th,4800,4.3,27.1,12.2,11.86,11.86,100,0,2.5,31.6,6.6
Giovani Bernard,RB,CIN,@ OAK,15th,4700,5.7,27,11.7,12.78,12.78,100,0,2.7,14.8,3.1
Kenny Stills,WR,MIA,@ WAS,15th,4700,0.7,21.4,5.9,7.64,7.64,100,0,1.6,2.2,0.5
Isaiah Crowell,RB,CLE,@ NYJ,15th,4600,4.6,25,8.8,11.37,11.37,100,0,2.5,5.3,1.2
Doug Baldwin,WR,SEA,@ STL,15th,4600,4.5,32.1,17.4,13.69,13.69,100,0,3,10.5,2.3
Julius Thomas,TE,JAC,vs CAR,15th,4500,3.9,30,10.4,12.62,12.62,100,0,2.8,,
John Brown,WR,ARI,vs NO,15th,4500,3.5,25.4,14.3,10.8,10.8,100,0,2.4,14.6,3.2
Doug Martin,RB,TB,vs TEN,15th,4500,5.1,19.8,15.6,10.02,10.02,100,0,2.2,6.4,1.4
Percy Harvin,WR,BUF,vs IND,15th,4400,1.5,26.4,10,9.83,9.83,100,0,2.2,19.8,4.5
Darren McFadden,RB,DAL,vs NYG,15th,4400,3.6,17.1,13.4,8.14,8.14,100,0,1.9,4.5,1
Davante Adams,WR,GB,@ CHI,15th,4400,0,29.6,8.2,9.2,9.2,100,0,2.1,9.9,2.3
Michael Crabtree,WR,OAK,vs CIN,15th,4400,6.5,30.2,15,14.44,14.44,100,0,3.3,8.7,2
Brandon LaFell,WR,NE,vs PIT,15th,4300,0,23.9,8.4,7.3,7.3,100,0,1.7,,
Bishop Sankey,RB,TEN,@ TB,15th,4300,5.3,16.7,4.9,9.11,9.11,100,0,2.1,22.6,5.3
Marqise Lee,WR,JAC,vs CAR,15th,4300,0,16.4,4.9,5,5,100,0,1.2,,
Devonta Freeman,RB,ATL,vs PHI,15th,4300,5.6,34.7,22.1,15.32,15.32,100,0,3.6,7.7,1.8
Greg Jennings,WR,MIA,@ WAS,15th,4300,3,17.4,3.8,7.83,7.83,100,0,1.8,5.9,1.4
Martellus Bennett,TE,CHI,vs GB,15th,4300,0,25.1,10.4,8.32,8.32,100,0,1.9,16.5,3.8
Shane Vereen,RB,NYG,@ DAL,15th,4200,4,22.3,9.9,10.09,10.09,100,0,2.4,10,2.4
Brian Quick,WR,STL,vs SEA,15th,4200,0,19,2.2,5.62,5.62,100,0,1.3,,
Marvin Jones,WR,CIN,@ OAK,15th,4200,6,33.6,10.9,15.15,15.15,100,0,3.6,3.9,0.9
Justin Hunter,WR,TEN,@ TB,15th,4200,1,15.1,6,5.67,5.67,100,0,1.4,2.1,0.5
James Jones,WR,NYG,@ DAL,15th,4200,0,13,12.5,0,0,100,0,0,21.1,5
Antonio Gates,TE,SD,vs DET,15th,4200,5,28.4,13.5,12.79,12.79,100,0,3,,
Chris Ivory,RB,NYJ,vs CLE,15th,4100,0.8,18.8,14.2,6.75,6.75,100,0,1.6,23,5.6
DeVante Parker,WR,MIA,@ WAS,15th,4100,4.9,24.1,12.1,11.34,11.34,100,0,2.8,,
Jason Witten,TE,DAL,vs NYG,15th,4000,5.6,22.7,10.3,11.31,11.31,100,0,2.8,26,6.5
Ameer Abdullah,RB,DET,@ SD,15th,4000,1.9,11.4,7.4,7.6,7.6,100,0,1.9,19.4,4.9
Terrance Williams,WR,DAL,vs NYG,15th,4000,0,19,9.8,6.16,6.16,100,0,1.5,11,2.8
Allen Hurns,WR,JAC,vs CAR,15th,4000,4.2,28.2,16.1,12.23,12.23,100,0,3.1,10,2.5
Eddie Royal,WR,CHI,vs GB,15th,3900,3.8,29,7.4,12.16,12.16,100,0,3.1,1.8,0.5
Fred Jackson,RB,BUF,vs IND,15th,3900,0,10.6,5.2,0,0,100,0,0,3.9,1
Reggie Bush,RB,SF,vs MIN,15th,3900,0,16.4,1.7,3.82,3.82,100,0,1,0.8,0.2
Dorial Green-Beckham,WR,TEN,@ TB,15th,3900,1,15.1,8.5,5.69,5.69,100,0,1.5,,
Jaelen Strong,WR,HOU,vs KC,15th,3800,2.7,12,4.8,5.85,5.85,100,0,1.5,,
Charles Sims,RB,TB,vs TEN,15th,3800,7,22.9,11.4,12.26,12.26,100,0,3.2,5.5,1.4
Markus Wheaton,WR,PIT,@ NE,15th,3800,3.3,17.7,9.6,8.06,8.06,100,0,2.1,10.5,2.8
Jordan Cameron,TE,MIA,@ WAS,15th,3800,0.1,19.6,5.7,6.62,6.62,100,0,1.7,11.3,3
David Johnson,RB,ARI,vs NO,15th,3800,9,36.6,13.7,18.15,18.15,100,0,4.8,12.5,3.3
James White,RB,NE,vs PIT,15th,3800,4.9,22.3,10.5,10.7,10.7,100,0,2.8,,
Chris Conley,WR,KC,@ HOU,15th,3800,2.3,11.9,4.8,5.48,5.48,100,0,1.4,,
Devin Funchess,WR,CAR,@ JAC,15th,3800,3.3,16.8,6.9,7.77,7.77,100,0,2,1.9,0.5
Danny Woodhead,RB,SD,vs DET,15th,3700,2.6,27.5,15.3,10.9,10.9,100,0,2.9,22.2,6
Matt Jones,RB,WAS,vs MIA,15th,3700,3,27.6,9.6,11.2,11.2,100,0,3,2.8,0.8
Charles Clay,TE,BUF,vs IND,15th,3700,0.1,19.3,9.6,6.46,6.46,100,0,1.7,8.3,2.2
Stevie Johnson,WR,SD,vs DET,15th,3700,2.8,21.7,12.5,9.09,9.09,100,0,2.5,20.2,5.5
Cody Latimer,WR,DEN,vs BAL,15th,3700,4.1,9.2,2.6,5.83,5.83,100,0,1.6,,
Danny Amendola,WR,NE,vs PIT,15th,3700,1.5,19.4,11.1,7.45,7.45,100,0,2,4.4,1.2
Jermaine Kearse,WR,SEA,@ STL,15th,3700,2,16.4,9.4,6.79,6.79,100,0,1.8,15.6,4.2
Knile Davis,RB,KC,@ HOU,15th,3600,0,22,1.4,5.8,5.8,100,0,1.6,3.8,1.1
Zach Ertz,TE,PHI,@ ATL,15th,3600,0.4,27.1,11.8,9.3,9.3,100,0,2.6,7.6,2.1
Terrance West,RB,CLE,@ NYJ,15th,3600,2.2,22.3,3.4,8.93,8.93,100,0,2.5,3.1,0.9
Ryan Mathews,RB,PHI,@ ATL,15th,3600,5.1,29.1,10,13.1,13.1,100,0,3.6,11.8,3.3
Nick Toon,WR,NO,@ ARI,15th,3600,3.8,9.5,,5.67,5.67,100,0,1.6,,
Cecil Shorts III,WR,HOU,vs KC,15th,3600,1,19.9,10.1,7.33,7.33,100,0,2,9.7,2.7
James Starks,RB,GB,@ CHI,15th,3600,0.6,15.9,10.8,5.69,5.69,100,0,1.6,0.2,0.1
Phillip Dorsett,WR,IND,@ BUF,15th,3600,7.4,19.1,4.3,11.28,11.28,100,0,3.1,5.5,1.5
Alfred Blue,RB,HOU,vs KC,15th,3600,0,13.5,8.7,2.86,2.86,100,0,0.8,5.9,1.6
Branden Oliver,RB,SD,vs DET,15th,3500,0,22.1,5,2.48,2.48,100,0,0.7,3.1,0.9
Cameron Artis-Payne,RB,CAR,@ JAC,15th,3500,0,22.7,5.9,6.5,6.5,100,0,1.9,,
Kyle Rudolph,TE,MIN,@ SF,15th,3500,3.5,22.4,8.2,9.77,9.77,100,0,2.8,10.3,2.9
Ladarius Green,TE,SD,vs DET,15th,3500,2.5,21.4,8.3,8.76,8.76,100,0,2.5,18.4,5.3
Robert Woods,WR,BUF,vs IND,15th,3500,0,22.1,8.7,7.28,7.28,100,0,2.1,4.7,1.3
Damien Williams,RB,MIA,@ WAS,15th,3500,0,13.5,3.3,4.28,4.28,100,0,1.2,1.3,0.4
Fozzy Whittaker,RB,CAR,@ JAC,15th,3500,5.9,21.8,2.5,11.23,11.23,100,0,3.2,2.5,0.7
Javorius Allen,RB,BAL,@ DEN,15th,3500,0.7,6.1,9.4,2.48,2.48,100,0,0.7,4.4,1.3
Tyler Eifert,TE,CIN,@ OAK,15th,3500,2.4,27.9,15,10.9,10.9,100,0,3.1,34.4,9.8
Marquess Wilson,WR,CHI,vs GB,15th,3500,0,25.3,7.6,8.33,8.33,100,0,2.4,7.9,2.3
Andrew Hawkins,WR,CLE,@ NYJ,15th,3500,0,18.4,7,4.83,4.83,100,0,1.4,5.4,1.5
Jacquizz Rodgers,RB,CHI,vs GB,15th,3500,0,14.8,1.2,3.59,3.59,100,0,1,1.6,0.5
Cole Beasley,WR,DAL,vs NYG,15th,3400,4.9,21.7,8.5,10.5,10.5,100,0,3.1,7.9,2.3
Lorenzo Taliaferro,RB,BAL,@ DEN,15th,3400,0,16.9,6.2,4.14,4.14,100,0,1.2,,
Dwayne Allen,TE,IND,@ BUF,15th,3400,4.1,24.8,2.8,10.96,10.96,100,0,3.2,10.7,3.1
Coby Fleener,TE,IND,@ BUF,15th,3400,2.6,26,8.2,10.36,10.36,100,0,3,3.5,1
Owen Daniels,TE,DEN,vs BAL,15th,3400,3.1,19.6,7.4,8.58,8.58,100,0,2.5,2.5,0.7
Delanie Walker,TE,TEN,@ TB,15th,3400,8.5,30.7,16.5,15.94,15.94,100,0,4.7,13.3,3.9
Jay Ajayi,RB,MIA,@ WAS,15th,3400,0.2,29.8,4.7,10.05,10.05,100,0,3,,
Josh Hill,TE,NO,@ ARI,15th,3400,2.7,17.7,3.1,7.69,7.69,100,0,2.3,,
Austin Seferian-Jenkins,TE,TB,vs TEN,15th,3400,2,13.4,11.7,5.82,5.82,100,0,1.7,31,9.1
Seahawks,DST,SEA,@ STL,15th,3400,5.9,21.8,9.9,11.17,11.17,100,0,3.3,19,5.6
Dexter McCluster,RB,TEN,@ TB,15th,3300,1,10.9,8.5,4.28,4.28,100,0,1.3,0.8,0.2
Jordan Reed,TE,WAS,vs MIA,15th,3300,4.6,30.4,18,13.2,13.2,100,0,4,19.3,5.8
Kamar Aiken,WR,BAL,@ DEN,15th,3300,3.8,16.4,12.6,7.98,7.98,100,0,2.4,0.9,0.3
Mohamed Sanu,WR,CIN,@ OAK,15th,3300,5.2,27.7,5.7,12.72,12.72,100,0,3.9,5.4,1.6
Heath Miller,TE,PIT,@ NE,15th,3300,1.3,21.7,8.7,8.13,8.13,100,0,2.5,16.4,5
Dri Archer,RB,PIT,@ NE,15th,3300,7.4,12.1,0,8.95,8.95,100,0,2.7,0,
Jerick McKinnon,RB,MIN,@ SF,15th,3300,5,24.2,5.2,11.36,11.36,100,0,3.4,4.8,1.5
Theo Riddick,RB,DET,@ SD,15th,3300,5.1,30.3,11.3,13.5,13.5,100,0,4.1,11.7,3.5
Brian Hartline,WR,CLE,@ NYJ,15th,3300,0.6,14.7,9.4,5.33,5.33,100,0,1.6,4,1.2
Tavon Austin,WR,STL,vs SEA,15th,3300,4.3,21.1,12.5,9.86,9.86,100,0,3,15.5,4.7
Darren Sproles,RB,PHI,@ ATL,15th,3300,2.9,23.6,10.1,9.77,9.77,100,0,3,19.6,5.9
Bengals,DST,CIN,@ OAK,15th,3200,3.6,17.7,8.6,8.32,8.32,100,0,2.6,10,3.1
Andre Roberts,WR,WAS,vs MIA,15th,3200,0,11.8,3.8,3.83,3.83,100,0,1.2,6.6,2.1
Larry Donnell,TE,NYG,@ DAL,15th,3200,0,18.9,7.9,5.31,5.31,100,0,1.7,5.1,1.6
Chris Johnson,RB,ARI,vs NO,15th,3200,0.3,15.9,11,5.46,5.46,100,0,1.7,3.7,1.2
Browns,DST,CLE,@ NYJ,15th,3100,0.5,16.4,5.3,5.82,5.82,100,0,1.9,1,0.3
Panthers,DST,CAR,@ JAC,15th,3100,3.5,25.4,10.3,10.82,10.82,100,0,3.5,21,6.8
Vernon Davis,TE,SF,vs MIN,15th,3100,3.4,19,6,8.58,8.58,100,0,2.8,7.7,2.5
Jeremy Langford,RB,CHI,vs GB,15th,3000,8.4,22.2,10,12.95,12.95,100,0,4.3,0.1,0
Tim Hightower,RB,NO,@ ARI,15th,3000,0,18.5,14.9,4.06,4.06,100,0,1.4,,
Brandon Coleman,WR,NO,@ ARI,15th,3000,1.1,12.8,5.5,5,5,100,0,1.7,14.1,4.7
Sammie Coates,WR,PIT,@ NE,15th,3000,0,27.6,2.1,8.42,8.42,100,0,2.8,,
Karlos Williams,RB,BUF,vs IND,15th,3000,0.8,4.6,11.9,3.04,3.04,100,0,1,11.5,3.8
Ty Montgomery,WR,GB,@ CHI,15th,3000,0,26.7,7,8.33,8.33,100,0,2.8,0,
Charcandrick West,RB,KC,@ HOU,15th,3000,0,19.3,10.5,5.87,5.87,100,0,2,,
Josh Robinson,RB,IND,@ BUF,15th,3000,1.4,8.6,2.4,5.7,5.7,100,0,1.9,1.1,0.4
Chris Matthews,WR,SEA,@ STL,15th,3000,1.2,7.2,3.1,4.83,4.83,100,0,1.6,1.8,0.6
Thomas Rawls,RB,SEA,@ STL,15th,3000,1.8,28.2,11.7,10.64,10.64,100,0,3.5,0.5,0.2
Rashad Greene,WR,JAC,vs CAR,15th,3000,0,1.8,5.1,0,0,100,0,0,15.8,5.3
Jordan Norwood,WR,DEN,vs BAL,15th,3000,0,7.8,4.3,0,0,100,0,0,4.5,1.5
Chris Thompson,RB,WAS,vs MIA,15th,3000,4,16.3,7.1,8.08,8.08,100,0,2.7,1.1,0.4
Ted Ginn Jr.,WR,CAR,@ JAC,15th,3000,1.3,20.2,12.5,7.57,7.57,100,0,2.5,7.4,2.5
Tyler Lockett,WR,SEA,@ STL,15th,3000,3.4,27.7,10.6,11.54,11.54,100,0,3.8,13.4,4.5
