Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Chris Hogan,WR,BUF,@ NYJ,22nd,3500,0,21.1,7.2,6.73,6.73,100,20,1.9,,
Charles Sims,RB,TB,vs DAL,25th,3500,4.4,20.2,11.4,9.65,9.65,100,56,2.8,5.1,1.5
Ryan Mathews,RB,PHI,vs MIA,24th,3500,2.7,26.7,10,10.66,10.66,100,18,3,12,3.4
Marcel Reece,RB,OAK,vs MIN,5th,3500,1.4,8.7,,5.77,5.77,100,0,1.6,,
Seahawks,DST,SEA,vs ARI,20th,3500,4.4,20.3,9.9,9.69,9.69,100,44,2.8,11,3.1
Nelson Agholor,WR,PHI,vs MIA,20th,3400,1.6,13.9,4.3,5.67,5.67,100,43,1.7,6.2,1.8
Isaiah Crowell,RB,CLE,@ PIT,7th,3400,2.7,23.1,8.8,9.53,9.53,100,51,2.8,0.9,0.3
Ameer Abdullah,RB,DET,@ GB,27th,3400,2,11.7,7.4,7.83,7.83,100,0,2.3,3.2,0.9
Doug Baldwin,WR,SEA,vs ARI,23rd,3400,2,29.6,17.4,11.21,11.21,100,37,3.3,29.4,8.6
Ted Ginn Jr.,WR,CAR,@ TEN,12th,3400,6.2,25.1,12.5,12.49,12.49,100,7,3.7,8.5,2.5
Eddie Royal,WR,CHI,@ STL,15th,3400,0,23.8,7.4,6.97,6.97,100,40,2.1,,
Marques Colston,WR,NO,@ WAS,25th,3400,4.2,17.1,9.5,8.48,8.48,100,0,2.5,5.2,1.5
Broncos,DST,DEN,vs KC,26th,3400,6.3,23.4,10.8,11.99,11.99,100,50,3.5,1,0.3
Matt Jones,RB,WAS,vs NO,17th,3300,2,26.6,9.6,10.18,10.18,100,31,3.1,30.7,9.3
Eric Ebron,TE,DET,@ GB,20th,3300,5.1,19.5,9.3,9.91,9.91,100,62,3,6.8,2.1
Javorius Allen,RB,BAL,vs JAC,16th,3300,2.6,8,9.4,4.43,4.43,100,53,1.3,3.3,1
Theo Riddick,RB,DET,@ GB,27th,3300,0.2,25.4,11.3,8.57,8.57,100,52,2.6,5.6,1.7
Alfred Morris,RB,WAS,vs NO,17th,3300,0.4,21.4,6.4,7.37,7.37,100,0,2.2,13.6,4.1
Dexter McCluster,RB,TEN,vs CAR,9th,3300,4,13.9,8.5,7.28,7.28,100,0,2.2,14.2,4.3
Bryan Walters,WR,JAC,@ BAL,32nd,3300,4.8,18.6,6.8,9.42,9.42,100,0,2.9,5.9,1.8
Panthers,DST,CAR,@ TEN,32nd,3300,4.3,26.2,10.3,11.64,11.64,100,8,3.5,9,2.7
Bengals,DST,CIN,vs HOU,25th,3300,5.6,19.7,8.6,10.28,10.28,100,4,3.1,9,2.7
Chris Thompson,RB,WAS,vs NO,17th,3200,4.1,16.4,7.1,8.22,8.22,100,59,2.6,8.7,2.7
Joique Bell,RB,DET,@ GB,27th,3200,0.4,23.2,8.1,8,8,100,0,2.5,5.5,1.7
Orleans Darkwa,RB,NYG,vs NE,1st,3200,1.4,17.3,3,6.69,6.69,100,20,2.1,1.5,0.5
Adam Humphries,WR,TB,vs DAL,5th,3200,0,12.2,5.4,0,0,100,36,0,4.5,1.4
Dorial Green-Beckham,WR,TEN,vs CAR,8th,3200,8.7,22.8,8.5,13.41,13.41,100,13,4.2,0,
Knile Davis,RB,KC,@ DEN,19th,3200,0,19.8,1.4,3.63,3.63,100,0,1.1,,
Chris Givens,WR,BAL,vs JAC,18th,3200,5.1,14.7,4.5,8.31,8.31,100,0,2.6,13.7,4.3
Chris Polk,RB,HOU,@ CIN,11th,3200,1.4,14.6,4.8,5.8,5.8,100,0,1.8,1.4,0.4
Jerricho Cotchery,WR,CAR,@ TEN,12th,3200,1.7,11.9,7.7,5.13,5.13,100,0,1.6,2.6,0.8
Harry Douglas,WR,TEN,vs CAR,8th,3200,1.9,21.1,6.3,8.29,8.29,100,0,2.6,5.6,1.8
Patriots,DST,NE,@ NYG,11th,3200,4.6,19.6,8.1,9.58,9.58,100,23,3,5,1.6
Packers,DST,GB,vs DET,12th,3200,4.2,24,7.3,10.75,10.75,100,0,3.4,3,0.9
Corey Philly Brown,WR,CAR,@ TEN,12th,3100,2.2,14.8,7.4,6.36,6.36,100,22,2.1,1.8,0.6
Kenny Stills,WR,MIA,@ PHI,27th,3100,1.8,22.5,5.9,8.68,8.68,100,22,2.8,0,
Justin Hunter,WR,TEN,vs CAR,8th,3100,2.1,16.2,6,6.8,6.8,100,24,2.2,8.7,2.8
Jermaine Kearse,WR,SEA,vs ARI,23rd,3100,2.2,16.6,9.4,6.96,6.96,100,26,2.2,2,0.6
Andre Williams,RB,NYG,vs NE,1st,3000,0,17.5,2.2,4.67,4.67,100,0,1.6,0.2,0.1
Josh Huff,WR,PHI,vs MIA,20th,3000,1,11.8,5.4,4.64,4.64,100,23,1.5,11.3,3.8
Brandon Coleman,WR,NO,@ WAS,25th,3000,0.3,12,5.5,4.21,4.21,100,36,1.4,2.4,0.8
Albert Wilson,WR,KC,@ DEN,2nd,3000,2,18.2,6.8,7.41,7.41,100,5,2.5,2.6,0.9
Stedman Bailey,WR,STL,vs CHI,14th,3000,0,18.2,4.5,5.17,5.17,100,0,1.7,,
Kyle Juszczyk,RB,BAL,vs JAC,16th,3000,1.4,8.3,,5.55,5.55,100,0,1.9,,
Zach Ertz,TE,PHI,vs MIA,4th,3000,0.5,27.2,11.8,9.38,9.38,100,0,3.1,13.8,4.6
Zac Stacy,RB,NYJ,vs BUF,30th,3000,0,12.9,4.3,3.31,3.31,100,0,1.1,0,
Christine Michael,RB,DAL,@ TB,15th,3000,0,18.1,4,3.66,3.66,100,51,1.2,0.8,0.3
Denard Robinson,RB,JAC,@ BAL,23rd,3000,0,16.4,5.7,3.36,3.36,100,0,1.1,0.1,0
Jared Abbrederis,WR,GB,vs DET,21st,3000,0,0,2.5,0,0,100,0,0,9.7,3.2
Markus Wheaton,WR,PIT,vs CLE,11th,3000,1.3,15.7,9.6,6.11,6.11,100,16,2,3.8,1.3
Cecil Shorts III,WR,HOU,@ CIN,6th,3000,4.4,23.3,10.1,10.7,10.7,100,0,3.6,4.6,1.5
Andre Holmes,WR,OAK,vs MIN,10th,3000,0,20,4.5,6.19,6.19,100,0,2.1,10.4,3.5
Richard Rodgers,TE,GB,vs DET,21st,3000,5.1,16.2,10.2,8.84,8.84,100,27,2.9,14.2,4.7
De'Anthony Thomas,WR,KC,@ DEN,2nd,3000,1.3,10,4.5,4.15,4.15,100,0,1.4,7.7,2.6
Cody Latimer,WR,DEN,vs KC,16th,3000,0,3.4,2.6,0,0,100,0,0,6,2
Cordarrelle Patterson,WR,MIN,@ OAK,19th,3000,0,11.8,1.1,0,0,100,27,0,6.6,2.2
Taylor Gabriel,WR,CLE,@ PIT,24th,3000,0,18.4,4.4,5.23,5.23,100,28,1.7,4.6,1.5
Jeff Janis,WR,GB,vs DET,21st,3000,1.1,11.6,1.1,4.6,4.6,100,24,1.5,,
Jeremy Butler,WR,BAL,vs JAC,18th,3000,0,0,8.4,0,0,100,0,0,3.1,1
Jerick McKinnon,RB,MIN,@ OAK,13th,3000,0,16,5.2,3.25,3.25,100,0,1.1,1.7,0.6
Jay Ajayi,RB,MIA,@ PHI,8th,3000,0,25,4.7,5.21,5.21,100,45,1.7,4.8,1.6
Tre Mason,RB,STL,vs CHI,20th,3000,0,24.8,4,5.62,5.62,100,0,1.9,4.7,1.6
Ka'Deem Carey,RB,CHI,@ STL,15th,3000,1.8,8.7,4.7,4.06,4.06,100,18,1.4,4.6,1.5
Tyler Lockett,WR,SEA,vs ARI,23rd,3000,0.2,24.5,10.6,8.28,8.28,100,0,2.8,1.7,0.6
Bradley Marquez,WR,STL,vs CHI,14th,3000,0,2.2,2.4,0,0,100,0,0,3.9,1.3
Jets,DST,NYJ,vs BUF,15th,3000,6.7,19.6,7.1,11.04,11.04,100,12,3.7,4,1.3
Brian Hartline,WR,CLE,@ PIT,24th,3000,2.6,16.7,9.4,7.26,7.26,100,0,2.4,13.7,4.6
Riley Cooper,WR,PHI,vs MIA,20th,3000,1.4,16.7,5.5,6.5,6.5,100,0,2.2,,
C.J. Spiller,RB,NO,@ WAS,31st,3000,2.8,17.8,6.2,7.83,7.83,100,7,2.6,5.4,1.8
Steelers,DST,PIT,vs CLE,23rd,3000,4.1,19.8,9.3,9.35,9.35,100,0,3.1,15,5
Heath Miller,TE,PIT,vs CLE,14th,3000,2.6,23,8.7,9.38,9.38,100,0,3.1,8,2.7
Greg Jennings,WR,MIA,@ PHI,27th,3000,0.8,15.2,3.8,5.59,5.59,100,0,1.9,1.9,0.6
Lance Moore,WR,DET,@ GB,29th,3000,4.7,13.4,6.8,7.57,7.57,100,0,2.5,11.9,4
Miles Austin,WR,PHI,vs MIA,20th,3000,0,12.8,3.8,3.78,3.78,100,0,1.3,0,
Andre Caldwell,WR,DEN,vs KC,16th,3000,0,3.6,2.5,0,0,100,0,0,9.3,3.1
Dwayne Bowe,WR,CLE,@ PIT,24th,3000,0.5,12.2,1.5,4.36,4.36,100,0,1.5,,
Tim Hightower,RB,NO,@ WAS,31st,3000,0,15.9,14.9,1.46,1.46,100,0,0.5,4.6,1.5
Mike Tolbert,RB,CAR,@ TEN,10th,3000,1.2,6.9,,4.62,4.62,100,0,1.5,,
Andrew Hawkins,WR,CLE,@ PIT,24th,3000,0.4,20.8,7,7.22,7.22,100,7,2.4,12.9,4.3
Darrius Heyward-Bey,WR,PIT,vs CLE,11th,3000,1.3,14.2,5.9,5.61,5.61,100,28,1.9,,
Ryan Grant,WR,WAS,vs NO,31st,3000,1.3,9.7,5.2,4.08,4.08,100,0,1.4,,
Jonathan Grimes,RB,HOU,@ CIN,11th,3000,0,8.6,6.6,2.75,2.75,100,15,0.9,5.5,1.8
Jaron Brown,WR,ARI,@ SEA,1st,3000,0,10,3.1,0,0,100,17,0,6.8,2.3
Jordan Todman,RB,PIT,vs CLE,29th,3000,0,12.3,0.6,3.13,3.13,100,0,1,0.8,0.3
Jarius Wright,WR,MIN,@ OAK,19th,3000,0,18.7,5.3,3.91,3.91,100,0,1.3,1.2,0.4
Brandon Bolden,RB,NE,@ NYG,28th,3000,7.4,13.4,6.3,9.4,9.4,100,0,3.1,-0.3,
Kyle Rudolph,TE,MIN,@ OAK,22nd,3000,2.1,21,8.2,8.38,8.38,100,43,2.8,1.7,0.6
Mohamed Sanu,WR,CIN,vs HOU,17th,3000,0.8,23.3,5.7,8.3,8.3,100,31,2.8,1.5,0.5
Cole Beasley,WR,DAL,@ TB,26th,3000,5.9,22.7,8.5,11.49,11.49,100,62,3.8,1.8,0.6
Stevan Ridley,RB,NYJ,vs BUF,30th,3000,0,18.9,1.6,4.14,4.14,100,0,1.4,-0.1,
Matt Asiata,RB,MIN,@ OAK,13th,3000,0,18.2,2.9,2.85,2.85,100,7,1,4.5,1.5
Charles Johnson,WR,MIN,@ OAK,19th,3000,2.2,19.3,3.6,7.9,7.9,100,0,2.6,,
Brian Quick,WR,STL,vs CHI,14th,3000,0,19,2.2,5.59,5.59,100,35,1.9,4.7,1.6
Jeremy Kerley,WR,NYJ,vs BUF,7th,3000,0,18.8,2.7,5.77,5.77,100,38,1.9,1.7,0.6
Robert Turbin,RB,CLE,@ PIT,7th,3000,0,11.9,3.5,3.71,3.71,100,20,1.2,,
Bills,DST,BUF,@ NYJ,9th,2900,1.8,21.9,5.7,8.52,8.52,100,26,2.9,10,3.4
Crockett Gillmore,TE,BAL,vs JAC,17th,2800,4.3,14.5,10.1,7.7,7.7,100,19,2.8,14.2,5.1
Owen Daniels,TE,DEN,vs KC,2nd,2800,1,17.6,7.4,6.55,6.55,100,0,2.3,2.4,0.9
