Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Sammy Watkins,WR,BUF,vs DAL,6th,6700,8.2,37,18,17.82,17.82,100,0,2.7,13.4,2
Doug Baldwin,WR,SEA,vs STL,15th,6700,9.1,36.7,17.4,18.3,18.3,100,41,2.7,28.8,4.3
Doug Martin,RB,TB,vs CHI,30th,6600,11.2,25.9,15.6,16.11,16.11,100,55,2.4,10.5,1.6
Blake Bortles,QB,JAC,@ NO,17th,6500,18.4,37.3,22.3,24.66,24.66,100,66,3.8,34.22,5.3
Jordan Reed,TE,WAS,@ PHI,14th,6500,8.7,34.5,18,17.31,17.31,100,39,2.7,36.9,5.7
Eric Decker,WR,NYJ,vs NE,4th,6500,7.9,35.8,17.1,17.16,17.16,100,36,2.6,13.7,2.1
Matt Forte,RB,CHI,@ TB,18th,6500,4.8,36.9,16.8,15.5,15.5,100,21,2.4,10.7,1.6
DeAngelo Williams,RB,PIT,@ BAL,6th,6500,9.6,40.2,15.4,19.81,19.81,100,9,3,36.3,5.6
Lamar Miller,RB,MIA,vs IND,23rd,6400,7.8,29.8,15.1,15.15,15.15,100,50,2.4,17.7,2.8
Jarvis Landry,WR,MIA,vs IND,20th,6400,9.8,30.2,17.8,16.56,16.56,100,56,2.6,21.1,3.3
Todd Gurley,RB,STL,@ SEA,2nd,6200,9.5,23.9,17.3,14.33,14.33,100,60,2.3,16.2,2.6
Randall Cobb,WR,GB,@ ARI,21st,6100,4.4,31.1,12.9,13.32,13.32,100,23,2.2,4.7,0.8
Matthew Stafford,QB,DET,vs SF,1st,6100,13.2,35.1,19.7,20.46,20.46,100,62,3.4,24.14,4
Jeremy Maclin,WR,KC,vs CLE,24th,6000,8,38.6,16.9,18.23,18.23,100,0,3,15.9,2.7
Amari Cooper,WR,OAK,vs SD,5th,6000,4,32.8,14.3,13.6,13.6,100,38,2.3,3,0.5
Brandin Cooks,WR,NO,vs JAC,26th,5900,7.5,36.6,16.6,17.19,17.19,100,46,2.9,27.3,4.6
David Johnson,RB,ARI,vs GB,22nd,5800,11.9,39.5,13.7,21.09,21.09,100,66,3.6,21.7,3.7
T.Y. Hilton,WR,IND,@ MIA,28th,5800,2.5,34,13.6,13,13,100,43,2.2,10.4,1.8
Golden Tate,WR,DET,vs SF,3rd,5800,6.1,33.4,13.2,15.22,15.22,100,37,2.6,9.9,1.7
Emmanuel Sanders,WR,DEN,vs CIN,15th,5800,5.2,34.6,15.9,14.98,14.98,100,37,2.6,16.7,2.9
Charcandrick West,RB,KC,vs CLE,21st,5700,9.6,29.7,10.5,16.26,16.26,100,0,2.9,7.1,1.2
Michael Crabtree,WR,OAK,vs SD,5th,5700,5.5,29.2,15,13.39,13.39,100,50,2.3,15.9,2.8
Philip Rivers,QB,SD,@ OAK,9th,5700,11.5,32.8,20.2,18.55,18.55,100,62,3.3,15.08,2.6
Delanie Walker,TE,TEN,vs HOU,18th,5600,5.5,27.7,16.5,12.93,12.93,100,44,2.3,14.9,2.7
Eli Manning,QB,NYG,@ MIN,18th,5600,11.7,33.3,20.2,18.87,18.87,100,56,3.4,10.36,1.9
Derek Carr,QB,OAK,vs SD,5th,5600,11.4,35.4,19.1,19.36,19.36,100,58,3.5,16.16,2.9
Martavis Bryant,WR,PIT,@ BAL,13th,5600,9.7,35.8,16.4,18.36,18.36,100,0,3.3,2,0.4
Jameis Winston,QB,TB,vs CHI,25th,5500,12.1,29.5,18.6,17.87,17.87,100,69,3.2,19.8,3.6
Kirk Cousins,QB,WAS,@ PHI,30th,5500,12.9,34.5,20.5,20.14,20.14,100,66,3.7,35.2,6.4
Tyrod Taylor,QB,BUF,vs DAL,6th,5500,11.4,35.4,19.9,19.45,19.45,100,55,3.5,12.86,2.3
Kamar Aiken,WR,BAL,vs PIT,30th,5400,11,23.6,12.6,15.2,15.2,100,7,2.8,14.6,2.7
Denard Robinson,RB,JAC,@ NO,26th,5400,8.7,28.2,5.7,15.23,15.23,100,0,2.8,12.1,2.2
Allen Hurns,WR,JAC,@ NO,9th,5300,7.8,31.8,16.1,15.79,15.79,100,13,3,33.6,6.3
John Brown,WR,ARI,vs GB,11th,5300,5.9,27.8,14.3,13.2,13.2,100,12,2.5,11.5,2.2
Benjamin Watson,TE,NO,vs JAC,9th,5300,8.7,17.7,12.3,11.69,11.69,100,0,2.2,1.5,0.3
Teddy Bridgewater,QB,MIN,vs NYG,23rd,5200,11.5,29.5,13.7,17.51,17.51,100,0,3.4,11.92,2.3
Matt Ryan,QB,ATL,vs CAR,13th,5200,7.8,30.3,16.9,15.33,15.33,100,67,2.9,18.34,3.5
Ryan Fitzpatrick,QB,NYJ,vs NE,2nd,5200,12,37.2,19.1,20.35,20.35,100,25,3.9,24.14,4.6
Jay Cutler,QB,CHI,@ TB,31st,5200,11,32.6,16.8,18.18,18.18,100,33,3.5,12.34,2.4
Johnny Manziel,QB,CLE,@ KC,15th,5100,12,23.4,12.1,15.85,15.85,100,0,3.1,18.24,3.6
Julius Thomas,TE,JAC,@ NO,31st,5100,8.4,34.5,10.4,17.1,17.1,100,4,3.4,3.2,0.6
AJ McCarron,QB,CIN,@ DEN,11th,5100,3.5,20.7,8.3,13.83,13.83,100,0,2.7,13.1,2.6
Brock Osweiler,QB,DEN,vs CIN,14th,5100,9.6,30,15.8,16.37,16.37,100,42,3.2,16.46,3.2
Zach Mettenberger,QB,TEN,vs HOU,4th,5100,4.8,28.5,7.3,12.73,12.73,100,0,2.5,11.36,2.2
Ryan Tannehill,QB,MIA,vs IND,20th,5100,10.3,31,18.2,17.19,17.19,100,58,3.4,17.96,3.5
Matt Hasselbeck,QB,IND,@ MIA,32nd,5100,9.9,22.8,12.6,14.17,14.17,100,0,2.8,3.96,0.8
Alex Smith,QB,KC,vs CLE,12th,5100,12.3,29.7,17.6,18.08,18.08,100,61,3.5,17.4,3.4
Sam Bradford,QB,PHI,vs WAS,21st,5100,11.2,28.9,16.2,17.1,17.1,100,58,3.4,21.6,4.2
Case Keenum,QB,STL,@ SEA,3rd,5100,0,23.3,9.3,7.34,7.34,100,37,1.4,8.52,1.7
Latavius Murray,RB,OAK,vs SD,19th,5000,6.9,33.3,13.2,15.74,15.74,100,49,3.1,22.7,4.5
Ryan Nassib,QB,NYG,@ MIN,18th,5000,0,0,6.7,0,0,100,0,0,6.72,1.3
Blaine Gabbert,QB,SF,@ DET,10th,5000,7.4,29.9,18,14.92,14.92,100,44,3,16.9,3.4
Matt Cassel,QB,DAL,@ BUF,29th,5000,0,14.1,9.2,4.14,4.14,100,0,0.8,,
Antonio Gates,TE,SD,@ OAK,5th,5000,5.1,28.5,13.5,12.91,12.91,100,21,2.6,3.1,0.6
Ryan Mallett,QB,BAL,vs PIT,28th,5000,5.5,22,11,11,11,100,0,2.2,14.96,3
DeSean Jackson,WR,WAS,@ PHI,29th,5000,8.2,33.1,12.1,16.47,16.47,100,37,3.3,8,1.6
Jeremy Hill,RB,CIN,@ DEN,3rd,4900,2.5,27.7,10.8,10.94,10.94,100,35,2.2,8.1,1.7
Tyler Eifert,TE,CIN,@ DEN,24th,4900,0.9,26.4,15,9.4,9.4,100,33,1.9,,
Eddie Lacy,RB,GB,@ ARI,5th,4900,5.6,31.1,10.1,14.1,14.1,100,8,2.9,15.8,3.2
Michael Floyd,WR,ARI,vs GB,11th,4900,6,30,12.5,14.01,14.01,100,8,2.9,20.1,4.1
Darren McFadden,RB,DAL,@ BUF,25th,4900,10.7,24.2,13.4,15.21,15.21,100,0,3.1,10.8,2.2
Ted Ginn Jr.,WR,CAR,@ ATL,2nd,4900,5.4,24.3,12.5,11.66,11.66,100,39,2.4,1.9,0.4
James White,RB,NE,@ NYJ,1st,4700,9.7,27.1,10.5,15.53,15.53,100,43,3.3,14.2,3
Chris Ivory,RB,NYJ,vs NE,20th,4700,5.7,23.7,14.2,11.66,11.66,100,25,2.5,8.2,1.7
Gary Barnidge,TE,CLE,@ KC,10th,4700,8,21.5,15.4,12.49,12.49,100,41,2.7,7.7,1.6
Karlos Williams,RB,BUF,vs DAL,15th,4500,3.7,22.1,11.9,14.73,14.73,100,0,3.3,16.7,3.7
Tyler Lockett,WR,SEA,vs STL,15th,4500,3.3,27.6,10.6,11.42,11.42,100,7,2.5,6.3,1.4
Willie Snead,WR,NO,vs JAC,26th,4500,7,30.7,12.7,14.91,14.91,100,43,3.3,11.5,2.6
Stevie Johnson,WR,SD,@ OAK,14th,4500,0.2,19.1,12.5,6.49,6.49,100,0,1.4,,
Brandon LaFell,WR,NE,@ NYJ,27th,4500,2.8,27.8,8.4,11.15,11.15,100,21,2.5,3.8,0.8
Tim Hightower,RB,NO,vs JAC,32nd,4500,6.4,28,14.9,13.56,13.56,100,13,3,34.9,7.8
Stefon Diggs,WR,MIN,vs NYG,23rd,4400,3.2,32.9,11.9,13.07,13.07,100,37,3,5.9,1.3
Jordan Matthews,WR,PHI,vs WAS,22nd,4400,4.7,29.9,15.2,13.13,13.13,100,36,3,25.4,5.8
Christine Michael,RB,SEA,vs STL,15th,4400,4.8,26.4,4,12,12,100,31,2.7,4,0.9
Danny Woodhead,RB,SD,@ OAK,4th,4400,4.5,29.4,15.3,12.83,12.83,100,39,2.9,18.8,4.3
Cameron Artis-Payne,RB,CAR,@ ATL,28th,4300,2.1,26.4,5.9,10.18,10.18,100,15,2.4,6.6,1.5
Donte Moncrief,WR,IND,@ MIA,28th,4300,2.9,28.1,11.2,11.26,11.26,100,27,2.6,3.5,0.8
Giovani Bernard,RB,CIN,@ DEN,3rd,4300,5.8,27.1,11.7,12.93,12.93,100,44,3,8.3,1.9
Travis Benjamin,WR,CLE,@ KC,19th,4300,4.5,27,13.1,11.98,11.98,100,26,2.8,4,0.9
Travis Kelce,TE,KC,vs CLE,1st,4300,3.9,26.7,12.2,11.51,11.51,100,48,2.7,16.3,3.8
Seahawks,DST,SEA,vs STL,15th,4300,10,25.9,9.9,15.27,15.27,100,33,3.6,0,
Javorius Allen,RB,BAL,vs PIT,7th,4200,11,16.4,9.4,12.77,12.77,100,31,3,22.4,5.3
Tavon Austin,WR,STL,@ SEA,7th,4200,4.8,21.6,12.5,10.38,10.38,100,45,2.5,5.8,1.4
Ronnie Hillman,RB,DEN,vs CIN,8th,4200,1.2,27,10.9,9.81,9.81,100,0,2.3,11.2,2.7
Pierre Garcon,WR,WAS,@ PHI,29th,4200,4.8,25.8,11.6,11.78,11.78,100,45,2.8,21,5
Darren Sproles,RB,PHI,vs WAS,13th,4200,2.9,23.6,10.1,9.81,9.81,100,38,2.3,13.5,3.2
Chiefs,DST,KC,vs CLE,23rd,4200,8.1,29.4,10.9,15.18,15.18,100,30,3.6,8,1.9
DeVante Parker,WR,MIA,vs IND,20th,4100,6,25.2,12.1,12.37,12.37,100,37,3,13.3,3.2
Theo Riddick,RB,DET,vs SF,31st,4100,1.5,26.7,11.3,9.92,9.92,100,48,2.4,15.3,3.7
Markus Wheaton,WR,PIT,@ BAL,13th,4100,5.5,19.9,9.6,10.34,10.34,100,16,2.5,7.1,1.7
Dorial Green-Beckham,WR,TEN,vs HOU,8th,4000,6.2,20.3,8.5,10.9,10.9,100,32,2.7,0,
Richard Rodgers,TE,GB,@ ARI,28th,4000,5.7,16.8,10.2,9.4,9.4,100,16,2.4,1.2,0.3
Spencer Ware,RB,KC,vs CLE,21st,4000,0.3,24.9,10.9,8.48,8.48,100,45,2.1,1.5,0.4
Joique Bell,RB,DET,vs SF,31st,4000,0.2,23,8.1,7.77,7.77,100,0,1.9,10.2,2.6
Kendall Wright,WR,TEN,vs HOU,8th,4000,0,16.6,10,0,0,100,7,0,4.8,1.2
Zach Miller,TE,CHI,@ TB,21st,4000,4.7,24.5,,11.26,11.26,100,45,2.8,,
James Jones,WR,GB,@ ARI,21st,4000,3.1,22.6,12.5,9.56,9.56,100,0,2.4,11.6,2.9
Frank Gore,RB,IND,@ MIA,27th,4000,7.4,27.5,12.3,14.13,14.13,100,54,3.5,23.5,5.9
Bilal Powell,RB,NYJ,vs NE,20th,3900,5.8,33.1,12.3,14.94,14.94,100,25,3.8,14,3.6
Shane Vereen,RB,NYG,@ MIN,9th,3900,3.3,21.6,9.9,9.41,9.41,100,24,2.4,4.4,1.1
Jason Witten,TE,DAL,@ BUF,27th,3900,3.9,21,10.3,9.6,9.6,100,48,2.5,2.2,0.6
Matt Jones,RB,WAS,@ PHI,29th,3800,2.7,27.3,9.6,10.9,10.9,100,31,2.9,,
Austin Seferian-Jenkins,TE,TB,vs CHI,13th,3800,7.4,18.8,11.7,11.21,11.21,100,5,3,14,3.7
Ameer Abdullah,RB,DET,vs SF,31st,3800,2.6,15.5,7.4,10.33,10.33,100,0,2.7,8.8,2.3
Brandon Bolden,RB,NE,@ NYJ,1st,3800,7.3,13.3,6.3,9.3,9.3,100,0,2.4,11,2.9
Ryan Mathews,RB,PHI,vs WAS,13th,3800,4.2,28.2,10,12.18,12.18,100,34,3.2,9.8,2.6
DeMarco Murray,RB,PHI,vs WAS,13th,3800,1.2,22.8,12.6,8.43,8.43,100,66,2.2,14.1,3.7
James Starks,RB,GB,@ ARI,5th,3800,4.9,20.2,10.8,9.98,9.98,100,22,2.6,0.1,0
Duke Johnson,RB,CLE,@ KC,11th,3700,4.9,18.7,10.3,9.48,9.48,100,54,2.6,7.1,1.9
C.J. Anderson,RB,DEN,vs CIN,8th,3700,0,30.3,10,8.91,8.91,100,29,2.4,14.1,3.8
Isaiah Crowell,RB,CLE,@ KC,11th,3700,0,20.3,8.8,6.74,6.74,100,46,1.8,14.8,4
Antonio Andrews,RB,TEN,vs HOU,16th,3700,5.2,8.5,8.1,6.26,6.26,100,0,1.7,-0.9,
Alfred Blue,RB,HOU,@ TEN,12th,3700,3.5,19.4,8.7,8.81,8.81,100,0,2.4,6,1.6
Marvin Jones,WR,CIN,@ DEN,1st,3700,1.7,29.3,10.9,10.87,10.87,100,26,2.9,6.3,1.7
Anquan Boldin,WR,SF,@ DET,10th,3700,6.5,26,12.6,12.99,12.99,100,39,3.5,7.7,2.1
Panthers,DST,CAR,@ ATL,32nd,3700,7.9,29.8,10.3,15.19,15.19,100,8,4.1,5,1.4
Nelson Agholor,WR,PHI,vs WAS,22nd,3600,3.5,15.8,4.3,7.61,7.61,100,29,2.1,5.5,1.5
Davante Adams,WR,GB,@ ARI,21st,3600,0,30.5,8.2,10.08,10.08,100,36,2.8,7.2,2
Jeremy Butler,WR,BAL,vs PIT,30th,3600,0,0,8.4,0,0,100,0,0,6.8,1.9
Albert Wilson,WR,KC,vs CLE,24th,3600,1.7,17.9,6.8,7.07,7.07,100,14,2,6.9,1.9
Andre Ellington,RB,ARI,vs GB,22nd,3600,0,16.8,7.6,0,0,100,0,0,5.5,1.5
Alfred Morris,RB,WAS,@ PHI,29th,3600,1.8,22.8,6.4,8.84,8.84,100,0,2.5,4.9,1.4
Fozzy Whittaker,RB,CAR,@ ATL,28th,3600,3.3,19.2,2.5,8.58,8.58,100,0,2.4,5.8,1.6
Bengals,DST,CIN,@ DEN,18th,3600,8.5,22.6,8.6,13.24,13.24,100,11,3.7,6,1.7
Jerick McKinnon,RB,MIN,vs NYG,24th,3500,2.2,21.4,5.2,8.58,8.58,100,24,2.5,23.7,6.8
Brandon Coleman,WR,NO,vs JAC,26th,3500,2.8,14.6,5.5,6.75,6.75,100,34,1.9,8.5,2.4
Robert Woods,WR,BUF,vs DAL,6th,3500,2.6,24.8,8.7,10.03,10.03,100,24,2.9,,
Will Tye,TE,NYG,@ MIN,20th,3500,8.6,16.1,8.1,11.1,11.1,100,55,3.2,5.8,1.7
Rueben Randle,WR,NYG,@ MIN,18th,3500,5,27.2,11.7,12.39,12.39,100,0,3.5,16,4.6
Kenny Britt,WR,STL,@ SEA,7th,3500,0,21.1,7.8,6.3,6.3,100,48,1.8,13.9,4
C.J. Spiller,RB,NO,vs JAC,32nd,3500,0.8,15.8,6.2,5.82,5.82,100,0,1.7,,
Fred Jackson,RB,SEA,vs STL,15th,3500,0.8,16.7,5.2,6.14,6.14,100,0,1.8,10.4,3
Rashad Jennings,RB,NYG,@ MIN,9th,3500,3.4,24.1,10.8,10.29,10.29,100,35,2.9,15.6,4.5
Malcom Floyd,WR,SD,@ OAK,14th,3500,3.1,18.7,6.9,8.29,8.29,100,0,2.4,7.2,2.1
Marques Colston,WR,NO,vs JAC,26th,3500,4.8,17.7,9.5,9.1,9.1,100,0,2.6,,
Devin Funchess,WR,CAR,@ ATL,2nd,3400,5.2,18.7,6.9,9.73,9.73,100,31,2.9,0,
Tevin Coleman,RB,ATL,vs CAR,10th,3400,0,22,4.1,5.24,5.24,100,41,1.5,,
Corey Philly Brown,WR,CAR,@ ATL,2nd,3400,2.3,14.9,7.4,6.54,6.54,100,0,1.9,6.9,2
Jeremy Langford,RB,CHI,@ TB,18th,3400,4.6,18.4,10,9.18,9.18,100,19,2.7,8.3,2.4
Mike Wallace,WR,MIN,vs NYG,23rd,3400,1.6,19.9,6.6,7.67,7.67,100,56,2.3,3.1,0.9
Andre Johnson,WR,IND,@ MIA,28th,3400,0,21,7.2,6.59,6.59,100,0,1.9,6.9,2
Heath Miller,TE,PIT,@ BAL,16th,3400,3.7,24.1,8.7,10.46,10.46,100,0,3.1,9.9,2.9
Broncos,DST,DEN,vs CIN,4th,3400,7.7,24.8,10.8,13.39,13.39,100,45,3.9,5,1.5
Charles Sims,RB,TB,vs CHI,30th,3300,4.2,20.1,11.4,9.51,9.51,100,48,2.9,20.7,6.3
Orleans Darkwa,RB,NYG,@ MIN,9th,3300,0,13.7,3,3.08,3.08,100,20,0.9,3.4,1
Cecil Shorts III,WR,HOU,@ TEN,25th,3300,3.6,22.5,10.1,9.94,9.94,100,0,3,,
Seth Roberts,WR,OAK,vs SD,5th,3300,0,8.6,7.2,0,0,100,43,0,7.7,2.3
Kyle Rudolph,TE,MIN,vs NYG,30th,3300,4,22.9,8.2,10.29,10.29,100,48,3.1,13.3,4
Terrance Williams,WR,DAL,@ BUF,31st,3300,0.6,19.8,9.8,7.01,7.01,100,20,2.1,10.2,3.1
Chris Polk,RB,HOU,@ TEN,12th,3300,0.6,13.8,4.8,4.99,4.99,100,0,1.5,3.8,1.2
Robert Turbin,RB,DAL,@ BUF,25th,3300,0,12.2,3.5,4,4,100,38,1.2,2.3,0.7
Harry Douglas,WR,TEN,vs HOU,8th,3300,0,19.1,6.3,6.29,6.29,100,0,1.9,12.9,3.9
Cardinals,DST,ARI,vs GB,7th,3300,5.2,25,10.4,11.81,11.81,100,18,3.6,33,10
Cole Beasley,WR,DAL,@ BUF,31st,3200,2,18.8,8.5,7.59,7.59,100,55,2.4,4.9,1.5
Kenny Stills,WR,MIA,vs IND,20th,3200,0,20.3,5.9,6.51,6.51,100,34,2,4.4,1.4
Quinton Patton,WR,SF,@ DET,10th,3200,0,9.2,4.7,0,0,100,26,0,3.8,1.2
Jamison Crowder,WR,WAS,@ PHI,29th,3200,1.2,23.1,8.6,8.49,8.49,100,50,2.7,5.3,1.7
Jermaine Kearse,WR,SEA,vs STL,15th,3200,5.1,19.5,9.4,9.88,9.88,100,14,3.1,12.8,4
Torrey Smith,WR,SF,@ DET,10th,3200,0.1,22.6,8,7.61,7.61,100,0,2.4,10.3,3.2
Eddie Royal,WR,CHI,@ TB,32nd,3200,0.5,25.7,7.4,8.92,8.92,100,17,2.8,7.1,2.2
Jacob Tamme,TE,ATL,vs CAR,17th,3200,4.5,18.6,8.9,9.18,9.18,100,38,2.9,6.9,2.2
Roddy White,WR,ATL,vs CAR,12th,3200,1.7,20,6.6,7.79,7.79,100,0,2.4,11.7,3.7
Patriots,DST,NE,@ NYJ,15th,3200,9,24,8.1,14.05,14.05,100,34,4.4,9,2.8
Bills,DST,BUF,vs DAL,28th,3200,6.2,26.3,5.7,12.94,12.94,100,9,4,11,3.4
Zach Ertz,TE,PHI,vs WAS,25th,3100,2.2,28.9,11.8,11.14,11.14,100,25,3.6,27.2,8.8
Chris Givens,WR,BAL,vs PIT,30th,3100,2.2,11.8,4.5,5.38,5.38,100,0,1.7,6.5,2.1
Steelers,DST,PIT,@ BAL,25th,3100,4.7,20.3,9.3,9.91,9.91,100,19,3.2,2,0.6
Javontee Herndon,WR,SD,@ OAK,14th,3000,2.1,12.4,5.5,8.29,8.29,100,0,2.8,4.6,1.5
TJ Jones,WR,DET,vs SF,3rd,3000,0,6.4,2.8,0,0,100,59,0,9.9,3.3
Juwan Thompson,RB,DEN,vs CIN,8th,3000,0.2,11.9,2,4.06,4.06,100,0,1.4,,
Andre Holmes,WR,OAK,vs SD,5th,3000,0,19.7,4.5,5.86,5.86,100,0,2,6.3,2.1
Justin Hardy,WR,ATL,vs CAR,12th,3000,0,8.8,4.5,0,0,100,4,0,3.5,1.2
Keith Mumphery,WR,HOU,@ TEN,25th,3000,3.6,8.4,1.9,5.23,5.23,100,47,1.7,0,
Quincy Enunwa,WR,NYJ,vs NE,4th,3000,0,13,4.9,0,0,100,41,0,8.9,3
Stepfan Taylor,RB,ARI,vs GB,22nd,3000,0,14,1.2,3.43,3.43,100,0,1.1,,
Kyle Juszczyk,RB,BAL,vs PIT,7th,3000,1.2,7.2,,4.81,4.81,100,0,1.6,,
Kendall Gaskins,RB,SF,@ DET,17th,3000,1.4,8.2,4.7,5.45,5.45,100,0,1.8,1.2,0.4
Benny Cunningham,RB,STL,@ SEA,2nd,3000,0.7,14.5,4.3,5.29,5.29,100,0,1.8,4.4,1.5
Ryan Grant,WR,WAS,@ PHI,29th,3000,0,5.6,5.2,0,0,100,0,0,3.4,1.1
Kerwynn Williams,RB,ARI,vs GB,22nd,3000,0,12.3,3.8,3.07,3.07,100,42,1,4.8,1.6
Chris Thompson,RB,WAS,@ PHI,29th,3000,0,12.3,7.1,4.08,4.08,100,53,1.4,8.2,2.7
Bishop Sankey,RB,TEN,vs HOU,16th,3000,0,10.9,4.9,3.31,3.31,100,0,1.1,8.4,2.8
Maxx Williams,TE,BAL,vs PIT,15th,3000,1.6,9.6,5.4,6.41,6.41,100,0,2.1,3.6,1.2
Taylor Gabriel,WR,CLE,@ KC,19th,3000,0,18.3,4.4,5.07,5.07,100,47,1.7,0,
Jaelen Strong,WR,HOU,@ TEN,25th,3000,3.2,12.5,4.8,6.31,6.31,100,31,2.1,3.8,1.3
Damien Williams,RB,MIA,vs IND,23rd,3000,0,12.7,3.3,3.51,3.51,100,27,1.2,6.3,2.1
Jay Ajayi,RB,MIA,vs IND,23rd,3000,0,27.1,4.7,7.3,7.3,100,31,2.4,2.3,0.8
David Cobb,RB,TEN,vs HOU,16th,3000,1.2,7,3.1,4.67,4.67,100,0,1.6,2.6,0.9
Chris Hogan,WR,BUF,vs DAL,6th,3000,0,20,7.2,5.56,5.56,100,26,1.9,5.9,2
Bruce Ellington,WR,SF,@ DET,10th,3000,0,10,2.2,0,0,100,0,0,8.5,2.8
Marqise Lee,WR,JAC,@ NO,9th,3000,1.2,18.3,4.9,6.92,6.92,100,48,2.3,12.5,4.2
Phillip Dorsett,WR,IND,@ MIA,28th,3000,1.2,12.8,4.3,5.05,5.05,100,42,1.7,5.1,1.7
Tre McBride,WR,TEN,vs HOU,8th,3000,0,0,1.6,0,0,100,0,0,8.8,2.9
Ka'Deem Carey,RB,CHI,@ TB,18th,3000,0.4,7.3,4.7,2.74,2.74,100,0,0.9,14.7,4.9
Greg Jennings,WR,MIA,vs IND,20th,3000,1,15.4,3.8,5.81,5.81,100,0,1.9,,
Jordan Norwood,WR,DEN,vs CIN,15th,3000,0,7.8,4.3,0,0,100,0,0,7.7,2.6
Donald Brown,RB,SD,@ OAK,4th,3000,3.9,15.6,7.6,7.79,7.79,100,0,2.6,14,4.7
Hakeem Nicks,WR,NYG,@ MIN,18th,3000,0.9,16.2,2.1,6,6,100,0,2,1.4,0.5
Marcel Reece,RB,OAK,vs SD,19th,3000,1.2,7.4,,4.96,4.96,100,0,1.7,,
Riley Cooper,WR,PHI,vs WAS,22nd,3000,1,16.3,5.5,6.07,6.07,100,0,2,0,
Marc Mariani,WR,CHI,@ TB,32nd,3000,0,0.6,3.2,0,0,100,0,0,5.2,1.7
Dwayne Harris,WR,NYG,@ MIN,18th,3000,6.4,12.7,7.5,8.48,8.48,100,0,2.8,1.6,0.5
Vernon Davis,TE,DEN,vs CIN,22nd,3000,4,19.6,6,9.2,9.2,100,36,3.1,,
Lance Moore,WR,DET,vs SF,3rd,3000,4.8,13.6,6.8,7.75,7.75,100,0,2.6,1.6,0.5
Mike Tolbert,RB,CAR,@ ATL,28th,3000,1.4,8.3,,5.54,5.54,100,0,1.8,,
Jerricho Cotchery,WR,CAR,@ ATL,2nd,3000,2.8,13,7.7,6.21,6.21,100,0,2.1,8,2.7
Mohamed Sanu,WR,CIN,@ DEN,1st,3000,0,20.7,5.7,5.72,5.72,100,23,1.9,12.9,4.3
