Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Tyrod Taylor,QB,BUF,@ WAS,25th,5600,13.7,37.7,19.9,21.67,21.67,100,55,3.9,27.3,4.9
Eli Manning,QB,NYG,vs CAR,7th,5600,9.7,31.3,20.2,16.86,16.86,100,56,3,25.2,4.5
Delanie Walker,TE,TEN,@ NE,2nd,5600,5.6,27.8,16.5,12.96,12.96,100,44,2.3,20.4,3.6
Jameis Winston,QB,TB,@ STL,15th,5500,10.4,27.8,18.6,16.22,16.22,100,69,2.9,24.02,4.4
Marcus Mariota,QB,TEN,@ NE,4th,5500,9.6,35.4,19.7,18.24,18.24,100,57,3.3,0.28,0.1
Martavis Bryant,WR,PIT,vs DEN,1st,5500,6.3,32.4,16.4,14.99,14.99,100,0,2.7,18.7,3.4
Golden Tate,WR,DET,@ NO,16th,5500,5.2,32.5,13.2,14.28,14.28,100,34,2.6,22.5,4.1
Jeremy Maclin,WR,KC,@ BAL,15th,5500,5.2,35.8,16.9,15.37,15.37,100,0,2.8,18,3.3
Emmanuel Sanders,WR,DEN,@ PIT,25th,5500,2.9,32.3,15.9,12.66,12.66,100,40,2.3,39.5,7.2
Philip Rivers,QB,SD,vs MIA,31st,5500,9.4,30.7,20.2,16.49,16.49,100,63,3,25.44,4.6
AJ McCarron,QB,CIN,@ SF,1st,5400,4,23.9,8.3,15.95,15.95,100,0,3,11.88,2.2
Ryan Fitzpatrick,QB,NYJ,@ DAL,2nd,5400,13.6,38.8,19.1,22.05,22.05,100,31,4.1,16.26,3
Jay Cutler,QB,CHI,@ MIN,15th,5300,9.1,30.7,16.8,16.31,16.31,100,33,3.1,15.34,2.9
Eddie Lacy,RB,GB,@ OAK,12th,5200,7.8,33.3,10.1,16.28,16.28,100,8,3.1,2.3,0.4
Kirk Cousins,QB,WAS,vs BUF,20th,5200,9.2,30.8,20.5,16.42,16.42,100,66,3.2,38.86,7.5
Chris Ivory,RB,NYJ,@ DAL,17th,5200,7.9,25.9,14.2,13.93,13.93,100,29,2.7,5.2,1
Brian Hoyer,QB,HOU,@ IND,28th,5200,0,18.1,16.2,3.72,3.72,100,53,0.7,,
Johnny Manziel,QB,CLE,@ SEA,8th,5100,11.6,23,12.1,15.4,15.4,100,0,3,11.14,2.2
Teddy Bridgewater,QB,MIN,vs CHI,16th,5100,10.2,28.2,13.7,16.19,16.19,100,0,3.2,32.94,6.5
Brock Osweiler,QB,DEN,@ PIT,27th,5100,9.8,30.2,15.8,16.58,16.58,100,47,3.3,30.74,6
Blaine Gabbert,QB,SF,vs CIN,10th,5100,5.3,27.8,18,12.78,12.78,100,44,2.5,13.8,2.7
Ryan Tannehill,QB,MIA,@ SD,6th,5100,12.4,33.1,18.2,19.33,19.33,100,58,3.8,15.04,2.9
Sam Bradford,QB,PHI,vs ARI,21st,5100,9.2,26.9,16.2,15.14,15.14,100,60,3,22.84,4.5
Alex Smith,QB,KC,@ BAL,17th,5100,13.6,31,17.6,19.43,19.43,100,61,3.8,12.54,2.5
Matt Cassel,QB,DAL,vs NYJ,24th,5100,7.5,22.5,9.2,12.46,12.46,100,0,2.4,0.48,0.1
Zach Mettenberger,QB,TEN,@ NE,4th,5000,0,15.8,7.3,0,0,100,0,0,16.18,3.2
Jeremy Hill,RB,CIN,@ SF,32nd,5000,3.1,28.3,10.8,11.53,11.53,100,35,2.3,14.1,2.8
Matt Hasselbeck,QB,IND,vs HOU,3rd,5000,8.1,21,12.6,12.41,12.41,100,0,2.5,8.98,1.8
Jimmy Clausen,QB,BAL,vs KC,13th,5000,5.9,24.8,9.3,12.19,12.19,100,0,2.4,20.24,4
Case Keenum,QB,STL,vs TB,23rd,5000,0,18.7,9.3,2.69,2.69,100,42,0.5,17.06,3.4
T.J. Yates,QB,HOU,@ IND,28th,5000,3.6,21.7,6.2,14.48,14.48,100,0,2.9,2.42,0.5
Gary Barnidge,TE,CLE,@ SEA,17th,5000,7.8,21.2,15.4,12.25,12.25,100,42,2.5,11.9,2.4
T.J. Yeldon,RB,JAC,vs ATL,29th,4900,0,14.2,13.5,3.63,3.63,100,46,0.7,,
John Brown,WR,ARI,@ PHI,32nd,4900,5.7,27.6,14.3,12.97,12.97,100,1,2.6,12.8,2.6
Darren McFadden,RB,DAL,vs NYJ,3rd,4900,8.8,22.3,13.4,13.29,13.29,100,0,2.7,16.3,3.3
Benjamin Watson,TE,NO,vs DET,24th,4800,8.2,17.2,12.3,11.15,11.15,100,0,2.3,16.9,3.5
Charcandrick West,RB,KC,@ BAL,6th,4800,3.2,23.3,10.5,9.91,9.91,100,0,2.1,16.5,3.4
Julius Thomas,TE,JAC,vs ATL,19th,4700,2.3,28.4,10.4,11.01,11.01,100,4,2.3,13.9,3
Willie Snead,WR,NO,vs DET,13th,4600,3.9,27.6,12.7,11.76,11.76,100,42,2.6,17.6,3.8
James White,RB,NE,vs TEN,18th,4600,4.5,21.9,10.5,10.3,10.3,100,44,2.2,20.7,4.5
Denard Robinson,RB,JAC,vs ATL,29th,4600,8.8,28.3,5.7,15.33,15.33,100,0,3.3,15.4,3.3
Kamar Aiken,WR,BAL,vs KC,21st,4600,9.7,22.3,12.6,13.89,13.89,100,0,3,29.8,6.5
Shaun Draughn,RB,SF,vs CIN,8th,4600,8,29.8,7.1,15.25,15.25,100,0,3.3,5.2,1.1
Ted Ginn Jr.,WR,CAR,@ NYG,20th,4600,4.5,23.4,12.5,10.76,10.76,100,36,2.3,26.5,5.8
Antonio Gates,TE,SD,vs MIA,8th,4600,3.6,27,13.5,11.39,11.39,100,27,2.5,14.8,3.2
Javorius Allen,RB,BAL,vs KC,13th,4500,13.8,19.2,9.4,15.57,15.57,100,31,3.5,0.8,0.2
Giovani Bernard,RB,CIN,@ SF,32nd,4500,5.3,26.6,11.7,12.36,12.36,100,44,2.7,9.1,2
Latavius Murray,RB,OAK,vs GB,15th,4500,5.2,31.6,13.2,14.01,14.01,100,51,3.1,9,2
Travis Benjamin,WR,CLE,@ SEA,17th,4500,2.3,24.8,13.1,9.84,9.84,100,23,2.2,6.5,1.4
Stevie Johnson,WR,SD,vs MIA,31st,4500,1.2,20.1,12.5,7.46,7.46,100,0,1.7,,
Brandon LaFell,WR,NE,vs TEN,24th,4500,4.3,29.2,8.4,12.64,12.64,100,18,2.8,12.8,2.8
DeSean Jackson,WR,WAS,vs BUF,29th,4500,3,27.9,12.1,11.31,11.31,100,34,2.5,30.3,6.7
Michael Floyd,WR,ARI,@ PHI,32nd,4400,4.9,29,12.5,12.95,12.95,100,8,2.9,12,2.7
LeGarrette Blount,RB,NE,vs TEN,18th,4400,2.3,28.4,10.5,11.01,11.01,100,46,2.5,,
Travis Kelce,TE,KC,@ BAL,9th,4400,4.7,27.5,12.2,12.31,12.31,100,50,2.8,13.3,3
Fred Jackson,RB,SEA,vs CLE,20th,4400,7.2,23.1,5.2,12.47,12.47,100,0,2.8,3.7,0.8
James Starks,RB,GB,@ OAK,12th,4400,6.3,21.6,10.8,11.41,11.41,100,22,2.6,5.6,1.3
Richard Rodgers,TE,GB,@ OAK,11th,4300,5,16.1,10.2,8.74,8.74,100,20,2,1.7,0.4
Donte Moncrief,WR,IND,vs HOU,3rd,4300,3.9,29.1,11.2,12.32,12.32,100,27,2.9,16.1,3.7
DeVante Parker,WR,MIA,@ SD,7th,4300,5.1,24.3,12.1,11.48,11.48,100,41,2.7,12.7,3
Jordan Matthews,WR,PHI,vs ARI,18th,4300,3.2,28.4,15.2,11.55,11.55,100,38,2.7,32.9,7.7
Ronnie Hillman,RB,DEN,@ PIT,1st,4300,1,26.8,10.9,9.57,9.57,100,0,2.2,3.8,0.9
Jason Witten,TE,DAL,vs NYJ,3rd,4300,4.1,21.2,10.3,9.79,9.79,100,47,2.3,9.9,2.3
Seahawks,DST,SEA,vs CLE,27th,4200,9.7,25.6,9.9,15.01,15.01,100,31,3.6,9,2.1
Darren Sproles,RB,PHI,vs ARI,9th,4200,2.4,23.1,10.1,9.34,9.34,100,38,2.2,5.5,1.3
Danny Woodhead,RB,SD,vs MIA,26th,4200,3.7,28.6,15.3,12.02,12.02,100,39,2.9,36,8.6
Marvin Jones,WR,CIN,@ SF,2nd,4200,2.2,29.8,10.9,11.43,11.43,100,29,2.7,12.9,3.1
Tyler Lockett,WR,SEA,vs CLE,28th,4200,4.1,28.4,10.6,12.16,12.16,100,0,2.9,16.5,3.9
Joique Bell,RB,DET,@ NO,28th,4100,0,22.6,8.1,7.36,7.36,100,0,1.8,18.1,4.4
Pierre Garcon,WR,WAS,vs BUF,29th,4100,3.4,24.4,11.6,10.41,10.41,100,44,2.5,12.4,3
Matt Jones,RB,WAS,vs BUF,21st,4000,3.6,28.2,9.6,11.83,11.83,100,31,3,4.6,1.2
Stefon Diggs,WR,MIN,vs CHI,12th,4000,1.6,31.3,11.9,11.48,11.48,100,41,2.9,20.5,5.1
Davante Adams,WR,GB,@ OAK,11th,4000,0,29.5,8.2,9.1,9.1,100,39,2.3,8.2,2.1
C.J. Anderson,RB,DEN,@ PIT,1st,4000,0,29.4,10,8.03,8.03,100,29,2,3,0.8
Isaiah Crowell,RB,CLE,@ SEA,4th,4000,0.7,21.1,8.8,7.52,7.52,100,48,1.9,6,1.5
Spencer Ware,RB,KC,@ BAL,6th,4000,0.5,25.1,10.9,8.66,8.66,100,45,2.2,,
Theo Riddick,RB,DET,@ NO,28th,4000,1.8,27,11.3,10.15,10.15,100,48,2.5,5,1.3
Frank Gore,RB,IND,vs HOU,11th,4000,4.9,25,12.3,11.6,11.6,100,53,2.9,6.9,1.7
James Jones,WR,GB,@ OAK,11th,4000,3,22.5,12.5,9.54,9.54,100,0,2.4,20.2,5.1
DeMarco Murray,RB,PHI,vs ARI,9th,4000,1.3,22.9,12.6,8.49,8.49,100,67,2.1,0.3,0.1
Ryan Mathews,RB,PHI,vs ARI,9th,4000,2.1,26.1,10,10.14,10.14,100,27,2.5,6.1,1.5
Kendall Wright,WR,TEN,@ NE,9th,4000,1.5,26.4,10,9.82,9.82,100,13,2.5,,
Ameer Abdullah,RB,DET,@ NO,28th,3900,2.4,14.5,7.4,9.67,9.67,100,0,2.5,15.9,4.1
Jeremy Langford,RB,CHI,@ MIN,19th,3900,5.6,19.4,10,10.18,10.18,100,23,2.6,6.7,1.7
Tavon Austin,WR,STL,vs TB,26th,3900,4.4,21.2,12.5,9.99,9.99,100,47,2.6,22.3,5.7
Tim Hightower,RB,NO,vs DET,14th,3900,5.4,27,14.9,12.57,12.57,100,3,3.2,11.5,2.9
Scott Chandler,TE,NE,vs TEN,4th,3900,0.6,17.4,6.1,6.15,6.15,100,0,1.6,,
Anquan Boldin,WR,SF,vs CIN,8th,3900,4.8,24.4,12.6,11.35,11.35,100,42,2.9,20.4,5.2
Cardinals,DST,ARI,@ PHI,17th,3900,6.9,26.7,10.4,13.47,13.47,100,19,3.5,17,4.4
Dorial Green-Beckham,WR,TEN,@ NE,9th,3800,5.2,19.3,8.5,9.87,9.87,100,36,2.6,20.3,5.3
Melvin Gordon,RB,SD,vs MIA,26th,3800,0.1,29.8,8,10.04,10.04,100,51,2.6,5.7,1.5
Robert Woods,WR,BUF,@ WAS,27th,3800,2.3,24.5,8.7,9.68,9.68,100,30,2.5,8.4,2.2
Jeremy Butler,WR,BAL,vs KC,21st,3700,1.8,10.8,8.4,7.22,7.22,100,0,2,9,2.4
Alfred Blue,RB,HOU,@ IND,24th,3700,0.3,16.2,8.7,5.62,5.62,100,0,1.5,12.7,3.4
Shane Vereen,RB,NYG,vs CAR,2nd,3700,2.3,20.6,9.9,8.38,8.38,100,33,2.3,21.2,5.7
Ed Dickson,TE,CAR,@ NYG,32nd,3700,1,9.4,2.9,3.84,3.84,100,0,1,0,
Heath Miller,TE,PIT,vs DEN,22nd,3700,3.5,23.9,8.7,10.26,10.26,100,0,2.8,4.2,1.1
Patriots,DST,NE,vs TEN,22nd,3700,9.2,24.2,8.1,14.22,14.22,100,28,3.8,18,4.9
Chiefs,DST,KC,@ BAL,28th,3700,7.3,28.6,10.9,14.4,14.4,100,32,3.9,21,5.7
Nelson Agholor,WR,PHI,vs ARI,18th,3600,3.6,15.9,4.3,7.72,7.72,100,33,2.1,0,
Karlos Williams,RB,BUF,@ WAS,10th,3600,1.2,7,11.9,4.67,4.67,100,0,1.3,4.1,1.1
Antonio Andrews,RB,TEN,@ NE,23rd,3600,6.4,9.7,8.1,7.53,7.53,100,0,2.1,12,3.3
Cecil Shorts III,WR,HOU,@ IND,23rd,3600,3.6,22.5,10.1,9.94,9.94,100,0,2.8,0,
Albert Wilson,WR,KC,@ BAL,15th,3600,2.8,19,6.8,8.23,8.23,100,22,2.3,7.5,2.1
Brandon Coleman,WR,NO,vs DET,13th,3600,2.2,13.9,5.5,6.09,6.09,100,39,1.7,0,
Kyle Rudolph,TE,MIN,vs CHI,16th,3600,3,21.8,8.2,9.25,9.25,100,46,2.6,4.1,1.1
Terrance Williams,WR,DAL,vs NYJ,19th,3600,0.4,19.6,9.8,6.77,6.77,100,22,1.9,3.3,0.9
Chris Polk,RB,HOU,@ IND,24th,3600,4,17.2,4.8,8.42,8.42,100,0,2.3,0.6,0.2
Bilal Powell,RB,NYJ,@ DAL,17th,3600,0,27.2,12.3,8.95,8.95,100,17,2.5,20.9,5.8
Alfred Morris,RB,WAS,vs BUF,21st,3600,0,21,6.4,7.03,7.03,100,0,2,8.4,2.3
Zach Miller,TE,CHI,@ MIN,20th,3600,3.7,23.5,,10.29,10.29,100,45,2.9,,
Marques Colston,WR,NO,vs DET,13th,3600,4.3,17.2,9.5,8.56,8.56,100,0,2.4,11.9,3.3
Rueben Randle,WR,NYG,vs CAR,14th,3500,0.5,22.7,11.7,7.9,7.9,100,0,2.3,14.7,4.2
Corey Philly Brown,WR,CAR,@ NYG,20th,3500,2.2,14.8,7.4,6.36,6.36,100,0,1.8,14.1,4
Duke Johnson,RB,CLE,@ SEA,4th,3500,4.2,18,10.3,8.75,8.75,100,52,2.5,13.5,3.9
Devin Funchess,WR,CAR,@ NYG,20th,3500,4.3,17.8,6.9,8.78,8.78,100,36,2.5,11,3.1
Andre Ellington,RB,ARI,@ PHI,25th,3500,0,22,7.6,5.22,5.22,100,0,1.5,,
Derrick Coleman,RB,SEA,vs CLE,20th,3500,1.1,6.4,,4.27,4.27,100,0,1.2,,
Jermaine Kearse,WR,SEA,vs CLE,28th,3500,4,18.4,9.4,8.81,8.81,100,20,2.5,21,6
Andre Johnson,WR,IND,vs HOU,3rd,3500,0,20.3,7.2,5.92,5.92,100,0,1.7,6.2,1.8
Harry Douglas,WR,TEN,@ NE,9th,3500,0,18.7,6.3,5.92,5.92,100,0,1.7,3.5,1
Malcom Floyd,WR,SD,vs MIA,31st,3500,5.9,21.5,6.9,11.1,11.1,100,0,3.2,3.7,1.1
Rashad Jennings,RB,NYG,vs CAR,2nd,3500,0.2,20.9,10.8,7.14,7.14,100,39,2,19.7,5.6
Mike Wallace,WR,MIN,vs CHI,12th,3500,0,18.2,6.6,6,6,100,58,1.7,6.7,1.9
Robert Turbin,RB,DAL,vs NYJ,3rd,3500,0,11.7,3.5,3.51,3.51,100,27,1,0.1,0
Austin Seferian-Jenkins,TE,TB,@ STL,15th,3400,3.6,15,11.7,7.35,7.35,100,12,2.2,11.9,3.5
Markus Wheaton,WR,PIT,vs DEN,1st,3400,2.3,16.7,9.6,7.09,7.09,100,16,2.1,18.2,5.4
Chris Givens,WR,BAL,vs KC,21st,3400,1.3,10.9,4.5,4.54,4.54,100,0,1.3,2.5,0.7
Cole Beasley,WR,DAL,vs NYJ,19th,3400,0,16.8,8.5,5.57,5.57,100,56,1.6,6.7,2
Broncos,DST,DEN,@ PIT,2nd,3400,6.5,23.6,10.8,12.16,12.16,100,48,3.6,6,1.8
Bengals,DST,CIN,@ SF,24th,3400,8.9,23,8.6,13.56,13.56,100,16,4,15,4.4
Seth Roberts,WR,OAK,vs GB,10th,3300,2.3,15.2,7.2,6.6,6.6,100,45,2,0,
Jamison Crowder,WR,WAS,vs BUF,29th,3300,0,21.2,8.6,6.62,6.62,100,52,2,4.1,1.2
Quinton Patton,WR,SF,vs CIN,8th,3300,1.1,14.9,4.7,5.67,5.67,100,29,1.7,6.7,2
Orleans Darkwa,RB,NYG,vs CAR,2nd,3300,0,14.9,3,4.32,4.32,100,20,1.3,,
Charles Sims,RB,TB,@ STL,15th,3300,3.8,19.7,11.4,9.09,9.09,100,53,2.8,10.2,3.1
Torrey Smith,WR,SF,vs CIN,8th,3300,0,20.5,8,5.46,5.46,100,0,1.7,5.3,1.6
Kenny Britt,WR,STL,vs TB,26th,3300,0,21,7.8,6.24,6.24,100,50,1.9,15.1,4.6
Jacob Tamme,TE,ATL,@ JAC,31st,3300,4,18.1,8.9,8.71,8.71,100,38,2.6,0,
Vernon Davis,TE,DEN,@ PIT,26th,3300,2.3,17.9,6,7.5,7.5,100,37,2.3,1.5,0.5
Panthers,DST,CAR,@ NYG,16th,3300,7.2,29,10.3,14.45,14.45,100,8,4.4,0,
Jets,DST,NYJ,@ DAL,29th,3300,8.8,21.7,7.1,13.08,13.08,100,0,4,11,3.3
Kenny Stills,WR,MIA,@ SD,7th,3200,0,19.9,5.9,6.07,6.07,100,32,1.9,3.3,1
Josh Huff,WR,PHI,vs ARI,18th,3200,1,11.8,5.4,4.6,4.6,100,22,1.4,9.2,2.9
David Cobb,RB,TEN,@ NE,23rd,3200,1.2,7.2,3.1,4.8,4.8,100,0,1.5,0.9,0.3
Tyler Kroft,TE,CIN,@ SF,5th,3200,1.6,8.8,5,4,4,100,25,1.3,12.1,3.8
Zach Ertz,TE,PHI,vs ARI,27th,3200,1,27.7,11.8,9.88,9.88,100,24,3.1,21.8,6.8
Mohamed Sanu,WR,CIN,@ SF,2nd,3200,0,20,5.7,5.01,5.01,100,26,1.6,3,0.9
Brandon Bolden,RB,NE,vs TEN,18th,3200,7.4,13.4,6.3,9.43,9.43,100,0,2.9,7.4,2.3
C.J. Spiller,RB,NO,vs DET,14th,3200,3,18,6.2,8.03,8.03,100,0,2.5,3.8,1.2
Roddy White,WR,ATL,@ JAC,30th,3200,2,20.3,6.6,8.14,8.14,100,0,2.5,7.7,2.4
Will Tye,TE,NYG,vs CAR,10th,3100,0,5,8.1,0,0,100,55,0,15.3,4.9
Javontee Herndon,WR,SD,vs MIA,31st,3000,2.4,14.3,5.5,9.54,9.54,100,0,3.2,8.5,2.8
Juwan Thompson,RB,DEN,@ PIT,1st,3000,1.5,13.2,2,5.38,5.38,100,0,1.8,0,
Andre Holmes,WR,OAK,vs GB,10th,3000,0,18.2,4.5,4.37,4.37,100,0,1.5,3.7,1.2
Kevin Smith,WR,SEA,vs CLE,28th,3000,0.8,5,1.8,3.3,3.3,100,0,1.1,,
Justin Hardy,WR,ATL,@ JAC,30th,3000,0.8,14,4.5,5.23,5.23,100,8,1.7,6.6,2.2
TJ Jones,WR,DET,@ NO,16th,3000,0,6.4,2.8,0,0,100,59,0,4.2,1.4
Kerwynn Williams,RB,ARI,@ PHI,25th,3000,0,9.2,3.8,0,0,100,0,0,5.6,1.9
Kendall Gaskins,RB,SF,vs CIN,8th,3000,0,0,4.7,0,0,100,0,0,11.2,3.7
Quincy Enunwa,WR,NYJ,@ DAL,5th,3000,0,17.2,4.9,4.16,4.16,100,40,1.4,8.9,3
Nick Williams,WR,ATL,@ JAC,30th,3000,0.9,5.2,4.1,3.45,3.45,100,0,1.2,,
Jared Abbrederis,WR,GB,@ OAK,11th,3000,0.8,4.7,2.5,3.14,3.14,100,0,1,6.3,2.1
Donteea Dye,WR,TB,@ STL,15th,3000,0,0,3,0,0,100,0,0,5.4,1.8
Bishop Sankey,RB,TEN,@ NE,23rd,3000,0,7.6,4.9,0,0,100,0,0,5.3,1.8
Damien Williams,RB,MIA,@ SD,16th,3000,0,9.2,3.3,0,0,100,33,0,3.2,1.1
Taylor Gabriel,WR,CLE,@ SEA,17th,3000,0,16.6,4.4,3.4,3.4,100,46,1.1,3.8,1.3
Jaelen Strong,WR,HOU,@ IND,23rd,3000,0,9.3,4.8,3.06,3.06,100,31,1,10.3,3.4
Lucky Whitehead,WR,DAL,vs NYJ,19th,3000,1,6.4,1.4,2.84,2.84,100,0,0.9,3.2,1.1
Cameron Artis-Payne,RB,CAR,@ NYG,27th,3000,0,16.2,5.9,0,0,100,15,0,11.3,3.8
Eric Ebron,TE,DET,@ NO,30th,3000,3,17.4,9.3,7.76,7.76,100,55,2.6,11.9,4
Rashad Greene,WR,JAC,vs ATL,6th,3000,2.6,5.3,5.1,3.5,3.5,100,0,1.2,0.9,0.3
Tre Mason,RB,STL,vs TB,7th,3000,0,25.3,4,6.1,6.1,100,0,2,1.3,0.4
Jay Ajayi,RB,MIA,@ SD,16th,3000,0,26.6,4.7,6.82,6.82,100,34,2.3,11.2,3.7
Chris Hogan,WR,BUF,@ WAS,27th,3000,0,19.4,7.2,4.98,4.98,100,30,1.7,2.3,0.8
Jerick McKinnon,RB,MIN,vs CHI,30th,3000,0,16,5.2,3.15,3.15,100,17,1.1,18.6,6.2
Ka'Deem Carey,RB,CHI,@ MIN,19th,3000,0,4.6,4.7,0,0,100,0,0,3.8,1.3
Adam Humphries,WR,TB,@ STL,15th,3000,0,12.2,5.4,0,0,100,28,0,12,4
Marqise Lee,WR,JAC,vs ATL,6th,3000,0,15.6,4.9,4.2,4.2,100,50,1.4,6.6,2.2
Ty Montgomery,WR,GB,@ OAK,11th,3000,0,22.5,7,4.12,4.12,100,0,1.4,,
Rashad Ross,WR,WAS,vs BUF,29th,3000,2.4,4.8,3,3.24,3.24,100,11,1.1,0,
