"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Chris Sale",13400,"BOS@SEA 03:40PM ET",30.625,"BOS"
"SP","David Price",12300,"BOS@SEA 03:40PM ET",16.882,"BOS"
"SP","Zack Greinke",11900,"ATL@ARI 03:40PM ET",21.824,"ARI"
"SP","Jameson Taillon",10900,"PIT@SF 03:45PM ET",13.64,"PIT"
"SP","Rick Porcello",10500,"BOS@SEA 03:40PM ET",14.971,"BOS"
"SP","James Paxton",10500,"BOS@SEA 03:40PM ET",21.776,"SEA"
"SP","Gerrit Cole",9900,"PIT@SF 03:45PM ET",14.927,"PIT"
"SP","Madison Bumgarner",9700,"PIT@SF 03:45PM ET",18.357,"SF"
"SP","Robbie Ray",9400,"ATL@ARI 03:40PM ET",22.739,"ARI"
"SP","Johnny Cueto",8900,"PIT@SF 03:45PM ET",13.633,"SF"
"SP","Felix Hernandez",8300,"BOS@SEA 03:40PM ET",15.229,"SEA"
"SP","Drew Smyly",8200,"BOS@SEA 03:40PM ET",0,"SEA"
"SP","Hisashi Iwakuma",8100,"BOS@SEA 03:40PM ET",7.858,"SEA"
"SP","Patrick Corbin",7900,"ATL@ARI 03:40PM ET",12.87,"ARI"
"SP","Ivan Nova",7900,"PIT@SF 03:45PM ET",14.948,"PIT"
"SP","Drew Pomeranz",7800,"BOS@SEA 03:40PM ET",16.933,"BOS"
"SP","Eduardo Rodriguez",7800,"BOS@SEA 03:40PM ET",16.819,"BOS"
"SP","Jeff Samardzija",7600,"PIT@SF 03:45PM ET",14.841,"SF"
"SP","Julio Teheran",7400,"ATL@ARI 03:40PM ET",9.546,"ATL"
"SP","Steven Wright",7200,"BOS@SEA 03:40PM ET",2.36,"BOS"
"SP","Matt Moore",7200,"PIT@SF 03:45PM ET",9.835,"SF"
"SP","Archie Bradley",7000,"ATL@ARI 03:40PM ET",4.754,"ARI"
"SP","Taijuan Walker",6800,"ATL@ARI 03:40PM ET",15.688,"ARI"
"SP","Ty Blach",6700,"PIT@SF 03:45PM ET",7.035,"SF"
"SP","Chase De Jong",6500,"BOS@SEA 03:40PM ET",3.336,"SEA"
"SP","Zack Godley",6400,"ATL@ARI 03:40PM ET",17.914,"ARI"
"SP","Mike Foltynewicz",6400,"ATL@ARI 03:40PM ET",14.88,"ATL"
"SP","Anthony Banda",6300,"ATL@ARI 03:40PM ET",10.55,"ARI"
"RP","Trevor Williams",6300,"PIT@SF 03:45PM ET",8.625,"PIT"
"SP","R.A. Dickey",6000,"ATL@ARI 03:40PM ET",11.943,"ATL"
"SP","Shelby Miller",6000,"ATL@ARI 03:40PM ET",14.575,"ARI"
"SP","Brian Johnson",5700,"BOS@SEA 03:40PM ET",13.15,"BOS"
"RP","Randall Delgado",5700,"ATL@ARI 03:40PM ET",6.562,"ARI"
"RP","Sean Newcomb",5700,"ATL@ARI 03:40PM ET",11.394,"ATL"
"SP","Yovani Gallardo",5600,"BOS@SEA 03:40PM ET",8.747,"SEA"
"SP","Christian Bergman",5600,"BOS@SEA 03:40PM ET",9.206,"SEA"
"SP","Nick Kingham",5600,"PIT@SF 03:45PM ET",0,"PIT"
"SP","Hector Velazquez",5500,"BOS@SEA 03:40PM ET",10.788,"BOS"
"SP","Roenis Elias",5500,"BOS@SEA 03:40PM ET",0,"BOS"
"SP","Rob Whalen",5500,"BOS@SEA 03:40PM ET",1.95,"SEA"
"SP","Ariel Miranda",5500,"BOS@SEA 03:40PM ET",13.06,"SEA"
"OF","A.J. Pollock",5500,"ATL@ARI 03:40PM ET",9.352,"ARI"
"SP","Dan Winkler",5500,"ATL@ARI 03:40PM ET",0,"ATL"
"1B","Paul Goldschmidt",5400,"ATL@ARI 03:40PM ET",10.707,"ARI"
"3B","Jake Lamb",5400,"ATL@ARI 03:40PM ET",9.726,"ARI"
"SP","Wade LeBlanc",5400,"PIT@SF 03:45PM ET",3.021,"PIT"
"SP","Chad Kuhl",5400,"PIT@SF 03:45PM ET",9.336,"PIT"
"OF","J.D. Martinez",5300,"ATL@ARI 03:40PM ET",9.323,"ARI"
"SP","Kyle Kendrick",5200,"BOS@SEA 03:40PM ET",-5.925,"BOS"
"OF","David Peralta",5200,"ATL@ARI 03:40PM ET",7.83,"ARI"
"SP","Matt Wisler",5200,"ATL@ARI 03:40PM ET",1.283,"ATL"
