"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Jose Quintana",11600,"CIN@CHC 08:05PM ET",16.393,"CHC","CIN",23.87,17.5,18.101,NA,15.25
"SP","Zack Greinke",10800,"HOU@ARI 09:40PM ET",21.806,"ARI","HOU",20.48,16.7,17.9805,NA,32.8
"SP","Kevin Gausman",8500,"BAL@SEA 10:10PM ET",11.89,"BAL","SEA",17.69,16.9,13.492,NA,23.55
"SP","Collin McHugh",8300,"HOU@ARI 09:40PM ET",12.225,"HOU","ARI",15.31,11.5,12.113,NA,15.95
"SP","Jerad Eickhoff",8000,"PHI@SD 10:10PM ET",12.875,"PHI","SD",11.93,15.3,16.296,NA,14.45
"SP","Michael Fulmer",7900,"DET@TEX 08:05PM ET",16.564,"DET","TEX",17.91,12.8,15.5575,NA,-0.75
"SP","Jake Odorizzi",7600,"TB@TOR 07:07PM ET",12.695,"TB","TOR",17.61,13.4,11.964,NA,13.9
"SP","Ty Blach",6900,"SF@MIA 07:10PM ET",8.048,"SF","MIA",NA,13.2,9.8495,NA,-3.1
"SP","Asher Wojciechowski",6700,"CIN@CHC 08:05PM ET",9.379,"CIN","CHC",10.91,13.4,9.269,NA,-2.35
"SP","Martin Perez",6500,"DET@TEX 08:05PM ET",9.302,"TEX","DET",11.53,10.4,10.111,NA,13.3
"SP","Julio Teheran",6400,"ATL@COL 08:40PM ET",9.095,"ATL","COL",10.44,8.4,8.783,NA,27.55
"SP","Chad Bettis",6000,"ATL@COL 08:40PM ET",0,"COL","ATL",10.65,11,7.85,NA,16.15
"SP","Adam Conley",5800,"SF@MIA 07:10PM ET",9.154,"MIA","SF",16.79,13.6,12.649,NA,7.45
"SP","Jake Junis",5600,"KC@OAK 10:05PM ET",9.68,"KC","OAK",NA,11.1,9.07,NA,13.9
"SP","Yovani Gallardo",5600,"BAL@SEA 10:10PM ET",8.607,"SEA","BAL",12.93,10.8,13.019,NA,-5
"SP","Jharel Cotton",5500,"KC@OAK 10:05PM ET",10.712,"OAK","KC",15.03,15.3,13.592,NA,-1.1
"RP","Luis Cessa",5400,"NYM@NYY 07:08PM ET",6.361,"NYY","NYM",14.2,15.5,11.711,NA,12.15
"SP","Travis Wood",5300,"PHI@SD 10:10PM ET",2.742,"SD","PHI",12.16,11.7,11.933,NA,8.45
"SP","Rafael Montero",5000,"NYM@NYY 07:08PM ET",5.583,"NYM","NYY",11.49,12.8,9.386,NA,17.3
"SP","Nick Tepesch",4800,"TB@TOR 07:07PM ET",1.95,"TOR","TB",12.18,9.1,6.822,NA,10.1
