"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Ted Ginn",10,0,4000,24.8,0.09,-0.17,-0.02,1,0.8,0,0.1,6.9,6.7,5.6,4.8,0.2,8.5,20.1,10.3,8,3.2,17.4,9.1,4.6,21,12,19.6,25.8,14.9,42,68,4,0.157407407407407,3,3,2,11.0050427479425
"Cameron Meredith",3,0,4000,17.3,0.03,-0.08,-0.02,0,0.1,0,0.1,6,5.7,5.8,6.4,0.8,8.9,7.5,10.6,11,0.9,20.4,12.5,19.2,18,7,9.7,3.9,8.9,40,65,2,0.149769585253456,3,2,2,3.46422578726351
"Kyle Rudolph",4,0,4000,20.5,-0.2,0.08,-0.24,0,0,0,0,0,8.3,7.5,5.8,1.1,5.7,9.7,11.3,10,5.9,16.7,10.3,16,10,9,10.5,15.4,3.2,55,95,6,0.21889400921659,2,2,1,3.27290322007866
"Tevin Coleman",2,0,4000,24.3,-0.06,0.07,0.01,9.3,8.8,8.6,1.8,3.7,1.7,3.1,2.7,0.8,11.9,9.5,14.3,18,4.4,24.2,9.4,19.5,13,19,4.9,9.3,0,23,30,1,0.0710900473933649,5,5,10,3.83666113266511
"Shane Vereen",0,1,4000,21.8,0.1,-0.23,-0.17,10.3,10.3,2.9,2.3,4.7,4.3,4.3,3.5,0.7,5.8,11.4,11.4,11,7,15.8,7.6,2,18,4,0,0,0,9,14,0,0.0299785867237687,10,10,10,0.246810550707139
"Terrance West",1,0,4000,19.3,-0.01,-0.12,-0.09,10.3,13.6,8.7,1.9,4,3,2.4,1.6,0.6,4.2,14.5,11.3,17,3.1,19.4,6.7,6.6,8,7,21.8,9.4,12.3,20,31,1,0.062124248496994,7,7,5,0
"Charles Sims",0,0,4000,27,0.12,-0.08,0.12,12.3,10.3,0.8,1.3,2.8,5.3,4.8,2.1,0,5.9,11.6,12,5,2.8,21.1,4.8,8,27,25,0,0,0,14,18,1,0.0401785714285714,6,7,4,0.242593463959445
"Ryan Mathews",3,0,4000,23.5,0.05,0.07,0.15,10.3,10.2,8,2.8,4.2,1,1.1,1.3,0.3,8.5,14.8,11.4,16,2,20.8,6.4,6,25,29,0,0,3.1,11,11,1,0.0247747747747748,7,9,4,1.42382165718192
"Robert Woods",0,0,3900,22.3,0.05,-0.14,-0.08,0,0.1,0,0,6,7.7,6.7,4.6,0.9,8.2,15.1,11.2,8,2.9,19.5,7.2,3.9,9,3,0,0,7.1,43,64,1,0.179271708683473,1,1,3,0.270337455720589
"Damien Williams",0,0,3900,21,-0.16,-0.08,-0.26,0.7,2.3,4,0.5,4.1,1.7,1.9,1.6,0.5,8.3,2.2,6.7,10,2.3,11.1,4.8,8.8,3,2,2.9,3.8,0,17,22,2,0.0596205962059621,6,6,3,0.0126512602430818
"Isaiah Crowell",1,0,3900,19,0.01,0.08,0.06,11,12,11,1.7,4.1,5.7,3.3,3.1,0.3,7.3,9.9,13,25,6.1,19.9,12.9,15.8,19,22,0,14.1,7.3,33,41,0,0.0933940774487472,4,6,8,4.97238917939931
"C.J. Fiedorowicz",14,1,3900,20.5,0.09,0.03,0.15,0,0,0,0,0,8.3,5.7,5.2,0.6,7,10.9,9.2,9,2.8,15.6,9,6.2,29,25,10.4,8.2,14.2,45,68,3,0.154897494305239,2,2,2,5.19300940188393
"Ladarius Green",16,0,3900,23.3,-0.05,0.09,-0.1,0,0,0,0,0,5.3,5,5,0.5,10.3,11.6,10.2,8,-1,21.3,9.3,4.5,16,14,26,8.7,0,11,20,1,0.0424628450106157,7,8,6,9.44893773804345
"DuJuan Harris",0,0,3900,22.8,0.06,-0.16,-0.01,2.7,5.7,3.6,0.5,4.1,0,1.3,0.3,0.2,12.6,0.9,6,7,-3.3,15.3,2.3,0,26,15,0.8,1.5,0.4,7,9,1,0.024,9,10,5,0.00554879835222884
"Tavon Austin",4,0,3900,19.8,0.13,-0.05,0.06,1.7,1.7,1.7,0.3,4.8,4.3,7.2,7.5,0.7,5.1,8.1,10.1,16,2.6,17.6,12.1,15.9,30,25,0,15.5,3.9,44,78,3,0.191176470588235,3,2,2,1.46421690918615
"Dion Lewis",5,0,3900,25.8,-0.08,-0.31,-0.18,5.3,5.3,5.8,1,4.6,5.7,5.7,4.1,0.3,4.2,8.5,8.5,16,7.4,9.6,10.1,2.9,3,1,7.8,9.8,7.9,11,17,0,0.0383747178329571,8,8,8,0
"Wendell Smallwood",2,1,3800,23.5,0.05,0.07,0.15,10,6.7,8,0.5,4.2,3,1.2,0.3,0.1,4.2,6.5,4.9,14,-0.2,9.9,5.2,0.3,25,29,1.9,5.7,11.9,6,12,0,0.027027027027027,9,7,8,0.121185756012678
"John Brown",0,0,3800,23,-0.01,0.22,0.01,0,0.1,0.8,0,10,2.3,5.5,3.7,0.4,6.7,1,7.4,7,-1.1,15.8,7.8,0,23,18,0,2.9,0,32,63,1,0.141573033707865,3,3,5,0.0250805685520744
"Eli Rogers",0,0,3800,23.3,-0.05,0.09,-0.04,0,0,0,0,0,3.7,5.1,5.2,0.7,7.7,4.8,8.9,8,2.4,15.4,8.9,5,16,13,2.8,5.6,6,31,46,2,0.0976645435244161,4,4,4,0.449008762662358
"Eric Ebron",10,0,3800,24.8,-0.09,0,-0.18,0.3,0.1,0,0.1,1,4,6.1,5.6,0.4,8.9,8,11.1,10,5.7,16.5,10.5,7.2,12,6,7.8,0,16.1,41,56,2,0.126696832579186,5,5,5,2.12163853795822
"T.J. Yeldon",0,0,3800,17.5,-0.16,-0.03,-0.1,8,8.6,14.9,0.8,3.6,4,4.3,3.8,0.3,4.8,6.5,9.3,32,4,14.5,14.8,16,2,12,11.2,3,5.2,39,54,1,0.109090909090909,3,4,5,0.972371423244582
"James Starks",0,0,3800,22.3,-0.05,-0.07,-0.14,10,7.6,6,0.9,2.3,3.7,3.1,2.1,0.3,5.4,10,7.3,14,0.8,13.9,6.6,0.3,5,4,0.1,11.8,18.1,19,25,2,0.0504032258064516,6,7,4,0.100100322274208
"Paul Perkins",0,0,3800,21.8,0.1,-0.23,-0.17,6.7,5.6,3.7,0.4,3.7,1.3,2,0.4,0,8.5,5.2,5.2,7,2.7,7.7,2.4,5.5,18,4,3.8,6.3,5.5,14,19,0,0.0406852248394004,8,8,10,0.017312250858954
"James White",2,0,3800,25.8,-0.08,-0.31,-0.18,1,2.6,1.2,0,4.2,6.7,5.6,3.5,0.6,5.9,10.7,10.3,8,3.6,16.9,7.8,11.4,3,1,7.5,6.2,18.3,51,74,4,0.167042889390519,2,2,1,0
"Kenneth Dixon",4,0,3800,19.3,-0.01,-0.12,-0.09,8.3,5.8,10,0.1,4.5,3,2.8,3.2,0.1,4.5,9.2,6.1,21,0.9,11.3,9.8,22.1,8,7,11.7,12,4,18,21,0,0.0420841683366733,8,8,8,0
"Antonio Gates",22,0,3800,23.8,0.13,-0.13,0.3,0,0,0,0,0,7.3,6.8,6,1.7,5.4,14.2,10.6,10,5.7,15.6,12,11.1,28,32,7.7,0,0,34,61,5,0.143867924528302,5,4,2,5.00790148885357
"Chris Thompson",0,0,3700,25,-0.01,-0.05,-0.09,2.7,4.8,4,0.3,5,3.7,3.8,3.5,0.3,6,5.6,8.6,13,4.3,12.9,8.3,9.8,11,9,5.5,8.4,2.9,37,45,1,0.0922131147540984,5,5,6,0.0643660608858546
"Kenny Stills",0,0,3700,21,-0.16,-0.08,-0.02,0,0,0,0,0,6.7,4.7,4,0.3,8.9,9.2,9.3,7,2.1,16.5,6.8,21.7,3,10,4.1,16.2,7.3,30,56,5,0.151761517615176,3,3,1,0.675621687367384
"Marqise Lee",5,0,3700,17.5,-0.16,-0.03,-0.23,1.3,0.5,0.2,0,5.8,7.7,6.5,7.7,0.6,7.9,12.4,10.7,13,5.5,15.8,11.4,19.3,2,2,7.4,13.9,15.8,51,81,2,0.163636363636364,2,2,4,1.62934914814848
"Tyler Lockett",10,0,3700,25.3,0.05,-0.12,0.04,0.7,0.3,0,0,24.8,5,4.1,4.3,0.5,7.9,10.5,6.9,8,0.1,13.7,9.4,9.6,17,22,24.8,0.9,5.9,31,54,0,0.13953488372093,4,4,5,4.45568507683976
"Coby Fleener",6,0,3700,25,0.02,0.08,0,0,0.1,0,0.1,2,5.3,5.4,5.1,1.1,8.4,11.4,10.3,8,2.2,18.4,8.9,1.6,20,17,13.6,9.9,10.7,42,66,3,0.131474103585657,4,4,5,5.57898381526497
"Jerick McKinnon",0,0,3600,20.5,-0.2,0.08,-0.02,11.3,10.5,15,1.3,3.1,3.3,2.5,2.6,0.2,3.6,10.7,7.3,29,1.4,13.1,12.5,12.9,10,16,16.5,10.6,5.1,22,30,1,0.0691244239631336,6,5,5,1.80136189706757
"Cordarrelle Patterson",0,0,3600,20.5,-0.2,0.08,-0.11,1,0.6,0,0,6.1,5.3,4.3,3,0.5,6.4,9.2,8.1,5,1.9,14.2,5.2,4.8,10,5,3.6,8.7,15.3,42,55,2,0.126728110599078,4,4,3,0.458108791960013
"Dennis Pitta",0,0,3600,19.3,-0.01,-0.12,-0.1,0,0,0,0,0,7,7.3,5.7,0.8,6.1,13.8,10.7,9,3.1,18.2,8.4,5.8,8,14,29,6.4,6,63,89,2,0.178356713426854,1,2,4,0
"J.J. Nelson",1,0,3600,23,-0.01,0.22,0.01,0,0.3,0.8,0.1,9,3.7,4.2,4.7,0.3,7.5,5.7,7.2,8,-1,15.5,9.5,19.4,23,18,11.2,5,1,22,44,3,0.098876404494382,5,4,3,0.352903575201754
"Russell Shepard",1,0,3500,27,0.12,-0.08,0.07,0,0.1,0,0,9,3,2.4,5.3,0.6,9.8,5.1,5.6,8,-0.4,11.6,6.8,2.7,27,19,2.5,4.3,8.4,16,24,2,0.0535714285714286,5,6,3,0.81833678098671
"Vernon Davis",0,0,3500,25,-0.01,-0.05,-0.42,0,0,0,0,0,4.7,3.9,1.7,0.4,11.6,7.2,8.9,3,3.3,14.5,2.9,1.1,11,4,9.7,11.8,0,37,45,2,0.0922131147540984,5,5,4,0.866944254552234
"Andre Ellington",0,0,3500,23,-0.01,0.22,-0.04,3.3,2.3,2.6,0.3,2.9,3,1.3,0.8,0.1,4.5,3.2,2,5,0.7,3.2,2.9,0,23,14,2.5,3.9,3.3,10,16,0,0.0359550561797753,8,7,7,0.00821222156129869
"Rex Burkhead",0,0,3500,23,0.03,0.32,0.2,4.3,2.7,6.8,0,5.6,2.7,1.3,1.9,0.1,7.9,6.3,3.5,13,-0.1,7.1,7.7,6.1,31,31,9.6,6.8,2.4,8,10,0,0.0223713646532438,10,10,6,0.442572156573772
"Duke Johnson",1,0,3500,19,0.01,0.08,0.06,3,4.8,5.7,0.4,4.9,4.7,5.3,3.8,0.5,6.5,7.2,9.9,17,5.5,14.3,10.4,5.5,19,22,0,7,8.6,47,66,1,0.150341685649203,2,2,4,0.269227696050143
"Dwayne Washington",1,0,3500,24.8,-0.09,0,-0.19,8.3,6.6,11.6,0.4,2.8,1.3,0.9,3,0,5.6,4,3.8,25,2.2,5.4,11.1,8.4,12,5,6,1.9,4.1,6,7,0,0.0158371040723982,7,8,8,1.40340207924572
"Josh Bellamy",2,0,3500,17.3,0.03,-0.08,-0.02,0.3,0.2,0,0,9.5,5.7,2.8,6,0.2,8.6,9.3,4.2,10,-0.6,8.9,9.3,7.5,18,7,14.5,8.1,5.2,14,26,0,0.0599078341013825,7,7,9,0
"Torrey Smith",1,1,3500,22.8,0.06,-0.16,0.09,0,0,0,0,0,4.3,4.4,3.9,0.5,5.6,5.3,5.9,7,0.1,11.7,8,0,26,24,0,11.4,0,21,51,3,0.136,5,3,2,0.485408879852979
"Tajae Sharpe",1,0,3400,23,-0.2,0.15,-0.34,0,0.1,0,0.1,1,4.7,5.7,4.2,0.3,6.8,11.9,7.9,7,2.2,13.5,8.1,0,1,1,0,3.1,16.8,37,77,2,0.195431472081218,4,1,6,0.271669167325124
"Marquise Goodwin",0,0,3400,22.3,0.05,-0.14,-0.08,0,0,0,0,0,5,5.2,3.2,0.6,7,4.8,8.1,6,1,15.3,5.8,0,9,3,7.5,3.3,3.5,26,53,3,0.148459383753501,4,3,2,0.284320427568206
"Jeremy Kerley",1,0,3400,22.8,0.06,-0.16,0.09,0,0,0,0,0,4,6.8,6.1,0.5,5.7,2.4,9.1,10,0.4,17.9,10.3,10,26,24,2.8,4.4,0,43,82,3,0.218666666666667,1,1,2,1.04295213828493
"Jalen Richard",0,0,3300,21.3,0.06,0.14,-0.07,6.3,5.2,5.8,0.3,5.8,1,2.2,2.1,0.3,6.7,7.3,7.2,12,1.6,12.8,6.8,2.9,18,16,5.3,2.3,14.2,21,27,1,0.0561330561330561,6,6,6,0
"Gary Barnidge",2,0,3300,19,0.01,0.08,0.39,0,0,0,0,0,4,5.2,4.5,0.3,7.5,4.7,7.9,8,3.2,12.6,7.8,5.7,19,30,0,2.1,10.3,42,66,1,0.150341685649203,3,2,4,1.40562159858661
"Robert Turbin",0,0,3300,27,-0.15,0.01,0,3.3,2.5,2.1,1.1,3.2,1,1.8,2.6,0.4,4.8,5.9,5.3,8,3.5,7.1,5,8.3,6,21,7.6,3.8,6.4,16,20,0,0.043859649122807,8,9,7,0.0142049237817058
"Matt Asiata",0,0,3300,20.5,-0.2,0.08,-0.02,5.3,8,10.1,2,3.3,1.7,2.3,2.3,0.1,6,8.8,8.5,20,3.2,13.7,9.3,12.1,10,16,3.7,13.1,9.7,24,29,0,0.0668202764976959,5,6,6,0.554879835222884
"Victor Cruz",2,0,3300,21.8,0.1,-0.23,0.09,0,0,0,0,0,2.7,4.9,5.2,0.5,9.4,5.4,7.8,9,3.8,11.9,8.6,1.4,18,18,0,4.7,5.8,27,51,1,0.109207708779443,5,3,4,0.921766382272255
"Devin Funchess",0,0,3300,24.8,0.09,-0.17,-0.02,0,0,0,0,0,4.3,4.1,4.2,0.6,7.3,5.2,6.6,7,2.2,11.1,6.5,11.3,21,12,6.4,3.9,5.2,20,50,3,0.115740740740741,5,4,3,0.235491002068592
"Albert Wilson",0,0,3200,24.8,0.06,0.17,0.05,0.3,0.2,0,0.1,25,4.7,4.7,3.3,0.6,5,11.6,7.5,6,1.5,13.6,5.6,0,26,17,20.3,2.6,11.9,29,47,2,0.108796296296296,5,5,3,0
"Nelson Agholor",0,0,3200,23.5,0.05,0.07,0.01,0.3,0.2,0,0,4.5,4.3,5.1,4.3,1.2,5.1,3.8,6.2,7,2.5,10,6.7,4.2,25,14,6.7,0,2,31,58,1,0.130630630630631,5,5,4,0.324271775704253
"Phillip Dorsett",0,0,3200,27,-0.15,0.01,-0.12,0.3,0.2,0.2,0,5,3.3,4.1,3.6,0.6,8.8,4.3,6.4,6,2.4,10.4,7,4.9,6,4,0.7,6.1,6,24,45,1,0.0986842105263158,6,4,6,0.158695632873745
"Quinton Patton",1,0,3200,22.8,0.06,-0.16,0.09,0,0,0,0,0,5,5,6.1,0.4,6.8,4.7,6.5,10,1.2,11.8,10,7.1,26,24,0,2.2,3.7,32,56,0,0.149333333333333,2,2,8,0.182222537887195
"Terrance Williams",0,0,3200,25.3,0.08,-0.14,-0.05,0,0,0,0,0,2.3,3.8,4.3,0.3,9.4,4.5,7.2,7,2.7,11.8,8.2,18.6,9,11,3.3,8,2.1,29,45,2,0.121951219512195,4,4,4,0.233049530793611
"Breshad Perriman",0,0,3200,19.3,-0.01,-0.12,-0.07,0,0.1,0.2,0,2,3.3,4.4,4.1,0.3,7.4,12.6,7,7,2.7,11.2,6.3,8.2,8,7,13.9,8.4,0,24,49,4,0.0981963927855711,6,4,1,0
"Chris Conley",1,0,3100,24.8,0.06,0.17,0.05,0,0,0,0,0,4.7,4.6,4.3,0.9,6.9,4.1,6,7,2.6,9.4,6.2,9,26,17,0,5.6,6.8,34,59,0,0.136574074074074,3,3,6,0
"Brian Quick",3,0,3100,19.8,0.13,-0.05,0.06,0,0,0,0,0,5.3,4.8,5.3,0.3,8.5,5.4,8.5,9,2.9,14.2,7.9,2,30,25,9.8,1.3,5.1,35,59,3,0.144607843137255,4,4,2,0.888251640224793
"Jason Witten",22,0,3100,25.3,0.08,-0.14,0.13,0,0,0,0,0,6,6.6,5.7,1.4,7.6,9,11.1,9,4,18.2,10.9,6.6,9,17,0,6.3,8.7,53,75,2,0.203252032520325,2,2,4,14.1734066070652
"Jamize Olawale",0,0,3000,21.3,0.06,0.14,-0.07,1,1.7,1.8,0.5,2.8,1.7,1.1,0.7,0.2,17.9,6.6,5.1,4,-0.6,10.8,2.4,1.8,18,16,0,1.8,17.7,9,10,1,0.0207900207900208,10,10,6,0
"Andre Holmes",0,0,3000,21.3,0.06,0.14,0.2,0,0,0,0,0,1.7,1.7,2.7,0.6,4.1,1.6,2.9,4,-0.4,6.2,4.5,0,18,32,0,0,0,10,17,2,0.0353430353430353,9,7,5,0
"Seth Roberts",0,0,3000,21.3,0.06,0.14,0.2,0,0,0,0,0,4,4.9,4.1,1.1,5.6,7.2,8.2,6,4,12.3,7.2,3.2,18,32,5.8,14.1,1.6,32,63,4,0.130977130977131,3,3,2,0
"Cobi Hamilton",0,0,3000,23.3,-0.05,0.09,-0.04,0,0,0,0,0,3,2.7,2.6,0.3,7.3,2.6,4.4,4,0.6,8.2,4.6,2.5,16,13,3.1,1.5,3.1,11,22,1,0.0467091295116773,7,7,6,0.0253025204861635
"Justin Hunter",0,0,3000,22.3,0.05,-0.14,-0.08,0,0,0,0,0,2,2.6,1.4,0.6,6.1,6.4,6.1,2,3.1,9.2,2.6,0,9,3,0,0,0,8,20,4,0.0560224089635854,9,7,1,0.0388415884656019
"Sammie Coates",0,0,3000,23.3,-0.05,0.09,-0.04,0,0.2,0,0,2.5,1.3,4.1,1,0.4,9.4,0,7.1,2,-3.5,17.7,1.9,0,16,13,0,0,0,20,43,2,0.0912951167728238,5,5,4,0.117856477001341
"Harry Douglas",0,0,3000,23,-0.2,0.15,-0.34,0,0,0,0,0,1.7,2.8,0.5,0.6,10.9,5.4,4.8,1,2.2,7.5,0,2,1,1,0,8,1.3,10,15,0,0.0380710659898477,7,7,10,0.00821222156129869
"Bennie Fowler",0,0,3000,21,0.11,-0.13,0.14,0,0,0,0,0,1.3,2.3,0,0.1,7.5,5.3,4.3,0,-1.2,9.8,0,1.5,22,30,0,14.6,0,9,18,2,0.0441176470588235,7,7,3,0.00155366353862408
"Jordan Taylor",0,0,3000,21,0.11,-0.13,0.14,0,0,0,0,0,2.3,1.9,2.2,0.6,8.4,6.8,4.3,4,0.4,8.2,3.8,4.8,22,30,0,7.6,0,7,15,2,0.0367647058823529,8,8,3,0.0106536928362794
"John Kuhn",0,0,3000,25,0.02,0.08,-0.01,1.7,1.5,1.3,0.6,2.2,1.3,1.5,1.2,0.4,3.9,4.5,5.1,4,-1.1,11.3,2.1,1.3,20,20,8.5,1.7,3.2,12,15,1,0.0298804780876494,10,10,7,0.0266342320906984
"Travaris Cadet",0,0,3000,25,0.02,0.08,-0.01,0,0.2,0.8,0.1,2,3.3,3.7,0.4,0.6,5.1,5.4,5.1,2,1.2,9,1.1,6.9,20,20,10.3,0,0,29,41,1,0.0816733067729084,6,5,7,0.014426875715795
"Brandon Coleman",0,0,3000,25,0.02,0.08,-0.01,0,0,0,0,0,1.3,2.6,5,0.7,8.7,6,6.1,8,2.3,9.9,9,9.7,20,20,0,7.3,7.9,20,25,3,0.049800796812749,7,7,5,0.328710814386037
"Freddie Martino",3,0,3000,27,0.12,-0.08,0.07,0,0,0,0,0,2.3,2,4.6,0,13.5,7.6,5.7,7,0.1,11.3,8.7,0,27,19,9.6,0,0,6,8,1,0.0178571428571429,10,11,4,0.496950380425615
"Ryan Grant",0,0,3000,25,-0.01,-0.05,0.07,0,0,0,0,0,1.3,1.5,1.4,0.3,3.4,1.8,1.1,2,-0.3,2.5,2.3,0,11,27,4,0,1.4,8,18,0,0.0368852459016393,8,7,8,0.00466099061587223
"Bryce Treggs",0,0,3000,23.5,0.05,0.07,0.01,0.3,0.3,0,0,3,3,3,1.8,0,8.9,3.8,3.8,3,-0.8,8.4,3.9,0,25,14,0,0,0,3,8,0,0.018018018018018,12,10,8,0.00954393316583361
"Fozzy Whittaker",0,0,3000,24.8,0.09,-0.17,0.17,2,3.7,2.5,0.3,4.7,0.7,2.5,1.5,0,6.2,0.6,5.4,7,-1.3,12,4.1,1.5,21,26,0.3,1.4,0,23,30,1,0.0694444444444444,4,6,5,0.0126512602430818
"Corey Brown",0,0,3000,24.8,0.09,-0.17,-0.02,0.3,0.1,0,0,-3,2,3.7,2.4,0.5,4.7,0.3,4,4,-0.8,8.8,4.6,2.7,21,12,-0.3,0,0,20,41,1,0.0949074074074074,5,5,5,0.0033292790113373
"Andrew Hawkins",0,0,3000,19,0.01,0.08,-0.13,0,0.2,0.2,0,0,1.3,3.7,3.2,0.8,5.8,1,5.7,6,-0.5,12,5.6,1.4,19,6,0,0,3,25,46,3,0.104783599088838,5,4,2,0.0193098182657564
"Alex Erickson",0,0,3000,23,0.03,0.32,0.04,0,0,0,0,0,1.3,0.4,0.5,0.1,10,2,0.8,1,-0.4,1.9,1.3,2.6,31,31,2.6,1.7,1.7,4,5,0,0.0111856823266219,11,11,6,0.00532684641813969
"Cody Core",0,0,3000,23,0.03,0.32,0.04,0,0,0,0,0,1.5,1.5,0.5,0,19.3,3.9,3.9,1,-1.6,9.4,0,1.8,31,31,7.8,0,0,2,3,0,0.00671140939597315,12,12,6,0.0379537807292453
"Zach Zenner",1,1,3000,24.8,-0.09,0,-0.19,4.3,6.6,7.5,0.9,3.3,0.3,1.1,2,0,8.6,1.9,4.8,16,1.3,8.4,7.8,6.5,12,5,4,0,0,6,8,0,0.0180995475113122,7,7,8,0.241927608157177
"Ka'Deem Carey",0,0,3000,17.3,0.03,-0.08,-0.04,1.7,3.3,1.9,0.2,4.1,1,0.8,0.7,0.1,7.9,2,2.5,5,0.4,4.7,2.4,0.2,18,8,0.8,2.8,0,5,7,0,0.0161290322580645,11,12,9,0.00155366353862408
"Andre Roberts",0,0,3000,24.8,-0.09,0,0.05,0,0,0,0,0,4,1.8,1,0.3,8.3,7.3,3.9,2,0.1,7.8,1.6,0,12,22,7.5,3.9,10.4,13,21,1,0.0475113122171946,6,6,6,0.0841197830197892
"Deonte Thompson",1,0,3000,17.3,0.03,-0.08,-0.02,0,0,0,0,0,4.3,1.5,4.3,0.4,4.8,6.8,2,8,-2.6,6.5,10,4.8,18,7,2.9,15.4,2,10,18,1,0.0414746543778802,9,9,4,0.103651553219635
"Jonathan Grimes",0,0,3000,20.5,0.09,0.03,0.05,3,2.6,2.4,0.2,6.2,0.3,1.6,0.3,0.2,5.4,3.1,3.7,4,1.1,6.3,1.9,2.2,29,24,6.8,1.4,0,6,8,0,0.0182232346241458,9,9,8,0.00421708674769392
"Bryan Walters",0,0,3000,17.5,-0.16,-0.03,-0.23,0,0,0,0,0,2.3,1.7,3.8,0.3,4.5,1.7,2.4,6,-1.9,6.7,7.9,13.1,2,2,6.1,0,0,5,10,1,0.0202020202020202,10,10,5,0.0033292790113373
"Arrelious Benn",0,0,3000,17.5,-0.16,-0.03,-0.23,0,0,0,0,0,0.7,1.1,2.3,0.1,12.9,0.9,2.8,4,-1.3,6.9,3.5,0,2,2,0,0,0,5,9,1,0.0181818181818182,10,11,5,0.000221951934089154
"Shaun Draughn",0,0,3000,22.8,0.06,-0.16,-0.01,1.7,3.2,1,0.4,2.8,3.7,2.5,1.8,0.4,6.1,8.7,5.9,5,-0.2,12.1,3.4,9.7,26,15,2,10.9,13.3,19,26,2,0.0693333333333333,7,6,4,0.00776831769312038
"Charone Peake",0,0,3000,19.8,-0.02,0.59,0.09,0,0,0,0,0,1.7,3,1.2,0,5.2,1.7,4.3,2,-0.2,8.8,2,2,32,32,0,0,0,14,21,0,0.0506024096385542,6,6,7,0.00133171160453492
"Robby Anderson",13,0,3000,19.8,-0.02,0.59,0.09,0,0.1,0,0,30,6.7,5.1,4.1,0.3,7.2,10.1,7.3,7,3.1,11.4,7.7,17.1,32,32,16.1,4.4,0,30,50,2,0.120481927710843,4,4,3,6.65900192654279
"Chris Harper",0,0,3000,22.8,0.06,-0.16,0.09,0,0,0,0,0,2.7,2.3,0,0,8.1,4.1,3.1,0,0.4,5.8,0,1.8,26,24,0,0,0,5,10,0,0.0266666666666667,10,9,8,0.000221951934089154
"Aldrick Robinson",4,0,3000,24.3,-0.06,0.07,0.12,0,0,0,0,0,1.7,2,5.1,0.3,6.6,3.7,3.8,8,-1.1,8.6,10,7.2,13,21,9.8,0,0,11,19,2,0.0450236966824645,9,9,5,0.917549295524561
"Justin Hardy",2,0,3000,24.3,-0.06,0.07,0.12,0,0,0,0,0,2.7,2.2,5.5,0.6,6.8,3.8,4.4,9,0.7,8.1,9.8,8.9,13,21,1.5,7.7,0,14,20,2,0.0473933649289099,8,8,5,0.195539653932544
"Pharoh Cooper",0,0,3000,19.8,0.13,-0.05,0.06,0,0,0,0,0,2,1.6,1.1,0,3.4,1.8,1.3,2,0.5,2.1,2,5.2,30,25,1.8,0,2,4,7,0,0.017156862745098,8,9,5,0.00110975967044577
"Troymaine Pope",0,1,3000,25.3,0.05,-0.12,-0.09,3.7,3.7,3.1,0.7,2.9,0.3,0.3,0.9,0,5,1.6,1.6,7,-0.8,3.9,2.8,1.2,17,7,0,0,0,1,1,0,0.00258397932816537,13,15,5,0.00199756740680238
"Alex Collins",0,0,3000,25.3,0.05,-0.12,-0.09,1,1.7,0,0.3,1.9,0.3,0.5,0,0,9.3,2.8,2.3,0,-1.2,5.8,0,7.6,17,7,0,0,0,3,3,0,0.00775193798449612,10,11,5,0.000665855802267461
"Jermaine Kearse",10,0,3000,25.3,0.05,-0.12,0.04,0,0,0,0,0,6.7,5.4,4.6,0.9,6.5,6.5,6.4,8,3.3,9.4,9.4,1.7,17,22,11.8,2.8,4.9,37,67,0,0.17312661498708,3,3,5,0.890471159565684
"Paul Richardson",0,0,3000,25.3,0.05,-0.12,0.04,0,0,0,0,0,3,2.4,1.4,0.3,8.6,3.8,3.4,3,1.1,5.7,3.9,0,17,22,0,2.7,1.6,13,24,0,0.062015503875969,6,5,5,0.00133171160453492
"Tanner McEvoy",0,0,3000,25.3,0.05,-0.12,0.04,0,0,0,0,0,1,1,0,0,13.8,2,3.3,0,-0.6,7.3,0,13.1,17,22,2.4,0,0,4,5,1,0.0129198966408269,9,9,3,0.00133171160453492
"Brice Butler",0,0,3000,25.3,0.08,-0.14,-0.05,0,0,0,0,0,1.7,2.7,1.2,0.5,6.4,2.9,4.2,2,-0.6,9.1,2,0,9,11,0,0,6.9,14,27,3,0.0731707317073171,6,6,3,0.00932198123174445
"Roger Lewis",0,0,3000,21.8,0.1,-0.23,0.09,0,0,0,0,0,2.3,2.4,0.7,0.1,5.7,2.1,4.1,1,0.2,8,1.2,0,18,18,1.8,2.8,1.8,7,17,2,0.0364025695931477,11,9,3,0.00998783703401191
"Kyle Juszczyk",1,0,3000,19.3,-0.01,-0.12,-0.09,0,0.3,0,0,2.3,3,3.1,2.4,0.4,5.2,4.2,4.1,4,0.9,7.3,4,7.6,8,7,1.6,4.8,6.2,29,40,0,0.0801603206412826,4,6,8,0
