"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B/OF","Wil Myers",5300,"SD@COL 08:40PM ET",8,"SD","COL",9.54,10.9,10.07,9.3,"3","3",34
"3B","Nolan Arenado",5300,"SD@COL 08:40PM ET",11.333,"COL","SD",10.96,9.9,11.21,9.7,"4","4",6
"3B/OF","Kris Bryant",5200,"LAD@CHC 08:05PM ET",7.4,"CHC","LAD",10.14,8.9,9.56,10.3,"2","2",9
"OF","Carlos Gonzalez",5200,"SD@COL 08:40PM ET",3.6,"COL","SD",10.13,9.9,10.79,9.5,"3","3",3
"1B","Anthony Rizzo",5100,"LAD@CHC 08:05PM ET",5.2,"CHC","LAD",6.88,7.2,9.34,8.5,"3","3",7
"OF","Charlie Blackmon",5100,"SD@COL 08:40PM ET",5.667,"COL","SD",11.04,9.7,11.25,10.2,"1","1",3
"1B/3B","Mark Reynolds",5000,"SD@COL 08:40PM ET",13.667,"COL","SD",8.05,8.2,8.46,7.4,"7","7",18
"OF","Bryce Harper",5000,"STL@WAS 07:05PM ET",12.4,"WAS","STL",9.22,9.4,9.5,9.9,"3","3",26
"SS","Trevor Story",4900,"SD@COL 08:40PM ET",6.167,"COL","SD",9.12,8.5,10.72,9.3,"5","6",2
"OF","David Dahl",4900,"SD@COL 08:40PM ET",0,"COL","SD",NA,0,NA,0,"x","x",NA
"2B/3B","DJ LeMahieu",4800,"SD@COL 08:40PM ET",2.333,"COL","SD",8.42,8.8,10.09,8.6,"2","2",21
"OF/SS","Trea Turner",4800,"STL@WAS 07:05PM ET",5.2,"WAS","STL",NA,0,9.54,0,"x","x",NA
"2B/3B","Yangervis Solarte",4700,"SD@COL 08:40PM ET",9,"SD","COL",7.68,9,8.69,7.9,"4","4",2
"2B/3B","Ryan Schimpf",4700,"SD@COL 08:40PM ET",6,"SD","COL",7.35,9.1,8.37,9.1,"5","5",4
"OF","Ian Desmond",4700,"SD@COL 08:40PM ET",0,"COL","SD",NA,0,NA,0,"x","x",NA
"1B","Joey Votto",4600,"CIN@PIT 07:05PM ET",6.2,"CIN","PIT",9.73,9,9.08,9.1,"3","3",4
"1B","Stephen Cardullo",4600,"SD@COL 08:40PM ET",1.2,"COL","SD",NA,0,2.04,0,"x","x",NA
"OF","Manuel Margot",4600,"SD@COL 08:40PM ET",11,"SD","COL",7.37,10,9.08,9.2,"1","1",10
"2B/3B","Daniel Murphy",4600,"STL@WAS 07:05PM ET",13.2,"WAS","STL",9.32,8,8.59,8.8,"4","4",3
"OF","Starling Marte",4500,"CIN@PIT 07:05PM ET",6.5,"PIT","CIN",8.12,8.8,9.85,9.9,"2","2",3
"C/OF","Kyle Schwarber",4400,"LAD@CHC 08:05PM ET",8.2,"CHC","LAD",6.87,6.7,2.04,2.7,"1","1",8
"OF","Yoenis Cespedes",4400,"NYM@PHI 07:05PM ET",6.8,"NYM","PHI",8.26,8.1,8.6,8.9,"3","3",0
"OF","Alex Dickerson",4400,"SD@COL 08:40PM ET",0,"SD","COL",NA,0,NA,0,"x","x",NA
"OF","Hunter Renfroe",4400,"SD@COL 08:40PM ET",7.167,"SD","COL",6.35,8.8,7.92,8.2,"6","6",19
"OF","Andrew McCutchen",4300,"CIN@PIT 07:05PM ET",3.75,"PIT","CIN",7.32,8.4,8.55,9.2,"3","3",5
"2B/3B","Cory Spangenberg",4300,"SD@COL 08:40PM ET",0,"SD","COL",NA,0,NA,0,"x","x",NA
"OF","Gregory Polanco",4200,"CIN@PIT 07:05PM ET",7,"PIT","CIN",6.09,6.6,8.41,7.7,"4","4",3
"OF","Gerardo Parra",4200,"SD@COL 08:40PM ET",8.167,"COL","SD",8.43,7.9,8.51,7.8,"6","5",5
"OF","Dexter Fowler",4200,"STL@WAS 07:05PM ET",5.2,"STL","WAS",7.55,7.3,8.18,8.4,"1","1",9
"OF","Adam Eaton",4200,"STL@WAS 07:05PM ET",11.8,"WAS","STL",7.25,7.8,8.25,8.3,"1","1",23
"2B/OF","Ben Zobrist",4100,"LAD@CHC 08:05PM ET",7.2,"CHC","LAD",7.68,7.2,8.2,8.3,"4","4",0
"SS","Corey Seager",4100,"LAD@CHC 08:05PM ET",8.571,"LAD","CHC",7.63,6.5,8.36,8.2,"x","2",7
"1B/3B","Matt Carpenter",4100,"STL@WAS 07:05PM ET",3.6,"STL","WAS",7.69,7.9,8.16,8.8,"3","3",8
"3B","Maikel Franco",4000,"NYM@PHI 07:05PM ET",4.2,"PHI","NYM",6.63,6.7,6.78,7.4,"4","4",8
"3B/SS","Jose Reyes",4000,"NYM@PHI 07:05PM ET",1.8,"NYM","PHI",6.88,7.8,7.26,8.1,"1","1",0
"OF","Travis Jankowski",4000,"SD@COL 08:40PM ET",5,"SD","COL",7.68,9.6,8.76,8.5,"2","2",0
"2B/3B","Anthony Rendon",4000,"STL@WAS 07:05PM ET",3.25,"WAS","STL",7,7.2,6.91,7.8,"2","2",2
"1B/OF","Adam Duvall",3900,"CIN@PIT 07:05PM ET",7.2,"CIN","PIT",6.71,7.2,7.69,7.9,"4","4",16
"OF","Curtis Granderson",3900,"NYM@PHI 07:05PM ET",3.6,"NYM","PHI",6.22,8,7.65,7.9,"4","5",3
"SS","Aledmys Diaz",3900,"STL@WAS 07:05PM ET",13.4,"STL","WAS",7.35,7.9,7.95,9.1,"2","2",0
"OF","Stephen Piscotty",3900,"STL@WAS 07:05PM ET",3.75,"STL","WAS",6.32,6.6,6.76,7.7,"4","4",10
"OF","Billy Hamilton",3800,"CIN@PIT 07:05PM ET",9,"CIN","PIT",7.43,8.8,8.65,9.1,"1","1",23
"2B/OF","Odubel Herrera",3800,"NYM@PHI 07:05PM ET",10,"PHI","NYM",6.65,7,7.3,8.2,"3","3",5
"C","Dustin Garneau",3800,"SD@COL 08:40PM ET",6.5,"COL","SD",NA,0,1.9,0,"x","x",NA
"2B/3B","Javier Baez",3700,"LAD@CHC 08:05PM ET",4.2,"CHC","LAD",6.81,6.8,6.54,9.2,"7","8",2
"3B","David Wright",3700,"NYM@PHI 07:05PM ET",0,"NYM","PHI",NA,0,NA,0,"x","x",NA
"SS","Asdrubal Cabrera",3700,"NYM@PHI 07:05PM ET",6.6,"NYM","PHI",6.64,8.1,8.03,8.3,"2","2",9
"OF","Jayson Werth",3700,"STL@WAS 07:05PM ET",10.2,"WAS","STL",6.02,5.7,6.1,7,"6","6",12
"C/OF","Willson Contreras",3600,"LAD@CHC 08:05PM ET",10.5,"CHC","LAD",6.8,6.7,6.9,8,"6","6",3
"1B","Adrian Gonzalez",3600,"LAD@CHC 08:05PM ET",6,"LAD","CHC",6.1,5.3,6.72,6.9,"x","6",0
"2B/SS","Addison Russell",3600,"LAD@CHC 08:05PM ET",7.2,"CHC","LAD",7.12,6.6,7.43,8.3,"5","5",5
"OF","Yasiel Puig",3600,"LAD@CHC 08:05PM ET",12.714,"LAD","CHC",6.39,7.7,7.38,8,"4","5",2
"1B","Lucas Duda",3600,"NYM@PHI 07:05PM ET",7.25,"NYM","PHI",5.24,8.1,6.63,8,"7","7",4
"1B","Tommy Joseph",3600,"NYM@PHI 07:05PM ET",3.6,"PHI","NYM",5.54,0,6.43,7.6,"x","x",NA
"2B","Neil Walker",3600,"NYM@PHI 07:05PM ET",3.4,"NYM","PHI",7.03,7.8,7.21,8,"5","6",4
"OF","Jay Bruce",3600,"NYM@PHI 07:05PM ET",8.2,"NYM","PHI",6.84,8.5,7,8.2,"6","4",34
"C","Christian Bethancourt",3600,"SD@COL 08:40PM ET",0,"SD","COL",NA,0,1.72,NA,"x","x",NA
"C","Austin Hedges",3600,"SD@COL 08:40PM ET",1.2,"SD","COL",5.28,0,6.53,7.2,"x","x",NA
"C","Tom Murphy",3600,"SD@COL 08:40PM ET",0,"COL","SD",NA,0,NA,0,"x","x",NA
"OF","Randal Grichuk",3600,"STL@WAS 07:05PM ET",6.2,"STL","WAS",6.27,6.6,6.71,8.1,"7","7",0
"OF","Michael Taylor",3600,"STL@WAS 07:05PM ET",0,"WAS","STL",NA,0,NA,0,"x","x",NA
"2B","Logan Forsythe",3500,"LAD@CHC 08:05PM ET",3,"LAD","CHC",6.97,7.6,7.87,9.3,"1","1",8
"OF","Joc Pederson",3500,"LAD@CHC 08:05PM ET",9,"LAD","CHC",4.96,5.4,1.76,7.1,"8","8",5
"1B/OF","Jose Osuna",3500,"CIN@PIT 07:05PM ET",0,"PIT","CIN",NA,0,NA,NA,"x","x",NA
"2B","Josh Harrison",3500,"CIN@PIT 07:05PM ET",5,"PIT","CIN",5.67,0,6.76,0,"x","x",NA
"2B/SS","Jose Peraza",3500,"CIN@PIT 07:05PM ET",3.8,"CIN","PIT",6.48,7.5,8.01,8,"2","2",13
"OF","Michael Conforto",3500,"NYM@PHI 07:05PM ET",1.75,"NYM","PHI",NA,0,1.68,2.3,"x","x",NA
"1B/3B","Ryan Zimmerman",3500,"STL@WAS 07:05PM ET",9.6,"WAS","STL",6.9,6.3,6.88,7.1,"5","5",22
"3B","Justin Turner",3400,"LAD@CHC 08:05PM ET",10.833,"LAD","CHC",7.14,6.4,8.24,8.2,"3","3",2
"2B","Scooter Gennett",3400,"CIN@PIT 07:05PM ET",4,"CIN","PIT",NA,6.5,1.57,2,"x","7",16
"OF","Scott Schebler",3400,"CIN@PIT 07:05PM ET",8.6,"CIN","PIT",6.24,7.5,6.76,8,"6","6",4
"OF","Michael Saunders",3400,"NYM@PHI 07:05PM ET",7,"PHI","NYM",5.7,6.3,6.56,7.5,"5","5",8
"3B/SS","Luis Sardinas",3400,"SD@COL 08:40PM ET",0.75,"SD","COL",NA,0,1.71,1.7,"x","x",NA
"SS","Pat Valaika",3400,"SD@COL 08:40PM ET",0,"COL","SD",NA,0,NA,0,"x","x",NA
"2B/3B","Jedd Gyorko",3400,"STL@WAS 07:05PM ET",6,"STL","WAS",NA,0,1.55,2.2,"x","x",NA
"OF","Jason Heyward",3300,"LAD@CHC 08:05PM ET",6.25,"CHC","LAD",5.84,5.3,7,6.3,"x","7",2
"3B/SS","Eugenio Suarez",3300,"CIN@PIT 07:05PM ET",7.4,"CIN","PIT",5.51,6.5,6.94,6.9,"5","5",27
"SS","Alen Hanson",3300,"CIN@PIT 07:05PM ET",2.5,"PIT","CIN",NA,0,1.8,2,"x","x",NA
"OF","Aaron Altherr",3300,"NYM@PHI 07:05PM ET",7,"PHI","NYM",NA,0,1.4,2.2,"x","x",NA
