"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
25,9,8700,23.5632183908046,20.5,"Tanner Roark","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,0,0,0,2,3,0
26,17,3800,52.6315789473684,20,"Mitch Moreland","BOS",NA,"1B",6,1,0,4,0,5,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,18,5400,37.037037037037,20,"Charlie Blackmon","COL",NA,"OF",1,1,1,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,19,3300,60.6060606060606,20,"Aaron Altherr","PHI",NA,"OF",4,1,1,3,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,10,5000,39.4,19.7,"Jose Urena","MIA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,0,0,0,1,1,1
30,11,8200,23.9634146341463,19.65,"Chris Tillman","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,0,0,0,3,3,0
31,20,3200,59.375,19,"Patrick Valaika","COL",NA,"2B/SS",7,1,1,2,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,21,4300,44.1860465116279,19,"Mark Reynolds","COL",NA,"1B",5,2,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,12,4200,43.6904761904762,18.35,"Chasen Shreve","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,0,0,0,1,3,0
34,22,3900,46.1538461538462,18,"Dustin Pedroia","BOS",NA,"2B",2,2,1,1,0,5,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,23,2900,62.0689655172414,18,"Joey Rickard","BAL",NA,"OF",1,1,0,0,1,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,13,6600,26.2121212121212,17.3,"Andrew Cashner","TEX",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,0,0,1,4,3,0
37,14,7600,22.7631578947368,17.3,"Michael Wacha","STL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,0,0,2,5,2,0
38,24,3100,54.8387096774194,17,"Kevin Pillar","TOR",NA,"OF",1,1,0,0,1,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,25,3400,50,17,"Zack Cozart","CIN",NA,"SS",2,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,26,4600,36.9565217391304,17,"Hanley Ramirez","BOS",NA,"1B",5,2,0,1,0,2,1,0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,27,2400,70.8333333333333,17,"Adeiny Hechavarria","TB",NA,"SS",8,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,28,3500,45.7142857142857,16,"Aaron Hicks","NYY",NA,"OF",2,2,0,0,1,6,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,29,3500,45.7142857142857,16,"Scott Schebler","CIN",NA,"OF",5,1,1,1,0,3,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,30,2600,61.5384615384615,16,"James McCann","DET",NA,"C",7,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,31,3000,53.3333333333333,16,"Chris Young","BOS",NA,"OF",7,1,0,2,0,6,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,32,2800,57.1428571428571,16,"Jose Osuna","PIT",NA,"1B/OF",5,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,33,3700,43.2432432432432,16,"Kennys Vargas","MIN",NA,"1B",4,1,1,2,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,34,3900,41.025641025641,16,"Matt Carpenter","STL",NA,"1B",3,1,1,1,0,5,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,35,2800,57.1428571428571,16,"Yonder Alonso","OAK",NA,"1B",5,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,15,7700,20.5194805194805,15.8,"Alex Cobb","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,8,0,0,2,4,2,1
51,16,4800,32.9166666666667,15.8,"Joe Biagini","TOR",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,0,2,0,0
52,17,7400,20.8783783783784,15.45,"Tyler Glasnow","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6.33333333333333,0,0,3,6,2,0
53,18,4200,35.952380952381,15.1,"Paul Sewald","NYM",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,3.33333333333333,0,0,1,4,0,0
54,36,2800,53.5714285714286,15,"Derek Dietrich","MIA",NA,"3B",6,0,0,1,0,4,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,37,5000,30,15,"Anthony Rizzo","CHC",NA,"1B",3,0,0,1,0,5,0,1,0,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,38,4200,33.3333333333333,14,"Gregory Polanco","PIT",NA,"OF",4,1,0,0,0,2,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,39,2300,60.8695652173913,14,"Darwin Barney","TOR",NA,"2B/3B",9,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,40,4400,31.8181818181818,14,"Kyle Schwarber","CHC",NA,"OF",1,0,0,0,0,7,0,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,41,3600,38.8888888888889,14,"Travis Shaw","MIL",NA,"3B",4,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,42,3500,40,14,"Evan Gattis","HOU",NA,"C",7,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,43,4100,31.7073170731707,13,"Carlos Santana","CLE",NA,"1B",1,0,0,1,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,44,3300,39.3939393939394,13,"Adonis Garcia","ATL",NA,"3B",2,1,0,0,1,7,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,45,3400,38.2352941176471,13,"Trevor Plouffe","TB",NA,"3B",6,0,0,1,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,19,8400,14.5238095238095,12.2,"Danny Duffy","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,6.66666666666667,0,0,1,6,2,0
65,46,3600,33.3333333333333,12,"Odubel Herrera","PHI",NA,"OF",3,2,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,47,3300,36.3636363636364,12,"Marcell Ozuna","MIA",NA,"OF",3,2,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,48,3500,34.2857142857143,12,"Randal Grichuk","STL",NA,"OF",2,1,0,1,0,7,0,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,49,3100,38.7096774193548,12,"Jorge Polanco","MIN",NA,"SS",2,0,0,2,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,50,4800,25,12,"Trevor Story","COL",NA,"SS",6,1,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,20,4300,27.6744186046512,11.9,"Ryan Tepera","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,0,0,0,1,0
71,21,4200,27.5,11.55,"Jonathan Holder","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,1,1,0
72,22,4000,27.5,11,"Bryan Shaw","CLE",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1.33333333333333,0,0,0,0,0,0
73,51,3300,33.3333333333333,11,"Freddy Galvis","PHI",NA,"SS",7,0,0,3,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,52,2500,44,11,"Chris Gimenez","MIN",NA,"C",6,1,0,0,0,2,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,53,3900,28.2051282051282,11,"Christian Yelich","MIA",NA,"OF",2,2,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,54,3600,30.5555555555556,11,"Rajai Davis","OAK",NA,"OF",1,1,0,1,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,55,3000,36.6666666666667,11,"Jace Peterson","ATL",NA,"2B/OF",7,1,0,0,1,4,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,56,3800,28.9473684210526,11,"Matt Holliday","NYY",NA,"1B",3,0,0,0,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,57,3200,34.375,11,"Trey Mancini","BAL",NA,"1B/OF",6,0,0,1,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,23,4200,25.4761904761905,10.7,"Samuel Tuivailala","STL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,2,0
81,24,4000,26.25,10.5,"Hector Neris","PHI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,0,0
82,58,4600,21.7391304347826,10,"Aaron Judge","NYY",NA,"OF",5,0,0,1,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,59,3200,31.25,10,"Albert Almora","CHC",NA,"OF",8,1,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,60,2500,40,10,"Dixon Machado","DET",NA,"2B/SS",9,2,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,61,4300,23.2558139534884,10,"Jean Segura","SEA",NA,"SS",1,0,0,1,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,62,3300,30.3030303030303,10,"Jonathan Lucroy","TEX",NA,"C",6,0,0,0,0,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,63,2100,47.6190476190476,10,"Chad Pinder","OAK",NA,"2B/SS",7,1,0,0,1,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,64,4000,25,10,"Matt Kemp","ATL",NA,"OF",4,0,0,1,0,5,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,65,4000,25,10,"Jonathan Villar","MIL",NA,"2B",1,1,0,0,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,66,4300,23.2558139534884,10,"Billy Hamilton","CIN",NA,"OF",1,1,0,0,0,3,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,67,3600,27.7777777777778,10,"Keon Broxton","MIL",NA,"OF",7,1,0,0,1,3,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,68,2300,39.1304347826087,9,"Adam Rosales","OAK",NA,"SS",8,1,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,69,5000,18,9,"Manny Machado","BAL",NA,"3B",3,1,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,25,4200,21.4285714285714,9,"Tyler Clippard","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,0,0,0
95,70,3600,25,9,"Cameron Maybin","LAA",NA,"OF",6,1,0,0,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,71,4700,19.1489361702128,9,"Daniel Murphy","WAS",NA,"2B",3,1,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,72,3400,26.4705882352941,9,"Nick Castellanos","DET",NA,"3B",2,0,0,1,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,73,2800,32.1428571428571,9,"Yolmer Sanchez","CHW",NA,"2B",9,0,0,0,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,74,4200,21.4285714285714,9,"Adam Jones","BAL",NA,"OF",2,1,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,75,2700,33.3333333333333,9,"Jed Lowrie","OAK",NA,"2B",2,1,0,1,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,76,2500,36,9,"Daniel Robertson","TB",NA,"2B/3B",7,0,0,0,1,2,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,77,3800,23.6842105263158,9,"Alex Bregman","HOU",NA,"3B",8,1,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,78,3800,23.6842105263158,9,"Jedd Gyorko","STL",NA,"3B",4,0,0,1,0,5,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,26,5900,14.4915254237288,8.55,"Taijuan Walker","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5.66666666666667,0,0,1,7,0,0
105,27,4300,19.7674418604651,8.5,"Alec Asher","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3.33333333333333,0,0,0,5,0,0
106,28,4600,18.3695652173913,8.45,"Christian Bergman","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3.66666666666667,0,0,1,1,1,1
107,29,4100,20.1219512195122,8.25,"Wade Davis","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
108,30,4100,20.1219512195122,8.25,"C.J. Edwards","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
109,79,3500,22.8571428571429,8,"Brett Gardner","NYY",NA,"OF",9,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,80,3000,26.6666666666667,8,"Brandon Guyer","CLE",NA,"OF",7,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,81,3800,21.0526315789474,8,"Khris Davis","OAK",NA,"OF",3,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,82,3700,21.6216216216216,8,"Ender Inciarte","ATL",NA,"OF",1,1,0,0,0,6,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,83,3100,25.8064516129032,8,"Ben Revere","LAA",NA,"OF",7,0,0,0,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,84,2600,30.7692307692308,8,"Francisco Pena","BAL",NA,"C",8,1,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,31,4100,19.2682926829268,7.9,"Bobby Wahl","OAK",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,0,1,0
116,32,4400,17.9545454545455,7.9,"Will Harris","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,0,0
117,33,7800,9.87179487179487,7.7,"Sonny Gray","OAK",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4.66666666666667,0,0,1,7,1,0
118,34,7100,10.8450704225352,7.7,"Jeremy Hellickson","PHI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4.66666666666667,0,0,3,5,3,0
119,35,4200,18.2142857142857,7.65,"Corey Knebel","MIL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,1,0,0
120,36,4400,17.3863636363636,7.65,"James Hoyt","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,1,0,0
121,37,5200,14.0384615384615,7.3,"Mike Montgomery","CHC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,1,0
122,85,3900,17.9487179487179,7,"Anthony Rendon","WAS",NA,"3B",4,0,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,86,4300,16.2790697674419,7,"Gary Sanchez","NYY",NA,"C",5,0,0,0,0,1,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,87,3200,21.875,7,"Eddie Rosario","MIN",NA,"OF",7,1,0,1,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,88,4900,14.2857142857143,7,"Kris Bryant","CHC",NA,"3B",2,0,0,0,0,7,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,89,2400,29.1666666666667,7,"Jose Lobaton","WAS",NA,"C",8,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,90,3500,20,7,"Kolten Wong","STL",NA,"2B",1,1,0,0,0,7,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,91,3300,21.2121212121212,7,"Danny Valencia","SEA",NA,"1B",2,0,0,2,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,92,3900,17.9487179487179,7,"Lorenzo Cain","KC",NA,"OF",3,0,0,0,1,3,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,93,2000,35,7,"Andrew Romine","DET",NA,"2B/OF",1,1,0,0,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,94,3100,22.5806451612903,7,"Jon Jay","CHC",NA,"OF",6,1,0,0,0,7,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,95,2800,25,7,"Yan Gomes","CLE",NA,"C",8,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,38,4000,17.5,7,"Pat Neshek","PHI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,0,0,0
134,96,4000,17.5,7,"George Springer","HOU",NA,"OF",1,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,97,4500,15.5555555555556,7,"Miguel Cabrera","DET",NA,"1B",3,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,98,3200,21.875,7,"Josh Reddick","HOU",NA,"OF",2,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,99,4000,17.5,7,"Gregor Blanco","ARI",NA,"OF",1,0,0,0,1,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,39,4200,16.0714285714286,6.75,"Marc Rzepczynski","SEA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.333333333333333,0,0,0,0,0,0
139,40,4700,14.2553191489362,6.7,"Adam Warren","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,2,0
140,41,4100,16.3414634146341,6.7,"Brian Duensing","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,2,0
141,42,8400,7.97619047619048,6.7,"Matt Shoemaker","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,0,0,5,5,3,0
142,43,4600,14.1304347826087,6.5,"Dillon Overton","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3.33333333333333,0,0,1,4,1,0
143,44,7200,8.95833333333333,6.45,"Mike Fiers","HOU",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,0,0,3,4,4,0
144,45,5000,12.8,6.4,"Mike Minor","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,1,0,0
145,46,4400,14.2045454545455,6.25,"Nick Wittgren","MIA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
146,47,4200,14.8809523809524,6.25,"Trevor Rosenthal","STL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
147,48,4400,14.2045454545455,6.25,"Ken Giles","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
148,49,4100,15.2439024390244,6.25,"Danny Farquhar","TB",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
149,50,4200,14.8809523809524,6.25,"Edwin Diaz","SEA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
150,51,4000,15.625,6.25,"Greg Holland","COL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
151,52,4100,15.2439024390244,6.25,"Santiago Casilla","OAK",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0
152,53,4100,15.2439024390244,6.25,"Arodys Vizcaino","ATL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
153,54,4100,15.2439024390244,6.25,"Jose A. Ramirez","ATL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
154,55,4000,15.625,6.25,"Tom Wilhelmsen","MIL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
