"Place_lo","Place_hi","Payout"
"1","1","5000"
"2","2","3500"
"3","3","2500"
"4","4","2000"
"5","5","1500"
"6","6","1000"
"7","8","750"
"9","10","500"
"11","15","400"
"16","20","300"
"21","30","200"
"31","40","150"
"41","50","100"
"51","75","70"
"76","100","50"
"101","150","40"
"151","200","35"
"201","300","30"
"301","450","25"
"451","650","20"
"651","1150","15"
"1151","2000","12"
"2001","3560","10"
"3561","6460","8"
