"Position","Name...ID","Name","ID","Salary","GameInfo","Team","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"QB","Davis Webb (9506036)","Davis Webb",9506036,4000,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,0
"WR","Eric Decker (9505413)","Eric Decker",9505413,4000,"SEA@TEN 04:05PM ET","TEN","SEA",13.36,11.9,0,0,0,0,0,1
"RB","Thomas Rawls (9505847)","Thomas Rawls",9505847,4000,"SEA@TEN 04:05PM ET","SEA","TEN",5.72,4.1,0,0,0,0,0,0
"TE","Martellus Bennett (9505422)","Martellus Bennett",9505422,4000,"CIN@GB 04:25PM ET","GB","CIN",11.36,13.7,0,0,0,0,0,0
"QB","Kellen Clemens (9505344)","Kellen Clemens",9505344,4000,"KC@LAC 04:25PM ET","LAC","KC",0,0,0,0,0,0,0,0
"RB","Branden Oliver (9505619)","Branden Oliver",9505619,4000,"KC@LAC 04:25PM ET","LAC","KC",3.03,3.5,0,0,0,0,0,0
"QB","Tyler Bray (9505660)","Tyler Bray",9505660,4000,"KC@LAC 04:25PM ET","KC","LAC",0,0,0,0,0,0,0,0
"RB","Charcandrick West (9506111)","Charcandrick West",9506111,4000,"KC@LAC 04:25PM ET","KC","LAC",4.23,2.8,0,0,0,0,0,0
"QB","EJ Manuel (9505549)","EJ Manuel",9505549,4000,"OAK@WAS 08:30PM ET","OAK","WAS",0,0,0,0,0,0,0,0
"RB","DeAndre Washington (9505841)","DeAndre Washington",9505841,4000,"OAK@WAS 08:30PM ET","OAK","WAS",6.44,5.5,0,0,0,0,0,0
"RB","T.J. Yeldon (9505919)","TJ Yeldon",9505919,3900,"BAL@JAX 09:30AM ET","JAX","BAL",0,4.7,0,0,0,0,0,0
"RB","Adrian Peterson (9505389)","Adrian Peterson",9505389,3900,"NO@CAR 01:00PM ET","NO","CAR",6.25,4.6,0,0,0,0,0,0
"WR","Brandon Coleman (9505715)","Brandon Coleman",9505715,3900,"NO@CAR 01:00PM ET","NO","CAR",7.07,10,0,0,0,0,0,1
"RB","Charles Sims (9505623)","Charles Sims",9505623,3900,"TB@MIN 01:00PM ET","TB","MIN",10.65,7.8,0,0,0,0,0,0
"RB","Darren Sproles (9505342)","Darren Sproles",9505342,3900,"NYG@PHI 01:00PM ET","PHI","NYG",11.88,12.1,0,0,0,0,0,0
"RB","LeGarrette Blount (9505528)","LeGarrette Blount",9505528,3900,"NYG@PHI 01:00PM ET","PHI","NYG",4.86,5.6,0,0,0,0,0,0
"WR","Corey Davis (9506026)","Corey Davis",9506026,3900,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,1
"TE","Tyler Eifert (9505634)","Tyler Eifert",9505634,3900,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,0
"TE","Hunter Henry (9506072)","Hunter Henry",9506072,3900,"KC@LAC 04:25PM ET","LAC","KC",8.81,7,0,0,0,0,0,0
"RB","Chris Ivory (9505453)","Chris Ivory",9505453,3800,"BAL@JAX 09:30AM ET","JAX","BAL",5.64,3.3,0,0,0,0,0,0
"RB","Mike Tolbert (9505393)","Mike Tolbert",9505393,3800,"DEN@BUF 01:00PM ET","BUF","DEN",4.85,7.2,0,0,0,0,0,0
"RB","Dwayne Washington (9506013)","Dwayne Washington",9506013,3800,"ATL@DET 01:00PM ET","DET","ATL",0,0,0,0,0,0,0,0
"TE","Austin Hooper (9506049)","Austin Hooper",9506049,3800,"ATL@DET 01:00PM ET","ATL","DET",6.71,5.9,0,0,0,0,0,0
"WR","Donte Moncrief (9505869)","Donte Moncrief",9505869,3800,"CLE@IND 01:00PM ET","IND","CLE",10.24,10,0,0,0,0,0,1
"RB","Marlon Mack (9506159)","Marlon Mack",9506159,3800,"CLE@IND 01:00PM ET","IND","CLE",0,0,0,0,0,0,0,0
"RB","Alfred Blue (9505652)","Alfred Blue",9505652,3800,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,0
"WR","Will Fuller V (9506099)","Will Fuller V",9506099,3800,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,1
"RB","Damien Williams (9505948)","Damien Williams",9505948,3800,"MIA@NYJ 01:00PM ET","MIA","NYJ",2.6,2.2,0,0,0,0,0,0
"RB","Paul Perkins (9505942)","Paul Perkins",9505942,3800,"NYG@PHI 01:00PM ET","NYG","PHI",9.52,10.2,0,0,0,0,0,0
"RB","Wendell Smallwood (9506019)","Wendell Smallwood",9506019,3800,"NYG@PHI 01:00PM ET","PHI","NYG",6.45,6.7,0,0,0,0,0,0
"RB","Giovani Bernard (9505677)","Giovani Bernard",9505677,3800,"CIN@GB 04:25PM ET","CIN","GB",9.39,5.9,0,0,0,0,0,0
"TE","Benjamin Watson (9505379)","Benjamin Watson",9505379,3700,"BAL@JAX 09:30AM ET","BAL","JAX",5.9,6.3,0,0,0,0,0,0
"WR","Mike Wallace (9505460)","Mike Wallace",9505460,3700,"BAL@JAX 09:30AM ET","BAL","JAX",9.55,12,0,0,0,0,0,1
"RB","Robert Turbin (9505511)","Robert Turbin",9505511,3700,"CLE@IND 01:00PM ET","IND","CLE",4.4,3.8,0,0,0,0,0,0
"RB","C.J. Prosise (9506003)","CJ Prosise",9506003,3700,"SEA@TEN 04:05PM ET","SEA","TEN",6.94,6.8,0,0,0,0,0,0
"WR","Brandon LaFell (9505424)","Brandon LaFell",9505424,3700,"CIN@GB 04:25PM ET","CIN","GB",11.19,7.6,0,0,0,0,0,1
"RB","Jeremy Hill (9505917)","Jeremy Hill",9505917,3700,"CIN@GB 04:25PM ET","CIN","GB",5.86,3.9,0,0,0,0,0,0
"RB","Aaron Jones (9506056)","Aaron Jones",9506056,3700,"CIN@GB 04:25PM ET","GB","CIN",0.37,0,0,0,0,0,0,0
"WR","Mike Williams (9506043)","Mike Williams",9506043,3700,"KC@LAC 04:25PM ET","LAC","KC",0,0,0,0,0,0,0,1
"RB","De'Angelo Henderson (9505823)","De'Angelo Henderson",9505823,3600,"DEN@BUF 01:00PM ET","DEN","BUF",0,0,0,0,0,0,0,0
"WR","Eli Rogers (9505864)","Eli Rogers",9505864,3600,"PIT@CHI 01:00PM ET","PIT","CHI",7.08,5.9,0,0,0,0,0,1
"TE","Jack Doyle (9505583)","Jack Doyle",9505583,3600,"CLE@IND 01:00PM ET","IND","CLE",11.03,9.7,0,0,0,0,0,0
"WR","Jeremy Kerley (9505497)","Jeremy Kerley",9505497,3600,"MIA@NYJ 01:00PM ET","NYJ","MIA",6.01,6.8,0,0,0,0,0,1
"WR","Torrey Smith (9505488)","Torrey Smith",9505488,3600,"NYG@PHI 01:00PM ET","PHI","NYG",8.21,10,0,0,0,0,0,1
"WR","Taywan Taylor (9506101)","Taywan Taylor",9506101,3600,"SEA@TEN 04:05PM ET","TEN","SEA",5.03,2.3,0,0,0,0,0,1
"WR","Jaelen Strong (9506032)","Jaelen Strong",9506032,3500,"BAL@JAX 09:30AM ET","JAX","BAL",0,0,0,0,0,0,0,1
"RB","Alex Collins (9506070)","Alex Collins",9506070,3500,"BAL@JAX 09:30AM ET","BAL","JAX",3.39,0,0,0,0,0,0,0
"WR","Jordan Matthews (9505707)","Jordan Matthews",9505707,3500,"DEN@BUF 01:00PM ET","BUF","DEN",10.03,12.1,0,0,0,0,0,1
"RB","Devontae Booker (9506034)","Devontae Booker",9506034,3500,"DEN@BUF 01:00PM ET","DEN","BUF",0,2.7,0,0,0,0,0,0
"WR","Russell Shepard (9505585)","Russell Shepard",9505585,3500,"NO@CAR 01:00PM ET","CAR","NO",5.51,3.9,0,0,0,0,0,1
"WR","Deonte Thompson (9505480)","Deonte Thompson",9505480,3500,"PIT@CHI 01:00PM ET","CHI","PIT",6.8,5.2,0,0,0,0,0,1
"WR","Markus Wheaton (9505599)","Markus Wheaton",9505599,3500,"PIT@CHI 01:00PM ET","CHI","PIT",4.89,5.3,0,0,0,0,0,1
"RB","Elijah McGuire (9506047)","Elijah McGuire",9506047,3500,"MIA@NYJ 01:00PM ET","NYJ","MIA",1.51,4.3,0,0,0,0,0,0
"RB","Devante Mays (9506163)","Devante Mays",9506163,3500,"CIN@GB 04:25PM ET","GB","CIN",0,0,0,0,0,0,0,0
"WR","Travis Benjamin (9505559)","Travis Benjamin",9505559,3500,"KC@LAC 04:25PM ET","LAC","KC",7.61,8.7,0,0,0,0,0,1
"WR","Ryan Grant (9505597)","Ryan Grant",9505597,3500,"OAK@WAS 08:30PM ET","WAS","OAK",5.12,4.1,0,0,0,0,0,1
"WR","Josh Doctson (9505776)","Josh Doctson",9505776,3500,"OAK@WAS 08:30PM ET","WAS","OAK",4.28,7.1,0,0,0,0,0,1
"TE","Charles Clay (9505503)","Charles Clay",9505503,3400,"DEN@BUF 01:00PM ET","BUF","DEN",7.52,7.7,0,0,0,0,0,0
"RB","Dion Lewis (9505589)","Dion Lewis",9505589,3400,"HOU@NE 01:00PM ET","NE","HOU",5.54,3.3,0,0,0,0,0,0
"WR","Robby Anderson (9505888)","Robby Anderson",9505888,3400,"MIA@NYJ 01:00PM ET","NYJ","MIA",9.47,9.2,0,0,0,0,0,1
"RB","Orleans Darkwa (9505680)","Orleans Darkwa",9505680,3400,"NYG@PHI 01:00PM ET","NYG","PHI",2.7,4.2,0,0,0,0,0,0
"RB","Eddie Lacy (9505625)","Eddie Lacy",9505625,3400,"SEA@TEN 04:05PM ET","SEA","TEN",0,0,0,0,0,0,0,0
"WR","Dontrelle Inman (9505486)","Dontrelle Inman",9505486,3400,"KC@LAC 04:25PM ET","LAC","KC",4.39,2.7,0,0,0,0,0,1
"WR","Seth Roberts (9506011)","Seth Roberts",9506011,3400,"OAK@WAS 08:30PM ET","OAK","WAS",7.55,6.2,0,0,0,0,0,1
"WR","Josh Bellamy (9505698)","Josh Bellamy",9505698,3300,"PIT@CHI 01:00PM ET","CHI","PIT",5.76,4.1,0,0,0,0,0,1
"TE","Jesse James (9505927)","Jesse James",9505927,3300,"PIT@CHI 01:00PM ET","PIT","CHI",7.18,4.3,0,0,0,0,0,0
"RB","Zach Zenner (9505756)","Zach Zenner",9505756,3300,"ATL@DET 01:00PM ET","DET","ATL",1.41,4.9,0,0,0,0,0,0
"TE","Eric Ebron (9505849)","Eric Ebron",9505849,3300,"ATL@DET 01:00PM ET","DET","ATL",9.17,10.8,0,0,0,0,0,0
"WR","Kamar Aiken (9505499)","Kamar Aiken",9505499,3300,"CLE@IND 01:00PM ET","IND","CLE",7.08,6.3,0,0,0,0,0,1
"WR","Laquon Treadwell (9506088)","Laquon Treadwell",9506088,3300,"TB@MIN 01:00PM ET","MIN","TB",5.22,4.2,0,0,0,0,0,1
"WR","Bruce Ellington (9505831)","Bruce Ellington",9505831,3300,"HOU@NE 01:00PM ET","HOU","NE",3.97,6.4,0,0,0,0,0,1
"WR","Roger Lewis (9506135)","Roger Lewis",9506135,3300,"NYG@PHI 01:00PM ET","NYG","PHI",2.78,1.9,0,0,0,0,0,1
"WR","Tyler Boyd (9506062)","Tyler Boyd",9506062,3300,"CIN@GB 04:25PM ET","CIN","GB",4.17,3.4,0,0,0,0,0,1
"WR","John Ross (9506086)","John Ross",9506086,3300,"CIN@GB 04:25PM ET","CIN","GB",0,0,0,0,0,0,0,1
"WR","Jeff Janis (9506121)","Jeff Janis",9506121,3300,"CIN@GB 04:25PM ET","GB","CIN",0,3.1,0,0,0,0,0,1
"WR","Curtis Samuel (9506131)","Curtis Samuel",9506131,3200,"NO@CAR 01:00PM ET","CAR","NO",2.83,6.1,0,0,0,0,0,1
"RB","Latavius Murray (9505573)","Latavius Murray",9505573,3200,"TB@MIN 01:00PM ET","MIN","TB",1.68,3.5,0,0,0,0,0,0
"TE","Evan Engram (9506093)","Evan Engram",9506093,3200,"NYG@PHI 01:00PM ET","NYG","PHI",8.32,7.7,0,0,0,0,0,0
"WR","Chris Conley (9505771)","Chris Conley",9505771,3200,"KC@LAC 04:25PM ET","KC","LAC",7.21,8.1,0,0,0,0,0,1
"WR","Michael Campanaro (9505605)","Michael Campanaro",9505605,3100,"BAL@JAX 09:30AM ET","BAL","JAX",0,4.2,0,0,0,0,0,1
"WR","Zay Jones (9506078)","Zay Jones",9506078,3100,"DEN@BUF 01:00PM ET","BUF","DEN",8.42,7.7,0,0,0,0,0,1
"WR","Tommylee Lewis (9505884)","Tommylee Lewis",9505884,3100,"NO@CAR 01:00PM ET","NO","CAR",4.43,5.4,0,0,0,0,0,1
"WR","Sammie Coates (9505782)","Sammie Coates",9505782,3100,"CLE@IND 01:00PM ET","CLE","IND",0,3.8,0,0,0,0,0,1
"WR","Adam Humphries (9505815)","Adam Humphries",9505815,3100,"TB@MIN 01:00PM ET","TB","MIN",6.4,5.8,0,0,0,0,0,1
"WR","Braxton Miller (9505790)","Braxton Miller",9505790,3100,"HOU@NE 01:00PM ET","HOU","NE",6.61,10.6,0,0,0,0,0,1
"WR","ArDarius Stewart (9506107)","ArDarius Stewart",9506107,3100,"MIA@NYJ 01:00PM ET","NYJ","MIA",2.75,3.8,0,0,0,0,0,1
"WR","Alex Erickson (9505929)","Alex Erickson",9505929,3100,"CIN@GB 04:25PM ET","CIN","GB",5.22,2.6,0,0,0,0,0,1
"WR","Albert Wilson (9505719)","Albert Wilson",9505719,3100,"KC@LAC 04:25PM ET","KC","LAC",6.12,7.9,0,0,0,0,0,1
"TE","Jared Cook (9505410)","Jared Cook",9505410,3100,"OAK@WAS 08:30PM ET","OAK","WAS",8.83,8.4,0,0,0,0,0,0
"WR","Arrelious Benn (9505472)","Arrelious Benn",9505472,3000,"BAL@JAX 09:30AM ET","JAX","BAL",2.31,5,0,0,0,0,0,1
"RB","Tommy Bohanon (9505594)","Tommy Bohanon",9505594,3000,"BAL@JAX 09:30AM ET","JAX","BAL",0,0,0,0,0,0,0,0
"WR","Chris Matthews (9505649)","Chris Matthews",9505649,3000,"BAL@JAX 09:30AM ET","BAL","JAX",0,0,0,0,0,0,0,1
"RB","Corey Grant (9505721)","Corey Grant",9505721,3000,"BAL@JAX 09:30AM ET","JAX","BAL",0,0,0,0,0,0,0,0
"WR","Chris Moore (9505862)","Chris Moore",9505862,3000,"BAL@JAX 09:30AM ET","BAL","JAX",0,0,0,0,0,0,0,1
"WR","Breshad Perriman (9505931)","Breshad Perriman",9505931,3000,"BAL@JAX 09:30AM ET","BAL","JAX",6.55,8.4,0,0,0,0,0,1
"WR","Max McCaffrey (9505952)","Max McCaffrey",9505952,3000,"BAL@JAX 09:30AM ET","JAX","BAL",0,0,0,0,0,0,0,1
"WR","Vince Mayle (9506095)","Vince Mayle",9506095,3000,"BAL@JAX 09:30AM ET","BAL","JAX",0,0,0,0,0,0,0,1
"WR","Keelan Cole (9506119)","Keelan Cole",9506119,3000,"BAL@JAX 09:30AM ET","JAX","BAL",4.23,5.7,0,0,0,0,0,1
"WR","Brandon Tate (9505401)","Brandon Tate",9505401,3000,"DEN@BUF 01:00PM ET","BUF","DEN",0,1.8,0,0,0,0,0,1
"RB","Taiwan Jones (9505476)","Taiwan Jones",9505476,3000,"DEN@BUF 01:00PM ET","BUF","DEN",0,0,0,0,0,0,0,0
"RB","Joe Banyard (9505495)","Joe Banyard",9505495,3000,"DEN@BUF 01:00PM ET","BUF","DEN",0,0,0,0,0,0,0,0
"RB","Patrick DiMarco (9505521)","Patrick DiMarco",9505521,3000,"DEN@BUF 01:00PM ET","BUF","DEN",0,1.8,0,0,0,0,0,0
"WR","Bennie Fowler (9505640)","Bennie Fowler",9505640,3000,"DEN@BUF 01:00PM ET","DEN","BUF",5.12,10.1,0,0,0,0,0,1
"WR","Jordan Taylor (9505686)","Jordan Taylor",9505686,3000,"DEN@BUF 01:00PM ET","DEN","BUF",0,0,0,0,0,0,0,1
"WR","Kaelin Clay (9505727)","Kaelin Clay",9505727,3000,"DEN@BUF 01:00PM ET","BUF","DEN",0,1.7,0,0,0,0,0,1
"WR","Andre Holmes (9505735)","Andre Holmes",9505735,3000,"DEN@BUF 01:00PM ET","BUF","DEN",6.88,6.6,0,0,0,0,0,1
"WR","Cody Latimer (9505892)","Cody Latimer",9505892,3000,"DEN@BUF 01:00PM ET","DEN","BUF",2.88,3.3,0,0,0,0,0,1
"RB","Andy Janovich (9505923)","Andy Janovich",9505923,3000,"DEN@BUF 01:00PM ET","DEN","BUF",0,0,0,0,0,0,0,0
"WR","Isaiah McKenzie (9506137)","Isaiah McKenzie",9506137,3000,"DEN@BUF 01:00PM ET","DEN","BUF",0,0,0,0,0,0,0,1
"RB","John Kuhn (9505399)","John Kuhn",9505399,3000,"NO@CAR 01:00PM ET","NO","CAR",0,2.1,0,0,0,0,0,0
"RB","Fozzy Whittaker (9505470)","Fozzy Whittaker",9505470,3000,"NO@CAR 01:00PM ET","CAR","NO",0.37,1,0,0,0,0,0,0
"WR","Damiere Byrd (9505829)","Damiere Byrd",9505829,3000,"NO@CAR 01:00PM ET","CAR","NO",2.46,2.7,0,0,0,0,0,1
"RB","Trey Edmunds (9505957)","Trey Edmunds",9505957,3000,"NO@CAR 01:00PM ET","NO","CAR",0,0,0,0,0,0,0,0
"WR","Austin Carr (9505959)","Austin Carr",9505959,3000,"NO@CAR 01:00PM ET","NO","CAR",0,0,0,0,0,0,0,1
"RB","Cameron Artis-Payne (9506015)","Cameron Artis-Payne",9506015,3000,"NO@CAR 01:00PM ET","CAR","NO",0,0,0,0,0,0,0,0
"TE","Zach Miller (9505374)","Zach Miller",9505374,3000,"PIT@CHI 01:00PM ET","CHI","PIT",9.52,10.8,0,0,0,0,0,0
"WR","Darrius Heyward-Bey (9505397)","Darrius Heyward-Bey",9505397,3000,"PIT@CHI 01:00PM ET","PIT","CHI",0.93,0,0,0,0,0,0,1
"RB","Benny Cunningham (9505603)","Benny Cunningham",9505603,3000,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,0
"WR","Justin Hunter (9505661)","Justin Hunter",9505661,3000,"PIT@CHI 01:00PM ET","PIT","CHI",0,0,0,0,0,0,0,1
"RB","Roosevelt Nix (9505682)","Roosevelt Nix",9505682,3000,"PIT@CHI 01:00PM ET","PIT","CHI",0,0,0,0,0,0,0,0
"RB","Michael Burton (9505717)","Michael Burton",9505717,3000,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,0
"WR","Tre McBride (9505794)","Tre McBride",9505794,3000,"PIT@CHI 01:00PM ET","CHI","PIT",0,2.5,0,0,0,0,0,1
"RB","Terrell Watson (9505901)","Terrell Watson",9505901,3000,"PIT@CHI 01:00PM ET","PIT","CHI",0.37,0,0,0,0,0,0,0
"WR","Tanner Gentry (9506024)","Tanner Gentry",9506024,3000,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,1
"RB","Taquan Mizzell (9506076)","Taquan Mizzell",9506076,3000,"PIT@CHI 01:00PM ET","CHI","PIT",0,0,0,0,0,0,0,0
"WR","JuJu Smith-Schuster (9506155)","JuJu Smith-Schuster",9506155,3000,"PIT@CHI 01:00PM ET","PIT","CHI",0,2.6,0,0,0,0,0,1
"WR","Andre Roberts (9505437)","Andre Roberts",9505437,3000,"ATL@DET 01:00PM ET","ATL","DET",0.59,0,0,0,0,0,0,1
"RB","Derrick Coleman (9505547)","Derrick Coleman",9505547,3000,"ATL@DET 01:00PM ET","ATL","DET",0,0,0,0,0,0,0,0
"WR","Jared Abbrederis (9505644)","Jared Abbrederis",9505644,3000,"ATL@DET 01:00PM ET","DET","ATL",0,0,0,0,0,0,0,1
"WR","Nick Williams (9505646)","Nick Williams",9505646,3000,"ATL@DET 01:00PM ET","ATL","DET",0,0,0,0,0,0,0,1
"WR","TJ Jones (9505675)","TJ Jones",9505675,3000,"ATL@DET 01:00PM ET","DET","ATL",2.86,3.8,0,0,0,0,0,1
"WR","Justin Hardy (9505733)","Justin Hardy",9505733,3000,"ATL@DET 01:00PM ET","ATL","DET",2.24,1.3,0,0,0,0,0,1
"RB","Terron Ward (9505763)","Terron Ward",9505763,3000,"ATL@DET 01:00PM ET","ATL","DET",0,0,0,0,0,0,0,0
"RB","Tion Green (9505921)","Tion Green",9505921,3000,"ATL@DET 01:00PM ET","DET","ATL",0,0,0,0,0,0,0,0
"RB","Brian Hill (9506141)","Brian Hill",9506141,3000,"ATL@DET 01:00PM ET","ATL","DET",0,0,0,0,0,0,0,0
"WR","Matt Hazel (9505729)","Matt Hazel",9505729,3000,"CLE@IND 01:00PM ET","IND","CLE",0,0,0,0,0,0,0,1
"WR","Quan Bray (9505780)","Quan Bray",9505780,3000,"CLE@IND 01:00PM ET","IND","CLE",2.39,2.5,0,0,0,0,0,1
"WR","Kasen Williams (9505882)","Kasen Williams",9505882,3000,"CLE@IND 01:00PM ET","CLE","IND",3.28,3.1,0,0,0,0,0,1
"RB","Danny Vitale (9505961)","Danny Vitale",9505961,3000,"CLE@IND 01:00PM ET","CLE","IND",0,1.5,0,0,0,0,0,0
"WR","Ricardo Louis (9505973)","Ricardo Louis",9505973,3000,"CLE@IND 01:00PM ET","CLE","IND",6.53,3.6,0,0,0,0,0,1
"WR","Chester Rogers (9506007)","Chester Rogers",9506007,3000,"CLE@IND 01:00PM ET","IND","CLE",0,0,0,0,0,0,0,1
"WR","Reggie Davis (9506045)","Reggie Davis",9506045,3000,"CLE@IND 01:00PM ET","CLE","IND",0,0,0,0,0,0,0,1
"RB","Matthew Dayes (9506060)","Matthew Dayes",9506060,3000,"CLE@IND 01:00PM ET","CLE","IND",1.23,2,0,0,0,0,0,0
"WR","Jarius Wright (9505565)","Jarius Wright",9505565,3000,"TB@MIN 01:00PM ET","MIN","TB",3.9,4.4,0,0,0,0,0,1
"TE","Cameron Brate (9505690)","Cameron Brate",9505690,3000,"TB@MIN 01:00PM ET","TB","MIN",6.66,7.9,0,0,0,0,0,0
"WR","Bernard Reedy (9505739)","Bernard Reedy",9505739,3000,"TB@MIN 01:00PM ET","TB","MIN",0,0,0,0,0,0,0,1
"WR","Stacy Coley (9506053)","Stacy Coley",9506053,3000,"TB@MIN 01:00PM ET","MIN","TB",0,0,0,0,0,0,0,1
"RB","Peyton Barber (9506074)","Peyton Barber",9506074,3000,"TB@MIN 01:00PM ET","TB","MIN",0.49,1.2,0,0,0,0,0,0
"WR","Rodney Adams (9506080)","Rodney Adams",9506080,3000,"TB@MIN 01:00PM ET","MIN","TB",0,0,0,0,0,0,0,1
"WR","Chris Godwin (9506151)","Chris Godwin",9506151,3000,"TB@MIN 01:00PM ET","TB","MIN",5.05,3.7,0,0,0,0,0,1
"RB","C.J. Ham (9506167)","CJ Ham",9506167,3000,"TB@MIN 01:00PM ET","MIN","TB",0,0,0,0,0,0,0,0
"WR","Matthew Slater (9505372)","Matthew Slater",9505372,3000,"HOU@NE 01:00PM ET","NE","HOU",0,0,0,0,0,0,0,1
"RB","James Develin (9505462)","James Develin",9505462,3000,"HOU@NE 01:00PM ET","NE","HOU",0,0,0,0,0,0,0,0
"RB","Jordan Todman (9505561)","Jordan Todman",9505561,3000,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,0
"TE","Ryan Griffin (9505563)","Ryan Griffin",9505563,3000,"HOU@NE 01:00PM ET","HOU","NE",6.42,6.8,0,0,0,0,0,0
"RB","Brandon Bolden (9505567)","Brandon Bolden",9505567,3000,"HOU@NE 01:00PM ET","NE","HOU",0,0,0,0,0,0,0,0
"RB","Jay Prosch (9505667)","Jay Prosch",9505667,3000,"HOU@NE 01:00PM ET","HOU","NE",0,0,0,0,0,0,0,0
"RB","Tyler Ervin (9505825)","Tyler Ervin",9505825,3000,"HOU@NE 01:00PM ET","HOU","NE",6.58,6.3,0,0,0,0,0,0
"WR","Andy Jones (9506009)","Andy Jones",9506009,3000,"HOU@NE 01:00PM ET","HOU","NE",0.93,0,0,0,0,0,0,1
"TE","Julius Thomas (9505684)","Julius Thomas",9505684,3000,"MIA@NYJ 01:00PM ET","MIA","NYJ",7.23,8.6,0,0,0,0,0,0
"RB","Senorise Perry (9505700)","Senorise Perry",9505700,3000,"MIA@NYJ 01:00PM ET","MIA","NYJ",0,0,0,0,0,0,0,0
"TE","Austin Seferian-Jenkins (9505786)","Austin Seferian-Jenkins",9505786,3000,"MIA@NYJ 01:00PM ET","NYJ","MIA",7.07,10.6,0,0,0,0,0,0
"WR","Charone Peake (9505817)","Charone Peake",9505817,3000,"MIA@NYJ 01:00PM ET","NYJ","MIA",1.08,1.9,0,0,0,0,0,1
"WR","Jakeem Grant (9505839)","Jakeem Grant",9505839,3000,"MIA@NYJ 01:00PM ET","MIA","NYJ",0.95,0,0,0,0,0,0,1
"WR","Kalif Raymond (9505963)","Kalif Raymond",9505963,3000,"MIA@NYJ 01:00PM ET","NYJ","MIA",0,0,0,0,0,0,0,1
"WR","Leonte Carroo (9505997)","Leonte Carroo",9505997,3000,"MIA@NYJ 01:00PM ET","MIA","NYJ",1.05,1.9,0,0,0,0,0,1
"WR","Chad Hansen (9506115)","Chad Hansen",9506115,3000,"MIA@NYJ 01:00PM ET","NYJ","MIA",0,0,0,0,0,0,0,1
"WR","Dwayne Harris (9505433)","Dwayne Harris",9505433,3000,"NYG@PHI 01:00PM ET","NYG","PHI",0.6,0,0,0,0,0,0,1
"WR","Tavarres King (9505526)","Tavarres King",9505526,3000,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,1
"WR","Marcus Johnson (9505950)","Marcus Johnson",9505950,3000,"NYG@PHI 01:00PM ET","PHI","NYG",1.09,1.2,0,0,0,0,0,1
"RB","Shane Smith (9505965)","Shane Smith",9505965,3000,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,0
"WR","Mack Hollins (9506005)","Mack Hollins",9506005,3000,"NYG@PHI 01:00PM ET","PHI","NYG",1.23,2.5,0,0,0,0,0,1
"RB","Wayne Gallman (9506041)","Wayne Gallman",9506041,3000,"NYG@PHI 01:00PM ET","NYG","PHI",0,0,0,0,0,0,0,0
"WR","Shelton Gibson (9506051)","Shelton Gibson",9506051,3000,"NYG@PHI 01:00PM ET","PHI","NYG",0,0,0,0,0,0,0,1
"RB","Corey Clement (9506066)","Corey Clement",9506066,3000,"NYG@PHI 01:00PM ET","PHI","NYG",0,1.1,0,0,0,0,0,0
"WR","Eric Weems (9505368)","Eric Weems",9505368,3000,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,1
"RB","Jalston Fowler (9505671)","Jalston Fowler",9505671,3000,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,0
"RB","David Fluellen (9505737)","David Fluellen",9505737,3000,"SEA@TEN 04:05PM ET","TEN","SEA",0,0,0,0,0,0,0,0
"RB","Tre Madden (9505807)","Tre Madden",9505807,3000,"SEA@TEN 04:05PM ET","SEA","TEN",0,0,0,0,0,0,0,0
"WR","Tanner McEvoy (9505833)","Tanner McEvoy",9505833,3000,"SEA@TEN 04:05PM ET","SEA","TEN",1.38,3.1,0,0,0,0,0,1
"RB","J.D. McKissic (9505886)","JD McKissic",9505886,3000,"SEA@TEN 04:05PM ET","SEA","TEN",0,0,0,0,0,0,0,0
"WR","Amara Darboh (9505993)","Amara Darboh",9505993,3000,"SEA@TEN 04:05PM ET","SEA","TEN",0.41,1.6,0,0,0,0,0,1
"RB","Aaron Ripkowski (9505837)","Aaron Ripkowski",9505837,3000,"CIN@GB 04:25PM ET","GB","CIN",0,2.1,0,0,0,0,0,0
"WR","Trevor Davis (9505906)","Trevor Davis",9505906,3000,"CIN@GB 04:25PM ET","GB","CIN",1.02,0,0,0,0,0,0,1
"WR","Cody Core (9505981)","Cody Core",9505981,3000,"CIN@GB 04:25PM ET","CIN","GB",0,1.2,0,0,0,0,0,1
