Position,Name + ID,Name,ID,Salary,GameInfo,TeamAbbrev 
QB,Philip Rivers (9505377),Philip Rivers,9505377,6400,KC@LAC 04:25PM ET,LAC
WR,DeVante Parker (9505819),DeVante Parker,9505819,6300,MIA@NYJ 01:00PM ET,MIA
QB,Russell Wilson (9505508),Russell Wilson,9505508,6300,SEA@TEN 04:05PM ET,SEA
QB,Ben Roethlisberger (9505378),Ben Roethlisberger,9505378,6200,PIT@CHI 01:00PM ET,PIT
QB,Matthew Stafford (9505428),Matthew Stafford,9505428,6200,ATL@DET 01:00PM ET,DET
WR,DeAndre Hopkins (9505745),DeAndre Hopkins,9505745,6200,HOU@NE 01:00PM ET,HOU
RB,Christian McCaffrey (9506146),Christian McCaffrey,9506146,6100,NO@CAR 01:00PM ET,CAR
WR,Chris Hogan (9505754),Chris Hogan,9505754,6100,HOU@NE 01:00PM ET,NE
QB,Jay Cutler (9505339),Jay Cutler,9505339,6100,MIA@NYJ 01:00PM ET,MIA
QB,Kirk Cousins (9505516),Kirk Cousins,9505516,6100,OAK@WAS 08:30PM ET,WAS
RB,Leonard Fournette (9506133),Leonard Fournette,9506133,6000,BAL@JAX 09:30AM ET,JAX
QB,Jameis Winston (9505954),Jameis Winston,9505954,6000,TB@MIN 01:00PM ET,TB
QB,Marcus Mariota (9505877),Marcus Mariota,9505877,6000,SEA@TEN 04:05PM ET,TEN
WR,Randall Cobb (9505569),Randall Cobb,9505569,6000,CIN@GB 04:25PM ET,GB
TE,Travis Kelce (9505524),Travis Kelce,9505524,6000,KC@LAC 04:25PM ET,KC
RB,Marshawn Lynch (9505395),Marshawn Lynch,9505395,6000,OAK@WAS 08:30PM ET,OAK
WR,Demaryius Thomas (9505455),Demaryius Thomas,9505455,5900,DEN@BUF 01:00PM ET,DEN
RB,Dalvin Cook (9506143),Dalvin Cook,9506143,5900,TB@MIN 01:00PM ET,MIN
WR,Alshon Jeffery (9505617),Alshon Jeffery,9505617,5900,NYG@PHI 01:00PM ET,PHI
QB,Carson Wentz (9505903),Carson Wentz,9505903,5900,NYG@PHI 01:00PM ET,PHI
QB,Alex Smith (9505357),Alex Smith,9505357,5900,KC@LAC 04:25PM ET,KC
WR,Terrelle Pryor Sr. (9505534),Terrelle Pryor Sr.,9505534,5900,OAK@WAS 08:30PM ET,WAS
WR,Emmanuel Sanders (9505431),Emmanuel Sanders,9505431,5800,DEN@BUF 01:00PM ET,DEN
RB,C.J. Anderson (9505871),C.J. Anderson,9505871,5800,DEN@BUF 01:00PM ET,DEN
QB,Andrew Luck (9505544),Andrew Luck,9505544,5800,CLE@IND 01:00PM ET,IND
WR,Martavis Bryant (9505813),Martavis Bryant,9505813,5700,PIT@CHI 01:00PM ET,PIT
QB,Sam Bradford (9505444),Sam Bradford,9505444,5700,TB@MIN 01:00PM ET,MIN
WR,Adam Thielen (9506037),Adam Thielen,9506037,5700,TB@MIN 01:00PM ET,MIN
RB,Mike Gillislee (9505628),Mike Gillislee,9505628,5700,HOU@NE 01:00PM ET,NE
RB,Tarik Cohen (9506113),Tarik Cohen,9506113,5600,PIT@CHI 01:00PM ET,CHI
QB,Jimmy Garoppolo (9505706),Jimmy Garoppolo,9505706,5600,HOU@NE 01:00PM ET,NE
WR,Davante Adams (9505897),Davante Adams,9505897,5600,CIN@GB 04:25PM ET,GB
QB,Trevor Siemian (9505679),Trevor Siemian,9505679,5500,DEN@BUF 01:00PM ET,DEN
RB,DeMarco Murray (9505442),DeMarco Murray,9505442,5500,SEA@TEN 04:05PM ET,TEN
QB,Derek Anderson (9505340),Derek Anderson,9505340,5400,NO@CAR 01:00PM ET,CAR
WR,Danny Amendola (9505384),Danny Amendola,9505384,5400,HOU@NE 01:00PM ET,NE
RB,James White (9505713),James White,9505713,5400,HOU@NE 01:00PM ET,NE
TE,Jordan Reed (9505630),Jordan Reed,9505630,5400,OAK@WAS 08:30PM ET,WAS
QB,Joe Flacco (9505356),Joe Flacco,9505356,5300,BAL@JAX 09:30AM ET,BAL
RB,Tevin Coleman (9505989),Tevin Coleman,9505989,5300,ATL@DET 01:00PM ET,ATL
QB,Eli Manning (9505376),Eli Manning,9505376,5300,NYG@PHI 01:00PM ET,NYG
RB,Derrick Henry (9506028),Derrick Henry,9506028,5300,SEA@TEN 04:05PM ET,TEN
WR,Jeremy Maclin (9505447),Jeremy Maclin,9505447,5200,BAL@JAX 09:30AM ET,BAL
WR,T.Y. Hilton (9505575),T.Y. Hilton,9505575,5200,CLE@IND 01:00PM ET,IND
RB,Theo Riddick (9505636),Theo Riddick,9505636,5100,ATL@DET 01:00PM ET,DET
QB,Andy Dalton (9505427),Andy Dalton,9505427,5100,CIN@GB 04:25PM ET,CIN
RB,Javorius Allen (9505803),Javorius Allen,9505803,5000,BAL@JAX 09:30AM ET,BAL
QB,DeShone Kizer (9506158),DeShone Kizer,9506158,5000,CLE@IND 01:00PM ET,CLE
RB,Lamar Miller (9505632),Lamar Miller,9505632,5000,HOU@NE 01:00PM ET,HOU
WR,Brandon Marshall (9505345),Brandon Marshall,9505345,5000,NYG@PHI 01:00PM ET,NYG
TE,Zach Ertz (9505607),Zach Ertz,9505607,5000,NYG@PHI 01:00PM ET,PHI
RB,Terrance West (9505796),Terrance West,9505796,4900,BAL@JAX 09:30AM ET,BAL
QB,Tyrod Taylor (9505490),Tyrod Taylor,9505490,4900,DEN@BUF 01:00PM ET,BUF
TE,Greg Olsen (9505366),Greg Olsen,9505366,4900,NO@CAR 01:00PM ET,CAR
RB,Jordan Howard (9506103),Jordan Howard,9506103,4900,PIT@CHI 01:00PM ET,CHI
RB,Chris Carson (9506165),Chris Carson,9506165,4900,SEA@TEN 04:05PM ET,SEA
WR,Jamison Crowder (9505809),Jamison Crowder,9505809,4900,OAK@WAS 08:30PM ET,WAS
RB,Isaiah Crowell (9505866),Isaiah Crowell,9505866,4800,CLE@IND 01:00PM ET,CLE
QB,Jacoby Brissett (9505868),Jacoby Brissett,9505868,4800,CLE@IND 01:00PM ET,IND
WR,Corey Coleman (9505987),Corey Coleman,9505987,4800,CLE@IND 01:00PM ET,CLE
RB,Jonathan Stewart (9505407),Jonathan Stewart,9505407,4700,NO@CAR 01:00PM ET,CAR
QB,Mike Glennon (9505558),Mike Glennon,9505558,4700,PIT@CHI 01:00PM ET,CHI
RB,Ameer Abdullah (9505765),Ameer Abdullah,9505765,4700,ATL@DET 01:00PM ET,DET
QB,Deshaun Watson (9506145),Deshaun Watson,9506145,4700,HOU@NE 01:00PM ET,HOU
WR,Sterling Shepard (9505946),Sterling Shepard,9505946,4700,NYG@PHI 01:00PM ET,NYG
QB,AJ McCarron (9505627),AJ McCarron,9505627,4700,CIN@GB 04:25PM ET,CIN
QB,Patrick Mahomes II (9506157),Patrick Mahomes II,9506157,4700,KC@LAC 04:25PM ET,KC
QB,Colt McCoy (9505426),Colt McCoy,9505426,4700,OAK@WAS 08:30PM ET,WAS
WR,Allen Hurns (9505656),Allen Hurns,9505656,4600,BAL@JAX 09:30AM ET,JAX
QB,Chase Daniel (9505415),Chase Daniel,9505415,4600,NO@CAR 01:00PM ET,NO
WR,Kenny Golladay (9506001),Kenny Golladay,9506001,4600,ATL@DET 01:00PM ET,DET
QB,Kevin Hogan (9505800),Kevin Hogan,9505800,4600,CLE@IND 01:00PM ET,CLE
WR,DeSean Jackson (9505416),DeSean Jackson,9505416,4600,TB@MIN 01:00PM ET,TB
RB,Jacquizz Rodgers (9505538),Jacquizz Rodgers,9505538,4600,TB@MIN 01:00PM ET,TB
WR,Jermaine Kearse (9505540),Jermaine Kearse,9505540,4600,MIA@NYJ 01:00PM ET,NYJ
TE,Jimmy Graham (9505403),Jimmy Graham,9505403,4600,SEA@TEN 04:05PM ET,SEA
WR,Tyrell Williams (9505910),Tyrell Williams,9505910,4600,KC@LAC 04:25PM ET,LAC
RB,Mark Ingram (9505530),Mark Ingram,9505530,4500,NO@CAR 01:00PM ET,NO
WR,Willie Snead (9505769),Willie Snead,9505769,4500,NO@CAR 01:00PM ET,NO
QB,Landry Jones (9505523),Landry Jones,9505523,4500,PIT@CHI 01:00PM ET,PIT
QB,Mitchell Trubisky (9506021),Mitchell Trubisky,9506021,4500,PIT@CHI 01:00PM ET,CHI
RB,James Conner (9506064),James Conner,9506064,4500,PIT@CHI 01:00PM ET,PIT
WR,Mohamed Sanu (9505587),Mohamed Sanu,9505587,4500,ATL@DET 01:00PM ET,ATL
QB,Case Keenum (9505459),Case Keenum,9505459,4500,TB@MIN 01:00PM ET,MIN
RB,Doug Martin (9505474),Doug Martin,9505474,4500,TB@MIN 01:00PM ET,TB
QB,Josh McCown (9505335),Josh McCown,9505335,4500,MIA@NYJ 01:00PM ET,NYJ
QB,Matt Moore (9505350),Matt Moore,9505350,4500,MIA@NYJ 01:00PM ET,MIA
QB,Geno Smith (9505651),Geno Smith,9505651,4500,NYG@PHI 01:00PM ET,NYG
RB,Joe Mixon (9506125),Joe Mixon,9506125,4500,CIN@GB 04:25PM ET,CIN
QB,Cardale Jones (9505933),Cardale Jones,9505933,4500,KC@LAC 04:25PM ET,LAC
RB,Chris Thompson (9505638),Chris Thompson,9505638,4500,OAK@WAS 08:30PM ET,WAS
RB,Samaje Perine (9506127),Samaje Perine,9506127,4500,OAK@WAS 08:30PM ET,WAS
QB,Blake Bortles (9505749),Blake Bortles,9505749,4400,BAL@JAX 09:30AM ET,JAX
WR,Marqise Lee (9505805),Marqise Lee,9505805,4400,BAL@JAX 09:30AM ET,JAX
QB,Ryan Fitzpatrick (9505341),Ryan Fitzpatrick,9505341,4400,TB@MIN 01:00PM ET,TB
QB,Tom Savage (9505648),Tom Savage,9505648,4400,HOU@NE 01:00PM ET,HOU
WR,Kenny Stills (9505665),Kenny Stills,9505665,4400,MIA@NYJ 01:00PM ET,MIA
TE,Delanie Walker (9505360),Delanie Walker,9505360,4400,SEA@TEN 04:05PM ET,TEN
RB,Jamaal Williams (9505985),Jamaal Williams,9505985,4400,CIN@GB 04:25PM ET,GB
QB,Chad Henne (9505386),Chad Henne,9505386,4300,BAL@JAX 09:30AM ET,JAX
WR,Kendall Wright (9505542),Kendall Wright,9505542,4300,PIT@CHI 01:00PM ET,CHI
QB,Matt Schaub (9505381),Matt Schaub,9505381,4300,ATL@DET 01:00PM ET,ATL
QB,Scott Tolzien (9505441),Scott Tolzien,9505441,4300,CLE@IND 01:00PM ET,IND
RB,Matt Forte (9505391),Matt Forte,9505391,4300,MIA@NYJ 01:00PM ET,NYJ
QB,Nick Foles (9505515),Nick Foles,9505515,4300,NYG@PHI 01:00PM ET,PHI
QB,Matt Cassel (9505336),Matt Cassel,9505336,4300,SEA@TEN 04:05PM ET,TEN
QB,Austin Davis (9505505),Austin Davis,9505505,4300,SEA@TEN 04:05PM ET,SEA
WR,Tyler Lockett (9505835),Tyler Lockett,9505835,4300,SEA@TEN 04:05PM ET,SEA
QB,Connor Cook (9505853),Connor Cook,9505853,4300,OAK@WAS 08:30PM ET,OAK
RB,Jamaal Charles (9505418),Jamaal Charles,9505418,4200,DEN@BUF 01:00PM ET,DEN
QB,Brock Osweiler (9505596),Brock Osweiler,9505596,4200,DEN@BUF 01:00PM ET,DEN
WR,Devin Funchess (9505995),Devin Funchess,9505995,4200,NO@CAR 01:00PM ET,CAR
WR,Marvin Jones Jr. (9505545),Marvin Jones Jr.,9505545,4200,ATL@DET 01:00PM ET,DET
QB,Jake Rudock (9505896),Jake Rudock,9505896,4200,ATL@DET 01:00PM ET,DET
RB,Frank Gore (9505337),Frank Gore,9505337,4200,CLE@IND 01:00PM ET,IND
RB,Duke Johnson Jr. (9505955),Duke Johnson Jr.,9505955,4200,CLE@IND 01:00PM ET,CLE
TE,Kyle Rudolph (9505577),Kyle Rudolph,9505577,4200,TB@MIN 01:00PM ET,MIN
RB,Bilal Powell (9505513),Bilal Powell,9505513,4200,MIA@NYJ 01:00PM ET,NYJ
WR,Nelson Agholor (9505944),Nelson Agholor,9505944,4200,NYG@PHI 01:00PM ET,PHI
WR,Rishard Matthews (9505731),Rishard Matthews,9505731,4200,SEA@TEN 04:05PM ET,TEN
QB,Brett Hundley (9505762),Brett Hundley,9505762,4200,CIN@GB 04:25PM ET,GB
RB,Rob Kelley (9505827),Rob Kelley,9505827,4200,OAK@WAS 08:30PM ET,WAS
WR,Ted Ginn Jr. (9505382),Ted Ginn Jr.,9505382,4100,NO@CAR 01:00PM ET,NO
TE,Coby Fleener (9505493),Coby Fleener,9505493,4100,NO@CAR 01:00PM ET,NO
WR,Kenny Britt (9505457),Kenny Britt,9505457,4100,CLE@IND 01:00PM ET,CLE
QB,Christian Hackenberg (9506090),Christian Hackenberg,9506090,4100,MIA@NYJ 01:00PM ET,NYJ
WR,Paul Richardson (9505743),Paul Richardson,9505743,4100,SEA@TEN 04:05PM ET,SEA
RB,Jalen Richard (9505968),Jalen Richard,9505968,4100,OAK@WAS 08:30PM ET,OAK
QB,Ryan Mallett (9505466),Ryan Mallett,9505466,4000,BAL@JAX 09:30AM ET,BAL
QB,Ryan Nassib (9506173),Ryan Nassib,9506173,4000,BAL@JAX 09:30AM ET,JAX
QB,Joe Webb (9505409),Joe Webb,9505409,4000,DEN@BUF 01:00PM ET,BUF
QB,Nathan Peterman (9505916),Nathan Peterman,9505916,4000,DEN@BUF 01:00PM ET,BUF
QB,Paxton Lynch (9505967),Paxton Lynch,9505967,4000,DEN@BUF 01:00PM ET,DEN
QB,Taysom Hill (9505611),Taysom Hill,9505611,4000,NO@CAR 01:00PM ET,NO
RB,Alvin Kamara (9506105),Alvin Kamara,9506105,4000,NO@CAR 01:00PM ET,NO
QB,Brad Kaaya (9506148),Brad Kaaya,9506148,4000,NO@CAR 01:00PM ET,CAR
QB,Mark Sanchez (9505412),Mark Sanchez,9505412,4000,PIT@CHI 01:00PM ET,CHI
QB,Joshua Dobbs (9506055),Joshua Dobbs,9506055,4000,PIT@CHI 01:00PM ET,PIT
WR,Taylor Gabriel (9506109),Taylor Gabriel,9506109,4000,ATL@DET 01:00PM ET,ATL
WR,Josh Gordon (9505614),Josh Gordon,9505614,4000,CLE@IND 01:00PM ET,CLE
QB,Cody Kessler (9505773),Cody Kessler,9505773,4000,CLE@IND 01:00PM ET,CLE
WR,Rashard Higgins (9506058),Rashard Higgins,9506058,4000,CLE@IND 01:00PM ET,CLE
RB,Jerick McKinnon (9505752),Jerick McKinnon,9505752,4000,TB@MIN 01:00PM ET,MIN
QB,Kyle Sloter (9505970),Kyle Sloter,9505970,4000,TB@MIN 01:00PM ET,MIN
RB,Rex Burkhead (9505601),Rex Burkhead,9505601,4000,HOU@NE 01:00PM ET,NE
WR,Phillip Dorsett (9505798),Phillip Dorsett,9505798,4000,HOU@NE 01:00PM ET,NE
RB,D'Onta Foreman (9506153),D'Onta Foreman,9506153,4000,HOU@NE 01:00PM ET,HOU
QB,Bryce Petty (9505616),Bryce Petty,9505616,4000,MIA@NYJ 01:00PM ET,NYJ
RB,Kenyan Drake (9505979),Kenyan Drake,9505979,4000,MIA@NYJ 01:00PM ET,MIA
RB,Shane Vereen (9505509),Shane Vereen,9505509,4000,NYG@PHI 01:00PM ET,NYG
QB,Davis Webb (9506036),Davis Webb,9506036,4000,NYG@PHI 01:00PM ET,NYG
WR,Eric Decker (9505413),Eric Decker,9505413,4000,SEA@TEN 04:05PM ET,TEN
RB,Thomas Rawls (9505847),Thomas Rawls,9505847,4000,SEA@TEN 04:05PM ET,SEA
TE,Martellus Bennett (9505422),Martellus Bennett,9505422,4000,CIN@GB 04:25PM ET,GB
QB,Kellen Clemens (9505344),Kellen Clemens,9505344,4000,KC@LAC 04:25PM ET,LAC
RB,Branden Oliver (9505619),Branden Oliver,9505619,4000,KC@LAC 04:25PM ET,LAC
QB,Tyler Bray (9505660),Tyler Bray,9505660,4000,KC@LAC 04:25PM ET,KC
RB,Charcandrick West (9506111),Charcandrick West,9506111,4000,KC@LAC 04:25PM ET,KC
QB,EJ Manuel (9505549),EJ Manuel,9505549,4000,OAK@WAS 08:30PM ET,OAK
RB,DeAndre Washington (9505841),DeAndre Washington,9505841,4000,OAK@WAS 08:30PM ET,OAK
DST,Ravens  (9505332),Ravens ,9505332,3900,BAL@JAX 09:30AM ET,BAL
RB,T.J. Yeldon (9505919),T.J. Yeldon,9505919,3900,BAL@JAX 09:30AM ET,JAX
RB,Adrian Peterson (9505389),Adrian Peterson,9505389,3900,NO@CAR 01:00PM ET,NO
WR,Brandon Coleman (9505715),Brandon Coleman,9505715,3900,NO@CAR 01:00PM ET,NO
RB,Charles Sims (9505623),Charles Sims,9505623,3900,TB@MIN 01:00PM ET,TB
RB,Darren Sproles (9505342),Darren Sproles,9505342,3900,NYG@PHI 01:00PM ET,PHI
RB,LeGarrette Blount (9505528),LeGarrette Blount,9505528,3900,NYG@PHI 01:00PM ET,PHI
WR,Corey Davis (9506026),Corey Davis,9506026,3900,SEA@TEN 04:05PM ET,TEN
TE,Tyler Eifert (9505634),Tyler Eifert,9505634,3900,CIN@GB 04:25PM ET,CIN
TE,Hunter Henry (9506072),Hunter Henry,9506072,3900,KC@LAC 04:25PM ET,LAC
RB,Chris Ivory (9505453),Chris Ivory,9505453,3800,BAL@JAX 09:30AM ET,JAX
RB,Mike Tolbert (9505393),Mike Tolbert,9505393,3800,DEN@BUF 01:00PM ET,BUF
RB,Dwayne Washington (9506013),Dwayne Washington,9506013,3800,ATL@DET 01:00PM ET,DET
TE,Austin Hooper (9506049),Austin Hooper,9506049,3800,ATL@DET 01:00PM ET,ATL
WR,Donte Moncrief (9505869),Donte Moncrief,9505869,3800,CLE@IND 01:00PM ET,IND
RB,Marlon Mack (9506159),Marlon Mack,9506159,3800,CLE@IND 01:00PM ET,IND
DST,Patriots  (9505320),Patriots ,9505320,3800,HOU@NE 01:00PM ET,NE
RB,Alfred Blue (9505652),Alfred Blue,9505652,3800,HOU@NE 01:00PM ET,HOU
WR,Will Fuller V (9506099),Will Fuller V,9506099,3800,HOU@NE 01:00PM ET,HOU
RB,Damien Williams (9505948),Damien Williams,9505948,3800,MIA@NYJ 01:00PM ET,MIA
RB,Paul Perkins (9505942),Paul Perkins,9505942,3800,NYG@PHI 01:00PM ET,NYG
RB,Wendell Smallwood (9506019),Wendell Smallwood,9506019,3800,NYG@PHI 01:00PM ET,PHI
RB,Giovani Bernard (9505677),Giovani Bernard,9505677,3800,CIN@GB 04:25PM ET,CIN
TE,Benjamin Watson (9505379),Benjamin Watson,9505379,3700,BAL@JAX 09:30AM ET,BAL
WR,Mike Wallace (9505460),Mike Wallace,9505460,3700,BAL@JAX 09:30AM ET,BAL
RB,Robert Turbin (9505511),Robert Turbin,9505511,3700,CLE@IND 01:00PM ET,IND
DST,Dolphins  (9505318),Dolphins ,9505318,3700,MIA@NYJ 01:00PM ET,MIA
RB,C.J. Prosise (9506003),C.J. Prosise,9506003,3700,SEA@TEN 04:05PM ET,SEA
WR,Brandon LaFell (9505424),Brandon LaFell,9505424,3700,CIN@GB 04:25PM ET,CIN
RB,Jeremy Hill (9505917),Jeremy Hill,9505917,3700,CIN@GB 04:25PM ET,CIN
RB,Aaron Jones (9506056),Aaron Jones,9506056,3700,CIN@GB 04:25PM ET,GB
WR,Mike Williams (9506043),Mike Williams,9506043,3700,KC@LAC 04:25PM ET,LAC
DST,Broncos  (9505311),Broncos ,9505311,3600,DEN@BUF 01:00PM ET,DEN
RB,De'Angelo Henderson (9505823),De'Angelo Henderson,9505823,3600,DEN@BUF 01:00PM ET,DEN
WR,Eli Rogers (9505864),Eli Rogers,9505864,3600,PIT@CHI 01:00PM ET,PIT
TE,Jack Doyle (9505583),Jack Doyle,9505583,3600,CLE@IND 01:00PM ET,IND
WR,Jeremy Kerley (9505497),Jeremy Kerley,9505497,3600,MIA@NYJ 01:00PM ET,NYJ
WR,Torrey Smith (9505488),Torrey Smith,9505488,3600,NYG@PHI 01:00PM ET,PHI
WR,Taywan Taylor (9506101),Taywan Taylor,9506101,3600,SEA@TEN 04:05PM ET,TEN
WR,Jaelen Strong (9506032),Jaelen Strong,9506032,3500,BAL@JAX 09:30AM ET,JAX
RB,Alex Collins (9506070),Alex Collins,9506070,3500,BAL@JAX 09:30AM ET,BAL
WR,Jordan Matthews (9505707),Jordan Matthews,9505707,3500,DEN@BUF 01:00PM ET,BUF
RB,Devontae Booker (9506034),Devontae Booker,9506034,3500,DEN@BUF 01:00PM ET,DEN
WR,Russell Shepard (9505585),Russell Shepard,9505585,3500,NO@CAR 01:00PM ET,CAR
WR,Deonte Thompson (9505480),Deonte Thompson,9505480,3500,PIT@CHI 01:00PM ET,CHI
WR,Markus Wheaton (9505599),Markus Wheaton,9505599,3500,PIT@CHI 01:00PM ET,CHI
RB,Elijah McGuire (9506047),Elijah McGuire,9506047,3500,MIA@NYJ 01:00PM ET,NYJ
DST,Seahawks  (9505327),Seahawks ,9505327,3500,SEA@TEN 04:05PM ET,SEA
RB,Devante Mays (9506163),Devante Mays,9506163,3500,CIN@GB 04:25PM ET,GB
WR,Travis Benjamin (9505559),Travis Benjamin,9505559,3500,KC@LAC 04:25PM ET,LAC
WR,Ryan Grant (9505597),Ryan Grant,9505597,3500,OAK@WAS 08:30PM ET,WAS
WR,Josh Doctson (9505776),Josh Doctson,9505776,3500,OAK@WAS 08:30PM ET,WAS
DST,Jaguars  (9505331),Jaguars ,9505331,3400,BAL@JAX 09:30AM ET,JAX
TE,Charles Clay (9505503),Charles Clay,9505503,3400,DEN@BUF 01:00PM ET,BUF
DST,Steelers  (9505325),Steelers ,9505325,3400,PIT@CHI 01:00PM ET,PIT
RB,Dion Lewis (9505589),Dion Lewis,9505589,3400,HOU@NE 01:00PM ET,NE
WR,Robby Anderson (9505888),Robby Anderson,9505888,3400,MIA@NYJ 01:00PM ET,NYJ
RB,Orleans Darkwa (9505680),Orleans Darkwa,9505680,3400,NYG@PHI 01:00PM ET,NYG
RB,Eddie Lacy (9505625),Eddie Lacy,9505625,3400,SEA@TEN 04:05PM ET,SEA
DST,Packers  (9505313),Packers ,9505313,3400,CIN@GB 04:25PM ET,GB
WR,Dontrelle Inman (9505486),Dontrelle Inman,9505486,3400,KC@LAC 04:25PM ET,LAC
WR,Seth Roberts (9506011),Seth Roberts,9506011,3400,OAK@WAS 08:30PM ET,OAK
WR,Josh Bellamy (9505698),Josh Bellamy,9505698,3300,PIT@CHI 01:00PM ET,CHI
TE,Jesse James (9505927),Jesse James,9505927,3300,PIT@CHI 01:00PM ET,PIT
RB,Zach Zenner (9505756),Zach Zenner,9505756,3300,ATL@DET 01:00PM ET,DET
TE,Eric Ebron (9505849),Eric Ebron,9505849,3300,ATL@DET 01:00PM ET,DET
WR,Kamar Aiken (9505499),Kamar Aiken,9505499,3300,CLE@IND 01:00PM ET,IND
DST,Vikings  (9505319),Vikings ,9505319,3300,TB@MIN 01:00PM ET,MIN
WR,Laquon Treadwell (9506088),Laquon Treadwell,9506088,3300,TB@MIN 01:00PM ET,MIN
WR,Bruce Ellington (9505831),Bruce Ellington,9505831,3300,HOU@NE 01:00PM ET,HOU
WR,Roger Lewis (9506135),Roger Lewis,9506135,3300,NYG@PHI 01:00PM ET,NYG
WR,Tyler Boyd (9506062),Tyler Boyd,9506062,3300,CIN@GB 04:25PM ET,CIN
WR,John Ross (9506086),John Ross,9506086,3300,CIN@GB 04:25PM ET,CIN
WR,Jeff Janis (9506121),Jeff Janis,9506121,3300,CIN@GB 04:25PM ET,GB
WR,Curtis Samuel (9506131),Curtis Samuel,9506131,3200,NO@CAR 01:00PM ET,CAR
DST,Colts  (9505315),Colts ,9505315,3200,CLE@IND 01:00PM ET,IND
DST,Buccaneers  (9505328),Buccaneers ,9505328,3200,TB@MIN 01:00PM ET,TB
RB,Latavius Murray (9505573),Latavius Murray,9505573,3200,TB@MIN 01:00PM ET,MIN
TE,Evan Engram (9506093),Evan Engram,9506093,3200,NYG@PHI 01:00PM ET,NYG
WR,Chris Conley (9505771),Chris Conley,9505771,3200,KC@LAC 04:25PM ET,KC
WR,Michael Campanaro (9505605),Michael Campanaro,9505605,3100,BAL@JAX 09:30AM ET,BAL
WR,Zay Jones (9506078),Zay Jones,9506078,3100,DEN@BUF 01:00PM ET,BUF
WR,Tommylee Lewis (9505884),Tommylee Lewis,9505884,3100,NO@CAR 01:00PM ET,NO
WR,Sammie Coates (9505782),Sammie Coates,9505782,3100,CLE@IND 01:00PM ET,CLE
WR,Adam Humphries (9505815),Adam Humphries,9505815,3100,TB@MIN 01:00PM ET,TB
WR,Braxton Miller (9505790),Braxton Miller,9505790,3100,HOU@NE 01:00PM ET,HOU
