"Mike Trout_LAA","Paul Goldschmidt_ARI","Wil Myers_SD","AJ Pollock_ARI","Jake Lamb_ARI","Yasmany Tomas_ARI","Albert Pujols_LAA","Ryan Schimpf_SD","Chris Owings_ARI","Yangervis Solarte_SD","David Peralta_ARI","Manuel Margot_SD","Khris Davis_OAK","Kole Calhoun_LAA","Cameron Maybin_LAA","Brandon Drury_ARI","Alex Dickerson_SD","Hunter Renfroe_SD","Stephen Vogt_OAK","CJ Cron_LAA","Rajai Davis_OAK","Cory Spangenberg_SD","Jefry Marte_LAA","Luis Valbuena_LAA","Trevor Plouffe_OAK","Jeremy Hazelbaker_ARI","Ryon Healy_OAK","Marcus Semien_OAK","Chris Herrmann_ARI","Travis Jankowski_SD","Yunel Escobar_LAA","Ben Revere_LAA","Socrates Brito_ARI","Andrelton Simmons_LAA","Jed Lowrie_OAK","Danny Espinosa_LAA","Christian Bethancourt_SD","Austin Hedges_SD","Josh Phegley_OAK","Mark Canha_OAK","Erick Aybar_SD","Yonder Alonso_OAK","Ryan LaMarre_OAK","Chris Iannetta_ARI","Luis Sardinas_SD","Allen Cordoba_SD","Daniel Descalso_ARI","Jabari Blash_SD","Jake Smolinski_OAK","Hector Sanchez_SD","Nick Ahmed_ARI","Bruce Maxwell_OAK","Martin Maldonado_LAA","Juan Graterol_LAA","Matt Joyce_OAK","Carlos Perez_LAA","Adam Rosales_OAK","Jeff Mathis_ARI","Luis Torrens_SD","Chad Pinder_OAK","Cliff Pennington_LAA","Jaff Decker_OAK","Matt Olson_OAK"
0,23.0686274509804,0,13.4166666666667,18.8421052631579,33.6923076923077,0,0,17.5857142857143,0,92.2105263157895,0,0,0,0,21.85,0,0,0,0,0,0,0,0,0,52,0,0,71.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,0,0,-14.3333333333333,0,0,0,-22.6666666666667,0,0,0,0,0,0,-18.8181818181818,0,0,0,0,0
0,0,-3.55,0,0,0,0,-2.67916666666667,0,9.33684210526316,0,31.8184210526316,0,0,0,0,0,2.44736842105263,0,0,0,35,0,0,0,0,0,0,0,-5.04545454545455,0,0,0,0,0,0,0,-7.44117647058824,0,0,13.6838235294118,0,0,0,-11.1666666666667,7.33333333333333,0,-20.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,50.016339869281,0,0,0,0,0,13.2115384615385,0,-7.18181818181818,0,0,0,17.2058823529412,0,-4.09166666666667,-2.16666666666667,0,0,0,0,0,0,-8.00367647058824,0,0,0,20.1,8.5,0,26.2051282051282,0,0,0,0,0,0,0,0,0,0,0,0,16.4807692307692,0,-12.4545454545455,0,0,91.8333333333333,0,-6.38095238095238,0
-0.280701754385965,0,0,0,0,0,-4.44444444444444,0,0,0,0,0,0,27.2514619883041,14.1758241758242,0,0,0,0,1.96666666666667,0,0,3.51111111111111,0,0,0,0,0,0,0,3.93137254901961,12.6,0,11.9313725490196,0,-1.90849673202614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56666666666667,0,0,0,0,0,0,0,-6,0,0
-2.31428571428571,0,0,0,0,0,-6.97142857142857,0,0,0,0,0,0,14.1758241758242,24.4571428571429,0,0,0,0,2,0,0,15.2916666666667,0,0,0,0,0,0,0,-6.57142857142857,0,0,5.34285714285714,0,11.3857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0
0,25.1988304093567,0,19.8933823529412,4.58496732026144,18.975,0,0,9.45833333333333,0,21.85,0,0,0,0,34.6421052631579,0,0,0,0,0,0,0,0,0,75.8333333333333,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0357142857143,0,0,22.5,0,0,0,13.0714285714286,0,0,0,0,0,0,-5.35555555555556,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.12857142857143,0,0,0,0,-8,0,-6.39047619047619,0,2.44736842105263,0,0,0,0,0,40.9619047619048,0,0,0,24.5,0,0,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,3.72549019607843,0,0,-4.86274509803922,0,0,0,-41.3333333333333,17.8,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,13.2115384615385,0,0,0,0,0,11.1428571428571,0,-10.0535714285714,0,0,0,3.78846153846154,0,-0.136363636363636,-2.73809523809524,0,0,0,0,0,0,-5.57142857142857,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,4.41666666666667,0,-7,0,0,0,0,-2.25,0
-3.4,0,0,0,0,0,-0.555555555555556,0,0,0,0,0,0,1.96666666666667,2,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,-3.55555555555556,16.45,0,15.9666666666667,0,-2.51111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14285714285714,0,0,0,0,0,0,0,4.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-7.18181818181818,0,0,0,0,0,-10.0535714285714,0,44.75,0,0,0,4.94545454545455,0,35.3272727272727,15.7916666666667,0,0,0,0,0,0,41.9363636363636,0,0,0,24,-19,0,19.9464285714286,0,0,0,0,0,0,0,0,0,0,0,0,-20.0952380952381,0,10.4666666666667,0,0,0,0,0,0
0,0,-24.5,0,0,0,0,0,0,10.5,0,35,0,0,0,0,0,24.5,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,80.5,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.29090909090909,0,0,0,0,0,3.42222222222222,0,0,0,0,0,0,3.51111111111111,15.2916666666667,0,0,0,0,0,0,0,24.9636363636364,0,0,0,0,0,0,0,14.9333333333333,0,0,5.83636363636364,0,20.5777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53333333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,17.2058823529412,0,0,0,0,0,3.78846153846154,0,4.94545454545455,0,0,0,36.3692810457516,0,-0.15,16.1071428571429,0,0,0,0,0,0,1.87867647058824,0,0,0,4.35,-1.83333333333333,0,14.8205128205128,0,0,0,0,0,0,0,0,0,0,0,0,-5.32692307692308,0,-3.20512820512821,0,0,-9.5,0,8.64285714285714,0
0,-4.33333333333333,0,0,4.33333333333333,0,0,0,0,0,52,0,0,0,0,75.8333333333333,0,0,0,0,0,0,0,0,0,56.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-4.09166666666667,0,0,0,0,0,-0.136363636363636,0,35.3272727272727,0,0,0,-0.15,0,58.1102941176471,16.0833333333333,0,0,0,0,0,0,32.4416666666667,0,0,0,0.75,-6.66666666666667,0,-7.0530303030303,0,0,0,0,0,0,0,0,0,0,0,0,-19.6363636363636,0,18.3545454545455,0,0,-63.3333333333333,0,-2.97619047619048,0
0,0,0,0,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,0,0,-2.73809523809524,0,15.7916666666667,0,0,0,16.1071428571429,0,16.0833333333333,40.75,0,0,0,0,0,0,32.375,0,0,0,-18,-9.83333333333333,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,0,-5,0,0,0,0,0,0
0,31.7,0,12.1,44.8333333333333,110,0,0,-75.3333333333333,0,71.3333333333333,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,44.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,-8.87179487179487,0,0,0,0,-2.08333333333333,0,0.83974358974359,0,-5.04545454545455,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,0,0,0,0,0,11.1025641025641,0,0,0,0,0,0,0,-16.3181818181818,0,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.66959064327485,0,0,0,0,0,23.2254901960784,0,0,0,0,0,0,3.93137254901961,-6.57142857142857,0,0,0,0,-3.55555555555556,0,0,14.9333333333333,0,0,0,0,0,0,0,49.1637426900585,13.3,0,-0.382352941176471,0,2.38011695906433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94761904761905,0,0,0,0,0,0,0,0,0,0
4.53333333333333,0,0,0,0,0,10.05,0,0,0,0,0,0,12.6,0,0,0,0,0,16.45,0,0,0,0,0,0,0,0,0,0,13.3,27.8666666666667,0,15.65,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.6812865497076,0,0,0,0,0,10.8823529411765,0,0,0,0,0,0,11.9313725490196,5.34285714285714,0,0,0,0,15.9666666666667,0,0,5.83636363636364,0,0,0,0,0,0,0,-0.382352941176471,15.65,0,40.6549707602339,0,-13.8039215686275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51666666666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-8.00367647058824,0,0,0,0,0,-5.57142857142857,0,41.9363636363636,0,0,0,1.87867647058824,0,32.4416666666667,32.375,0,0,0,0,0,0,41.7418300653595,0,0,0,-3,-15.6666666666667,0,23.0641025641026,0,0,0,0,0,0,0,0,0,0,0,0,1.38461538461538,0,9.23484848484848,0,0,0,0,0.69047619047619,0
10.0087719298246,0,0,0,0,0,-2.63071895424837,0,0,0,0,0,0,-1.90849673202614,11.3857142857143,0,0,0,0,-2.51111111111111,0,0,20.5777777777778,0,0,0,0,0,0,0,2.38011695906433,2.5,0,-13.8039215686275,0,47.9181286549708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70952380952381,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.7843137254902,0,0,0,0,-19.5952380952381,0,0.470588235294118,0,-7.44117647058824,0,0,0,0,0,3.72549019607843,0,0,0,17.5,0,0,0,0,0,0,0,-16.3181818181818,0,0,0,0,0,0,0,74,0,0,-8.0047619047619,0,0,0,73.5,1.66666666666667,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20.1,0,0,0,0,0,0,0,24,0,0,0,4.35,0,0.75,-18,0,0,0,0,0,0,-3,0,0,0,22.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.3,0,0,47.5,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,-19,0,0,0,-1.83333333333333,0,-6.66666666666667,-9.83333333333333,0,0,0,0,0,0,-15.6666666666667,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0
0,0,-16.8562091503268,0,0,0,0,-6.78095238095238,0,17.718954248366,0,13.6838235294118,0,0,0,0,0,-4.86274509803922,0,0,0,80.5,0,0,0,0,0,0,0,2.21818181818182,0,0,0,0,0,0,0,-8.0047619047619,0,0,45.9771241830065,0,0,0,0,-14.3333333333333,0,-28.3333333333333,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26.2051282051282,0,0,0,0,0,-3.5,0,19.9464285714286,0,0,0,14.8205128205128,0,-7.0530303030303,35.2,0,0,0,0,0,0,23.0641025641026,0,0,0,0,0,0,63.9395604395604,0,0,0,0,0,0,0,0,0,0,0,0,33.6410256410256,0,1.57142857142857,0,0,0,0,-3.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-39.8928571428571,0,-21.1428571428571,-12.3809523809524,-0.285714285714286,0,0,-43.4,0,-8.8,0,0,0,0,-13.0357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9285714285714,0,0,0,0,0,0,9.05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.5,0,0,0,0,0,0,-6.66666666666667,0,-11.1666666666667,0,0,0,0,0,-41.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,0,0,0,0,0,0,26.3333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-9.7,0,0,0,0,0,0,-3.75,0,7.33333333333333,0,0,0,0,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,-14.3333333333333,0,0,0,3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27.2857142857143,0,26.1666666666667,-14.3,12,0,0,47.5666666666667,0,-14.3333333333333,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9821428571429,0,0,0,23.3333333333333,0,0,0,0,0,0,4,0,0,0,0,0
0,0,-22.3333333333333,0,0,0,0,-20,0,-4.66666666666667,0,-20.6666666666667,0,0,0,0,0,0.333333333333333,0,0,0,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,0,-28.3333333333333,0,0,0,0,0,0,54.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,16.3,-10.7,1.75,0,0,-1,0,-22.6666666666667,0,0,0,0,13.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05,0,0,23.3333333333333,0,0,0,55.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.93333333333333,0,0,0,0,0,5.59047619047619,0,0,0,0,0,0,5.56666666666667,3.5,0,0,0,0,-5.14285714285714,0,0,8.53333333333333,0,0,0,0,0,0,0,1.94761904761905,-4.66666666666667,0,9.51666666666667,0,2.70952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8666666666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16.4807692307692,0,0,0,0,0,4.41666666666667,0,-20.0952380952381,0,0,0,-5.32692307692308,0,-19.6363636363636,-8.8,0,0,0,0,0,0,1.38461538461538,0,0,0,0,0,0,33.6410256410256,0,0,0,0,0,0,0,0,0,0,0,0,49.1043956043956,0,-2.30357142857143,0,0,0,0,-5.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-12.4545454545455,0,0,0,0,0,-7,0,10.4666666666667,0,0,0,-3.20512820512821,0,18.3545454545455,-5,0,0,0,0,0,0,9.23484848484848,0,0,0,-9.3,0.333333333333333,0,1.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,-2.30357142857143,0,29.974358974359,0,0,-53.8333333333333,0,8.05357142857143,0
0,-5.74545454545455,0,13.9727272727273,-19.1636363636364,-0.0888888888888889,0,0,-4.32727272727273,0,-18.8181818181818,0,0,0,0,-5.35555555555556,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27.6969696969697,0,0,0,0,0
0,0,31,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,91.8333333333333,0,0,0,0,0,0,0,0,0,0,0,-9.5,0,-63.3333333333333,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.8333333333333,0,0,120.333333333333,0,-9.5,0
-16.5,0,0,0,0,0,-19.5,0,0,0,0,0,0,-6,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-6.38095238095238,0,0,0,0,0,-2.25,0,0,0,0,0,8.64285714285714,0,-2.97619047619048,0,0,0,0,0,0,0,0.69047619047619,0,0,0,5,0,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,-5.5,0,8.05357142857143,0,0,-9.5,0,6.41071428571429,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
