"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Clayton Kershaw","P","LAD","@ MIL",3.31,"Nelson, R 3.83","L",2.37,0,0,6.9,9.3,0.95,NA,13100,44.6,24.9,24.33,24.33,"%",59,1.9,39.95,3
"Stephen Strasburg","P","WSH","@ OAK",3.48,"Triggs, R 2.64","R",2.94,0,0,6.7,9.9,1.04,NA,12000,43.5,23.7,21.86,21.86,"%",54,1.8,25.55,2.1
"Dallas Keuchel","P","HOU","@ TEX",4.14,"Darvish, R 2.84","L",1.81,0,0,7,8,0.88,NA,10900,30.6,25,17.84,17.84,"%",75,1.6,28.5,2.6
"Yu Darvish","P","TEX","vs HOU",4.36,"Keuchel, L 1.81","R",2.84,0,0,6.3,9.3,1.16,NA,9200,36.2,20.6,17.05,17.05,"%",53,1.9,15.85,1.7
"Michael Pineda","P","NYY","@ TOR",4.13,"Liriano, L 6.35","R",3.32,0,0,6,9.9,1.04,NA,8600,31.8,20.8,14.98,14.98,"%",60,1.7,-4.55,NA
"Michael Fulmer","P","DET","vs CWS",3.69,"Holland, L 2.97","R",2.65,0,0,6.8,7.1,1.1,NA,8000,32.9,19.4,18.56,18.56,"%",63,2.3,14.95,1.9
"Gerrit Cole","P","PIT","@ NYM",4.41,"Harvey, R 4.95","R",3.65,0,0,5.6,7.4,1.2,NA,7800,35.4,13.8,13.61,13.61,"%",21,1.7,7.25,0.9
"Rick Porcello","P","BOS","@ BAL",4.55,"Asher, R 3.77","R",4.21,0,0,6.2,9,1.48,NA,7600,27.1,16.1,12.49,12.49,"%",55,1.6,12.1,1.6
"Jake Odorizzi","P","TB","@ SEA",4.18,"Bergman, R 4.67","R",3.14,0,0,5.4,7.7,1.05,NA,7500,26.8,15.4,12.17,12.17,"%",53,1.6,-0.95,NA
"Josh Tomlin","P","CLE","@ KC",4.45,"Vargas, L 2.39","R",5.79,0,0,5.6,6.3,1.3,NA,7400,34,10.2,10.04,10.04,"%",0,1.4,16.3,2.2
"Ty Blach","P","SF","@ PHI",4.72,"Eickhoff, R 4.89","L",3.83,0,0,3.5,3.6,1.18,NA,7300,29.1,6,8.71,8.71,"%",0,1.2,33.05,4.5
"German Marquez","P","COL","@ SD",3.7,"Richard, L 4.33","R",3.76,0,0,5.8,7.8,1.33,NA,7200,41.9,15.8,14.33,14.33,"%",13,2,11.85,1.6
"John Lackey","P","CHC","vs STL",3.8,"Lynn, R 2.93","R",5.18,0,0,5.7,9.5,1.45,NA,7100,34.5,14.7,14.99,14.99,"%",34,2.1,20.15,2.8
"Lance Lynn","P","STL","@ CHC",5.2,"Lackey, R 5.18","R",2.93,0,0,5.8,8.2,1.06,NA,7000,29.9,17.5,10.41,10.41,"%",44,1.5,16.4,2.3
"J.C. Ramirez","P","LAA","vs MIN",3.95,"Gibson, R 7.85","R",3.38,0,0,5.1,6.9,1.14,NA,6900,32.1,13.6,13.97,13.97,"%",33,2,-3.65,NA
"Derek Holland","P","CWS","@ DET",5.31,"Fulmer, R 2.65","L",2.97,0,0,6.1,7.7,1.25,NA,6800,27.8,16.9,10.24,10.24,"%",48,1.5,-13.35,NA
"Jimmy Nelson","P","MIL","vs LAD",4.69,"Kershaw, L 2.37","R",3.83,0,0,5.6,8.7,1.35,NA,6700,36.3,15.3,12.01,12.01,"%",21,1.8,37,5.5
"Francisco Liriano","P","TOR","vs NYY",4.37,"Pineda, R 3.32","L",6.35,0,0,4,9.7,1.87,NA,6600,42.5,8.4,11.51,11.51,"%",0,1.7,17.65,2.7
"Jason Vargas","P","KC","vs CLE",4.55,"Tomlin, R 5.79","L",2.39,0,0,6,7.7,1.13,NA,6500,34.7,18.8,13.42,13.42,"%",43,2.1,30.45,4.7
"Patrick Corbin","P","ARI","@ MIA",4.4,"Urena, R 3.14","L",5.28,0,0,5.1,7.4,1.55,NA,6400,33,10.4,10.53,10.53,"%",0,1.6,3.25,0.5
"Matt Harvey","P","NYM","vs PIT",4.09,"Cole, R 3.65","R",4.95,0,0,5.6,6.6,1.42,NA,6300,31.5,11.4,12.96,12.96,"%",19,2.1,3.25,0.5
"Jerad Eickhoff","P","PHI","vs SF",4.28,"Blach, L 3.83","R",4.89,0,0,5.7,8.1,1.42,NA,6200,28.2,11.9,11.33,11.33,"%",29,1.8,-4.6,NA
"Andrew Triggs","P","OAK","vs WSH",4.02,"Strasburg, R 2.94","R",2.64,0,0,5.8,7,1.14,NA,5900,30.7,16.5,13.68,13.68,"%",48,2.3,-3.75,NA
"Michael Foltynewicz","P","ATL","@ CIN",5.22,"Arroyo, R 6.62","R",4.44,0,0,5.1,7.2,1.44,NA,5800,27.6,11.2,8.28,8.28,"%",14,1.4,33.35,5.8
"Mookie Betts","OF","BOS","@ BAL",4.95,"Asher, R 3.77","R",0.266,0.358,0.212,0,0,0,1,5500,32.9,9.5,14.87,14.87,"%",53,2.7,0,NA
"Kyle Gibson","P","MIN","@ LAA",4.55,"Ramirez, R 3.38","R",7.85,0,0,4.6,6.1,1.94,NA,5500,17.7,3.6,6.89,6.89,"%",0,1.3,19.95,3.6
"Charlie Blackmon","OF","COL","@ SD",3.8,"Richard, L 4.33","L",0.318,0.395,0.291,0,0,0,1,5500,29.5,10.6,11.68,11.68,"%",58,2.1,10,1.8
"Carlos Correa","SS","HOU","@ TEX",4.36,"Darvish, R 2.84","R",0.31,0.392,0.212,0,0,0,4,5400,27,9.3,11.86,11.86,"%",59,2.2,18,3.3
"Xander Bogaerts","SS","BOS","@ BAL",4.95,"Asher, R 3.77","R",0.33,0.372,0.131,0,0,0,3,5300,27.6,8.7,13.8,13.8,"%",60,2.6,7,1.3
