P,P,C,1B,2B,3B,SS,OF,OF,OF
Clayton Kershaw,JC Ramirez,Chris Iannetta,Eric Hosmer,Christian Colon,Mike Moustakas,Trea Turner,Bryce Harper,Lorenzo Cain,Brandon Moss
Wade Miley,Scott Feldman,Chris Iannetta,Ryan Zimmerman,Daniel Murphy,Mike Moustakas,Trea Turner,Bryce Harper,Adam Eaton,Manuel Margot
Wei-Yin Chen,Erasmo Ramirez,Chris Iannetta,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,AJ Pollock,Max Kepler
Wade Miley,Michael Wacha,Tucker Barnhart,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Lorenzo Cain,Jabari Blash
Clayton Kershaw,Wade Miley,Tucker Barnhart,Paul Goldschmidt,Brandon Drury,Mike Moustakas,Chris Owings,AJ Pollock,Yasmany Tomas,Jaff Decker
Marco Estrada,JC Ramirez,Alex Avila,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Manuel Margot,Hunter Renfroe
Robert Gsellman,JC Ramirez,Tucker Barnhart,Ryan Zimmerman,Daniel Murphy,Miguel Sano,Trea Turner,Bryce Harper,Adam Eaton,AJ Pollock
Clayton Kershaw,Michael Wacha,Chris Iannetta,Eric Hosmer,Robinson Cano,Mike Moustakas,Jean Segura,Nelson Cruz,Mitch Haniger,Jarrod Dyson
Clayton Kershaw,Wade Miley,Tucker Barnhart,Wil Myers,Christian Colon,Mike Moustakas,Alcides Escobar,Lorenzo Cain,Manuel Margot,Brandon Moss
Clayton Kershaw,Erasmo Ramirez,Chris Iannetta,Joe Mauer,Brian Dozier,Miguel Sano,Jorge Polanco,Max Kepler,Manuel Margot,Jabari Blash
Michael Wacha,Patrick Corbin,Alex Avila,Ryan Zimmerman,Daniel Murphy,Todd Frazier,Trea Turner,Bryce Harper,Adam Eaton,Max Kepler
Danny Duffy,Erasmo Ramirez,Jarrod Saltalamacchia,Ryan Zimmerman,Daniel Murphy,Justin Turner,Trea Turner,Bryce Harper,Adam Eaton,Jaff Decker
Robert Gsellman,Scott Feldman,Jarrod Saltalamacchia,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Yasmany Tomas,Mitch Haniger
Wade Miley,Michael Wacha,Chris Iannetta,Joe Mauer,Brian Dozier,Miguel Sano,Trea Turner,Bryce Harper,Max Kepler,Byron Buxton
Wei-Yin Chen,Joe Ross,Caleb Joseph,Ryan Zimmerman,Daniel Murphy,Manny Machado,Trea Turner,Bryce Harper,Adam Eaton,Jabari Blash
Clayton Kershaw,JC Ramirez,Alex Avila,Mike Napoli,Rougned Odor,Mike Moustakas,Trea Turner,Shin-Soo Choo,Carlos Gomez,Nomar Mazara
Gerrit Cole,Patrick Corbin,Caleb Joseph,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Brandon Moss,Yasiel Puig
Clayton Kershaw,JC Ramirez,Martin Maldonado,Wil Myers,Danny Espinosa,Yunel Escobar,Trea Turner,Mike Trout,Kole Calhoun,Manuel Margot
Clayton Kershaw,Marco Estrada,Chris Iannetta,Yonder Alonso,Adam Rosales,Trevor Plouffe,Trea Turner,Bryce Harper,Matt Joyce,Jaff Decker
Danny Duffy,JC Ramirez,Chris Iannetta,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Chris Owings,Bryce Harper,Jayson Werth,Jabari Blash
Clayton Kershaw,Erasmo Ramirez,Chris Iannetta,Kennys Vargas,Brian Dozier,Mike Moustakas,Jean Segura,Max Kepler,Eddie Rosario,Byron Buxton
Clayton Kershaw,Erasmo Ramirez,Chris Iannetta,Mike Napoli,Rougned Odor,Joey Gallo,Elvis Andrus,Bryce Harper,Nomar Mazara,Jabari Blash
Clayton Kershaw,JC Ramirez,Chris Iannetta,Joey Votto,Jose Peraza,Eugenio Suarez,Trea Turner,Adam Duvall,Billy Hamilton,Jabari Blash
Clayton Kershaw,Erasmo Ramirez,Chris Iannetta,Eric Thames,Jonathan Villar,Travis Shaw,Trea Turner,Ryan Braun,Domingo Santana,Jaff Decker
Clayton Kershaw,Wei-Yin Chen,Chris Iannetta,Paul Goldschmidt,Christian Colon,Mike Moustakas,Alcides Escobar,AJ Pollock,Brandon Moss,Jorge Bonifacio
Marco Estrada,Michael Wacha,Alex Avila,Paul Goldschmidt,Brandon Drury,Anthony Rendon,Chris Owings,Bryce Harper,AJ Pollock,Yasmany Tomas
Clayton Kershaw,JC Ramirez,Caleb Joseph,Eric Hosmer,Jonathan Schoop,Mike Moustakas,JJ Hardy,Bryce Harper,Adam Jones,Seth Smith
