P,P,C,1B,2B,3B,SS,OF,OF,OF
Wade Miley,Scott Feldman,Austin Hedges,Ryan Zimmerman,Daniel Murphy,Mike Moustakas,Trea Turner,Bryce Harper,Adam Eaton,Justin Upton
Clayton Kershaw,Erasmo Ramirez,Austin Hedges,Wil Myers,Yangervis Solarte,Mike Moustakas,Erick Aybar,Bryce Harper,Justin Upton,Hunter Renfroe
Clayton Kershaw,JC Ramirez,Austin Hedges,Eric Hosmer,Christian Colon,Mike Moustakas,Trea Turner,Bryce Harper,Lorenzo Cain,Brandon Moss
Clayton Kershaw,Scott Feldman,Salvador Perez,Eric Hosmer,Daniel Descalso,Mike Moustakas,Trea Turner,Lorenzo Cain,Alex Gordon,Manuel Margot
Michael Wacha,Erasmo Ramirez,Austin Hedges,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Charlie Blackmon,Manuel Margot
Wade Miley,JC Ramirez,Salvador Perez,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,AJ Pollock,Lorenzo Cain
Michael Wacha,Patrick Corbin,Salvador Perez,Ryan Zimmerman,Daniel Murphy,Travis Shaw,Trea Turner,Bryce Harper,Adam Eaton,Max Kepler
Wei-Yin Chen,JC Ramirez,Chris Iannetta,Ryan Zimmerman,Daniel Murphy,Miguel Sano,Trea Turner,Bryce Harper,Adam Eaton,Manuel Margot
Clayton Kershaw,Wade Miley,Stephen Vogt,Ryon Healy,Jed Lowrie,Mike Moustakas,Trea Turner,Bryce Harper,Khris Davis,Jaff Decker
Wei-Yin Chen,Scott Feldman,Stephen Vogt,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Max Kepler,Jabari Blash
Clayton Kershaw,Erasmo Ramirez,Salvador Perez,Eric Hosmer,Daniel Descalso,Anthony Rendon,Alcides Escobar,Bryce Harper,Alex Gordon,Jorge Bonifacio
Danny Duffy,Wade Miley,Salvador Perez,Eric Hosmer,Christian Colon,Mike Moustakas,Chris Owings,Bryce Harper,Adam Eaton,Lorenzo Cain
Danny Duffy,Erasmo Ramirez,Stephen Vogt,Ryan Zimmerman,Daniel Murphy,Justin Turner,Trea Turner,Bryce Harper,Adam Eaton,Jaff Decker
Clayton Kershaw,Wade Miley,Austin Hedges,Paul Goldschmidt,Brandon Drury,Mike Moustakas,Chris Owings,AJ Pollock,Yasmany Tomas,Jaff Decker
Marco Estrada,Patrick Corbin,Jason Castro,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Billy Hamilton,Jaff Decker
Clayton Kershaw,Wade Miley,Austin Hedges,Eric Hosmer,Yangervis Solarte,Anthony Rendon,Erick Aybar,Max Kepler,Hunter Renfroe,Jabari Blash
Marco Estrada,Wei-Yin Chen,Salvador Perez,Eric Hosmer,Daniel Murphy,Mike Moustakas,Jorge Polanco,Bryce Harper,Lorenzo Cain,Alex Gordon
Clayton Kershaw,Michael Wacha,Salvador Perez,Eric Hosmer,Christian Colon,Mike Moustakas,Andrelton Simmons,AJ Pollock,Max Kepler,Lorenzo Cain
Marco Estrada,JC Ramirez,Austin Hedges,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Chris Owings,Bryce Harper,Jayson Werth,Justin Upton
Robert Gsellman,Joe Ross,Chris Iannetta,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Nelson Cruz,Hunter Renfroe
Wade Miley,Michael Wacha,Austin Hedges,Joe Mauer,Brian Dozier,Miguel Sano,Jorge Polanco,Bryce Harper,Adam Eaton,Max Kepler
Danny Duffy,Erasmo Ramirez,Salvador Perez,Paul Goldschmidt,Brandon Drury,Anthony Rendon,Chris Owings,Bryce Harper,AJ Pollock,Yasmany Tomas
Wade Miley,Scott Feldman,Jason Castro,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Jorge Polanco,Bryce Harper,Jayson Werth,Manuel Margot
Clayton Kershaw,Erasmo Ramirez,Yasmani Grandal,Adrian Gonzalez,Chris Taylor,Justin Turner,Trea Turner,Bryce Harper,Manuel Margot,Yasiel Puig
Ervin Santana,Joe Ross,Jason Castro,Ryan Zimmerman,Daniel Murphy,Yunel Escobar,Trea Turner,Bryce Harper,Adam Eaton,Lorenzo Cain
Clayton Kershaw,Erasmo Ramirez,Jason Castro,Joe Mauer,Daniel Murphy,Miguel Sano,Jorge Polanco,Max Kepler,Manuel Margot,Jaff Decker
Clayton Kershaw,Wade Miley,Jason Castro,Wil Myers,Christian Colon,Mike Moustakas,Alcides Escobar,Lorenzo Cain,Manuel Margot,Brandon Moss
Clayton Kershaw,Scott Feldman,Stephen Vogt,Yonder Alonso,Cory Spangenberg,Trevor Plouffe,Trea Turner,Bryce Harper,Khris Davis,Matt Joyce
Clayton Kershaw,Erasmo Ramirez,Austin Hedges,Wil Myers,Robinson Cano,Mike Moustakas,Jean Segura,Nelson Cruz,Mitch Haniger,Jarrod Dyson
Clayton Kershaw,Wade Miley,Salvador Perez,Eric Hosmer,Cory Spangenberg,Travis Shaw,Chris Owings,Lorenzo Cain,Alex Gordon,Jorge Bonifacio
Wei-Yin Chen,Erasmo Ramirez,Salvador Perez,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Jean Segura,Bryce Harper,Jayson Werth,Hunter Renfroe
Wade Miley,Michael Wacha,Jason Castro,Kennys Vargas,Brian Dozier,Anthony Rendon,Trea Turner,Bryce Harper,Eddie Rosario,Byron Buxton
Danny Duffy,Michael Wacha,Austin Hedges,Wil Myers,Yangervis Solarte,Anthony Rendon,Erick Aybar,Adam Eaton,AJ Pollock,Hunter Renfroe
Wei-Yin Chen,Scott Feldman,Salvador Perez,Joe Mauer,Brian Dozier,Miguel Sano,Trea Turner,Bryce Harper,Max Kepler,Byron Buxton
Clayton Kershaw,Erasmo Ramirez,Yadier Molina,Eric Hosmer,Jedd Gyorko,Mike Moustakas,Aledmys Diaz,Bryce Harper,Stephen Piscotty,Matt Adams
Wade Miley,Erasmo Ramirez,Austin Hedges,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Trea Turner,Bryce Harper,Charlie Blackmon,Carlos Gonzalez
Robert Gsellman,Jesse Hahn,Yasmani Grandal,Ryan Zimmerman,Daniel Murphy,Manny Machado,Trea Turner,Bryce Harper,Adam Eaton,Jabari Blash
Danny Duffy,Wei-Yin Chen,Austin Hedges,Paul Goldschmidt,Yangervis Solarte,Miguel Sano,Erick Aybar,Bryce Harper,Hunter Renfroe,Jabari Blash
Clayton Kershaw,JC Ramirez,Salvador Perez,Joe Mauer,Brian Dozier,Miguel Sano,Jorge Polanco,Max Kepler,Hunter Renfroe,Jabari Blash
Ervin Santana,Zach Davies,Manny Pina,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Bryce Harper,Mitch Haniger,Kevin Pillar
Clayton Kershaw,Marco Estrada,Austin Hedges,Ryon Healy,Adam Rosales,Trevor Plouffe,Trea Turner,Bryce Harper,Matt Joyce,Jaff Decker
Danny Duffy,Gerrit Cole,Salvador Perez,Eric Hosmer,Cory Spangenberg,Mike Moustakas,Jean Segura,Charlie Blackmon,Lorenzo Cain,Alex Gordon
Clayton Kershaw,Erasmo Ramirez,Martin Maldonado,Albert Pujols,Cory Spangenberg,Yunel Escobar,Trea Turner,Mike Trout,Kole Calhoun,Manuel Margot
Danny Duffy,Wei-Yin Chen,Salvador Perez,Eric Hosmer,Yangervis Solarte,Anthony Rendon,Trea Turner,Lorenzo Cain,Alex Gordon,Jorge Bonifacio
Clayton Kershaw,JC Ramirez,Jason Castro,Kennys Vargas,Jedd Gyorko,Mike Moustakas,Jorge Polanco,Bryce Harper,Eddie Rosario,Byron Buxton
Clayton Kershaw,JC Ramirez,Austin Hedges,Mike Napoli,Rougned Odor,Joey Gallo,Elvis Andrus,Bryce Harper,Nomar Mazara,Jabari Blash
Clayton Kershaw,Erasmo Ramirez,Austin Hedges,Eric Thames,Jonathan Villar,Travis Shaw,Trea Turner,Ryan Braun,Domingo Santana,Jaff Decker
Clayton Kershaw,JC Ramirez,Mike Zunino,John Jaso,Robinson Cano,Anthony Rendon,Jean Segura,Bryce Harper,Mitch Haniger,Jarrod Dyson
Clayton Kershaw,Erasmo Ramirez,Austin Hedges,Joe Mauer,Brian Dozier,Miguel Sano,Nick Ahmed,Max Kepler,Justin Upton,Byron Buxton
