"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
73,19,4000,31.75,12.7,"Andrew Chafin","ARI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,0,0,0,2,1,0
74,20,4000,30.375,12.15,"Christopher Rusin","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,1,0,0
75,21,7100,17.0422535211268,12.1,"Amir Garrett","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,0,0,2,5,4,0
76,55,3700,32.4324324324324,12,"Brett Gardner","NYY",NA,"OF",1,2,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,56,3900,30.7692307692308,12,"Dee Gordon","MIA",NA,"2B",1,1,0,0,1,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,57,3400,35.2941176470588,12,"Freddy Galvis","PHI",NA,"SS",7,1,0,0,1,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,58,3600,33.3333333333333,12,"Michael Conforto","NYM",NA,"OF",1,1,0,2,0,2,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,59,2700,44.4444444444444,12,"Guillermo Heredia","SEA",NA,"OF",2,1,0,1,0,4,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,60,2900,41.3793103448276,12,"Ben Gamel","SEA",NA,"OF",8,1,0,2,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,61,3600,33.3333333333333,12,"Nick Castellanos","DET",NA,"3B",2,0,0,2,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,22,4100,29.0243902439024,11.9,"Tony Watson","PIT",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,0,0
84,23,4200,27.7380952380952,11.65,"James Pazos","SEA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,0,0,1,0,0
85,62,3400,32.3529411764706,11,"Manuel Margot","SD",NA,"OF",1,0,0,0,0,4,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,63,2900,37.9310344827586,11,"Josh Rutledge","BOS",NA,"2B/3B",9,1,0,1,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,64,3300,33.3333333333333,11,"JT Realmuto","MIA",NA,"C",6,0,0,0,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,65,4200,26.1904761904762,11,"Nelson Cruz","SEA",NA,"OF",4,1,0,1,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,66,3200,34.375,11,"Jon Jay","CHC",NA,"OF",9,1,0,1,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,67,2800,39.2857142857143,11,"T.J. Rivera","NYM",NA,"1B/3B",6,2,0,1,0,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,24,5900,17.2033898305085,10.15,"Robert Stephenson","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,0,0,0,0,1,0
92,68,3200,31.25,10,"Chris Taylor","LAD",NA,"2B/OF",1,2,0,0,0,2,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,69,4600,21.7391304347826,10,"Mark Trumbo","BAL",NA,"OF",5,1,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,70,4200,23.8095238095238,10,"Ben Zobrist","CHC",NA,"2B/OF",1,0,0,1,0,5,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,71,2500,40,10,"Jose Iglesias","DET",NA,"SS",9,2,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,72,4100,24.390243902439,10,"Lorenzo Cain","KC",NA,"OF",3,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,73,3400,29.4117647058824,10,"Didi Gregorius","NYY",NA,"SS",6,1,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,74,3900,25.6410256410256,10,"Mitch Moreland","BOS",NA,"1B",6,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,75,3700,27.027027027027,10,"Addison Russell","CHC",NA,"SS",4,1,0,0,0,5,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,76,3900,25.6410256410256,10,"Jose Reyes","NYM",NA,"SS/3B",7,1,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,77,3100,32.258064516129,10,"Leury Garcia","CHW",NA,"OF",2,1,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,78,3200,31.25,10,"Luis Valbuena","LAA",NA,"1B/3B",4,1,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,79,3200,31.25,10,"Josh Bell","PIT",NA,"1B",2,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,80,4200,23.8095238095238,10,"Eduardo Nunez","SF",NA,"3B/OF",7,0,0,1,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,25,0,0,9.9,"Drew Rucinski","MIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,3.33333333333333,0,0,2,5,1,0
106,26,6300,14.5238095238095,9.15,"Jordan Zimmermann","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5.66666666666667,0,0,4,5,1,0
107,81,4600,19.5652173913043,9,"Trevor Story","COL",NA,"SS",6,1,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,27,4100,21.9512195121951,9,"Liam Hendriks","OAK",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,0,0,0
109,82,3000,30,9,"Gorkys Hernandez","SF",NA,"OF",8,0,0,1,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,83,3300,27.2727272727273,9,"Albert Almora","CHC",NA,"OF",6,2,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,84,3500,25.7142857142857,9,"Arismendy Alcantara","CIN",NA,"2B/OF",3,1,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,85,3600,25,9,"Asdrubal Cabrera","NYM",NA,"2B/SS",2,1,0,1,0,2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,86,3500,25.7142857142857,9,"Chase Headley","NYY",NA,"3B",7,0,0,2,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,87,3100,29.0322580645161,9,"Kike Hernandez","LAD",NA,"SS/OF",6,0,0,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,88,3300,27.2727272727273,9,"Danny Valencia","SEA",NA,"1B",6,1,0,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,28,4000,22.375,8.95,"Chris Beck","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,0,0,0,2,1,0
117,29,6800,13.0882352941176,8.9,"J.C. Ramirez","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,6,0,0,1,8,2,1
118,30,4700,17.8723404255319,8.4,"Adam Warren","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,1,0,0
119,31,4200,19.6428571428571,8.25,"Corey Knebel","MIL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
120,32,4700,17.5531914893617,8.25,"Bud Norris","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0
121,33,4200,19.6428571428571,8.25,"Andrew Miller","CLE",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0
122,34,4100,20.1219512195122,8.25,"Felipe Rivero","PIT",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
123,89,3600,22.2222222222222,8,"Curtis Granderson","NYM",NA,"OF",5,2,0,0,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,90,3200,25,8,"Nick Ahmed","ARI",NA,"SS",2,0,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,91,5000,16,8,"Michael Brantley","CLE",NA,"OF",3,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,92,2900,27.5862068965517,8,"Jason Castro","MIN",NA,"C",7,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,93,3100,25.8064516129032,8,"Francisco Cervelli","PIT",NA,"C",5,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,94,3600,22.2222222222222,8,"Josh Harrison","PIT",NA,"2B/3B",1,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,95,4400,18.1818181818182,8,"Jason Kipnis","CLE",NA,"2B",6,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,96,3300,24.2424242424242,8,"Brian McCann","HOU",NA,"C",5,0,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,97,3600,22.2222222222222,8,"Kendrys Morales","TOR",NA,"1B",4,0,0,0,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,98,3000,26.6666666666667,8,"Ryan Hanigan","COL",NA,"C",8,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,99,3000,26.6666666666667,8,"Austin Barnes","LAD",NA,"C",8,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,35,6600,11.8939393939394,7.85,"Robert Gsellman","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,0,0,3,8,0,1
135,36,4100,18.6585365853659,7.65,"Frankie Montas","OAK",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0
136,37,0,0,7.25,"Felix Pena","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3.66666666666667,0,0,2,5,0,0
137,38,4200,16.7857142857143,7.05,"Kenley Jansen","LAD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,2,0,0
138,100,3900,17.9487179487179,7,"Gregory Polanco","PIT",NA,"OF",4,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,101,5000,14,7,"Hanley Ramirez","BOS",NA,"1B",5,1,0,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,102,3700,18.9189189189189,7,"Carlos Beltran","HOU",NA,"OF",4,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,103,2800,25,7,"Jed Lowrie","OAK",NA,"2B",2,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,104,3500,20,7,"Neil Walker","NYM",NA,"2B",4,1,0,0,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,105,2400,29.1666666666667,7,"Adam Rosales","OAK",NA,"SS",8,0,0,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,106,3300,21.2121212121212,7,"Hunter Renfroe","SD",NA,"OF",6,0,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,107,3700,18.9189189189189,7,"Brad Miller","TB",NA,"2B",2,0,0,0,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,108,4700,14.8936170212766,7,"Carlos Correa","HOU",NA,"SS",3,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,109,2500,28,7,"Matt Joyce","OAK",NA,"OF",7,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,110,4000,17.5,7,"Matt Kemp","ATL",NA,"OF",4,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,111,2800,25,7,"Yolmer Sanchez","CHW",NA,"2B",9,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,112,2400,29.1666666666667,7,"James Adduci","DET",NA,"OF",8,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,113,3600,19.4444444444444,7,"Christian Arroyo","SF",NA,"SS/3B",5,1,0,0,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,114,3500,20,7,"Nick Markakis","ATL",NA,"OF",5,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,115,3000,23.3333333333333,7,"John Jaso","PIT",NA,"1B/OF",6,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,116,4300,16.2790697674419,7,"Buster Posey","SF",NA,"C/1B",4,1,0,0,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,117,4500,15.5555555555556,7,"Brandon Drury","ARI",NA,"2B",6,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
