"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
55,44,4100,31.7073170731707,13,"Jarrod Dyson","SEA",NA,"OF",7,2,0,0,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,45,4800,27.0833333333333,13,"Anthony Rizzo","CHC",NA,"1B",1,0,0,1,0,3,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,12,7400,17.5,12.95,"Jake Odorizzi","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,7,0,0,3,5,3,0
58,46,4600,26.0869565217391,12,"Marcell Ozuna","MIA",NA,"OF",4,1,0,1,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,47,3300,36.3636363636364,12,"Yan Gomes","CLE",NA,"C",7,1,0,0,0,5,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,48,2500,48,12,"J.T. Riddle","MIA",NA,"SS",8,1,0,1,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,49,4500,26.6666666666667,12,"Kendrys Morales","TOR",NA,"1B",4,1,0,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,50,2900,41.3793103448276,12,"Evan Gattis","HOU",NA,"C",6,1,0,0,0,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,51,3900,30.7692307692308,12,"Michael Taylor","WAS",NA,"OF",8,0,0,2,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,52,3600,33.3333333333333,12,"Dansby Swanson","ATL",NA,"SS",7,1,0,2,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,53,4600,26.0869565217391,12,"Elvis Andrus","TEX",NA,"SS",2,1,0,2,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,54,2300,52.1739130434783,12,"Johan Camargo","ATL",NA,"3B",8,2,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,13,6500,18.2307692307692,11.85,"Anibal Sanchez","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,0,0,2,5,3,1
68,14,6600,17.3484848484848,11.45,"Clayton Richard","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6.33333333333333,0,0,2,5,3,0
69,55,3900,28.2051282051282,11,"Ian Kinsler","DET",NA,"2B",1,0,0,1,0,3,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,56,3200,34.375,11,"Albert Almora","CHC",NA,"OF",7,1,0,0,0,1,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,57,3100,35.4838709677419,11,"Travis d'Arnaud","NYM",NA,"C",6,2,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,58,4300,25.5813953488372,11,"Josh Harrison","PIT",NA,"2B/3B",2,1,0,1,0,4,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,59,4600,23.9130434782609,11,"Adam Frazier","PIT",NA,"OF",1,1,0,2,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,60,4300,25.5813953488372,11,"Andrew Benintendi","BOS",NA,"OF",2,0,0,0,0,5,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,15,5500,20,11,"Hector Velazquez","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5.33333333333333,0,0,2,5,0,0
76,61,3800,28.9473684210526,11,"Steve Pearce","TOR",NA,"OF",8,0,0,3,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,16,4300,24.1860465116279,10.4,"James Pazos","SEA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1.33333333333333,0,0,0,0,0,1
78,17,4000,25.625,10.25,"Jeff Beliveau","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,0,0,0
79,62,3400,29.4117647058824,10,"Gregory Polanco","PIT",NA,"OF",3,1,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,63,2900,34.4827586206897,10,"Ryan Raburn","WAS",NA,"OF",2,2,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,64,2500,40,10,"Taylor Motter","SEA",NA,"2B/SS",9,1,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,65,2900,34.4827586206897,10,"Javier Baez","CHC",NA,"2B/SS",6,1,0,0,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,66,4300,23.2558139534884,10,"Whit Merrifield","KC",NA,"2B",1,1,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,67,3600,27.7777777777778,10,"David Freese","PIT",NA,"3B",4,1,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,68,2900,34.4827586206897,10,"Stephen Drew","WAS",NA,"SS/3B",6,0,0,1,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,69,2700,37.037037037037,10,"Alex Bregman","HOU",NA,"3B",8,0,0,0,0,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,70,3900,25.6410256410256,10,"Christian Yelich","MIA",NA,"OF",3,1,0,0,0,1,0,0,0,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,18,4500,22,9.9,"Michael Lorenzen","CIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,1,1,0,0
89,19,4200,23.2142857142857,9.75,"Aaron Loup","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,0,0,0
90,20,4200,22.9761904761905,9.65,"AJ Ramos","MIA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,0,1,0
91,71,4800,18.75,9,"Daniel Murphy","WAS",NA,"2B",5,1,0,1,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,21,4000,21,8.4,"Will Harris","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,0,1,0
93,22,4100,19.7560975609756,8.1,"Chris Hatcher","LAD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,2,2,0
94,72,4600,17.3913043478261,8,"Corey Seager","LAD",NA,"SS",2,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,73,4200,19.047619047619,8,"Bradley Zimmer","CLE",NA,"OF",8,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,74,4600,17.3913043478261,8,"Shin-Soo Choo","TEX",NA,"OF",1,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,75,3800,21.0526315789474,8,"Russell Martin","TOR",NA,"C",7,1,0,0,0,2,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,76,3100,25.8064516129032,8,"Alcides Escobar","KC",NA,"SS",7,0,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,77,3400,23.5294117647059,8,"Hanley Ramirez","BOS",NA,"1B",5,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,78,2800,28.5714285714286,8,"Jose Iglesias","DET",NA,"SS",9,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,79,3400,23.5294117647059,8,"Derek Dietrich","MIA",NA,"3B",7,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,80,4600,17.3913043478261,8,"Lorenzo Cain","KC",NA,"OF",3,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,81,2000,40,8,"Drew Butera","KC",NA,"C",9,0,0,0,0,3,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,23,4200,18.452380952381,7.75,"Gabriel Ynoa","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,0,0,0,4,1,0
105,24,4200,18.2142857142857,7.65,"Kyle Barraclough","MIA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,1,0,0
106,25,5300,14.4339622641509,7.65,"Austin Bibens-Dirkx","TEX",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,0,0,5,5,1,0
107,26,4800,15.4166666666667,7.4,"Paolo Espino","MIL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2.66666666666667,0,0,0,0,0,1
108,82,4400,15.9090909090909,7,"Carlos Gomez","TEX",NA,"OF",6,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,83,3100,22.5806451612903,7,"Francisco Cervelli","PIT",NA,"C",7,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,84,4400,15.9090909090909,7,"Brandon Phillips","ATL",NA,"2B",2,1,0,0,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,85,3900,17.9487179487179,7,"Matt Joyce","OAK",NA,"OF",1,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,86,3900,17.9487179487179,7,"Adam Duvall","CIN",NA,"OF",4,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,87,2700,25.9259259259259,7,"Jesse Winker","CIN",NA,"OF",7,0,0,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,88,4000,17.5,7,"Jed Lowrie","OAK",NA,"2B",3,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,89,2700,25.9259259259259,7,"Ryan Goins","TOR",NA,"2B/SS",9,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,27,4100,16.3414634146341,6.7,"Jhan Marinez","PIT",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,2,0,1
117,28,4100,15.609756097561,6.4,"Oliver Perez","WAS",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,1,0,0
118,29,4000,15.625,6.25,"Phil Maton","SD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
119,30,6700,9.32835820895522,6.25,"Raisel Iglesias","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
120,31,4000,15.625,6.25,"Chris Devenski","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
121,90,4500,13.3333333333333,6,"Xander Bogaerts","BOS",NA,"SS",3,0,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,91,3200,18.75,6,"Jonathan Lucroy","TEX",NA,"C",8,1,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,92,5200,11.5384615384615,6,"Trea Turner","WAS",NA,"SS",1,0,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,32,4300,13.6046511627907,5.85,"Hector Rondon","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,2,1
125,33,4500,12.5555555555556,5.65,"Arodys Vizcaino","ATL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,1,0,0
126,34,4100,13.780487804878,5.65,"Jose Leclerc","TEX",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,1,0
127,35,4100,13.0487804878049,5.35,"Tanner Scheppers","TEX",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.66666666666667,0,0,0,2,2,0
128,36,5900,8.8135593220339,5.2,"Matt Garza","MIL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5.33333333333333,0,0,4,6,2,0
129,37,6200,8.14516129032258,5.05,"Sam Gaviglio","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,0,0,2,3,4,0
130,93,3700,13.5135135135135,5,"Eric Sogard","MIL",NA,"2B/SS",1,0,0,0,0,3,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,94,4700,10.6382978723404,5,"Logan Morrison","TB",NA,"1B",4,0,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,95,4700,10.6382978723404,5,"Keon Broxton","MIL",NA,"OF",7,0,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,96,3200,15.625,5,"Troy Tulowitzki","TOR",NA,"SS",6,0,0,0,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,97,3500,14.2857142857143,5,"Trevor Plouffe","TB",NA,"3B",7,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,98,3600,13.8888888888889,5,"Jordy Mercer","PIT",NA,"SS",8,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,99,3200,15.625,5,"Jon Jay","CHC",NA,"OF",9,0,0,0,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,100,3800,13.1578947368421,5,"Joc Pederson","LAD",NA,"OF",6,0,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,101,3200,15.625,5,"Orlando Arcia","MIL",NA,"SS",8,0,0,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,102,3400,14.7058823529412,5,"Jesus Aguilar","MIL",NA,"1B",5,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,103,3400,14.7058823529412,5,"Danny Valencia","SEA",NA,"1B",6,0,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,104,4100,12.1951219512195,5,"Tim Beckham","TB",NA,"SS",6,0,0,0,0,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,105,3000,16.6666666666667,5,"Yasmani Grandal","LAD",NA,"C",7,1,0,0,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,106,3900,12.8205128205128,5,"Denard Span","SF",NA,"OF",1,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,107,3900,12.8205128205128,5,"Jorge Bonifacio","KC",NA,"OF",2,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,108,5000,10,5,"Ryan Zimmerman","WAS",NA,"1B",4,1,0,0,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,38,4200,10.5952380952381,4.45,"Neil Ramirez","NYM",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,2,1,0
147,39,4300,10.2325581395349,4.4,"Nick Vincent","SEA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.33333333333333,0,0,0,1,0,0
148,40,4200,10.1190476190476,4.25,"Jason Grilli","TEX",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
149,41,4000,10.25,4.1,"Vance Worley","MIA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,1,4,0,0
150,109,4000,10,4,"Alex Avila","DET",NA,"C/1B",2,0,0,0,0,3,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,110,4700,8.51063829787234,4,"Matt Kemp","ATL",NA,"OF",4,1,0,0,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,111,2800,14.2857142857143,4,"Andrew Romine","DET",NA,"2B/OF",8,1,0,0,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,112,3100,12.9032258064516,4,"Eugenio Suarez","CIN",NA,"3B",5,0,0,0,0,3,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,113,4000,10,4,"Tyler Flowers","ATL",NA,"C",6,1,0,0,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
