"Place_lo","Place_hi","Payout"
"1","1","5000"
"2","2","3500"
"3","3","2500"
"4","4","1500"
"5","5","1000"
"6","6","750"
"7","8","500"
"9","10","350"
"11","15","250"
"16","20","150"
"21","30","125"
"31","50","100"
"51","75","80"
"76","100","60"
"101","125","50"
"126","175","40"
"176","250","30"
"251","375","25"
"376","525","20"
"526","800","15"
"801","1300","12"
"1301","2300","10"
"2301","3900","8"
"3901","6525","6"
