"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Anthony Rizzo",5300,"Mil@ChC 02:20PM ET",7.615,"ChC","Mil",0,7.7,10.13,8.1,"3","3",12
"3B","Kris Bryant",5200,"Mil@ChC 02:20PM ET",8.385,"ChC","Mil",0,9.2,10.25,10.1,"2","2",11
"OF","Ryan Braun",5100,"Mil@ChC 02:20PM ET",11.286,"Mil","ChC",0,7.2,8.82,8.4,"3","x",NA
"OF","Kyle Schwarber",5000,"Mil@ChC 02:20PM ET",8,"ChC","Mil",0,7,2.19,5.8,"1","x",NA
"OF","Nelson Cruz",4900,"Mia@Sea 03:40PM ET",6.571,"Sea","Mia",0,7.4,8.82,7.7,"4","4",12
"OF","Andrew McCutchen",4800,"Pit@StL 01:45PM ET",6.923,"Pit","StL",0,9,8.04,7.9,"3","3",2
"OF","Dexter Fowler",4700,"Pit@StL 01:45PM ET",4,"StL","Pit",0,7.3,7.93,7.3,"1","1",31
"OF","Gregory Polanco",4600,"Pit@StL 01:45PM ET",7.364,"Pit","StL",0,8.1,7.92,8.1,"2","4",2
"2B","Robinson Cano",4600,"Mia@Sea 03:40PM ET",7.357,"Sea","Mia",0,8.4,8.62,8.5,"3","3",14
"SS","Jean Segura",4600,"Mia@Sea 03:40PM ET",9.25,"Sea","Mia",NA,0,NA,0,"x","x",NA
"2B/OF","Ben Zobrist",4500,"Mil@ChC 02:20PM ET",7.083,"ChC","Mil",0,7.4,8.81,6.8,"4","x",NA
"1B","Matt Carpenter",4500,"Pit@StL 01:45PM ET",5.308,"StL","Pit",0,8,7.96,8,"3","3",3
"1B/OF","Eric Thames",4400,"Mil@ChC 02:20PM ET",14.5,"Mil","ChC",0,7.9,8.18,7.1,"2","2",8
"2B","Rougned Odor",4400,"Tex@Oak 03:35PM ET",7.308,"Tex","Oak",0,8.2,7.86,7.9,"5","5",2
"OF","Giancarlo Stanton",4400,"Mia@Sea 03:40PM ET",7.615,"Mia","Sea",0,7.9,8.35,7.9,"4","4",24
"2B","Jonathan Villar",4300,"Mil@ChC 02:20PM ET",7.5,"Mil","ChC",0,7.8,9.06,8.2,"1","1",5
"SS","Aledmys Diaz",4300,"Pit@StL 01:45PM ET",7.462,"StL","Pit",0,7.9,7.79,7.4,"2","x",NA
"OF","Stephen Piscotty",4300,"Pit@StL 01:45PM ET",7.364,"StL","Pit",0,6.8,7.35,7.4,"4","4",3
"OF","Shin-Soo Choo",4300,"Tex@Oak 03:35PM ET",7.364,"Tex","Oak",0,7.1,6.57,7.1,"7","2",2
