"Place_lo","Place_hi","Payout"
"1","1","1000"
"2","2","800"
"3","3","700"
"4","5","600"
"6","7","500"
"8","9","400"
"10","11","300"
"12","14","200"
"15","19","150"
"20","24","100"
"25","33","75"
"34","43","50"
"44","63","30"
"64","87","25"
"88","122","20"
"123","172","15"
"173","242","12"
"243","362","10"
"363","972","7"
"973","3355","5"
