"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Madison Bumgarner",12400,"SF@SD 04:40PM ET",28.15,"SF","SD",NA,NA,NA,NA,NA
"SP","Noah Syndergaard",11800,"Mia@NYM 08:08PM ET",24.5,"NYM","Mia",24.53,23.8,23.277,20.3,NA
"SP","Johnny Cueto",11600,"SF@SD 04:40PM ET",12.45,"SF","SD",24.22,19.5,19.9185,18.5,NA
"SP","Corey Kluber",10000,"Cle@Ari 04:10PM ET",10.1,"Cle","Ari",20.82,22.9,21.7935,21.2,NA
"SP","Jacob deGrom",9900,"Mia@NYM 08:08PM ET",23.7,"NYM","Mia",NA,NA,NA,NA,NA
"SP","Felix Hernandez",9700,"Sea@LAA 03:37PM ET",16.25,"Sea","LAA",NA,NA,NA,NA,NA
"SP","Yu Darvish",9600,"Oak@Tex 03:05PM ET",8.85,"Tex","Oak",NA,NA,NA,NA,NA
"SP","Carlos Carrasco",9300,"Cle@Ari 04:10PM ET",23.15,"Cle","Ari",NA,NA,NA,NA,NA
"SP","Steven Matz",9200,"Mia@NYM 08:08PM ET",0,"NYM","Mia",NA,NA,NA,NA,NA
"SP","Danny Salazar",9200,"Cle@Ari 04:10PM ET",17.35,"Cle","Ari",NA,NA,NA,NA,NA
"SP","Jeff Samardzija",9000,"SF@SD 04:40PM ET",12,"SF","SD",NA,NA,NA,NA,NA
"SP","Clayton Kershaw",8800,"LAD@Col 03:10PM ET",32.55,"LAD","Col",NA,NA,NA,NA,NA
"SP","Cole Hamels",8500,"Oak@Tex 03:05PM ET",11.3,"Tex","Oak",NA,NA,NA,NA,NA
"SP","James Paxton",8400,"Sea@LAA 03:37PM ET",21.7,"Sea","LAA",NA,NA,NA,NA,NA
"SP","Garrett Richards",8400,"Sea@LAA 03:37PM ET",16.1,"LAA","Sea",NA,NA,NA,NA,NA
"SP","Matt Shoemaker",8300,"Sea@LAA 03:37PM ET",11.05,"LAA","Sea",17.34,15.3,15.876,14.2,NA
"SP","Hisashi Iwakuma",8200,"Sea@LAA 03:37PM ET",9.3,"Sea","LAA",15.57,12.6,12.911,11.9,NA
"SP","Drew Smyly",8100,"Sea@LAA 03:37PM ET",0,"Sea","LAA",NA,NA,NA,NA,NA
"SP","Tyler Skaggs",8000,"Sea@LAA 03:37PM ET",7.2,"LAA","Sea",NA,NA,NA,NA,NA
